GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4739
ENSG00000000005,cg00651829,hsa-miR-4740-5p
ENSG00000000460,cg17027195,hsa-miR-4736
ENSG00000000938,cg17689707,hsa-miR-4738-5p
ENSG00000000971,cg05037210,hsa-miR-6792-3p
ENSG00000001626,cg18002126,hsa-miR-6825-3p
ENSG00000001630,cg11461030,hsa-miR-6825-5p
ENSG00000002079,cg13604020,hsa-miR-335-5p
ENSG00000002549,cg06320134,hsa-miR-339-5p
ENSG00000002587,cg19967582,hsa-miR-324-5p
ENSG00000002745,cg12434944,hsa-miR-331-3p
ENSG00000002746,cg02023043,hsa-miR-338-3p
ENSG00000002933,cg05100739,hsa-miR-324-3p
ENSG00000003096,cg08062011,hsa-miR-301b-3p
ENSG00000003137,cg16995983,hsa-miR-18a-3p
ENSG00000003147,cg19570171,hsa-miR-4510
ENSG00000003249,cg03167763,hsa-miR-4506
ENSG00000003436,cg10569615,hsa-miR-483-5p
ENSG00000003987,cg09013981,hsa-miR-942-3p
ENSG00000003989,cg10409248,hsa-miR-885-5p
ENSG00000004139,cg02053188,hsa-miR-1287-3p
ENSG00000004468,cg06992223,hsa-miR-486-3p
ENSG00000004660,cg06649048,hsa-miR-491-3p
ENSG00000004776,cg26331625,hsa-miR-1266-3p
ENSG00000004799,cg01791407,hsa-miR-1251-3p
ENSG00000004809,cg25808892,hsa-miR-146b-3p
ENSG00000004838,cg20106459,hsa-miR-6856-5p
ENSG00000004846,cg15981475,hsa-miR-6720-5p
ENSG00000004848,cg27592410,hsa-miR-550a-5p
ENSG00000004864,cg22875013,hsa-miR-590-3p
ENSG00000004948,cg01573938,hsa-miR-615-5p
ENSG00000005001,cg14848284,hsa-miR-616-3p
ENSG00000005073,cg22939193,hsa-miR-625-3p
ENSG00000005102,cg05005921,hsa-miR-628-5p
ENSG00000005108,cg17648210,hsa-miR-520f-5p
ENSG00000005187,cg17217295,hsa-miR-3667-3p
ENSG00000005243,cg14364447,hsa-let-7d-3p
ENSG00000005249,cg03393017,hsa-miR-561-5p
ENSG00000005381,cg00523450,hsa-miR-539-3p
ENSG00000005421,cg14013337,hsa-miR-1258
ENSG00000005469,cg17554814,hsa-miR-15a-3p
ENSG00000005471,cg11866303,hsa-miR-16-1-3p
ENSG00000005513,cg27650778,hsa-miR-652-5p
ENSG00000005844,cg05551889,hsa-miR-584-3p
ENSG00000005961,cg11525280,hsa-miR-3671
ENSG00000005981,cg24805258,hsa-miR-1185-1-3p
ENSG00000006016,cg27541349,hsa-miR-3157-5p
ENSG00000006047,cg19074496,hsa-miR-3161
ENSG00000006059,cg14273450,hsa-miR-592
ENSG00000006071,cg07920148,hsa-miR-598-3p
ENSG00000006128,cg15842116,hsa-miR-192-3p
ENSG00000006210,cg03519711,hsa-miR-618
ENSG00000006283,cg10536101,hsa-miR-617
ENSG00000006377,cg00353340,hsa-miR-616-5p
ENSG00000006453,cg02855833,hsa-miR-615-3p
ENSG00000006534,cg09169673,hsa-miR-614
ENSG00000006555,cg12960305,hsa-miR-4638-3p
ENSG00000006606,cg06205432,hsa-miR-4636
ENSG00000006634,cg07082501,hsa-miR-4640-5p
ENSG00000006638,cg22060611,hsa-miR-7110-3p
ENSG00000006659,cg08703595,hsa-miR-937-3p
ENSG00000006747,cg19318095,hsa-miR-940
ENSG00000006788,cg14328907,hsa-miR-939-5p
ENSG00000007001,cg08603083,hsa-miR-518d-3p
ENSG00000007038,cg09569536,hsa-miR-517c-3p
ENSG00000007062,cg12345456,hsa-miR-548v
ENSG00000007129,cg07550921,hsa-miR-4745-3p
ENSG00000007171,cg22977016,hsa-miR-4745-5p
ENSG00000007174,cg04232541,hsa-miR-4742-3p
ENSG00000007216,cg12643049,hsa-miR-122b-5p
ENSG00000007237,cg16438655,hsa-miR-302d-3p
ENSG00000007264,cg27581965,hsa-miR-367-3p
ENSG00000007306,cg12789522,hsa-miR-302b-5p
ENSG00000007312,cg23363014,hsa-miR-302b-3p
ENSG00000007314,cg19306063,hsa-miR-302c-5p
ENSG00000007341,cg13694746,hsa-miR-302c-3p
ENSG00000007350,cg18308176,hsa-miR-636
ENSG00000007372,cg26337430,hsa-miR-5579-5p
ENSG00000007402,cg23782734,hsa-miR-6843-3p
ENSG00000007516,cg21708767,hsa-miR-6844
ENSG00000007908,cg22124479,hsa-miR-6842-3p
ENSG00000007933,cg14525935,hsa-miR-1269b
ENSG00000007952,cg27152280,hsa-miR-4521
ENSG00000007968,cg03801902,hsa-miR-4513
ENSG00000008056,cg00643111,hsa-miR-4515
ENSG00000008118,cg11020250,hsa-miR-887-5p
ENSG00000008196,cg19925427,hsa-miR-1224-5p
ENSG00000008197,cg05819371,hsa-miR-519a-5p
ENSG00000008226,cg10848792,hsa-miR-518a-5p
ENSG00000008277,cg03869498,hsa-miR-146a-5p
ENSG00000008300,cg17323027,hsa-miR-191-5p
ENSG00000008311,cg13707768,hsa-miR-9-5p
ENSG00000008323,cg11141156,hsa-miR-9-3p
ENSG00000008513,cg13002945,hsa-miR-7702
ENSG00000008516,cg05628107,hsa-miR-7703
ENSG00000008517,cg19408619,hsa-miR-7704
ENSG00000008710,cg09248482,hsa-miR-585-5p
ENSG00000008735,cg18050959,hsa-miR-552-5p
ENSG00000009709,cg24685601,hsa-miR-487b-5p
ENSG00000009724,cg03442569,hsa-miR-580-5p
ENSG00000009765,cg19160799,hsa-miR-579-5p
ENSG00000009790,cg24641993,hsa-miR-520g-5p
ENSG00000009950,cg11190071,hsa-miR-519d-5p
ENSG00000010030,cg12910494,hsa-miR-33b-3p
ENSG00000010270,cg03846951,hsa-miR-629-5p
ENSG00000010282,cg22976884,hsa-miR-654-3p
ENSG00000010295,cg22684968,hsa-miR-671-3p
ENSG00000010310,cg21841963,hsa-miR-23a-5p
ENSG00000010318,cg07461318,hsa-miR-21-3p
ENSG00000010319,cg13932362,hsa-miR-642b-5p
ENSG00000010327,cg12409211,hsa-miR-19b-1-5p
ENSG00000010361,cg10355837,hsa-let-7c-3p
ENSG00000010379,cg18157027,hsa-miR-133a-5p
ENSG00000010438,cg24598449,hsa-miR-26a-1-3p
ENSG00000010610,cg10327320,hsa-miR-25-5p
ENSG00000010671,cg12749636,hsa-miR-3074-5p
ENSG00000010810,cg17014086,hsa-miR-200c-5p
ENSG00000010932,cg03949008,hsa-miR-3127-3p
ENSG00000011028,cg19646538,hsa-miR-3136-3p
ENSG00000011052,cg12940104,hsa-miR-155-3p
ENSG00000011083,cg24296452,hsa-miR-3150a-5p
ENSG00000011332,cg01587630,hsa-miR-3139
ENSG00000011347,cg24400921,hsa-miR-3137
ENSG00000011426,cg16529483,hsa-miR-466
ENSG00000011465,cg23239078,hsa-miR-3136-5p
ENSG00000011523,cg20080006,hsa-miR-323b-5p
ENSG00000011590,cg23027521,hsa-miR-3140-3p
ENSG00000011600,cg18248022,hsa-miR-5584-5p
ENSG00000011677,cg10715223,hsa-miR-5582-3p
ENSG00000012124,cg02449821,hsa-miR-5586-5p
ENSG00000012223,cg00398276,hsa-miR-7106-5p
ENSG00000012504,cg15928068,hsa-miR-4482-3p
ENSG00000012660,cg12738347,hsa-miR-6812-3p
ENSG00000012817,cg02381820,hsa-miR-1229-3p
ENSG00000013016,cg01005968,hsa-miR-4664-3p
ENSG00000013293,cg20200385,hsa-miR-4665-5p
ENSG00000013297,cg12162305,hsa-miR-4664-5p
ENSG00000013588,cg27536453,hsa-miR-4662a-5p
ENSG00000013619,cg13872831,hsa-miR-1227-3p
ENSG00000013725,cg00846483,hsa-miR-3622a-3p
ENSG00000013810,cg17649243,hsa-miR-3620-3p
ENSG00000015285,cg26158279,hsa-miR-23c
ENSG00000015413,cg04293888,hsa-miR-4726-3p
ENSG00000015520,cg19605920,hsa-miR-4725-3p
ENSG00000015568,cg06887471,hsa-miR-4726-5p
ENSG00000015592,cg19748684,hsa-miR-451b
ENSG00000016082,cg12527384,hsa-miR-4724-5p
ENSG00000016402,cg04506585,hsa-miR-4728-5p
ENSG00000016490,cg20633020,hsa-miR-3121-5p
ENSG00000016602,cg24170090,hsa-miR-363-3p
ENSG00000017427,cg09286183,hsa-miR-362-5p
ENSG00000017483,cg13879442,hsa-miR-6846-5p
ENSG00000018236,cg11274314,hsa-miR-190a-5p
ENSG00000018408,cg24413781,hsa-miR-188-5p
ENSG00000018625,cg25220460,hsa-miR-185-5p
ENSG00000018869,cg00628228,hsa-miR-184
ENSG00000019102,cg27145034,hsa-miR-154-5p
ENSG00000019144,cg08198711,hsa-miR-150-5p
ENSG00000019169,cg05054093,hsa-miR-149-5p
ENSG00000019186,cg08211722,hsa-miR-3619-3p
ENSG00000019485,cg07666035,hsa-miR-3194-3p
ENSG00000019505,cg07053469,hsa-miR-3158-5p
ENSG00000019549,cg01405445,hsa-miR-3157-3p
ENSG00000019582,cg24107665,hsa-miR-3187-5p
ENSG00000019991,cg10617994,hsa-miR-3177-5p
ENSG00000020577,cg05086074,hsa-miR-3173-5p
ENSG00000021300,cg07236840,hsa-miR-3143
ENSG00000021461,cg21192063,hsa-miR-3144-3p
ENSG00000021488,cg07466433,hsa-miR-3146
ENSG00000021645,cg05841627,hsa-miR-494-5p
ENSG00000021762,cg20203596,hsa-miR-5589-3p
ENSG00000021826,cg16481281,hsa-miR-5589-5p
ENSG00000021852,cg25338262,hsa-miR-5588-3p
ENSG00000022267,cg25912580,hsa-miR-5587-3p
ENSG00000022355,cg07793638,hsa-miR-548au-3p
ENSG00000023445,cg11393185,hsa-miR-513c-3p
ENSG00000023839,cg05740418,hsa-miR-1307-5p
ENSG00000023892,cg02344943,hsa-miR-1306-5p
ENSG00000023902,cg05412664,hsa-miR-1247-3p
ENSG00000024422,cg26773654,hsa-miR-1304-3p
ENSG00000024526,cg02585699,hsa-let-7e-3p
ENSG00000025039,cg03077331,hsa-let-7f-1-3p
ENSG00000025423,cg18052878,hsa-miR-455-5p
ENSG00000025708,cg09211399,hsa-miR-5706
ENSG00000025772,cg08914844,hsa-miR-1268b
ENSG00000026025,cg21390575,hsa-miR-4661-5p
ENSG00000026103,cg06667063,hsa-miR-4660
ENSG00000026559,cg12228707,hsa-miR-4659a-3p
ENSG00000026652,cg16884841,hsa-miR-4658
ENSG00000026751,cg17683390,hsa-miR-4657
ENSG00000027644,cg11535529,hsa-miR-4654
ENSG00000028277,cg13695906,hsa-miR-3651
ENSG00000029534,cg13629999,hsa-miR-3652
ENSG00000029559,cg21695485,hsa-miR-3654
ENSG00000029993,cg04005480,hsa-miR-5091
ENSG00000030304,cg21276809,hsa-miR-5092
ENSG00000031003,cg09095892,hsa-miR-5094
ENSG00000031081,cg21068269,hsa-miR-376b-3p
ENSG00000031691,cg06038655,hsa-miR-483-3p
ENSG00000033122,cg20234121,hsa-miR-410-3p
ENSG00000034239,cg19029325,hsa-miR-484
ENSG00000034971,cg11772919,hsa-miR-485-5p
ENSG00000035499,cg06154860,hsa-miR-487a-3p
ENSG00000035664,cg21112440,hsa-miR-3679-5p
