GE,ME,MI
ENSG00000003989,cg13332474,hsa-miR-301b-3p
ENSG00000004776,cg06320134,hsa-miR-18a-3p
ENSG00000004848,cg05100739,hsa-miR-483-5p
ENSG00000005073,cg19570171,hsa-miR-1266-3p
ENSG00000005421,cg10569615,hsa-miR-550a-5p
ENSG00000005981,cg10409248,hsa-miR-616-3p
ENSG00000006016,cg06992223,hsa-miR-1258
ENSG00000006047,cg01573938,hsa-miR-16-1-3p
ENSG00000006071,cg14848284,hsa-miR-584-3p
ENSG00000006128,cg12960305,hsa-miR-592
ENSG00000006283,cg06205432,hsa-miR-192-3p
ENSG00000006377,cg07082501,hsa-miR-616-5p
ENSG00000007038,cg08703595,hsa-miR-615-3p
ENSG00000007216,cg08603083,hsa-miR-4638-3p
ENSG00000007350,cg12789522,hsa-miR-937-3p
ENSG00000009950,cg18308176,hsa-miR-548v
ENSG00000011083,cg23782734,hsa-miR-302d-3p
ENSG00000011347,cg00643111,hsa-miR-367-3p
ENSG00000011677,cg19925427,hsa-miR-302b-5p
ENSG00000012124,cg18050959,hsa-miR-302b-3p
ENSG00000012223,cg11190071,hsa-miR-302c-5p
ENSG00000012504,cg10327320,hsa-miR-302c-3p
ENSG00000012817,cg17014086,hsa-miR-1269b
ENSG00000013293,cg15928068,hsa-miR-1224-5p
ENSG00000013297,cg19605920,hsa-miR-519a-5p
ENSG00000015592,cg12527384,hsa-miR-9-3p
ENSG00000016490,cg09286183,hsa-miR-7702
ENSG00000017427,cg25220460,hsa-miR-552-5p
ENSG00000018236,cg25338262,hsa-miR-33b-3p
ENSG00000018625,cg26773654,hsa-miR-23a-5p
ENSG00000019186,cg02585699,hsa-miR-19b-1-5p
ENSG00000019505,cg18052878,hsa-let-7c-3p
ENSG00000021300,cg08914844,hsa-miR-133a-5p
ENSG00000021488,cg06667063,hsa-miR-25-5p
ENSG00000023839,cg17683390,hsa-miR-3074-5p
ENSG00000026559,cg11535529,hsa-miR-3127-3p
ENSG00000029559,cg21695485,hsa-miR-155-3p
ENSG00000030304,cg11772919,hsa-miR-1229-3p
ENSG00000033122,cg26477844,hsa-miR-4664-3p
ENSG00000034971,cg11224647,hsa-miR-4662a-5p
ENSG00000035720,cg24322398,hsa-miR-4724-5p
ENSG00000036473,cg21076935,hsa-miR-4728-5p
ENSG00000036565,cg15916166,hsa-miR-184
ENSG00000038295,cg09402367,hsa-miR-5589-3p
ENSG00000039537,cg24515341,hsa-miR-5589-5p
ENSG00000040731,cg22322863,hsa-miR-548au-3p
ENSG00000043355,cg09135695,hsa-miR-1307-5p
ENSG00000044012,cg20481909,hsa-miR-1247-3p
ENSG00000046774,cg26013434,hsa-miR-5706
ENSG00000047662,cg08986711,hsa-miR-4661-5p
ENSG00000047936,cg15673034,hsa-miR-483-3p
ENSG00000048540,cg01911237,hsa-miR-4728-3p
ENSG00000053108,cg04541675,hsa-miR-224-5p
ENSG00000054356,cg00825173,hsa-miR-3940-5p
ENSG00000055118,cg16120460,hsa-miR-3065-3p
ENSG00000055732,cg00318608,hsa-miR-4652-5p
ENSG00000056291,cg02396040,hsa-miR-3648
ENSG00000056487,cg03149814,hsa-miR-3196
ENSG00000057468,cg22750557,hsa-miR-4746-5p
ENSG00000057593,cg14371524,hsa-miR-371a-3p
