GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4739
ENSG00000000005,cg00651829,hsa-miR-4740-5p
ENSG00000000419,cg17027195,hsa-miR-4735-5p
ENSG00000000457,cg17689707,hsa-miR-4736
ENSG00000000460,cg04804717,hsa-miR-3064-5p
ENSG00000000938,cg05037210,hsa-miR-3064-3p
ENSG00000000971,cg18002126,hsa-miR-4738-5p
ENSG00000001036,cg19753138,hsa-miR-4738-3p
ENSG00000001084,cg11461030,hsa-miR-6791-3p
ENSG00000001167,cg01099031,hsa-miR-6791-5p
ENSG00000001461,cg20060206,hsa-miR-6790-3p
ENSG00000001497,cg13604020,hsa-miR-6790-5p
ENSG00000001561,cg23500601,hsa-miR-6793-3p
ENSG00000001617,cg06320134,hsa-miR-6793-5p
ENSG00000001626,cg19967582,hsa-miR-6792-3p
ENSG00000001629,cg12434944,hsa-miR-6792-5p
ENSG00000001630,cg20058937,hsa-miR-6794-3p
ENSG00000001631,cg27136344,hsa-miR-6794-5p
ENSG00000002016,cg02023043,hsa-miR-6732-5p
ENSG00000002079,cg05100739,hsa-miR-6825-3p
ENSG00000002549,cg08062011,hsa-miR-6825-5p
ENSG00000002586,cg16995983,hsa-miR-6826-3p
ENSG00000002587,cg19570171,hsa-miR-6827-5p
ENSG00000002745,cg03167763,hsa-miR-335-5p
ENSG00000002746,cg06997305,hsa-miR-339-5p
ENSG00000002822,cg10569615,hsa-miR-324-5p
ENSG00000002834,cg09013981,hsa-miR-331-3p
ENSG00000002933,cg11398523,hsa-miR-338-3p
ENSG00000003056,cg10409248,hsa-miR-324-3p
ENSG00000003096,cg02053188,hsa-miR-301b-3p
ENSG00000003137,cg06992223,hsa-miR-18a-3p
ENSG00000003147,cg12916710,hsa-miR-299-5p
ENSG00000003249,cg13770691,hsa-miR-4511
ENSG00000003393,cg08436089,hsa-miR-4512
ENSG00000003400,cg06649048,hsa-miR-4510
ENSG00000003402,cg26331625,hsa-miR-4507
ENSG00000003436,cg16617366,hsa-miR-4506
ENSG00000003756,cg01791407,hsa-miR-4504
ENSG00000003987,cg14254080,hsa-miR-4505
ENSG00000003989,cg25808892,hsa-miR-548e-5p
ENSG00000004059,cg20106459,hsa-miR-483-5p
ENSG00000004139,cg15981475,hsa-miR-942-3p
ENSG00000004142,cg27592410,hsa-miR-1180-5p
ENSG00000004399,cg22875013,hsa-miR-885-5p
ENSG00000004455,cg01573938,hsa-miR-1287-3p
ENSG00000004468,cg14848284,hsa-miR-486-3p
ENSG00000004478,cg22939193,hsa-miR-491-3p
ENSG00000004487,cg05005921,hsa-miR-6125
ENSG00000004534,cg23617327,hsa-miR-6126
ENSG00000004660,cg17648210,hsa-miR-1266-3p
ENSG00000004700,cg17380160,hsa-miR-3192-3p
ENSG00000004776,cg00017062,hsa-miR-1251-3p
ENSG00000004777,cg22435791,hsa-miR-146b-3p
ENSG00000004779,cg17217295,hsa-miR-3675-5p
ENSG00000004799,cg14364447,hsa-miR-3675-3p
ENSG00000004809,cg03393017,hsa-miR-497-3p
ENSG00000004838,cg00523450,hsa-miR-1256
ENSG00000004846,cg14013337,hsa-miR-6856-5p
ENSG00000004848,cg17554814,hsa-miR-6720-5p
ENSG00000004864,cg23187159,hsa-miR-550a-5p
ENSG00000004866,cg11866303,hsa-miR-590-3p
ENSG00000004939,cg27650778,hsa-miR-548a-5p
ENSG00000004948,cg05551889,hsa-miR-615-5p
ENSG00000004961,cg09616959,hsa-miR-616-3p
ENSG00000005001,cg10783371,hsa-miR-489-5p
ENSG00000005020,cg11525280,hsa-miR-625-3p
ENSG00000005022,cg06471748,hsa-miR-628-5p
ENSG00000005073,cg15579587,hsa-miR-181d-3p
ENSG00000005075,cg24805258,hsa-miR-520f-5p
ENSG00000005100,cg09944213,hsa-miR-3667-3p
ENSG00000005102,cg27541349,hsa-let-7d-3p
ENSG00000005108,cg19074496,hsa-miR-561-5p
ENSG00000005156,cg14273450,hsa-miR-539-3p
ENSG00000005175,cg07920148,hsa-miR-1258
ENSG00000005187,cg15386964,hsa-let-7a-3p
ENSG00000005194,cg15842116,hsa-let-7b-3p
ENSG00000005206,cg26967619,hsa-miR-450a-1-3p
ENSG00000005243,cg14424049,hsa-miR-15a-3p
ENSG00000005249,cg23161317,hsa-miR-16-1-3p
ENSG00000005339,cg03519711,hsa-miR-652-5p
ENSG00000005381,cg06358612,hsa-miR-584-3p
ENSG00000005421,cg10536101,hsa-miR-3671
ENSG00000005448,cg00353340,hsa-miR-3190-3p
ENSG00000005469,cg02855833,hsa-miR-1185-1-3p
ENSG00000005471,cg09169673,hsa-miR-3165
ENSG00000005486,cg27324128,hsa-miR-3164
ENSG00000005513,cg12960305,hsa-miR-586
ENSG00000005700,cg06205432,hsa-miR-3159
ENSG00000005801,cg06611874,hsa-miR-3158-3p
ENSG00000005810,cg07082501,hsa-miR-3157-5p
ENSG00000005812,cg22060611,hsa-miR-365b-3p
ENSG00000005844,cg08703595,hsa-miR-3161
ENSG00000005882,cg20638683,hsa-miR-3160-3p
ENSG00000005884,cg00739593,hsa-miR-592
ENSG00000005889,cg19318095,hsa-miR-597-5p
ENSG00000005893,cg14328907,hsa-miR-596
ENSG00000005961,cg08603083,hsa-miR-599
ENSG00000005981,cg09569536,hsa-miR-598-3p
ENSG00000006016,cg12345456,hsa-miR-601
ENSG00000006025,cg07550921,hsa-miR-600
ENSG00000006042,cg21017752,hsa-miR-192-3p
ENSG00000006047,cg22977016,hsa-miR-618
ENSG00000006059,cg11797365,hsa-miR-617
ENSG00000006062,cg04232541,hsa-miR-616-5p
ENSG00000006071,cg27577165,hsa-miR-615-3p
ENSG00000006116,cg09780764,hsa-miR-614
ENSG00000006118,cg12616721,hsa-miR-612
ENSG00000006125,cg12643049,hsa-miR-1469
ENSG00000006128,cg16438655,hsa-miR-4638-3p
ENSG00000006210,cg27581965,hsa-miR-4637
ENSG00000006282,cg12789522,hsa-miR-4636
ENSG00000006283,cg23363014,hsa-miR-4635
ENSG00000006327,cg04565067,hsa-miR-4634
ENSG00000006377,cg19306063,hsa-miR-4640-5p
ENSG00000006432,cg13694746,hsa-miR-449c-3p
ENSG00000006451,cg04797725,hsa-miR-7108-3p
ENSG00000006453,cg09984047,hsa-miR-7109-3p
ENSG00000006468,cg18308176,hsa-miR-7110-5p
ENSG00000006534,cg26337430,hsa-miR-7106-3p
ENSG00000006555,cg12686317,hsa-miR-7108-5p
ENSG00000006576,cg23782734,hsa-miR-7110-3p
ENSG00000006606,cg21708767,hsa-miR-7111-5p
ENSG00000006611,cg25697800,hsa-miR-937-3p
ENSG00000006625,cg22124479,hsa-miR-940
ENSG00000006634,cg14525935,hsa-miR-939-5p
ENSG00000006638,cg16979070,hsa-miR-518d-3p
ENSG00000006652,cg23734815,hsa-miR-517c-3p
ENSG00000006659,cg10195763,hsa-miR-943
ENSG00000006695,cg27152280,hsa-miR-548v
ENSG00000006704,cg24990612,hsa-miR-6759-5p
ENSG00000006712,cg03801902,hsa-miR-3148
ENSG00000006715,cg24087887,hsa-miR-6829-3p
ENSG00000006744,cg00643111,hsa-miR-4745-3p
ENSG00000006747,cg11020250,hsa-miR-4745-5p
ENSG00000006756,cg14026788,hsa-miR-6829-5p
ENSG00000006757,cg19925427,hsa-miR-4742-3p
ENSG00000006788,cg19615406,hsa-miR-4742-5p
ENSG00000006831,cg26444623,hsa-miR-4741
ENSG00000006837,cg05819371,hsa-miR-122b-5p
ENSG00000007001,cg10848792,hsa-miR-6132
ENSG00000007038,cg03869498,hsa-miR-6130
ENSG00000007047,cg17323027,hsa-miR-6129
ENSG00000007062,cg13707768,hsa-miR-378j
ENSG00000007080,cg11141156,hsa-miR-6134
ENSG00000007129,cg13002945,hsa-miR-302d-3p
ENSG00000007168,cg05628107,hsa-miR-367-3p
ENSG00000007171,cg19408619,hsa-miR-365a-3p
ENSG00000007174,cg17398003,hsa-miR-302b-5p
ENSG00000007216,cg04109349,hsa-miR-302b-3p
ENSG00000007237,cg09248482,hsa-miR-302c-5p
ENSG00000007255,cg02951568,hsa-miR-302c-3p
ENSG00000007264,cg18050959,hsa-miR-636
ENSG00000007306,cg10604168,hsa-miR-6817-3p
ENSG00000007312,cg21544051,hsa-miR-5579-5p
ENSG00000007314,cg23545250,hsa-miR-6843-3p
ENSG00000007341,cg05951377,hsa-miR-6844
ENSG00000007350,cg06210070,hsa-miR-6840-5p
ENSG00000007372,cg09983885,hsa-miR-6840-3p
ENSG00000007376,cg19611273,hsa-miR-6839-5p
ENSG00000007384,cg24685601,hsa-miR-6839-3p
ENSG00000007402,cg03442569,hsa-miR-6842-3p
ENSG00000007516,cg14197503,hsa-miR-1269b
ENSG00000007866,cg19160799,hsa-miR-4521
ENSG00000007908,cg24641993,hsa-miR-4513
ENSG00000007923,cg08229358,hsa-miR-4516
ENSG00000007933,cg11190071,hsa-miR-4515
ENSG00000007944,cg12910494,hsa-miR-4517
ENSG00000007952,cg03846951,hsa-miR-4520-3p
ENSG00000007968,cg27527798,hsa-miR-216b-3p
ENSG00000008018,cg22976884,hsa-miR-887-5p
ENSG00000008056,cg01189112,hsa-miR-1224-5p
ENSG00000008083,cg18863314,hsa-miR-1224-3p
ENSG00000008086,cg07622748,hsa-miR-519a-5p
ENSG00000008118,cg22684968,hsa-miR-518a-5p
ENSG00000008128,cg21841963,hsa-miR-136-5p
ENSG00000008196,cg19010054,hsa-miR-146a-5p
ENSG00000008197,cg23418339,hsa-miR-126-5p
ENSG00000008226,cg03284866,hsa-miR-126-3p
ENSG00000008256,cg07461318,hsa-miR-127-3p
ENSG00000008277,cg13932362,hsa-miR-191-5p
ENSG00000008282,cg12409211,hsa-miR-9-5p
ENSG00000008283,cg20986875,hsa-miR-9-3p
ENSG00000008294,cg10355837,hsa-miR-125a-5p
ENSG00000008300,cg18157027,hsa-miR-7702
ENSG00000008311,cg24598449,hsa-miR-7703
ENSG00000008323,cg11107669,hsa-miR-7704
ENSG00000008324,cg22055427,hsa-miR-597-3p
ENSG00000008382,cg07720856,hsa-miR-585-5p
ENSG00000008394,cg10327320,hsa-miR-552-5p
ENSG00000008405,cg12749636,hsa-miR-487b-5p
ENSG00000008438,cg24638131,hsa-miR-580-5p
ENSG00000008441,cg17014086,hsa-miR-579-5p
ENSG00000008513,cg11808250,hsa-miR-520g-5p
ENSG00000008516,cg03949008,hsa-miR-519d-5p
ENSG00000008517,cg19646538,hsa-miR-504-3p
ENSG00000008710,cg12940104,hsa-miR-411-3p
ENSG00000008735,cg01263386,hsa-miR-548d-5p
ENSG00000008838,cg24296452,hsa-miR-33b-3p
ENSG00000008853,cg01587630,hsa-miR-629-5p
ENSG00000008952,cg16304527,hsa-miR-654-3p
ENSG00000009307,cg24400921,hsa-miR-671-3p
ENSG00000009335,cg01790498,hsa-miR-24-2-5p
ENSG00000009413,cg16529483,hsa-miR-23a-5p
ENSG00000009709,cg23239078,hsa-miR-22-5p
ENSG00000009724,cg11328405,hsa-miR-21-3p
