GE,ME,MI
ENSG00000006071,cg23907053,hsa-miR-146b-3p
ENSG00000034971,cg21243631,hsa-miR-136-5p
ENSG00000035720,cg21204860,hsa-miR-1247-3p
ENSG00000041353,cg00253228,hsa-miR-204-5p
ENSG00000048462,cg09126279,hsa-miR-199b-5p
ENSG00000058335,cg07694621,hsa-miR-146b-5p
ENSG00000060718,cg07796002,hsa-miR-31-5p
ENSG00000062096,cg24881334,hsa-miR-31-3p
ENSG00000067715,cg03663556,hsa-miR-7156-5p
ENSG00000072315,cg24671734,hsa-miR-204-3p
ENSG00000075035,cg16002660,hsa-miR-1179
ENSG00000075461,cg27579501,hsa-miR-7-5p
ENSG00000083067,cg26158270,hsa-miR-7-2-3p
ENSG00000083782,cg18178715,hsa-miR-873-5p
ENSG00000086548,cg08141395,hsa-miR-4501
ENSG00000089356,cg02697979,hsa-miR-551b-3p
ENSG00000095981,cg22716262,hsa-miR-676-3p
ENSG00000100341,cg25883405,hsa-miR-1247-5p
ENSG00000100721,cg23007325,hsa-miR-888-5p
ENSG00000102243,cg03577157,hsa-miR-577
ENSG00000102962,cg02927679,hsa-miR-892a
ENSG00000102970,cg16588163,hsa-miR-6715a-3p
ENSG00000104435,cg04923845,
ENSG00000104783,cg10077746,
ENSG00000104918,cg10892950,
ENSG00000104921,cg12323347,
ENSG00000105369,cg25063165,
ENSG00000105492,cg17600393,
ENSG00000105989,cg18643093,
ENSG00000107447,cg19323289,
ENSG00000109205,cg26221105,
ENSG00000109255,cg00700039,
ENSG00000110244,cg08923594,
ENSG00000111249,cg26530485,
ENSG00000112333,cg21956614,
ENSG00000113396,cg00362381,
ENSG00000115009,cg27145347,
ENSG00000115602,cg21571060,
ENSG00000116031,cg18758433,
ENSG00000116748,cg08549335,
ENSG00000117069,cg24348240,
ENSG00000120659,cg02484352,
ENSG00000122145,cg10708955,
ENSG00000122756,cg17464436,
ENSG00000123500,cg12435551,
ENSG00000124467,cg20517697,
ENSG00000124882,cg13052638,
ENSG00000125144,cg02579668,
ENSG00000125813,cg01380194,
ENSG00000126500,cg04071779,
ENSG00000129451,cg18975416,
ENSG00000130226,cg20140201,
ENSG00000130294,cg02524983,
ENSG00000130700,cg00206507,
ENSG00000132185,cg20740711,
ENSG00000132704,cg01238435,
ENSG00000133048,cg00664697,
ENSG00000133055,cg05438378,
ENSG00000134042,cg07219769,
ENSG00000134258,cg27181375,
ENSG00000134339,cg10835083,
ENSG00000134443,cg10087036,
ENSG00000134595,cg01432692,
ENSG00000134762,cg01324372,
ENSG00000134873,cg05814312,
ENSG00000135824,cg07094298,
ENSG00000135925,cg02737554,
ENSG00000137648,cg20129082,
ENSG00000137673,cg09535960,
ENSG00000137745,cg24565274,
ENSG00000139330,cg07551060,
ENSG00000142606,cg21901643,
ENSG00000143297,cg01858698,
ENSG00000144119,cg00806644,
ENSG00000145087,cg26188212,
ENSG00000145423,cg13606889,
ENSG00000147041,cg25561140,
ENSG00000152292,cg05040501,
ENSG00000152611,cg19773937,
ENSG00000154316,cg18052274,
ENSG00000154764,cg26369418,
ENSG00000155897,cg21707633,
ENSG00000156234,cg16643088,
ENSG00000157884,cg09723979,
ENSG00000158477,cg20897119,
ENSG00000158481,cg05762671,
ENSG00000158485,cg11028075,
ENSG00000158488,cg20175702,
ENSG00000159387,cg19578660,
ENSG00000159763,cg16861964,
ENSG00000160307,cg17220055,
ENSG00000162897,cg00263677,
ENSG00000163207,cg03731202,
ENSG00000163534,cg00592695,
ENSG00000163735,cg01413054,
ENSG00000164326,cg10558233,
ENSG00000164400,cg14391855,
ENSG00000164485,cg03795574,
ENSG00000165061,cg02921623,
ENSG00000166159,cg00068038,
ENSG00000166897,cg06433467,
ENSG00000167105,cg10187713,
ENSG00000167434,cg03109660,
ENSG00000167754,cg26284735,
ENSG00000167755,cg11424376,
ENSG00000167757,cg13511752,
ENSG00000168081,cg00937742,
ENSG00000168484,cg18900271,
ENSG00000168702,cg13058457,
ENSG00000168878,cg21727223,
ENSG00000169035,cg09968361,
ENSG00000169067,cg26020069,
ENSG00000169218,cg15867307,
ENSG00000169469,cg19174643,
ENSG00000169594,cg14643399,
ENSG00000169903,cg16711650,
ENSG00000170054,cg19310148,
ENSG00000170367,cg26192309,
ENSG00000170369,cg01889574,
ENSG00000170373,cg27115863,
ENSG00000170786,cg25451249,
ENSG00000171124,cg03611487,
ENSG00000171401,cg02225720,
ENSG00000171877,cg20910008,
ENSG00000172020,cg26648185,
ENSG00000172061,cg04786142,
ENSG00000172461,cg06513247,
ENSG00000172724,cg02322400,
ENSG00000173227,cg21684021,
ENSG00000173432,cg02819992,
ENSG00000174482,cg19145082,
ENSG00000175097,cg25986202,
ENSG00000175294,cg03851835,
ENSG00000177455,cg08418872,
ENSG00000179913,cg06936290,
ENSG00000181143,cg24631482,
ENSG00000181374,cg02998240,
ENSG00000182035,cg00950718,
ENSG00000182348,cg27183818,
ENSG00000183876,cg23804620,
ENSG00000184564,cg12510999,
ENSG00000186510,cg11533712,
ENSG00000186832,cg21994818,
ENSG00000187017,cg17939585,
ENSG00000187045,cg06021088,
ENSG00000187714,cg09853702,
ENSG00000188039,cg16365424,
ENSG00000189377,cg10784519,
ENSG00000196092,cg15720535,
ENSG00000197587,cg14009561,
ENSG00000197632,cg19791637,
ENSG00000198535,cg05521150,
ENSG00000198597,cg01257194,
ENSG00000198796,cg16233797,
ENSG00000204347,cg08446038,
ENSG00000204421,cg01393234,
ENSG00000204544,cg15033552,
ENSG00000204866,cg01511901,
ENSG00000204936,cg02073465,
ENSG00000204983,cg24287110,
ENSG00000205038,cg19972648,
ENSG00000205358,cg19311375,
ENSG00000205755,cg20127859,
ENSG00000211452,cg27121309,
ENSG00000214814,cg05812089,
ENSG00000214855,cg27398499,
ENSG00000231924,cg06932535,
ENSG00000240505,cg14711690,
ENSG00000254466,cg12177944,
ENSG00000256870,cg07267600,
ENSG00000262406,cg11970797,
ENSG00000267206,cg10113526,
ENSG00000268104,cg27181349,
,cg27539986,
,cg07677157,
,cg27227804,
,cg18700744,
,cg15903956,
,cg26568031,
,cg20686479,
,cg25270178,
,cg15840891,
,cg02558026,
,cg15978565,
,cg06778183,
,cg09501687,
,cg04312358,
,cg07388969,
,cg08995609,
,cg02779592,
,cg24116380,
,cg16001422,
,cg26328335,
,cg20765408,
,cg20968743,
,cg07189401,
,cg02325250,
,cg11093142,
,cg16163382,
,cg03466587,
,cg16310077,
,cg03753813,
,cg01135464,
,cg00456651,
,cg22234930,
,cg10025586,
,cg14204586,
,cg07561162,
,cg10809485,
,cg06733155,
,cg08266177,
,cg26116326,
,cg07563611,
,cg08327038,
,cg18672030,
,cg04990202,
,cg03063658,
,cg26950867,
,cg13745870,
,cg14643264,
,cg12510708,
,cg22888181,
,cg24522654,
,cg07904452,
,cg20518446,
,cg02389317,
,cg24965479,
,cg25375162,
,cg03762081,
,cg20073153,
,cg16429725,
,cg19463193,
,cg21462844,
,cg09889848,
,cg08595592,
,cg15269394,
,cg09493621,
,cg16582517,
,cg11326574,
,cg25518868,
,cg20834178,
,cg24427243,
,cg09220326,
,cg05346878,
,cg14042308,
,cg10893986,
,cg13038685,
,cg04518342,
,cg03992638,
,cg14931884,
,cg18711535,
,cg02544257,
,cg17714703,
,cg12126243,
,cg05101437,
,cg20769856,
,cg10943263,
,cg08419450,
,cg18075666,
,cg00743081,
,cg24916358,
,cg14129735,
,cg05191839,
,cg24531955,
,cg03280622,
,cg26175448,
,cg05398036,
,cg00524374,
,cg02578087,
,cg22806907,
,cg16957313,
,cg13475583,
,cg10502324,
,cg06560379,
,cg01815263,
,cg09157302,
