GE,ME,MI
ENSG00000000003,cg19669385,hsa-miR-3130-5p
ENSG00000000005,cg04244857,hsa-miR-4739
ENSG00000000460,cg18002126,hsa-miR-4740-5p
ENSG00000000938,cg19503168,hsa-miR-4735-5p
ENSG00000000971,cg21661864,hsa-miR-4736
ENSG00000001084,cg25831071,hsa-miR-3064-3p
ENSG00000001167,cg02807859,hsa-miR-4738-5p
ENSG00000001561,cg02889418,hsa-miR-4738-3p
ENSG00000001626,cg07200122,hsa-miR-6791-3p
ENSG00000001629,cg01886303,hsa-miR-6791-5p
ENSG00000001630,cg08579995,hsa-miR-6793-3p
ENSG00000002016,cg21372174,hsa-miR-6793-5p
ENSG00000002079,cg03603542,hsa-miR-6732-5p
ENSG00000002549,cg10783086,hsa-miR-6826-3p
ENSG00000002587,cg06401021,hsa-miR-6826-5p
ENSG00000002745,cg24845246,hsa-miR-6827-5p
ENSG00000002834,cg01330815,hsa-miR-335-5p
ENSG00000002933,cg22823821,hsa-miR-324-5p
ENSG00000003096,cg13074055,hsa-miR-338-3p
ENSG00000003137,cg08422054,hsa-miR-18a-3p
ENSG00000003147,cg14168009,hsa-miR-299-5p
ENSG00000003249,cg02371121,hsa-miR-4511
ENSG00000003436,cg24050112,hsa-miR-4512
ENSG00000004139,cg01370213,hsa-miR-4510
ENSG00000004142,cg04679849,hsa-miR-4508
ENSG00000004399,cg24776326,hsa-miR-4506
ENSG00000004455,cg08801710,hsa-miR-4505
ENSG00000004468,cg00367615,hsa-miR-548e-5p
ENSG00000004660,cg21754201,hsa-miR-548j-3p
ENSG00000004776,cg19642306,hsa-miR-942-3p
ENSG00000004777,cg06698414,hsa-miR-1180-5p
ENSG00000004799,cg23384406,hsa-miR-885-5p
ENSG00000004809,cg16859165,hsa-miR-1287-3p
ENSG00000004838,cg26520468,hsa-miR-486-3p
ENSG00000004846,cg12754571,hsa-miR-491-3p
ENSG00000004848,cg18515527,hsa-miR-6125
ENSG00000004864,cg18910298,hsa-miR-1266-3p
ENSG00000004866,cg05876625,hsa-miR-193b-5p
ENSG00000004939,cg08450091,hsa-miR-3675-5p
ENSG00000004948,cg18603581,hsa-miR-3675-3p
ENSG00000005001,cg23811117,hsa-miR-6856-5p
ENSG00000005073,cg05233816,hsa-miR-6856-3p
ENSG00000005102,cg25132931,hsa-miR-550a-5p
ENSG00000005108,cg23580725,hsa-miR-590-3p
ENSG00000005156,cg25034991,hsa-miR-548a-5p
ENSG00000005187,cg21910329,hsa-miR-615-5p
ENSG00000005243,cg05348973,hsa-miR-616-3p
ENSG00000005249,cg02577745,hsa-miR-489-5p
ENSG00000005381,cg13637893,hsa-miR-625-3p
ENSG00000005421,cg22682546,hsa-miR-628-5p
ENSG00000005448,cg05338724,hsa-miR-181d-3p
ENSG00000005471,cg25807274,hsa-miR-520f-5p
ENSG00000005513,cg00098732,hsa-miR-1257
ENSG00000005700,cg18411040,hsa-let-7d-3p
ENSG00000005801,cg14674582,hsa-miR-561-5p
ENSG00000005882,cg16799785,hsa-miR-539-3p
ENSG00000005884,cg05221720,hsa-miR-1258
ENSG00000005889,cg11066776,hsa-miR-506-5p
ENSG00000005893,cg19332610,hsa-miR-15a-3p
ENSG00000005961,cg13093380,hsa-miR-16-1-3p
ENSG00000005981,cg07230062,hsa-miR-652-5p
ENSG00000006016,cg17967260,hsa-miR-7157-3p
ENSG00000006025,cg13125157,hsa-miR-1185-1-3p
ENSG00000006042,cg02938422,hsa-miR-3164
ENSG00000006047,cg07622451,hsa-miR-586
ENSG00000006059,cg12200950,hsa-miR-3159
ENSG00000006062,cg26366822,hsa-miR-3157-5p
ENSG00000006071,cg12399350,hsa-miR-3156-5p
ENSG00000006116,cg20250981,hsa-miR-3163
ENSG00000006118,cg20893898,hsa-miR-3162-5p
ENSG00000006128,cg13896204,hsa-miR-3161
ENSG00000006210,cg02152985,hsa-miR-592
ENSG00000006282,cg22040874,hsa-miR-599
ENSG00000006283,cg11797364,hsa-miR-598-3p
ENSG00000006327,cg03082589,hsa-miR-192-3p
ENSG00000006377,cg13529733,hsa-miR-618
ENSG00000006432,cg08915171,hsa-miR-617
ENSG00000006451,cg23911372,hsa-miR-616-5p
ENSG00000006453,cg09780768,hsa-miR-615-3p
ENSG00000006468,cg16003672,hsa-miR-612
ENSG00000006534,cg19777067,hsa-miR-4638-3p
ENSG00000006555,cg09925075,hsa-miR-4636
ENSG00000006576,cg03322633,hsa-miR-4635
ENSG00000006606,cg11092157,hsa-miR-4634
ENSG00000006607,cg03957898,hsa-miR-4644
ENSG00000006611,cg13694749,hsa-miR-4640-5p
ENSG00000006634,cg10243075,hsa-miR-7108-3p
ENSG00000006638,cg14083421,hsa-miR-7106-3p
ENSG00000006659,cg20932535,hsa-miR-7110-3p
ENSG00000006695,cg08571738,hsa-miR-7111-5p
ENSG00000006704,cg21217024,hsa-miR-937-3p
ENSG00000006744,cg15619546,hsa-miR-940
ENSG00000006747,cg27103642,hsa-miR-939-5p
ENSG00000006756,cg04922015,hsa-miR-942-5p
ENSG00000006757,cg07956247,hsa-miR-517c-3p
ENSG00000006788,cg21414251,hsa-miR-376a-2-5p
ENSG00000006831,cg01767862,hsa-miR-548v
ENSG00000007001,cg02166450,hsa-miR-3148
ENSG00000007038,cg21207665,hsa-miR-6829-3p
ENSG00000007062,cg17996830,hsa-miR-4745-5p
ENSG00000007129,cg12925881,hsa-miR-4742-3p
ENSG00000007168,cg13492164,hsa-miR-4741
ENSG00000007171,cg04887836,hsa-miR-122b-3p
ENSG00000007174,cg05957703,hsa-miR-122b-5p
ENSG00000007216,cg19569074,hsa-miR-4743-5p
ENSG00000007237,cg07912144,hsa-miR-6132
ENSG00000007264,cg10381813,hsa-miR-6130
ENSG00000007306,cg03768717,hsa-miR-6129
ENSG00000007312,cg05761734,hsa-miR-378j
ENSG00000007314,cg01047028,hsa-miR-6134
ENSG00000007341,cg03874601,hsa-miR-302d-3p
ENSG00000007350,cg26913186,hsa-miR-367-3p
ENSG00000007372,cg20798164,hsa-miR-638
ENSG00000007384,cg20140394,hsa-miR-365a-3p
ENSG00000007392,cg20964461,hsa-miR-302b-3p
ENSG00000007402,cg22808713,hsa-miR-302c-5p
ENSG00000007516,cg17277248,hsa-miR-302c-3p
ENSG00000007908,cg02699671,hsa-miR-6512-3p
ENSG00000007933,cg22702025,hsa-miR-6844
ENSG00000007944,cg04116657,hsa-miR-6840-5p
ENSG00000007952,cg04853571,hsa-miR-6840-3p
ENSG00000007968,cg03440540,hsa-miR-6839-5p
ENSG00000008056,cg15571423,hsa-miR-1269b
ENSG00000008083,cg04538289,hsa-miR-4521
ENSG00000008086,cg09067029,hsa-miR-631
ENSG00000008118,cg09051663,hsa-miR-4515
ENSG00000008128,cg02432075,hsa-miR-4518
ENSG00000008196,cg25745135,hsa-miR-216b-3p
ENSG00000008197,cg19007038,hsa-miR-1224-5p
ENSG00000008226,cg15076384,hsa-miR-1224-3p
ENSG00000008256,cg05433152,hsa-miR-519a-5p
ENSG00000008277,cg20359650,hsa-miR-518a-5p
ENSG00000008283,cg15819109,hsa-miR-136-5p
ENSG00000008294,cg14197503,hsa-miR-146a-5p
ENSG00000008300,cg10523411,hsa-miR-127-3p
ENSG00000008311,cg27188827,hsa-miR-134-5p
ENSG00000008323,cg18509435,hsa-miR-191-5p
ENSG00000008382,cg19449377,hsa-miR-9-5p
ENSG00000008394,cg08885633,hsa-miR-9-3p
ENSG00000008405,cg16163981,hsa-miR-125a-5p
ENSG00000008438,cg16327228,hsa-miR-7702
ENSG00000008441,cg04280772,hsa-miR-7703
ENSG00000008513,cg00707129,hsa-miR-7704
ENSG00000008516,cg08066306,hsa-miR-597-3p
ENSG00000008735,cg21185990,hsa-miR-585-5p
ENSG00000008838,cg24374950,hsa-miR-552-5p
ENSG00000008853,cg22578966,hsa-miR-487b-5p
ENSG00000009709,cg11699912,hsa-miR-580-5p
ENSG00000009724,cg09160955,hsa-miR-579-5p
ENSG00000009765,cg15204595,hsa-miR-520g-5p
ENSG00000009780,cg17822584,hsa-miR-519d-5p
ENSG00000009790,cg00445755,hsa-miR-510-3p
ENSG00000009950,cg01454752,hsa-miR-504-3p
ENSG00000010219,cg01524174,hsa-miR-411-3p
ENSG00000010256,cg05603527,hsa-miR-629-5p
ENSG00000010270,cg18196709,hsa-miR-654-3p
ENSG00000010278,cg20709805,hsa-miR-671-3p
ENSG00000010282,cg00468125,hsa-miR-210-5p
ENSG00000010292,cg16304521,hsa-miR-23a-5p
ENSG00000010310,cg06577725,hsa-miR-215-3p
ENSG00000010318,cg25821072,hsa-miR-550b-2-5p
ENSG00000010319,cg21891490,hsa-let-7c-3p
ENSG00000010327,cg08122114,hsa-miR-152-5p
ENSG00000010361,cg06548369,hsa-miR-133a-5p
ENSG00000010379,cg27281882,hsa-miR-26a-1-3p
ENSG00000010438,cg09542997,hsa-miR-25-5p
ENSG00000010610,cg20148127,hsa-miR-3074-5p
ENSG00000010671,cg25421389,hsa-miR-200c-5p
ENSG00000010704,cg00376979,hsa-miR-3124-3p
ENSG00000010803,cg08724310,hsa-miR-3136-3p
ENSG00000010810,cg09086201,hsa-miR-3140-5p
ENSG00000010932,cg06351981,hsa-miR-3145-5p
ENSG00000011021,cg13026994,hsa-miR-3139
ENSG00000011028,cg09798370,hsa-miR-544b
ENSG00000011052,cg22885540,hsa-miR-3137
ENSG00000011114,cg18128298,hsa-miR-466
ENSG00000011143,cg24993735,hsa-miR-3136-5p
