GE,ME,MI
ENSG00000001626,cg19669385,hsa-miR-3130-5p
ENSG00000002587,cg18002126,hsa-miR-4739
ENSG00000003137,cg21661864,hsa-miR-338-3p
ENSG00000004660,cg02807859,hsa-miR-18a-3p
ENSG00000004776,cg02889418,hsa-miR-299-5p
ENSG00000004846,cg01886303,hsa-miR-942-3p
ENSG00000004848,cg03603542,hsa-miR-1287-3p
ENSG00000004939,cg10783086,hsa-miR-193b-5p
ENSG00000004948,cg06401021,hsa-miR-520f-5p
ENSG00000005001,cg13074055,hsa-miR-561-5p
ENSG00000005073,cg14168009,hsa-miR-539-3p
ENSG00000005102,cg01370213,hsa-miR-1258
ENSG00000005187,cg19642306,hsa-miR-652-5p
ENSG00000005249,cg23384406,hsa-miR-1185-1-3p
ENSG00000005381,cg16859165,hsa-miR-3161
ENSG00000005421,cg23580725,hsa-miR-598-3p
ENSG00000005471,cg25034991,hsa-miR-192-3p
ENSG00000005513,cg02577745,hsa-miR-618
ENSG00000005884,cg25807274,hsa-miR-616-5p
ENSG00000005961,cg14674582,hsa-miR-615-3p
ENSG00000005981,cg16799785,hsa-miR-517c-3p
ENSG00000006016,cg11066776,hsa-miR-376a-2-5p
ENSG00000006025,cg19332610,hsa-miR-302d-3p
ENSG00000006071,cg07230062,hsa-miR-302b-3p
ENSG00000006118,cg17967260,hsa-miR-302c-3p
ENSG00000006283,cg13125157,hsa-miR-1269b
ENSG00000006377,cg02938422,hsa-miR-216b-3p
ENSG00000006606,cg07622451,hsa-miR-1224-5p
ENSG00000006611,cg26366822,hsa-miR-519a-5p
ENSG00000006638,cg02152985,hsa-miR-518a-5p
ENSG00000006659,cg11797364,hsa-miR-136-5p
ENSG00000006747,cg03082589,hsa-miR-127-3p
ENSG00000006788,cg08915171,hsa-miR-134-5p
ENSG00000007001,cg23911372,hsa-miR-9-5p
ENSG00000007038,cg09780768,hsa-miR-9-3p
ENSG00000007062,cg19777067,hsa-miR-125a-5p
ENSG00000007129,cg13694749,hsa-miR-552-5p
ENSG00000007216,cg27103642,hsa-miR-520g-5p
ENSG00000007237,cg04922015,hsa-miR-519d-5p
ENSG00000007306,cg07956247,hsa-miR-411-3p
ENSG00000007350,cg17996830,hsa-miR-654-3p
ENSG00000007402,cg15571423,hsa-miR-210-5p
ENSG00000007933,cg25745135,hsa-miR-215-3p
ENSG00000008056,cg15076384,hsa-let-7c-3p
ENSG00000008196,cg05433152,hsa-miR-3074-5p
ENSG00000008277,cg10523411,hsa-miR-200c-5p
ENSG00000008311,cg19449377,hsa-miR-466
ENSG00000009724,cg08885633,hsa-miR-5584-5p
ENSG00000009765,cg21185990,hsa-miR-4664-3p
ENSG00000010282,cg11699912,hsa-miR-4662a-5p
ENSG00000010310,cg18196709,hsa-miR-450a-5p
ENSG00000010379,cg16304521,hsa-miR-4724-5p
ENSG00000010932,cg06577725,hsa-miR-654-5p
ENSG00000011028,cg21891490,hsa-miR-154-3p
ENSG00000011332,cg27281882,hsa-miR-154-5p
ENSG00000011422,cg20148127,hsa-miR-149-5p
ENSG00000011465,cg08724310,hsa-miR-3144-3p
ENSG00000011638,cg24993735,hsa-miR-3144-5p
ENSG00000011677,cg13456086,hsa-miR-494-5p
ENSG00000012124,cg03162416,hsa-miR-5589-3p
ENSG00000012223,cg17806814,hsa-miR-5588-5p
ENSG00000012779,cg19908856,hsa-miR-1295b-3p
ENSG00000012817,cg21107573,hsa-miR-5589-5p
ENSG00000013293,cg18158859,hsa-miR-5588-3p
ENSG00000013297,cg21012788,hsa-miR-1295b-5p
ENSG00000013588,cg25399573,hsa-miR-548au-3p
ENSG00000013619,cg00447018,hsa-miR-1247-3p
ENSG00000015133,cg07100560,hsa-let-7e-3p
ENSG00000015413,cg07298859,hsa-miR-5706
ENSG00000016402,cg09197397,hsa-miR-378d
ENSG00000016490,cg05229965,hsa-miR-4658
ENSG00000018236,cg25963309,hsa-miR-376b-3p
ENSG00000019144,cg14596108,hsa-miR-483-3p
ENSG00000019169,cg23908638,hsa-miR-412-3p
ENSG00000019186,cg00028598,hsa-miR-410-3p
ENSG00000019505,cg00784759,hsa-miR-485-3p
ENSG00000019991,cg21338857,hsa-miR-485-5p
ENSG00000021300,cg00613945,hsa-miR-487a-3p
ENSG00000021461,cg15737177,hsa-miR-3677-3p
ENSG00000021645,cg23060747,hsa-miR-1287-5p
ENSG00000021762,cg06781656,hsa-miR-4732-3p
ENSG00000021826,cg12889810,hsa-miR-381-3p
ENSG00000022556,cg17521156,hsa-miR-382-5p
ENSG00000022567,cg26663091,hsa-miR-380-5p
ENSG00000023171,cg08605326,hsa-miR-380-3p
ENSG00000025423,cg22756386,hsa-miR-378a-3p
ENSG00000026559,cg14040634,hsa-miR-379-5p
ENSG00000027644,cg07779653,hsa-miR-377-3p
ENSG00000027869,cg03102386,hsa-miR-378a-5p
ENSG00000029153,cg11437140,hsa-miR-519e-5p
ENSG00000029534,cg14311794,hsa-miR-519e-3p
ENSG00000029559,cg07959864,hsa-miR-498-5p
ENSG00000033122,cg25425089,hsa-miR-520e-3p
ENSG00000034053,cg14550563,hsa-miR-515-5p
ENSG00000035499,cg19372359,hsa-miR-515-3p
ENSG00000035720,cg08858466,hsa-miR-181d-5p
ENSG00000035862,cg20723425,hsa-miR-512-5p
ENSG00000036448,cg08787698,hsa-miR-512-3p
ENSG00000036473,cg06162751,hsa-miR-338-5p
ENSG00000036565,cg19817795,hsa-miR-770-5p
ENSG00000037965,cg15496763,hsa-miR-376a-5p
ENSG00000038295,cg18861119,hsa-miR-3934-3p
ENSG00000038427,cg21986027,hsa-miR-539-5p
ENSG00000039537,cg04820679,hsa-miR-493-3p
ENSG00000041515,cg15115055,hsa-miR-4652-5p
ENSG00000041982,cg08302912,hsa-miR-4652-3p
ENSG00000042493,cg15080361,hsa-miR-3648
ENSG00000042781,cg21156438,hsa-miR-892b
ENSG00000042980,cg16301599,hsa-miR-3688-3p
ENSG00000043039,cg11436025,hsa-miR-3682-3p
ENSG00000044012,cg13633305,hsa-miR-874-3p
ENSG00000044524,cg27452922,hsa-miR-4752
ENSG00000046653,cg23105820,hsa-miR-4746-5p
ENSG00000046774,cg05780864,hsa-miR-369-3p
ENSG00000047597,cg22782017,hsa-miR-376c-3p
ENSG00000047662,cg14984943,hsa-miR-371a-3p
ENSG00000047936,cg00545918,hsa-miR-370-3p
ENSG00000048540,cg13764850,hsa-miR-373-5p
ENSG00000049089,cg18796319,hsa-miR-372-3p
ENSG00000049247,cg24198990,hsa-miR-373-3p
ENSG00000049283,cg19781462,hsa-miR-376a-3p
ENSG00000049540,cg09897064,hsa-miR-375-3p
ENSG00000050344,cg16114975,hsa-miR-525-3p
ENSG00000050438,cg23194912,hsa-miR-525-5p
ENSG00000050555,cg10930901,hsa-miR-519b-3p
ENSG00000050730,cg07776626,hsa-miR-526b-3p
ENSG00000050767,cg05877397,hsa-miR-526b-5p
ENSG00000051128,cg03701623,hsa-miR-520a-3p
ENSG00000051523,cg23053506,hsa-miR-520a-5p
ENSG00000052344,cg25005674,hsa-miR-519c-3p
ENSG00000052850,cg17364251,hsa-miR-520f-3p
ENSG00000053918,cg15841728,hsa-miR-200c-3p
ENSG00000054803,cg16501140,hsa-miR-1298-3p
ENSG00000054938,cg12135286,hsa-miR-146a-3p
ENSG00000055118,cg25020591,hsa-miR-767-5p
ENSG00000055732,cg15394142,hsa-miR-136-3p
ENSG00000056291,cg20671415,hsa-miR-138-1-3p
ENSG00000056487,cg14551475,hsa-miR-127-5p
ENSG00000057149,cg04457069,hsa-miR-129-2-3p
ENSG00000058085,cg00083042,hsa-miR-125a-3p
ENSG00000058404,cg08502239,hsa-miR-125b-2-3p
ENSG00000059915,cg00947796,hsa-miR-144-5p
ENSG00000060140,cg13207630,hsa-miR-145-3p
ENSG00000060709,cg11734845,hsa-miR-517-5p
ENSG00000060718,cg07478785,hsa-miR-675-5p
ENSG00000061455,cg06820822,hsa-miR-524-3p
ENSG00000062038,cg07864297,hsa-miR-101-5p
ENSG00000062524,cg11222933,hsa-miR-99a-3p
ENSG00000063015,cg21512502,hsa-miR-105-3p
ENSG00000064195,cg08520383,hsa-miR-653-3p
ENSG00000064218,cg25308086,hsa-miR-4643
ENSG00000064270,cg04272123,hsa-miR-1915-5p
ENSG00000064300,cg05137386,hsa-miR-3691-5p
ENSG00000064547,cg17837572,hsa-miR-1270
ENSG00000064763,cg20994929,hsa-miR-1266-5p
ENSG00000064787,cg24881334,hsa-miR-1269a
ENSG00000064886,cg27523087,hsa-miR-203a-3p
ENSG00000065325,cg09022852,hsa-miR-204-5p
ENSG00000065328,cg13544012,hsa-miR-205-5p
ENSG00000065371,cg12389490,hsa-miR-210-3p
ENSG00000065609,cg25069772,hsa-miR-183-5p
ENSG00000065675,cg04379522,hsa-miR-187-3p
ENSG00000065989,cg26403777,hsa-miR-199b-5p
ENSG00000066032,cg13630049,hsa-miR-211-5p
ENSG00000066185,cg02079034,hsa-miR-212-3p
ENSG00000066230,cg08351598,hsa-miR-490-3p
ENSG00000066405,cg07852840,hsa-miR-489-3p
ENSG00000066468,cg11403823,hsa-miR-200b-3p
ENSG00000066735,cg18964706,hsa-miR-150-3p
ENSG00000066813,cg00931742,hsa-miR-31-5p
ENSG00000067048,cg04208666,hsa-miR-31-3p
ENSG00000067057,cg01782790,hsa-miR-33a-3p
ENSG00000067191,cg23686831,hsa-miR-27a-5p
ENSG00000067445,cg01881778,hsa-miR-487b-3p
ENSG00000067646,cg00549973,hsa-miR-542-5p
ENSG00000067715,cg24508426,hsa-miR-4435
ENSG00000067840,cg22127730,hsa-miR-1911-5p
ENSG00000068489,cg20267897,hsa-miR-1910-5p
ENSG00000068615,cg02084758,hsa-miR-1912-3p
ENSG00000068831,cg04559323,hsa-miR-1185-5p
ENSG00000068976,cg00747477,hsa-miR-4786-5p
ENSG00000068985,cg22831264,hsa-miR-4786-3p
ENSG00000069011,cg23510026,hsa-miR-4788
ENSG00000069018,cg25607226,hsa-miR-144-3p
ENSG00000069188,cg23450882,hsa-miR-1298-5p
ENSG00000069431,cg09098195,hsa-miR-219a-5p
ENSG00000069482,cg00059399,hsa-miR-218-5p
ENSG00000069764,cg24955829,hsa-miR-217-5p
ENSG00000069812,cg22011802,hsa-miR-216a-5p
ENSG00000070193,cg08566293,hsa-miR-214-3p
ENSG00000070404,cg12561945,hsa-miR-222-3p
ENSG00000070526,cg06726740,hsa-miR-432-5p
ENSG00000070669,cg01923099,hsa-miR-495-3p
ENSG00000070729,cg10482051,hsa-miR-494-3p
ENSG00000070886,cg20792208,hsa-miR-202-3p
ENSG00000071051,cg01708344,hsa-miR-202-5p
