GE,ME,MI
ENSG00000004846,cg01573938,hsa-miR-592
ENSG00000010932,cg13002945,hsa-miR-615-3p
ENSG00000013293,cg09248482,hsa-miR-4636
ENSG00000018236,cg10355837,hsa-miR-1269b
ENSG00000018625,cg08217227,hsa-miR-552-5p
ENSG00000019169,cg14961949,hsa-miR-483-3p
ENSG00000043355,cg06593050,hsa-miR-125b-2-3p
ENSG00000057593,cg13355047,hsa-miR-1269a
ENSG00000064195,cg13990926,hsa-miR-490-3p
ENSG00000066405,cg27269940,hsa-miR-31-5p
ENSG00000068781,cg15866977,hsa-miR-31-3p
ENSG00000070193,cg19045644,hsa-miR-552-3p
ENSG00000071991,cg27507700,hsa-miR-215-3p
ENSG00000072133,cg26887632,hsa-miR-483-5p
ENSG00000075035,cg10594709,hsa-miR-5683
ENSG00000075340,cg02150369,hsa-miR-548f-3p
ENSG00000082482,cg01392544,hsa-miR-1247-5p
ENSG00000083782,cg05952494,hsa-miR-3937
ENSG00000092009,cg22706420,hsa-miR-577
ENSG00000094963,cg24236887,hsa-miR-508-3p
ENSG00000095713,cg12266953,
ENSG00000100146,cg09765994,
ENSG00000100448,cg15616946,
ENSG00000101470,cg14671526,
ENSG00000101850,cg17621259,
ENSG00000101938,cg17067190,
ENSG00000102109,cg25776856,
ENSG00000102452,cg04216289,
ENSG00000104332,cg24740531,
ENSG00000105048,cg03527422,
ENSG00000105664,cg21322654,
ENSG00000106511,cg18794577,
ENSG00000106809,cg27569822,
ENSG00000108576,cg22948236,
ENSG00000109511,cg00607526,
ENSG00000111262,cg01696193,
ENSG00000113196,cg24265806,
ENSG00000113296,cg11576513,
ENSG00000113389,cg11696475,
ENSG00000114113,cg22889755,
ENSG00000116194,cg14743593,
ENSG00000116690,cg11939283,
ENSG00000118729,cg15077376,
ENSG00000120054,cg08478189,
ENSG00000121871,cg06530490,
ENSG00000123500,cg25818813,
ENSG00000123560,cg20795569,
ENSG00000123561,cg20626099,
ENSG00000123572,cg09013204,
ENSG00000124157,cg24592962,
ENSG00000124233,cg27443310,
ENSG00000125851,cg15934415,
ENSG00000127083,cg18003214,
ENSG00000129596,cg17412602,
ENSG00000130226,cg02643218,
ENSG00000132872,cg20710394,
ENSG00000133063,cg05625889,
