GE,ME,MI
ENSG00000000005,cg17027195,hsa-miR-335-5p
ENSG00000002746,cg01573938,hsa-miR-339-5p
ENSG00000003989,cg23617327,hsa-miR-18a-3p
ENSG00000004776,cg17648210,hsa-miR-942-3p
ENSG00000004809,cg17217295,hsa-miR-491-3p
ENSG00000004846,cg05551889,hsa-miR-1266-3p
ENSG00000004848,cg09616959,hsa-miR-590-3p
ENSG00000005108,cg09835225,hsa-miR-625-3p
ENSG00000005513,cg00353340,hsa-miR-584-3p
ENSG00000006016,cg09569536,hsa-miR-3161
ENSG00000006128,cg27152280,hsa-miR-592
ENSG00000006377,cg13002945,hsa-miR-616-5p
ENSG00000007216,cg09248482,hsa-miR-615-3p
ENSG00000007264,cg19160799,hsa-miR-4636
ENSG00000007314,cg11190071,hsa-miR-940
ENSG00000007908,cg03426451,hsa-miR-548v
ENSG00000008118,cg25870420,hsa-miR-1269b
ENSG00000010671,cg10355837,hsa-miR-1224-5p
ENSG00000010932,cg01263386,hsa-miR-7702
ENSG00000012124,cg01587630,hsa-miR-552-5p
ENSG00000013293,cg10715223,hsa-miR-33b-3p
ENSG00000013297,cg08217227,hsa-miR-23a-5p
ENSG00000015413,cg12738347,hsa-let-7c-3p
ENSG00000015592,cg21653132,hsa-miR-26a-1-3p
ENSG00000016490,cg04293888,hsa-miR-200c-5p
ENSG00000017427,cg12527384,hsa-miR-155-3p
ENSG00000018236,cg10639888,hsa-miR-466
ENSG00000018280,cg20500237,hsa-miR-4662a-5p
ENSG00000018625,cg20060452,hsa-miR-4724-5p
ENSG00000019102,cg06038655,hsa-miR-362-5p
ENSG00000019169,cg09876651,hsa-miR-188-5p
ENSG00000019186,cg07095230,hsa-miR-3187-5p
ENSG00000019991,cg21968535,hsa-miR-3173-5p
ENSG00000021645,cg24671202,hsa-miR-3144-3p
ENSG00000021826,cg26421310,hsa-miR-5589-5p
ENSG00000023171,cg23923856,hsa-miR-1307-5p
ENSG00000029559,cg14961949,hsa-miR-1247-3p
ENSG00000030304,cg23905374,hsa-miR-1304-3p
ENSG00000033122,cg05347898,hsa-miR-3651
ENSG00000034971,cg14142965,hsa-miR-483-3p
ENSG00000035720,cg01911237,hsa-miR-3677-3p
ENSG00000036530,cg06593050,hsa-miR-224-5p
ENSG00000037965,cg01898661,hsa-miR-181d-5p
ENSG00000038295,cg19363466,hsa-miR-3940-5p
ENSG00000038945,cg24337338,hsa-miR-3934-3p
ENSG00000039987,cg24078363,hsa-miR-4652-5p
ENSG00000040731,cg14556896,hsa-miR-4746-5p
ENSG00000041353,cg20964285,hsa-miR-196b-3p
ENSG00000042832,cg10165585,hsa-miR-146a-3p
ENSG00000043039,cg19704348,hsa-miR-125b-2-3p
ENSG00000043355,cg13355047,hsa-miR-16-2-3p
ENSG00000043591,cg04226714,hsa-miR-99a-3p
ENSG00000044524,cg11144056,hsa-miR-29b-1-5p
ENSG00000046889,cg05676541,hsa-miR-1266-5p
ENSG00000047457,cg00936907,hsa-miR-1269a
ENSG00000047662,cg13990926,hsa-miR-1275
ENSG00000048540,cg13384781,hsa-miR-204-5p
ENSG00000048545,cg19752891,hsa-miR-210-3p
ENSG00000050628,cg07956515,hsa-miR-187-3p
ENSG00000053108,cg03192963,hsa-miR-211-5p
ENSG00000054356,cg05916662,hsa-miR-490-3p
ENSG00000054803,cg06675147,hsa-miR-3194-5p
ENSG00000054938,cg27346806,hsa-let-7c-5p
ENSG00000055813,cg17811545,hsa-miR-188-3p
ENSG00000056487,cg18438546,hsa-miR-195-3p
ENSG00000057149,cg01725608,hsa-miR-31-5p
ENSG00000057468,cg05312353,hsa-miR-32-3p
ENSG00000057593,cg13775316,hsa-miR-31-3p
ENSG00000058404,cg00745555,hsa-miR-92a-1-5p
ENSG00000059915,cg24450494,hsa-miR-206
ENSG00000060718,cg04614008,hsa-miR-1911-5p
ENSG00000061455,cg18699804,hsa-miR-4788
ENSG00000064195,cg01065349,hsa-miR-218-5p
ENSG00000064201,cg20031656,hsa-miR-217-5p
ENSG00000064300,cg25525687,hsa-miR-216a-5p
ENSG00000064655,cg26872138,hsa-miR-215-5p
ENSG00000064886,cg19909334,hsa-miR-202-3p
ENSG00000065609,cg27269940,hsa-miR-1-3p
ENSG00000066032,cg16445574,hsa-miR-3662
ENSG00000066294,cg00524310,hsa-miR-18a-5p
ENSG00000066382,cg09586080,hsa-miR-99a-5p
ENSG00000066405,cg06705526,hsa-miR-95-3p
ENSG00000067798,cg00019137,hsa-miR-33a-5p
ENSG00000067840,cg12396999,hsa-miR-935
ENSG00000067842,cg03012726,hsa-miR-200b-5p
ENSG00000068615,cg23050361,hsa-miR-4446-3p
ENSG00000068781,cg15866977,hsa-miR-4784
ENSG00000068976,cg02054059,hsa-miR-1248
ENSG00000069431,cg24890054,hsa-miR-942-5p
ENSG00000070031,cg10397322,hsa-miR-133a-3p
ENSG00000070193,cg25364343,hsa-miR-125b-5p
ENSG00000070808,cg19320275,hsa-miR-122-5p
ENSG00000071991,cg02420850,hsa-miR-551a
ENSG00000072041,cg25649038,hsa-miR-552-3p
ENSG00000072133,cg12866112,hsa-miR-92b-3p
ENSG00000072195,cg19045644,hsa-miR-218-1-3p
ENSG00000072694,cg20569287,hsa-miR-222-5p
ENSG00000072840,cg01160882,hsa-miR-301a-5p
ENSG00000073067,cg19470159,hsa-miR-651-5p
ENSG00000073146,cg23076591,hsa-miR-548d-3p
ENSG00000073282,cg04243581,hsa-miR-653-5p
ENSG00000073861,cg13491250,hsa-miR-3200-3p
ENSG00000075035,cg09396196,hsa-miR-4676-5p
ENSG00000075043,cg27085904,hsa-miR-1180-3p
ENSG00000075340,cg22684008,hsa-miR-3664-5p
ENSG00000075461,cg13233166,hsa-miR-499a-5p
ENSG00000077063,cg02197293,hsa-miR-506-3p
ENSG00000077264,cg12022294,hsa-miR-7-5p
ENSG00000077522,cg23926649,hsa-miR-153-3p
ENSG00000078018,cg10284662,hsa-miR-301b-3p
ENSG00000078053,cg04915780,hsa-miR-499a-3p
ENSG00000078098,cg19834134,hsa-miR-500a-5p
ENSG00000078295,cg14021564,hsa-miR-760
ENSG00000078549,cg21184256,hsa-miR-10a-3p
ENSG00000078589,cg17986181,hsa-miR-7-1-3p
ENSG00000079102,cg27507700,hsa-miR-92b-5p
ENSG00000079215,cg19940065,hsa-miR-556-3p
ENSG00000079841,cg11173499,hsa-miR-210-5p
ENSG00000079931,cg26887632,hsa-miR-215-3p
ENSG00000080224,cg08911275,hsa-miR-20a-3p
ENSG00000080493,cg14282137,hsa-miR-421
ENSG00000080644,cg17064051,hsa-miR-34c-5p
ENSG00000081842,cg05721515,hsa-miR-196a-5p
ENSG00000082175,cg16663570,hsa-miR-490-5p
ENSG00000082293,cg24255728,hsa-miR-877-5p
ENSG00000082482,cg10594709,hsa-miR-570-3p
ENSG00000083782,cg23444468,hsa-miR-573
ENSG00000084674,cg02150369,hsa-miR-33b-5p
ENSG00000085265,cg10155681,hsa-miR-483-5p
ENSG00000085514,cg23828595,hsa-miR-4466
ENSG00000085741,cg13548601,hsa-miR-4766-3p
ENSG00000086991,cg01392544,hsa-miR-452-3p
ENSG00000087116,cg26796679,hsa-miR-517a-3p
ENSG00000087250,cg10311104,hsa-miR-517b-3p
ENSG00000087258,cg22698996,hsa-miR-3926
ENSG00000087494,cg04792863,hsa-miR-296-5p
ENSG00000087495,cg07211381,hsa-miR-7850-5p
ENSG00000088320,cg17767945,hsa-miR-6728-5p
ENSG00000088386,cg20206437,hsa-miR-153-5p
ENSG00000088827,cg02714882,hsa-miR-5580-3p
ENSG00000089041,cg08226111,hsa-miR-642a-5p
ENSG00000089250,cg01151699,hsa-miR-3193
ENSG00000090402,cg14776114,hsa-miR-556-5p
ENSG00000090534,cg04856689,hsa-miR-5683
ENSG00000090539,cg11332236,hsa-miR-500b-5p
ENSG00000091138,cg21410080,hsa-miR-7974
ENSG00000091181,cg17617527,hsa-miR-3934-5p
ENSG00000091482,cg24188415,hsa-miR-4756-3p
ENSG00000091656,cg06537894,hsa-miR-6715a-3p
ENSG00000091831,cg13629563,hsa-miR-1304-5p
ENSG00000091986,cg16079396,hsa-miR-548f-3p
ENSG00000092009,cg05952494,hsa-miR-1246
ENSG00000092051,cg02445664,hsa-miR-1247-5p
ENSG00000092067,cg22706420,hsa-miR-147b-3p
ENSG00000092345,cg07816392,hsa-miR-6744-5p
ENSG00000094755,cg07062885,hsa-miR-508-5p
ENSG00000094963,cg03987506,hsa-miR-590-5p
ENSG00000095713,cg03523945,hsa-miR-3170
ENSG00000095777,cg25622481,hsa-miR-622
ENSG00000095917,cg03310242,hsa-miR-3614-5p
ENSG00000095970,cg02574526,hsa-miR-3613-5p
ENSG00000099864,cg06367702,hsa-miR-3619-5p
ENSG00000100078,cg16317181,hsa-miR-3940-3p
ENSG00000100095,cg16022575,hsa-miR-3937
ENSG00000100122,cg04363624,hsa-miR-224-3p
ENSG00000100146,cg11195797,hsa-miR-1293
ENSG00000100253,cg05281221,hsa-miR-1291
ENSG00000100285,cg20479774,hsa-miR-191-3p
ENSG00000100344,cg24236887,hsa-miR-105-5p
ENSG00000100362,cg21926465,hsa-miR-6744-3p
