GE,ME,MI
ENSG00000000005,cg17027195,hsa-miR-335-5p
ENSG00000002746,cg01573938,hsa-miR-18a-3p
ENSG00000004776,cg17648210,hsa-miR-942-3p
ENSG00000004846,cg05551889,hsa-miR-491-3p
ENSG00000004848,cg09835225,hsa-miR-590-3p
ENSG00000005108,cg00353340,hsa-miR-625-3p
ENSG00000005513,cg27152280,hsa-miR-584-3p
ENSG00000006016,cg13002945,hsa-miR-3161
ENSG00000006128,cg09248482,hsa-miR-592
ENSG00000006377,cg11190071,hsa-miR-616-5p
ENSG00000007216,cg03426451,hsa-miR-615-3p
ENSG00000007264,cg25870420,hsa-miR-4636
ENSG00000007908,cg10355837,hsa-miR-548v
ENSG00000008118,cg01263386,hsa-miR-1269b
ENSG00000010932,cg01587630,hsa-miR-1224-5p
ENSG00000012124,cg10715223,hsa-miR-7702
ENSG00000013293,cg08217227,hsa-miR-552-5p
ENSG00000013297,cg12738347,hsa-miR-33b-3p
ENSG00000015413,cg04293888,hsa-miR-23a-5p
ENSG00000015592,cg10639888,hsa-let-7c-3p
ENSG00000016490,cg20500237,hsa-miR-26a-1-3p
ENSG00000017427,cg06038655,hsa-miR-155-3p
ENSG00000018236,cg09876651,hsa-miR-466
ENSG00000018280,cg07095230,hsa-miR-4662a-5p
ENSG00000018625,cg21968535,hsa-miR-4724-5p
ENSG00000019102,cg23923856,hsa-miR-362-5p
ENSG00000019169,cg14961949,hsa-miR-188-5p
ENSG00000019186,cg23905374,hsa-miR-3187-5p
ENSG00000019991,cg06593050,hsa-miR-5589-5p
ENSG00000029559,cg01898661,hsa-miR-1247-3p
ENSG00000030304,cg19363466,hsa-miR-1304-3p
ENSG00000034971,cg24337338,hsa-miR-3651
ENSG00000035720,cg24078363,hsa-miR-483-3p
ENSG00000036530,cg20964285,hsa-miR-3677-3p
ENSG00000037965,cg10165585,hsa-miR-224-5p
ENSG00000038295,cg19704348,hsa-miR-181d-5p
ENSG00000038945,cg13355047,hsa-miR-3940-5p
ENSG00000039987,cg04226714,hsa-miR-3934-3p
ENSG00000041353,cg11144056,hsa-miR-4652-5p
ENSG00000042832,cg05676541,hsa-miR-4746-5p
ENSG00000043039,cg00936907,hsa-miR-196b-3p
ENSG00000043355,cg13990926,hsa-miR-146a-3p
ENSG00000046889,cg13384781,hsa-miR-125b-2-3p
ENSG00000047457,cg19752891,hsa-miR-16-2-3p
ENSG00000047662,cg07956515,hsa-miR-99a-3p
ENSG00000048540,cg03192963,hsa-miR-29b-1-5p
ENSG00000048545,cg05916662,hsa-miR-1266-5p
ENSG00000050628,cg27346806,hsa-miR-1269a
ENSG00000054356,cg18438546,hsa-miR-1275
ENSG00000054803,cg01725608,hsa-miR-204-5p
ENSG00000054938,cg05312353,hsa-miR-187-3p
ENSG00000057149,cg13775316,hsa-miR-211-5p
ENSG00000057468,cg00745555,hsa-miR-490-3p
ENSG00000057593,cg24450494,hsa-miR-3194-5p
ENSG00000058404,cg04614008,hsa-miR-31-5p
ENSG00000059915,cg18699804,hsa-miR-32-3p
ENSG00000060718,cg01065349,hsa-miR-31-3p
ENSG00000061455,cg25525687,hsa-miR-92a-1-5p
ENSG00000064195,cg27269940,hsa-miR-206
ENSG00000064300,cg16445574,hsa-miR-1911-5p
ENSG00000064886,cg00524310,hsa-miR-218-5p
ENSG00000065609,cg09586080,hsa-miR-217-5p
ENSG00000066032,cg06705526,hsa-miR-216a-5p
ENSG00000066294,cg00019137,hsa-miR-215-5p
ENSG00000066382,cg12396999,hsa-miR-1-3p
ENSG00000066405,cg23050361,hsa-miR-3662
ENSG00000067798,cg15866977,hsa-miR-18a-5p
ENSG00000067840,cg24890054,hsa-miR-99a-5p
ENSG00000067842,cg10397322,hsa-miR-95-3p
ENSG00000068615,cg25364343,hsa-miR-33a-5p
ENSG00000068781,cg02420850,hsa-miR-935
ENSG00000068976,cg12866112,hsa-miR-4446-3p
ENSG00000069431,cg19045644,hsa-miR-1248
ENSG00000070031,cg20569287,hsa-miR-942-5p
ENSG00000070193,cg19470159,hsa-miR-133a-3p
ENSG00000071991,cg23076591,hsa-miR-122-5p
ENSG00000072041,cg09396196,hsa-miR-551a
ENSG00000072133,cg27085904,hsa-miR-552-3p
ENSG00000072195,cg22684008,hsa-miR-218-1-3p
ENSG00000072694,cg13233166,hsa-miR-222-5p
ENSG00000072840,cg02197293,hsa-miR-301a-5p
ENSG00000073067,cg12022294,hsa-miR-548d-3p
ENSG00000073146,cg23926649,hsa-miR-653-5p
ENSG00000073282,cg10284662,hsa-miR-3200-3p
ENSG00000075035,cg04915780,hsa-miR-4676-5p
ENSG00000075340,cg14021564,hsa-miR-1180-3p
ENSG00000075461,cg21184256,hsa-miR-499a-5p
ENSG00000077063,cg27507700,hsa-miR-506-3p
ENSG00000077264,cg19940065,hsa-miR-7-5p
ENSG00000078053,cg26887632,hsa-miR-301b-3p
ENSG00000078098,cg08911275,hsa-miR-499a-3p
ENSG00000078295,cg14282137,hsa-miR-92b-5p
ENSG00000078549,cg17064051,hsa-miR-556-3p
ENSG00000079102,cg05721515,hsa-miR-215-3p
ENSG00000079215,cg16663570,hsa-miR-20a-3p
ENSG00000079841,cg24255728,hsa-miR-34c-5p
ENSG00000080224,cg10594709,hsa-miR-490-5p
ENSG00000080644,cg23444468,hsa-miR-570-3p
ENSG00000081842,cg02150369,hsa-miR-33b-5p
ENSG00000082175,cg10155681,hsa-miR-483-5p
ENSG00000082482,cg23828595,hsa-miR-4466
ENSG00000083782,cg13548601,hsa-miR-452-3p
ENSG00000084674,cg01392544,hsa-miR-517a-3p
ENSG00000085265,cg26796679,hsa-miR-517b-3p
ENSG00000085514,cg04792863,hsa-miR-296-5p
ENSG00000086991,cg07211381,hsa-miR-7850-5p
ENSG00000087116,cg17767945,hsa-miR-153-5p
ENSG00000087258,cg20206437,hsa-miR-5580-3p
ENSG00000087495,cg08226111,hsa-miR-642a-5p
ENSG00000088386,cg01151699,hsa-miR-3193
ENSG00000088827,cg14776114,hsa-miR-556-5p
ENSG00000089041,cg04856689,hsa-miR-5683
ENSG00000089250,cg17617527,hsa-miR-7974
ENSG00000090402,cg24188415,hsa-miR-4756-3p
ENSG00000090534,cg06537894,hsa-miR-6715a-3p
ENSG00000091138,cg13629563,hsa-miR-548f-3p
ENSG00000091181,cg16079396,hsa-miR-1246
ENSG00000091482,cg05952494,hsa-miR-1247-5p
ENSG00000091656,cg02445664,hsa-miR-147b-3p
ENSG00000091831,cg22706420,hsa-miR-6744-5p
ENSG00000091986,cg07816392,hsa-miR-508-5p
ENSG00000092009,cg07062885,hsa-miR-590-5p
ENSG00000092051,cg03310242,hsa-miR-3170
ENSG00000092067,cg02574526,hsa-miR-622
ENSG00000092345,cg06367702,hsa-miR-3614-5p
ENSG00000094755,cg16022575,hsa-miR-3619-5p
ENSG00000094963,cg04363624,hsa-miR-3937
ENSG00000095713,cg11195797,hsa-miR-1293
ENSG00000095777,cg05281221,hsa-miR-1291
ENSG00000095970,cg20479774,hsa-miR-191-3p
ENSG00000100078,cg24236887,hsa-miR-105-5p
ENSG00000100095,cg21926465,hsa-miR-6744-3p
ENSG00000100146,cg02863489,hsa-miR-577
ENSG00000100285,cg23577350,hsa-miR-4772-3p
ENSG00000100344,cg25208479,hsa-miR-4772-5p
ENSG00000100362,cg12177207,hsa-miR-514a-3p
ENSG00000100448,cg01118451,hsa-miR-508-3p
ENSG00000100593,cg14179389,hsa-miR-509-3p
ENSG00000100678,cg12266953,hsa-miR-203b-3p
ENSG00000100721,cg10794285,hsa-miR-133b
ENSG00000100884,cg22487624,hsa-miR-3131
ENSG00000101074,cg09765994,hsa-miR-6715b-3p
ENSG00000101134,cg15616946,hsa-miR-629-3p
ENSG00000101188,cg18626709,hsa-miR-625-5p
ENSG00000101198,cg16977570,hsa-miR-627-5p
ENSG00000101230,cg02030672,hsa-miR-196b-5p
ENSG00000101282,cg18670721,
ENSG00000101425,cg17865533,
ENSG00000101470,cg15879949,
ENSG00000101850,cg03310469,
ENSG00000101916,cg01535733,
ENSG00000101938,cg14671526,
ENSG00000101958,cg00227225,
ENSG00000102010,cg17621259,
ENSG00000102109,cg22941646,
ENSG00000102230,cg04704531,
ENSG00000102271,cg02460997,
ENSG00000102383,cg17061244,
ENSG00000102452,cg27599958,
ENSG00000102466,cg10804678,
ENSG00000102468,cg14580502,
ENSG00000102524,cg17847861,
ENSG00000102683,cg24347594,
ENSG00000102924,cg26440289,
ENSG00000103154,cg00565070,
ENSG00000103310,cg08821557,
ENSG00000103485,cg11392765,
ENSG00000103569,cg17067190,
ENSG00000103723,cg25776856,
ENSG00000103942,cg06163735,
ENSG00000104044,cg04216289,
ENSG00000104112,cg03159947,
ENSG00000104177,cg14002345,
ENSG00000104213,cg24067214,
ENSG00000104313,cg24740531,
ENSG00000104327,cg03527422,
ENSG00000104332,cg00797821,
ENSG00000104435,cg21322654,
ENSG00000104722,cg16114640,
ENSG00000104760,cg00325599,
ENSG00000104918,cg23352579,
ENSG00000104921,cg18794577,
ENSG00000104938,cg01327552,
ENSG00000104970,cg23698058,
ENSG00000105048,cg14620039,
ENSG00000105205,cg19219577,
ENSG00000105352,cg21084284,
ENSG00000105366,cg07558455,
ENSG00000105383,cg10926113,
ENSG00000105398,cg00076497,
ENSG00000105492,cg06385118,
ENSG00000105509,cg02425263,
ENSG00000105609,cg27569822,
ENSG00000105664,cg00879447,
ENSG00000105696,cg14414515,
ENSG00000105697,cg01612408,
ENSG00000105737,cg08511440,
ENSG00000105880,cg10911889,
ENSG00000106018,cg00508526,
ENSG00000106278,cg19504702,
ENSG00000106483,cg05794480,
ENSG00000106511,cg22948236,
ENSG00000106571,cg08751472,
ENSG00000106714,cg10766475,
ENSG00000106809,cg21730448,
ENSG00000106819,cg09323975,
ENSG00000106823,cg00607526,
ENSG00000106952,cg16191750,
ENSG00000107105,cg14359486,
ENSG00000107147,cg03506033,
ENSG00000107165,cg01177928,
ENSG00000107736,cg21231789,
ENSG00000107984,cg19040032,
ENSG00000108001,cg04729562,
ENSG00000108018,cg03602730,
ENSG00000108231,cg06678279,
ENSG00000108244,cg09698655,
ENSG00000108381,cg08529049,
ENSG00000108576,cg26861703,
ENSG00000108688,cg00410370,
ENSG00000108700,cg07589691,
ENSG00000108823,cg22512464,
ENSG00000108950,cg00792783,
ENSG00000109072,cg01869826,
ENSG00000109132,cg03356760,
ENSG00000109182,cg26061304,
ENSG00000109511,cg14208573,
ENSG00000109705,cg01696193,
ENSG00000109738,cg16630791,
ENSG00000109906,cg03282993,
ENSG00000109943,cg04415008,
ENSG00000110076,cg13447539,
ENSG00000110079,cg18438777,
