GE,ME,MI
ENSG00000004846,cg01573938,hsa-miR-592
ENSG00000006016,cg13002945,hsa-miR-615-3p
ENSG00000010932,cg09248482,hsa-miR-4636
ENSG00000013293,cg10355837,hsa-miR-548v
ENSG00000016490,cg01263386,hsa-miR-1269b
ENSG00000018236,cg01587630,hsa-miR-7702
ENSG00000018625,cg08217227,hsa-miR-552-5p
ENSG00000019169,cg14961949,hsa-miR-362-5p
ENSG00000029559,cg06593050,hsa-miR-1304-3p
ENSG00000034971,cg01898661,hsa-miR-483-3p
ENSG00000038295,cg20964285,hsa-miR-196b-3p
ENSG00000043355,cg13355047,hsa-miR-125b-2-3p
ENSG00000047457,cg04226714,hsa-miR-99a-3p
ENSG00000048540,cg11144056,hsa-miR-1269a
ENSG00000054356,cg13990926,hsa-miR-204-5p
ENSG00000054938,cg19752891,hsa-miR-490-3p
ENSG00000057593,cg07956515,hsa-miR-31-5p
ENSG00000064195,cg03192963,hsa-miR-31-3p
ENSG00000064886,cg05312353,hsa-miR-33a-5p
ENSG00000065609,cg13775316,hsa-miR-122-5p
ENSG00000066405,cg18699804,hsa-miR-551a
ENSG00000068781,cg25525687,hsa-miR-552-3p
ENSG00000070193,cg27269940,hsa-miR-215-3p
ENSG00000071991,cg00524310,hsa-miR-33b-5p
ENSG00000072133,cg15866977,hsa-miR-483-5p
ENSG00000073067,cg19045644,hsa-miR-452-3p
ENSG00000075035,cg04915780,hsa-miR-642a-5p
ENSG00000075340,cg27507700,hsa-miR-5683
ENSG00000075461,cg26887632,hsa-miR-548f-3p
ENSG00000082482,cg08911275,hsa-miR-1247-5p
ENSG00000083782,cg17064051,hsa-miR-147b-3p
ENSG00000084674,cg10594709,hsa-miR-6744-5p
ENSG00000085265,cg02150369,hsa-miR-3170
ENSG00000087495,cg01392544,hsa-miR-3937
ENSG00000091656,cg26796679,hsa-miR-191-3p
ENSG00000092009,cg17767945,hsa-miR-577
ENSG00000094963,cg14776114,hsa-miR-508-3p
ENSG00000095713,cg17617527,hsa-miR-509-3p
ENSG00000100146,cg05952494,hsa-miR-133b
ENSG00000100448,cg22706420,hsa-miR-6715b-3p
ENSG00000100593,cg07816392,hsa-miR-625-5p
ENSG00000101198,cg24236887,
ENSG00000101230,cg12266953,
ENSG00000101470,cg09765994,
ENSG00000101850,cg15616946,
ENSG00000101938,cg14671526,
ENSG00000101958,cg17621259,
ENSG00000102109,cg14580502,
ENSG00000102271,cg17847861,
ENSG00000102452,cg24347594,
ENSG00000102466,cg00565070,
ENSG00000102468,cg17067190,
ENSG00000103569,cg25776856,
ENSG00000104313,cg04216289,
ENSG00000104332,cg03159947,
ENSG00000104722,cg24740531,
ENSG00000104918,cg03527422,
ENSG00000105048,cg00797821,
ENSG00000105398,cg21322654,
