GE,ME,MI
ENSG00000000005,cg00651829,hsa-miR-335-5p
ENSG00000000938,cg17027195,hsa-miR-339-5p
ENSG00000000971,cg04804717,hsa-miR-18a-3p
ENSG00000002746,cg06997305,hsa-miR-942-3p
ENSG00000003137,cg27592410,hsa-miR-486-3p
ENSG00000003989,cg01573938,hsa-miR-491-3p
ENSG00000004468,cg01557989,hsa-miR-1266-3p
ENSG00000004776,cg23617327,hsa-miR-146b-3p
ENSG00000004809,cg17648210,hsa-miR-550a-5p
ENSG00000004838,cg22435791,hsa-miR-590-3p
ENSG00000004846,cg17217295,hsa-miR-616-3p
ENSG00000004848,cg05551889,hsa-miR-625-3p
ENSG00000004948,cg09616959,hsa-miR-561-5p
ENSG00000005102,cg09835225,hsa-miR-1258
ENSG00000005108,cg00353340,hsa-miR-16-1-3p
ENSG00000005243,cg22060611,hsa-miR-652-5p
ENSG00000005249,cg09569536,hsa-miR-584-3p
ENSG00000005381,cg22977016,hsa-miR-3164
ENSG00000005471,cg16766249,hsa-miR-3158-3p
ENSG00000005513,cg16438655,hsa-miR-3161
ENSG00000005844,cg27581965,hsa-miR-592
ENSG00000006016,cg08575330,hsa-miR-192-3p
ENSG00000006071,cg27152280,hsa-miR-616-5p
ENSG00000006128,cg13002945,hsa-miR-615-3p
ENSG00000006377,cg09248482,hsa-miR-4638-3p
ENSG00000006606,cg10604168,hsa-miR-4636
ENSG00000006659,cg19359398,hsa-miR-940
ENSG00000007038,cg03442569,hsa-miR-939-5p
ENSG00000007174,cg19160799,hsa-miR-548v
ENSG00000007216,cg11190071,hsa-miR-4745-5p
ENSG00000007237,cg03426451,hsa-miR-1269b
ENSG00000007264,cg25870420,hsa-miR-1224-5p
ENSG00000007312,cg23678800,hsa-miR-146a-5p
ENSG00000007314,cg10355837,hsa-miR-9-3p
ENSG00000007402,cg12940104,hsa-miR-7702
ENSG00000007908,cg01263386,hsa-miR-552-5p
ENSG00000007933,cg01587630,hsa-miR-579-5p
ENSG00000008086,cg24400921,hsa-miR-33b-3p
ENSG00000008118,cg21872764,hsa-miR-23a-5p
ENSG00000008196,cg16364121,hsa-miR-19b-1-5p
ENSG00000009790,cg10229294,hsa-let-7c-3p
ENSG00000010310,cg18248022,hsa-miR-26a-1-3p
ENSG00000010319,cg10715223,hsa-miR-25-5p
ENSG00000010361,cg08217227,hsa-miR-3074-5p
ENSG00000010671,cg12738347,hsa-miR-200c-5p
ENSG00000010932,cg02381820,hsa-miR-155-3p
ENSG00000011028,cg20416031,hsa-miR-466
ENSG00000011332,cg26084529,hsa-miR-548t-5p
ENSG00000011465,cg21653132,hsa-miR-5582-3p
ENSG00000011590,cg00846483,hsa-miR-4664-3p
ENSG00000011600,cg04293888,hsa-miR-4664-5p
ENSG00000011677,cg12527384,hsa-miR-4662a-5p
ENSG00000012124,cg20633020,hsa-miR-1227-3p
ENSG00000012779,cg24413781,hsa-miR-23c
ENSG00000013293,cg11444379,hsa-miR-4724-3p
ENSG00000013297,cg24593694,hsa-miR-4724-5p
ENSG00000013619,cg11867257,hsa-miR-654-5p
ENSG00000015285,cg11398452,hsa-miR-363-3p
ENSG00000015413,cg16937769,hsa-miR-362-5p
ENSG00000015592,cg25338262,hsa-miR-193a-3p
ENSG00000016082,cg10639888,hsa-miR-190a-5p
ENSG00000016490,cg20500237,hsa-miR-188-5p
ENSG00000017427,cg02502307,hsa-miR-184
ENSG00000018236,cg26841013,hsa-miR-3619-3p
ENSG00000018280,cg20060452,hsa-miR-3158-5p
ENSG00000018408,cg13629999,hsa-miR-3157-3p
ENSG00000018625,cg21068269,hsa-miR-3187-5p
ENSG00000018869,cg06038655,hsa-miR-3173-5p
ENSG00000019102,cg19029325,hsa-miR-3144-3p
ENSG00000019169,cg09876651,hsa-miR-5589-5p
ENSG00000019186,cg06546406,hsa-miR-548au-3p
ENSG00000019549,cg16111791,hsa-miR-1307-5p
ENSG00000019991,cg12288941,hsa-miR-1247-3p
ENSG00000021488,cg07095230,hsa-miR-1304-3p
ENSG00000021645,cg23939037,hsa-let-7e-3p
ENSG00000021826,cg03459312,hsa-miR-5706
ENSG00000022267,cg20511541,hsa-miR-514a-5p
ENSG00000022556,cg16901991,hsa-miR-4661-5p
ENSG00000023171,cg21968535,hsa-miR-4660
ENSG00000023839,cg02466321,hsa-miR-4659a-5p
ENSG00000024422,cg02309335,hsa-miR-4658
ENSG00000025423,cg24671202,hsa-miR-3651
ENSG00000026559,cg26421310,hsa-miR-3652
ENSG00000026652,cg15651099,hsa-miR-5094
ENSG00000026751,cg23923856,hsa-miR-483-3p
ENSG00000027644,cg14961949,hsa-miR-4802-5p
ENSG00000028277,cg09135695,hsa-miR-3680-3p
ENSG00000029534,cg19160482,hsa-miR-3677-3p
ENSG00000029559,cg11297107,hsa-miR-1285-3p
ENSG00000030304,cg23905374,hsa-miR-1286
ENSG00000033122,cg05347898,hsa-miR-548j-5p
ENSG00000034053,cg14142965,hsa-miR-380-5p
ENSG00000034239,cg06722144,hsa-miR-383-5p
ENSG00000034971,cg01911237,hsa-miR-224-5p
ENSG00000035720,cg20591472,hsa-miR-515-5p
ENSG00000035862,cg06593050,hsa-miR-181d-5p
ENSG00000036530,cg01898661,hsa-miR-6777-5p
ENSG00000036565,cg01691768,hsa-miR-339-3p
ENSG00000036828,cg09088257,hsa-miR-3664-3p
ENSG00000037280,cg19363466,hsa-miR-3677-5p
ENSG00000037965,cg08631151,hsa-miR-3940-5p
ENSG00000038295,cg24337338,hsa-miR-3934-3p
ENSG00000038427,cg24078363,hsa-miR-4326
ENSG00000038945,cg06637001,hsa-miR-4652-5p
ENSG00000039537,cg14556896,hsa-miR-3648
ENSG00000039987,cg12664560,hsa-miR-4746-5p
ENSG00000040731,cg17676765,hsa-miR-372-3p
ENSG00000041353,cg24789128,hsa-miR-375-3p
ENSG00000041515,cg20964285,hsa-miR-525-5p
ENSG00000041982,cg03340715,hsa-miR-526b-5p
ENSG00000042832,cg10165585,hsa-miR-520a-3p
ENSG00000042980,cg13536876,hsa-miR-196b-3p
ENSG00000043039,cg00083046,hsa-miR-146a-3p
ENSG00000043355,cg01678714,hsa-miR-767-5p
ENSG00000043591,cg06520273,hsa-miR-129-2-3p
ENSG00000044524,cg19704348,hsa-miR-125b-2-3p
ENSG00000046653,cg05234760,hsa-miR-4446-5p
ENSG00000046774,cg14385337,hsa-miR-16-2-3p
ENSG00000046889,cg13355047,hsa-miR-96-3p
ENSG00000047457,cg16502595,hsa-miR-99a-3p
ENSG00000047662,cg26678609,hsa-miR-29b-1-5p
ENSG00000047936,cg06981439,hsa-miR-425-5p
ENSG00000048052,cg04226714,hsa-miR-362-3p
ENSG00000048342,cg19129369,hsa-miR-26a-2-3p
ENSG00000048462,cg06769752,hsa-miR-3691-5p
ENSG00000048540,cg11144056,hsa-miR-4755-5p
ENSG00000048545,cg05676541,hsa-miR-4754
ENSG00000049192,cg06070749,hsa-miR-1266-5p
ENSG00000049249,cg19614698,hsa-miR-1269a
ENSG00000049540,cg00936907,hsa-miR-1275
ENSG00000049768,cg13990926,hsa-miR-203a-3p
ENSG00000050628,cg27432847,hsa-miR-204-5p
ENSG00000050767,cg08281415,hsa-miR-210-3p
ENSG00000053108,cg18853376,hsa-miR-187-3p
ENSG00000053438,cg13384781,hsa-miR-199b-5p
ENSG00000054356,cg14615868,hsa-miR-211-5p
ENSG00000054598,cg19752891,hsa-miR-212-3p
ENSG00000054803,cg00258409,hsa-miR-511-5p
ENSG00000054938,cg07956515,hsa-miR-490-3p
ENSG00000055813,cg03192963,hsa-miR-489-3p
ENSG00000056291,cg25022355,hsa-miR-3194-5p
ENSG00000056487,cg16420756,hsa-let-7c-5p
ENSG00000056998,cg05916662,hsa-miR-150-3p
ENSG00000057149,cg06675147,hsa-miR-188-3p
ENSG00000057468,cg07001901,hsa-miR-186-3p
ENSG00000057593,cg27346806,hsa-miR-195-3p
ENSG00000058091,cg06714320,hsa-miR-31-5p
ENSG00000058404,cg20206984,hsa-miR-32-3p
ENSG00000059915,cg05445638,hsa-miR-31-3p
ENSG00000060656,cg09864715,hsa-miR-92a-1-5p
ENSG00000060718,cg10997718,hsa-miR-33a-3p
ENSG00000060982,cg18965377,hsa-miR-26b-3p
ENSG00000061337,cg13886334,hsa-miR-29a-5p
ENSG00000061455,cg08145617,hsa-miR-93-3p
ENSG00000062524,cg17811545,hsa-miR-335-3p
ENSG00000063015,cg26613140,hsa-miR-4684-3p
ENSG00000063127,cg26575738,hsa-miR-206
ENSG00000064195,cg16889320,hsa-miR-1911-5p
ENSG00000064201,cg14249528,hsa-miR-4788
ENSG00000064218,cg18438546,hsa-miR-144-3p
ENSG00000064225,cg01725608,hsa-miR-1277-3p
ENSG00000064300,cg05312353,hsa-miR-218-5p
ENSG00000064655,cg08808402,hsa-miR-217-5p
ENSG00000064692,cg13775316,hsa-miR-216a-5p
ENSG00000064886,cg03072378,hsa-miR-215-5p
ENSG00000065325,cg20353465,hsa-miR-214-3p
ENSG00000065534,cg00855483,hsa-miR-202-3p
ENSG00000065609,cg00745555,hsa-miR-6783-3p
ENSG00000066032,cg24450494,hsa-miR-1-3p
ENSG00000066056,cg04614008,hsa-miR-3662
ENSG00000066230,cg18699804,hsa-miR-17-5p
ENSG00000066294,cg01065349,hsa-miR-19a-3p
ENSG00000066336,cg20031656,hsa-miR-18a-5p
ENSG00000066382,cg25525687,hsa-miR-20a-5p
ENSG00000066405,cg00359911,hsa-miR-19b-3p
ENSG00000066629,cg21881034,hsa-miR-100-5p
ENSG00000067445,cg13993270,hsa-miR-99a-5p
ENSG00000067798,cg26872138,hsa-miR-96-5p
ENSG00000067840,cg19909334,hsa-miR-95-3p
ENSG00000067842,cg27269940,hsa-miR-33a-5p
ENSG00000068615,cg07893801,hsa-miR-935
ENSG00000068781,cg16445574,hsa-miR-431-3p
ENSG00000068831,cg15603424,hsa-miR-223-5p
ENSG00000068976,cg00524310,hsa-miR-200b-5p
ENSG00000069431,cg16992713,hsa-miR-2114-5p
ENSG00000069482,cg06212224,hsa-miR-4449
ENSG00000069535,cg09586080,hsa-miR-4446-3p
ENSG00000070031,cg25846074,hsa-miR-4444
ENSG00000070193,cg06705526,hsa-miR-4677-3p
ENSG00000070729,cg00019137,hsa-miR-4684-5p
ENSG00000070731,cg12396999,hsa-miR-6515-5p
ENSG00000070748,cg03012726,hsa-miR-4784
ENSG00000070808,cg02128325,hsa-miR-2114-3p
ENSG00000070886,cg23050361,hsa-miR-6510-3p
ENSG00000070985,cg11200929,hsa-miR-5581-3p
ENSG00000071203,cg15866977,hsa-miR-1251-5p
ENSG00000071205,cg19262377,hsa-miR-1248
ENSG00000071575,cg22773093,hsa-miR-7156-5p
ENSG00000071967,cg02054059,hsa-miR-5001-5p
ENSG00000071991,cg24890054,hsa-miR-129-5p
ENSG00000072041,cg10397322,hsa-miR-942-5p
ENSG00000072133,cg25364343,hsa-miR-137-3p
ENSG00000072163,cg08759041,hsa-miR-133a-3p
ENSG00000072195,cg25537434,hsa-miR-124-3p
ENSG00000072657,cg25921512,hsa-miR-125b-5p
ENSG00000072694,cg17079833,hsa-miR-122-5p
ENSG00000072818,cg26009555,hsa-miR-551a
ENSG00000072832,cg19320275,hsa-miR-552-3p
ENSG00000072840,cg15104702,hsa-miR-92b-3p
ENSG00000073067,cg02420850,hsa-miR-183-3p
ENSG00000073146,cg25649038,hsa-miR-219a-1-3p
ENSG00000073150,cg12866112,hsa-miR-218-1-3p
ENSG00000073282,cg01606998,hsa-miR-222-5p
ENSG00000073712,cg19045644,hsa-miR-221-5p
ENSG00000073734,cg14761773,hsa-miR-301a-5p
ENSG00000073737,cg05639912,hsa-miR-651-5p
ENSG00000073861,cg18081489,hsa-miR-548d-3p
ENSG00000074047,cg05530568,hsa-miR-653-5p
ENSG00000074317,cg21837192,hsa-miR-216a-3p
ENSG00000075035,cg16909109,hsa-miR-514b-5p
ENSG00000075043,cg20569287,hsa-miR-3200-3p
ENSG00000075073,cg01160882,hsa-miR-98-3p
ENSG00000075340,cg19470159,hsa-miR-4676-5p
ENSG00000075461,cg26870725,hsa-miR-4674
ENSG00000075618,cg23076591,hsa-miR-1180-3p
ENSG00000075673,cg17888792,hsa-miR-1181
ENSG00000075884,cg04243581,hsa-miR-548o-3p
ENSG00000077063,cg13491250,hsa-miR-3664-5p
ENSG00000077080,cg09396196,hsa-miR-3667-5p
