GE,ME,MI
ENSG00000000003,cg00651829,hsa-miR-4739
ENSG00000000005,cg17027195,hsa-miR-4740-5p
ENSG00000000419,cg04804717,hsa-miR-4735-5p
ENSG00000000460,cg13479358,hsa-miR-4736
ENSG00000000938,cg19753138,hsa-miR-3064-5p
ENSG00000000971,cg11461030,hsa-miR-3064-3p
ENSG00000001084,cg04755662,hsa-miR-4738-5p
ENSG00000001497,cg20060206,hsa-miR-4738-3p
ENSG00000001617,cg09547119,hsa-miR-6790-5p
ENSG00000001626,cg23818351,hsa-miR-6793-5p
ENSG00000001629,cg12875720,hsa-miR-6792-3p
ENSG00000001630,cg09988853,hsa-miR-6792-5p
ENSG00000001631,cg25987194,hsa-miR-6794-3p
ENSG00000002079,cg02531516,hsa-miR-6794-5p
ENSG00000002549,cg08062011,hsa-miR-6732-5p
ENSG00000002587,cg16995983,hsa-miR-6825-3p
ENSG00000002745,cg19088553,hsa-miR-6825-5p
ENSG00000002746,cg06997305,hsa-miR-6826-3p
ENSG00000002933,cg01843020,hsa-miR-6826-5p
ENSG00000003096,cg11398523,hsa-miR-335-5p
ENSG00000003137,cg00007076,hsa-miR-339-5p
ENSG00000003147,cg16031515,hsa-miR-324-5p
ENSG00000003249,cg12916710,hsa-miR-331-3p
ENSG00000003393,cg00701692,hsa-miR-324-3p
ENSG00000003400,cg17143565,hsa-miR-18a-3p
ENSG00000003402,cg04044188,hsa-miR-299-5p
ENSG00000003436,cg03231860,hsa-miR-4511
ENSG00000003989,cg06649048,hsa-miR-4512
ENSG00000004059,cg16617366,hsa-miR-4510
ENSG00000004139,cg01791407,hsa-miR-2392
ENSG00000004142,cg08533745,hsa-miR-548e-5p
ENSG00000004399,cg27592410,hsa-miR-548j-3p
ENSG00000004455,cg01573938,hsa-miR-942-3p
ENSG00000004468,cg14848284,hsa-miR-1180-5p
ENSG00000004478,cg22939193,hsa-miR-488-3p
ENSG00000004660,cg01557989,hsa-miR-1287-3p
