GE,ME,MI
ENSG00000000005,cg01573938,hsa-miR-592
ENSG00000004846,cg09835225,hsa-miR-615-3p
ENSG00000004848,cg13002945,hsa-miR-4636
ENSG00000005108,cg09248482,hsa-miR-548v
ENSG00000006016,cg10355837,hsa-miR-1269b
ENSG00000006128,cg01263386,hsa-miR-7702
ENSG00000006377,cg01587630,hsa-miR-552-5p
ENSG00000010932,cg08217227,hsa-miR-33b-3p
ENSG00000013293,cg09876651,hsa-let-7c-3p
ENSG00000013297,cg14961949,hsa-miR-26a-1-3p
ENSG00000016490,cg23905374,hsa-miR-362-5p
ENSG00000017427,cg06593050,hsa-miR-188-5p
ENSG00000018236,cg01898661,hsa-miR-1247-3p
ENSG00000018625,cg20964285,hsa-miR-1304-3p
ENSG00000019169,cg13355047,hsa-miR-3651
ENSG00000029559,cg04226714,hsa-miR-483-3p
ENSG00000034971,cg11144056,hsa-miR-3940-5p
ENSG00000037965,cg13990926,hsa-miR-3934-3p
ENSG00000038295,cg19752891,hsa-miR-196b-3p
ENSG00000039987,cg07956515,hsa-miR-125b-2-3p
ENSG00000041353,cg03192963,hsa-miR-99a-3p
ENSG00000043039,cg05312353,hsa-miR-1269a
ENSG00000043355,cg13775316,hsa-miR-1275
ENSG00000047457,cg24450494,hsa-miR-204-5p
ENSG00000048540,cg18699804,hsa-miR-187-3p
ENSG00000054356,cg25525687,hsa-miR-490-3p
ENSG00000054803,cg27269940,hsa-miR-3194-5p
ENSG00000054938,cg00524310,hsa-miR-31-5p
ENSG00000057593,cg15866977,hsa-miR-31-3p
ENSG00000061455,cg24890054,hsa-miR-206
ENSG00000064195,cg19045644,hsa-miR-3662
ENSG00000064886,cg22684008,hsa-miR-99a-5p
ENSG00000065609,cg13233166,hsa-miR-33a-5p
ENSG00000066405,cg04915780,hsa-miR-4446-3p
ENSG00000067798,cg21184256,hsa-miR-133a-3p
ENSG00000068781,cg27507700,hsa-miR-122-5p
ENSG00000070193,cg26887632,hsa-miR-551a
ENSG00000071991,cg08911275,hsa-miR-552-3p
ENSG00000072133,cg17064051,hsa-miR-215-3p
ENSG00000072694,cg16663570,hsa-miR-20a-3p
ENSG00000073067,cg10594709,hsa-miR-490-5p
ENSG00000075035,cg02150369,hsa-miR-33b-5p
ENSG00000075340,cg13548601,hsa-miR-483-5p
ENSG00000075461,cg01392544,hsa-miR-452-3p
ENSG00000077264,cg26796679,hsa-miR-642a-5p
ENSG00000078549,cg17767945,hsa-miR-3193
ENSG00000079102,cg08226111,hsa-miR-5683
ENSG00000080224,cg14776114,hsa-miR-548f-3p
ENSG00000080644,cg17617527,hsa-miR-1247-5p
ENSG00000082175,cg24188415,hsa-miR-147b-3p
ENSG00000082482,cg05952494,hsa-miR-6744-5p
ENSG00000083782,cg02445664,hsa-miR-3170
ENSG00000084674,cg22706420,hsa-miR-3937
ENSG00000085265,cg07816392,hsa-miR-191-3p
ENSG00000086991,cg24236887,hsa-miR-577
ENSG00000087495,cg12177207,hsa-miR-514a-3p
ENSG00000088386,cg12266953,hsa-miR-508-3p
ENSG00000089250,cg09765994,hsa-miR-509-3p
ENSG00000091482,cg15616946,hsa-miR-133b
ENSG00000091656,cg14671526,hsa-miR-3131
ENSG00000092009,cg17621259,hsa-miR-6715b-3p
ENSG00000094755,cg14580502,hsa-miR-625-5p
ENSG00000094963,cg17847861,
ENSG00000095713,cg24347594,
ENSG00000095777,cg00565070,
ENSG00000100078,cg08821557,
ENSG00000100095,cg17067190,
ENSG00000100146,cg25776856,
ENSG00000100344,cg04216289,
ENSG00000100448,cg03159947,
ENSG00000100593,cg24740531,
ENSG00000100721,cg03527422,
ENSG00000101134,cg00797821,
ENSG00000101198,cg21322654,
ENSG00000101230,cg00325599,
ENSG00000101470,cg23352579,
ENSG00000101850,cg18794577,
ENSG00000101938,cg21084284,
ENSG00000101958,cg10926113,
ENSG00000102109,cg06385118,
ENSG00000102271,cg27569822,
ENSG00000102383,cg00879447,
ENSG00000102452,cg22948236,
ENSG00000102466,cg10766475,
ENSG00000102468,cg21730448,
ENSG00000102683,cg00607526,
ENSG00000102924,cg14359486,
ENSG00000103569,cg21231789,
ENSG00000103942,cg19040032,
ENSG00000104044,cg04729562,
ENSG00000104213,cg06678279,
ENSG00000104313,cg09698655,
ENSG00000104332,cg22512464,
ENSG00000104722,cg00792783,
ENSG00000104918,cg03356760,
ENSG00000105048,cg26061304,
ENSG00000105398,cg01696193,
ENSG00000105492,cg16630791,
ENSG00000105509,cg24265806,
ENSG00000105664,cg20637307,
ENSG00000105696,cg03689386,
ENSG00000105697,cg22902824,
ENSG00000106278,cg11576513,
ENSG00000106483,cg11696475,
ENSG00000106511,cg12137286,
ENSG00000106809,cg03549571,
ENSG00000107105,cg07251193,
ENSG00000108018,cg23992449,
ENSG00000108231,cg22889755,
ENSG00000108244,cg14743593,
ENSG00000108576,cg16468914,
ENSG00000108688,cg05098471,
ENSG00000108700,cg05137450,
ENSG00000108823,cg02337349,
ENSG00000109132,cg07005356,
ENSG00000109182,cg25166381,
ENSG00000109511,cg10660136,
ENSG00000111058,cg19786084,
ENSG00000111262,cg12691866,
ENSG00000111404,cg17816394,
ENSG00000112303,cg15258847,
ENSG00000112319,cg01507128,
ENSG00000112936,cg24202381,
ENSG00000113196,cg04371288,
ENSG00000113296,cg06945936,
ENSG00000113327,cg21490561,
ENSG00000113389,cg05347878,
ENSG00000113749,cg19529326,
ENSG00000113889,cg24405179,
ENSG00000114113,cg25510643,
ENSG00000114200,cg11939283,
ENSG00000114948,cg15077376,
ENSG00000115353,cg08478189,
ENSG00000115665,cg06530490,
ENSG00000116183,cg17807131,
ENSG00000116194,cg12367520,
ENSG00000116690,cg25818813,
ENSG00000117069,cg23132624,
ENSG00000117215,cg20795569,
ENSG00000117594,cg20626099,
ENSG00000118113,cg09013204,
ENSG00000118156,cg18035537,
ENSG00000118432,cg08993236,
ENSG00000118729,cg25538602,
ENSG00000120054,cg20188733,
ENSG00000120457,cg24592962,
ENSG00000121871,cg02978184,
ENSG00000122121,cg27443310,
ENSG00000122133,cg12068761,
ENSG00000122254,cg15934415,
ENSG00000122711,cg18003214,
ENSG00000122824,cg23123909,
ENSG00000123364,cg17412602,
ENSG00000123500,cg02643218,
ENSG00000123560,cg17891820,
ENSG00000123561,cg05906740,
ENSG00000123572,cg20710394,
ENSG00000124157,cg20564764,
ENSG00000124212,cg22091297,
ENSG00000124233,cg15875437,
ENSG00000124731,cg05625889,
ENSG00000124939,cg03037150,
ENSG00000125207,cg01424281,
ENSG00000125498,cg25712735,
ENSG00000125851,cg20531392,
ENSG00000125965,cg07766612,
ENSG00000127083,cg09728012,
ENSG00000127472,cg18065337,
ENSG00000127903,cg13506653,
ENSG00000128918,cg07998396,
ENSG00000129596,cg18068240,
ENSG00000129988,cg19381368,
ENSG00000130054,cg21657876,
ENSG00000130226,cg16761549,
ENSG00000130294,cg27648075,
ENSG00000130595,cg02128087,
ENSG00000130988,cg08786026,
ENSG00000131459,cg20220436,
ENSG00000131730,cg10946669,
ENSG00000132026,cg08482682,
ENSG00000132031,cg07678904,
ENSG00000132321,cg25012864,
ENSG00000132639,cg21051989,
ENSG00000132840,cg07981475,
ENSG00000132872,cg00522056,
ENSG00000133063,cg01387945,
ENSG00000133083,cg12585966,
ENSG00000133134,cg10512292,
ENSG00000133317,cg00754688,
ENSG00000134193,cg04822330,
ENSG00000134827,cg09823095,
ENSG00000135374,cg13451280,
ENSG00000135447,cg24080313,
ENSG00000135638,cg27197380,
ENSG00000135914,cg00683156,
ENSG00000136155,cg27583337,
ENSG00000136352,cg04504441,
ENSG00000136546,cg25945374,
ENSG00000137077,cg06168324,
ENSG00000137473,cg03447931,
ENSG00000137745,cg20099104,
ENSG00000137975,cg22549986,
ENSG00000138061,cg09974136,
ENSG00000138308,cg09093388,
ENSG00000138311,cg22494001,
ENSG00000138615,cg11988964,
ENSG00000138650,cg13501181,
ENSG00000138675,cg02931159,
ENSG00000138696,cg22702660,
ENSG00000138722,cg07563569,
ENSG00000139219,cg10058464,
ENSG00000139220,cg13466481,
ENSG00000139330,cg24802771,
ENSG00000139800,cg22863209,
ENSG00000140093,cg01557547,
ENSG00000140538,cg06186301,
ENSG00000140835,cg25280092,
ENSG00000140873,cg11784071,
ENSG00000141316,cg19737037,
ENSG00000141338,cg13690989,
ENSG00000141433,cg12087304,
ENSG00000141449,cg10540364,
ENSG00000141622,cg23936587,
