GE,ME,MI
ENSG00000000003,cg00651829,hsa-miR-4739
ENSG00000000005,cg17027195,hsa-miR-4736
ENSG00000000938,cg04804717,hsa-miR-335-5p
ENSG00000000971,cg25987194,hsa-miR-339-5p
ENSG00000001626,cg06997305,hsa-miR-18a-3p
ENSG00000002745,cg27592410,hsa-miR-548j-3p
ENSG00000002746,cg01573938,hsa-miR-942-3p
ENSG00000002933,cg14848284,hsa-miR-1180-5p
ENSG00000003096,cg01557989,hsa-miR-486-3p
ENSG00000003137,cg23617327,hsa-miR-491-3p
ENSG00000003989,cg17648210,hsa-miR-1266-3p
ENSG00000004468,cg22435791,hsa-miR-146b-3p
ENSG00000004776,cg17217295,hsa-miR-497-3p
ENSG00000004809,cg05551889,hsa-miR-550a-5p
ENSG00000004838,cg09616959,hsa-miR-590-3p
ENSG00000004846,cg09835225,hsa-miR-548a-5p
ENSG00000004848,cg14424049,hsa-miR-616-3p
ENSG00000004939,cg11417025,hsa-miR-625-3p
ENSG00000004948,cg00353340,hsa-miR-181d-3p
ENSG00000005102,cg26851796,hsa-miR-561-5p
ENSG00000005108,cg22060611,hsa-miR-1258
ENSG00000005243,cg08703595,hsa-miR-15a-3p
ENSG00000005249,cg09569536,hsa-miR-16-1-3p
ENSG00000005381,cg22977016,hsa-miR-652-5p
ENSG00000005421,cg16766249,hsa-miR-584-3p
ENSG00000005471,cg11797365,hsa-miR-3164
ENSG00000005513,cg25438767,hsa-miR-3158-3p
ENSG00000005844,cg16438655,hsa-miR-3161
ENSG00000005961,cg27581965,hsa-miR-592
ENSG00000006016,cg08575330,hsa-miR-192-3p
ENSG00000006071,cg24582168,hsa-miR-619-3p
ENSG00000006116,cg27152280,hsa-miR-616-5p
ENSG00000006128,cg18736775,hsa-miR-615-3p
ENSG00000006283,cg24087887,hsa-miR-614
ENSG00000006377,cg00063703,hsa-miR-4638-3p
ENSG00000006468,cg17323027,hsa-miR-4637
ENSG00000006606,cg11141156,hsa-miR-4636
ENSG00000006638,cg13002945,hsa-miR-7107-5p
ENSG00000006659,cg09248482,hsa-miR-937-3p
ENSG00000006747,cg11504897,hsa-miR-940
ENSG00000007038,cg10604168,hsa-miR-939-5p
ENSG00000007129,cg21834512,hsa-miR-548v
ENSG00000007171,cg19359398,hsa-miR-4745-5p
ENSG00000007174,cg03442569,hsa-miR-6844
ENSG00000007216,cg19160799,hsa-miR-6842-3p
ENSG00000007237,cg08229358,hsa-miR-1269b
ENSG00000007264,cg11190071,hsa-miR-1224-5p
ENSG00000007306,cg03426451,hsa-miR-146a-5p
ENSG00000007312,cg07622748,hsa-miR-191-5p
ENSG00000007314,cg25870420,hsa-miR-9-5p
ENSG00000007350,cg23678800,hsa-miR-9-3p
ENSG00000007402,cg10355837,hsa-miR-7702
ENSG00000007908,cg11107669,hsa-miR-7704
ENSG00000007933,cg12940104,hsa-miR-552-5p
ENSG00000007952,cg01263386,hsa-miR-579-5p
ENSG00000008086,cg01587630,hsa-miR-411-3p
ENSG00000008118,cg24400921,hsa-miR-33b-3p
ENSG00000008196,cg21872764,hsa-miR-629-5p
ENSG00000008197,cg16364121,hsa-miR-23a-5p
ENSG00000008226,cg10229294,hsa-miR-550b-2-5p
ENSG00000008513,cg18248022,hsa-miR-19b-1-5p
ENSG00000008516,cg16778809,hsa-let-7c-3p
ENSG00000008735,cg10715223,hsa-miR-26a-1-3p
ENSG00000009709,cg17602126,hsa-miR-25-5p
ENSG00000009765,cg08217227,hsa-miR-3074-5p
ENSG00000009790,cg12738347,hsa-miR-200c-5p
ENSG00000010282,cg02381820,hsa-miR-3127-3p
ENSG00000010295,cg20416031,hsa-miR-155-3p
ENSG00000010310,cg26084529,hsa-miR-3137
ENSG00000010319,cg21653132,hsa-miR-466
ENSG00000010327,cg12162305,hsa-miR-3136-5p
ENSG00000010361,cg00846483,hsa-miR-3140-3p
ENSG00000010610,cg00719143,hsa-miR-548t-5p
ENSG00000010671,cg04293888,hsa-miR-5582-3p
ENSG00000010810,cg12527384,hsa-miR-4664-3p
ENSG00000010932,cg20633020,hsa-miR-4665-5p
ENSG00000011028,cg05354171,hsa-miR-4664-5p
ENSG00000011083,cg18066271,hsa-miR-4662a-5p
ENSG00000011332,cg16886175,hsa-miR-1227-3p
ENSG00000011347,cg24413781,hsa-miR-23c
ENSG00000011465,cg11444379,hsa-miR-4724-3p
ENSG00000011590,cg24593694,hsa-miR-4724-5p
