GE,ME,MI
ENSG00000001626,cg17689707,hsa-miR-4740-5p
ENSG00000002587,cg10855395,hsa-miR-338-3p
ENSG00000003096,cg13604020,hsa-miR-301b-3p
ENSG00000003989,cg09547119,hsa-miR-18a-3p
ENSG00000004468,cg06320134,hsa-miR-299-5p
ENSG00000004809,cg02807859,hsa-miR-483-5p
ENSG00000004838,cg17331296,hsa-miR-942-3p
ENSG00000004846,cg06401021,hsa-miR-885-5p
ENSG00000004848,cg18261205,hsa-miR-193b-5p
ENSG00000004939,cg06807397,hsa-miR-616-3p
ENSG00000005001,cg20106459,hsa-miR-561-5p
ENSG00000005102,cg25831075,hsa-let-7f-2-3p
ENSG00000005381,cg12296532,hsa-miR-450a-1-3p
ENSG00000005513,cg23187159,hsa-miR-16-1-3p
ENSG00000005961,cg11866303,hsa-miR-365b-3p
ENSG00000006047,cg05551889,hsa-miR-3161
ENSG00000006059,cg14302214,hsa-miR-597-5p
ENSG00000006071,cg11938455,hsa-miR-599
ENSG00000006128,cg23161317,hsa-miR-598-3p
ENSG00000006283,cg22711676,hsa-miR-192-3p
ENSG00000006377,cg14328173,hsa-miR-616-5p
ENSG00000006606,cg05021743,hsa-miR-612
ENSG00000006638,cg10769531,hsa-miR-4638-3p
ENSG00000006659,cg13430755,hsa-miR-7109-3p
ENSG00000006788,cg13529733,hsa-miR-937-3p
ENSG00000007062,cg08915171,hsa-miR-33b-5p
ENSG00000007129,cg19777067,hsa-miR-4745-3p
ENSG00000007306,cg19306063,hsa-miR-4742-3p
ENSG00000007312,cg18724565,hsa-miR-122b-5p
ENSG00000007314,cg05925497,hsa-miR-365a-3p
ENSG00000007350,cg23493020,hsa-miR-6842-3p
ENSG00000007516,cg12319602,hsa-miR-6841-5p
ENSG00000007908,cg14002960,hsa-miR-6841-3p
ENSG00000007933,cg15128226,hsa-miR-1269b
ENSG00000007968,cg10604168,hsa-miR-4516
ENSG00000008196,cg08637618,hsa-miR-1224-5p
ENSG00000008226,cg05243438,hsa-miR-519a-5p
ENSG00000008277,cg18567268,hsa-miR-136-5p
ENSG00000008300,cg08229358,hsa-miR-126-5p
ENSG00000008323,cg23418339,hsa-miR-126-3p
ENSG00000008735,cg13932362,hsa-miR-127-3p
ENSG00000009724,cg05603527,hsa-miR-9-5p
ENSG00000009950,cg01263386,hsa-miR-9-3p
ENSG00000010282,cg16404371,hsa-miR-7702
ENSG00000010310,cg16761581,hsa-miR-585-5p
ENSG00000010438,cg08724310,hsa-miR-552-5p
ENSG00000011332,cg10715223,hsa-miR-579-5p
ENSG00000011347,cg05143735,hsa-miR-504-3p
ENSG00000011426,cg01411786,hsa-miR-411-3p
ENSG00000012223,cg15694605,hsa-miR-654-3p
ENSG00000012817,cg09615101,hsa-miR-22-5p
ENSG00000013293,cg18862767,hsa-miR-133a-5p
ENSG00000013297,cg21653132,hsa-miR-200c-5p
ENSG00000015413,cg20272979,hsa-miR-3129-3p
ENSG00000015520,cg08862890,hsa-miR-155-3p
ENSG00000016082,cg27536453,hsa-miR-466
ENSG00000016402,cg12467749,hsa-miR-1229-3p
ENSG00000016490,cg00115178,hsa-miR-4665-5p
ENSG00000017483,cg05389970,hsa-miR-1228-3p
ENSG00000018625,cg02756856,hsa-miR-3622a-3p
ENSG00000019102,cg03291396,hsa-miR-450a-5p
ENSG00000019169,cg07046426,hsa-miR-449a
ENSG00000019505,cg01642824,hsa-miR-4724-5p
ENSG00000021488,cg20633020,hsa-miR-363-3p
ENSG00000021645,cg15733882,hsa-miR-362-5p
ENSG00000021826,cg20720597,hsa-miR-6845-3p
ENSG00000022267,cg20646544,hsa-miR-193a-3p
ENSG00000022556,cg05086074,hsa-miR-188-5p
ENSG00000023171,cg26241806,hsa-miR-184
ENSG00000023839,cg07342016,hsa-miR-154-3p
ENSG00000023909,cg13212956,hsa-miR-154-5p
ENSG00000024526,cg22884714,hsa-miR-150-5p
ENSG00000025423,cg16481280,hsa-miR-3142
ENSG00000026559,cg08471713,hsa-miR-511-3p
ENSG00000027644,cg22620090,hsa-miR-5589-3p
ENSG00000027869,cg13929270,hsa-miR-5588-5p
ENSG00000029534,cg21390575,hsa-miR-5589-5p
ENSG00000029559,cg16690757,hsa-miR-5588-3p
ENSG00000033122,cg26195583,hsa-miR-1295b-5p
ENSG00000034239,cg05575614,hsa-miR-1247-3p
ENSG00000034971,cg24779587,hsa-let-7e-3p
ENSG00000035499,cg08196032,hsa-miR-378d
ENSG00000035720,cg09095892,hsa-miR-4658
ENSG00000038427,cg05590053,hsa-miR-3654
ENSG00000039537,cg14003035,hsa-miR-5090
ENSG00000040731,cg14385245,hsa-miR-376b-3p
ENSG00000041353,cg14034757,hsa-miR-410-3p
ENSG00000041515,cg10236452,hsa-miR-3677-3p
ENSG00000041982,cg05335955,hsa-miR-4728-3p
ENSG00000042813,cg19466906,hsa-miR-4733-5p
ENSG00000042832,cg20673829,hsa-miR-4732-3p
ENSG00000043039,cg14334286,hsa-miR-381-3p
ENSG00000043355,cg08327371,hsa-miR-382-5p
ENSG00000043591,cg14678774,hsa-miR-378a-3p
ENSG00000044012,cg23854567,hsa-miR-379-5p
ENSG00000044524,cg18675097,hsa-miR-377-3p
ENSG00000046653,cg04198941,hsa-miR-378a-5p
ENSG00000046774,cg18901278,hsa-miR-383-5p
ENSG00000046889,cg06223834,hsa-miR-449c-5p
ENSG00000047597,cg20938665,hsa-miR-223-3p
ENSG00000047617,cg27364741,hsa-miR-224-5p
ENSG00000047662,cg03783575,hsa-miR-181d-5p
ENSG00000047936,cg23923856,hsa-miR-6777-5p
ENSG00000048462,cg03652336,hsa-miR-6777-3p
ENSG00000048540,cg13215970,hsa-miR-338-5p
ENSG00000048545,cg01757124,hsa-miR-194-5p
ENSG00000049130,cg20312228,hsa-miR-195-5p
ENSG00000049192,cg08786077,hsa-miR-3940-5p
ENSG00000049249,cg02646491,hsa-miR-765
ENSG00000049283,cg00379720,hsa-miR-3065-3p
ENSG00000049540,cg12537796,hsa-miR-363-5p
ENSG00000049768,cg26559315,hsa-miR-4750-3p
ENSG00000050628,cg16288089,hsa-miR-3934-3p
ENSG00000050767,cg12501546,hsa-miR-542-3p
ENSG00000051341,cg10896862,hsa-miR-539-5p
ENSG00000052850,cg06087185,hsa-miR-493-3p
ENSG00000053108,cg20655877,hsa-miR-450a-2-3p
ENSG00000053438,cg11100933,hsa-miR-378g
ENSG00000053747,cg13947995,hsa-miR-7112-3p
ENSG00000054179,cg03140441,hsa-miR-874-5p
ENSG00000054356,cg19856897,hsa-miR-3648
ENSG00000054598,cg02640604,hsa-miR-451a
ENSG00000054690,cg15341350,hsa-miR-4803
ENSG00000054938,cg17410236,hsa-miR-1537-3p
ENSG00000055118,cg04865491,hsa-miR-3678-5p
ENSG00000055732,cg25545503,hsa-miR-3690
ENSG00000055957,cg14213590,hsa-miR-369-3p
ENSG00000056291,cg25399352,hsa-miR-376c-3p
ENSG00000056487,cg06125903,hsa-miR-370-3p
ENSG00000056736,cg05090759,hsa-miR-6891-5p
ENSG00000057149,cg08426898,hsa-miR-6772-3p
ENSG00000058085,cg15988843,hsa-miR-1298-3p
ENSG00000058404,cg19758448,hsa-miR-449b-3p
ENSG00000060140,cg24880787,hsa-miR-671-5p
ENSG00000060566,cg01370541,hsa-miR-767-3p
ENSG00000060709,cg13355047,hsa-miR-767-5p
ENSG00000060718,cg27410337,hsa-miR-136-3p
ENSG00000061337,cg23508201,hsa-miR-138-1-3p
ENSG00000062038,cg19756821,hsa-miR-127-5p
ENSG00000062282,cg00748373,hsa-miR-144-5p
ENSG00000062524,cg23609027,hsa-miR-145-3p
ENSG00000063015,cg22543195,hsa-miR-3942-3p
ENSG00000064218,cg21150901,hsa-miR-4474-5p
ENSG00000064270,cg22162757,hsa-miR-517-5p
ENSG00000064300,cg13990926,hsa-miR-16-2-3p
ENSG00000064763,cg11225528,hsa-miR-100-3p
ENSG00000064787,cg18914211,hsa-miR-101-5p
ENSG00000065328,cg20114732,hsa-miR-3923
ENSG00000065618,cg13630043,hsa-miR-371b-5p
ENSG00000065675,cg24613080,hsa-miR-1270
ENSG00000065717,cg20512711,hsa-miR-1269a
ENSG00000065833,cg19792599,hsa-miR-5010-3p
ENSG00000065911,cg01601050,hsa-miR-205-5p
ENSG00000066032,cg19752891,hsa-miR-187-3p
ENSG00000066248,cg07703401,hsa-miR-199b-5p
ENSG00000066279,cg13044675,hsa-miR-211-5p
ENSG00000066405,cg09920228,hsa-miR-212-3p
ENSG00000066735,cg09493150,hsa-miR-511-5p
ENSG00000067177,cg09555914,hsa-miR-488-5p
ENSG00000067798,cg16420756,hsa-miR-489-3p
ENSG00000068489,cg18159860,hsa-miR-6788-5p
ENSG00000068615,cg22413938,hsa-miR-6788-3p
ENSG00000068976,cg02332982,hsa-miR-16-5p
ENSG00000068985,cg13472610,hsa-miR-200b-3p
ENSG00000069011,cg00230924,hsa-miR-185-3p
ENSG00000069018,cg19060371,hsa-miR-150-3p
ENSG00000069020,cg10443532,hsa-miR-188-3p
ENSG00000069188,cg00356183,hsa-miR-195-3p
ENSG00000069206,cg08688907,hsa-miR-31-5p
ENSG00000069482,cg26714129,hsa-miR-31-3p
ENSG00000069764,cg02670686,hsa-miR-487b-3p
ENSG00000069812,cg16889320,hsa-miR-128-2-5p
ENSG00000070019,cg05192452,hsa-miR-542-5p
ENSG00000070031,cg26984624,hsa-miR-1911-5p
ENSG00000070193,cg02711929,hsa-miR-1910-5p
ENSG00000070729,cg23662097,hsa-miR-1912-3p
ENSG00000070748,cg08813925,hsa-miR-144-3p
ENSG00000070808,cg18477666,hsa-miR-1298-5p
ENSG00000070886,cg25215834,hsa-miR-1277-3p
