GE,ME,MI
ENSG00000000003,cg17689707,hsa-miR-4739
ENSG00000000005,cg10855395,hsa-miR-4740-5p
ENSG00000000457,cg04804717,hsa-miR-4735-5p
ENSG00000000460,cg04755662,hsa-miR-4736
ENSG00000000938,cg23892690,hsa-miR-3064-5p
ENSG00000000971,cg13604020,hsa-miR-3064-3p
ENSG00000001036,cg09547119,hsa-miR-4738-5p
ENSG00000001084,cg06320134,hsa-miR-4738-3p
ENSG00000001167,cg02807859,hsa-miR-6791-5p
ENSG00000001461,cg18557131,hsa-miR-6790-3p
ENSG00000001497,cg17331296,hsa-miR-6790-5p
ENSG00000001617,cg25987194,hsa-miR-6793-3p
ENSG00000001626,cg03603542,hsa-miR-6792-3p
ENSG00000001629,cg11336311,hsa-miR-6792-5p
ENSG00000001631,cg03051449,hsa-miR-6794-5p
ENSG00000002016,cg03167763,hsa-miR-6732-5p
ENSG00000002079,cg06401021,hsa-miR-6825-3p
ENSG00000002330,cg07392324,hsa-miR-6825-5p
ENSG00000002549,cg06997305,hsa-miR-6826-3p
ENSG00000002586,cg15161854,hsa-miR-6826-5p
ENSG00000002587,cg16329197,hsa-miR-6827-5p
ENSG00000002745,cg01843020,hsa-miR-339-5p
ENSG00000002746,cg25762679,hsa-miR-324-5p
ENSG00000002822,cg13786089,hsa-miR-331-3p
ENSG00000002834,cg00701692,hsa-miR-338-3p
ENSG00000002919,cg13770691,hsa-miR-301b-3p
ENSG00000003056,cg08436089,hsa-miR-18a-3p
ENSG00000003096,cg21024234,hsa-miR-299-5p
ENSG00000003137,cg08795964,hsa-miR-4511
ENSG00000003147,cg01142710,hsa-miR-4512
ENSG00000003249,cg06060137,hsa-miR-4507
ENSG00000003393,cg18261205,hsa-miR-2392
ENSG00000003400,cg18417061,hsa-miR-4505
ENSG00000003402,cg06204229,hsa-miR-548e-5p
ENSG00000003436,cg23001905,hsa-miR-483-5p
ENSG00000003756,cg14504269,hsa-miR-942-3p
ENSG00000003987,cg24749470,hsa-miR-1180-5p
ENSG00000003989,cg16617366,hsa-miR-885-5p
ENSG00000004059,cg24601480,hsa-miR-1287-3p
ENSG00000004139,cg14254080,hsa-miR-486-3p
ENSG00000004399,cg08533745,hsa-miR-491-3p
ENSG00000004455,cg06807397,hsa-miR-6125
ENSG00000004468,cg20106459,hsa-miR-490-5p
ENSG00000004478,cg13773570,hsa-miR-193b-5p
ENSG00000004487,cg15889548,hsa-miR-3675-3p
ENSG00000004534,cg25831075,hsa-miR-497-3p
ENSG00000004700,cg24600498,hsa-miR-6856-3p
ENSG00000004776,cg26131286,hsa-miR-590-3p
ENSG00000004777,cg26545580,hsa-miR-548a-5p
ENSG00000004799,cg23206017,hsa-miR-615-5p
ENSG00000004809,cg15381304,hsa-miR-616-3p
ENSG00000004838,cg23907053,hsa-miR-489-5p
ENSG00000004846,cg03062549,hsa-miR-625-3p
ENSG00000004848,cg00017062,hsa-miR-628-5p
ENSG00000004939,cg24404823,hsa-miR-181d-3p
ENSG00000004948,cg12430029,hsa-miR-1257
ENSG00000004961,cg12296532,hsa-miR-561-5p
ENSG00000004975,cg03939709,hsa-miR-539-3p
ENSG00000005001,cg00523450,hsa-let-7f-2-3p
ENSG00000005020,cg01046026,hsa-let-7a-3p
ENSG00000005022,cg20778199,hsa-let-7b-3p
ENSG00000005073,cg05908587,hsa-miR-450a-1-3p
ENSG00000005100,cg02278768,hsa-miR-15a-3p
ENSG00000005102,cg18910298,hsa-miR-16-1-3p
ENSG00000005108,cg08178168,hsa-miR-652-5p
ENSG00000005156,cg23187159,hsa-miR-584-3p
ENSG00000005187,cg11866303,hsa-miR-3671
ENSG00000005206,cg19359550,hsa-miR-3190-3p
ENSG00000005243,cg06645921,hsa-miR-1185-1-3p
ENSG00000005249,cg05551889,hsa-miR-3165
ENSG00000005339,cg09616959,hsa-miR-3164
ENSG00000005381,cg11525285,hsa-miR-3159
ENSG00000005421,cg11525280,hsa-miR-3158-3p
ENSG00000005448,cg26701408,hsa-miR-3156-5p
ENSG00000005469,cg24701270,hsa-miR-3163
ENSG00000005471,cg10605681,hsa-miR-365b-3p
ENSG00000005513,cg18044111,hsa-miR-3161
ENSG00000005844,cg09727277,hsa-miR-3160-3p
ENSG00000005884,cg14273450,hsa-miR-597-5p
ENSG00000005889,cg11737757,hsa-miR-599
ENSG00000005893,cg15842116,hsa-miR-598-3p
ENSG00000005961,cg05348973,hsa-miR-601
ENSG00000005981,cg20023120,hsa-miR-600
