GE,ME,MI
ENSG00000000005,cg17689707,hsa-miR-4740-5p
ENSG00000000938,cg10855395,hsa-miR-4736
ENSG00000000971,cg13604020,hsa-miR-3064-3p
ENSG00000001461,cg09547119,hsa-miR-6790-5p
ENSG00000001626,cg06320134,hsa-miR-6793-3p
ENSG00000002016,cg02807859,hsa-miR-6794-5p
ENSG00000002079,cg17331296,hsa-miR-6825-5p
ENSG00000002587,cg03167763,hsa-miR-6826-3p
ENSG00000002745,cg06401021,hsa-miR-338-3p
ENSG00000002746,cg06997305,hsa-miR-301b-3p
ENSG00000002822,cg16329197,hsa-miR-18a-3p
ENSG00000003096,cg08795964,hsa-miR-299-5p
ENSG00000003137,cg01142710,hsa-miR-2392
ENSG00000003147,cg18261205,hsa-miR-483-5p
ENSG00000003436,cg18417061,hsa-miR-942-3p
ENSG00000003987,cg06204229,hsa-miR-885-5p
ENSG00000003989,cg23001905,hsa-miR-193b-5p
ENSG00000004399,cg14504269,hsa-miR-548a-5p
ENSG00000004468,cg24749470,hsa-miR-616-3p
ENSG00000004776,cg06807397,hsa-miR-489-5p
ENSG00000004809,cg20106459,hsa-miR-628-5p
ENSG00000004838,cg25831075,hsa-miR-561-5p
ENSG00000004846,cg03062549,hsa-miR-539-3p
ENSG00000004848,cg12296532,hsa-let-7f-2-3p
ENSG00000004939,cg00523450,hsa-let-7a-3p
ENSG00000005001,cg01046026,hsa-miR-450a-1-3p
ENSG00000005073,cg20778199,hsa-miR-15a-3p
ENSG00000005100,cg05908587,hsa-miR-16-1-3p
ENSG00000005102,cg18910298,hsa-miR-652-5p
ENSG00000005108,cg23187159,hsa-miR-584-3p
ENSG00000005381,cg11866303,hsa-miR-3671
ENSG00000005421,cg05551889,hsa-miR-3156-5p
ENSG00000005471,cg11525280,hsa-miR-365b-3p
ENSG00000005513,cg24701270,hsa-miR-3161
ENSG00000005844,cg09727277,hsa-miR-3160-3p
ENSG00000005961,cg15842116,hsa-miR-597-5p
ENSG00000005981,cg20023120,hsa-miR-599
ENSG00000006016,cg14302214,hsa-miR-598-3p
ENSG00000006042,cg11938455,hsa-miR-601
ENSG00000006047,cg23161317,hsa-miR-192-3p
ENSG00000006059,cg22711676,hsa-miR-616-5p
ENSG00000006071,cg02855836,hsa-miR-612
ENSG00000006116,cg27324128,hsa-miR-632
ENSG00000006128,cg14328173,hsa-miR-4638-3p
ENSG00000006283,cg26836696,hsa-miR-4636
ENSG00000006377,cg05021743,hsa-miR-4640-5p
ENSG00000006432,cg17092956,hsa-miR-4639-3p
ENSG00000006453,cg22060611,hsa-miR-7109-3p
ENSG00000006468,cg09676788,hsa-miR-7110-5p
ENSG00000006606,cg14726637,hsa-miR-7110-3p
ENSG00000006638,cg20250981,hsa-miR-937-3p
ENSG00000006659,cg21884231,hsa-miR-940
ENSG00000006747,cg10769531,hsa-miR-33b-5p
ENSG00000006788,cg13430755,hsa-miR-4745-3p
ENSG00000007001,cg13529733,hsa-miR-4742-3p
ENSG00000007038,cg08915171,hsa-miR-122b-5p
ENSG00000007062,cg27485152,hsa-miR-6130
ENSG00000007129,cg21857668,hsa-miR-365a-3p
ENSG00000007174,cg19777067,hsa-miR-636
ENSG00000007237,cg19306063,hsa-miR-6844
ENSG00000007264,cg18724565,hsa-miR-6840-5p
ENSG00000007306,cg05925497,hsa-miR-6842-5p
ENSG00000007312,cg23224619,hsa-miR-6842-3p
ENSG00000007314,cg22396409,hsa-miR-6841-5p
ENSG00000007350,cg08824847,hsa-miR-6841-3p
ENSG00000007402,cg02229344,hsa-miR-1269b
ENSG00000007516,cg23493020,hsa-miR-4521
ENSG00000007908,cg25479682,hsa-miR-4516
ENSG00000007933,cg12319602,hsa-miR-4515
ENSG00000007952,cg01246835,hsa-miR-4517
ENSG00000007968,cg14002960,hsa-miR-887-5p
ENSG00000008056,cg00014168,hsa-miR-1224-5p
ENSG00000008086,cg15128226,hsa-miR-519a-5p
ENSG00000008118,cg03972665,hsa-miR-518a-5p
ENSG00000008196,cg01435643,hsa-miR-136-5p
ENSG00000008226,cg10604168,hsa-miR-126-5p
ENSG00000008277,cg06113354,hsa-miR-126-3p
ENSG00000008300,cg10963426,hsa-miR-127-3p
ENSG00000008311,cg08637618,hsa-miR-134-5p
ENSG00000008323,cg05243438,hsa-miR-9-5p
ENSG00000008394,cg18567268,hsa-miR-9-3p
ENSG00000008735,cg16084857,hsa-miR-7702
ENSG00000008853,cg08229358,hsa-miR-7703
ENSG00000009413,cg13831216,hsa-miR-7704
