GE,ME,MI
ENSG00000004846,cg18261205,hsa-miR-193b-5p
ENSG00000004848,cg06807397,hsa-miR-450a-1-3p
ENSG00000004939,cg20106459,hsa-miR-599
ENSG00000005001,cg25831075,hsa-miR-192-3p
ENSG00000005102,cg23187159,hsa-miR-33b-5p
ENSG00000006071,cg05551889,hsa-miR-519a-5p
ENSG00000006377,cg14302214,hsa-miR-7702
ENSG00000007062,cg19777067,hsa-miR-585-5p
ENSG00000008196,cg19306063,hsa-miR-552-5p
ENSG00000008226,cg18724565,hsa-miR-579-5p
ENSG00000008323,cg05243438,hsa-miR-466
ENSG00000010282,cg08229358,hsa-miR-1229-3p
ENSG00000010310,cg23418339,hsa-miR-4665-5p
ENSG00000010438,cg13932362,hsa-miR-450a-5p
ENSG00000011332,cg05603527,hsa-miR-449a
ENSG00000012223,cg16761581,hsa-miR-362-5p
ENSG00000015520,cg08724310,hsa-miR-188-5p
ENSG00000016082,cg10715223,hsa-miR-184
ENSG00000016402,cg01411786,hsa-miR-5589-3p
ENSG00000021488,cg21653132,hsa-miR-5588-5p
ENSG00000021645,cg08862890,hsa-miR-5589-5p
ENSG00000022267,cg03291396,hsa-miR-5588-3p
ENSG00000023171,cg07046426,hsa-miR-1247-3p
ENSG00000023839,cg15733882,hsa-miR-378d
ENSG00000024526,cg05086074,hsa-miR-4658
ENSG00000025423,cg16481280,hsa-miR-410-3p
ENSG00000026559,cg16690757,hsa-miR-383-5p
ENSG00000027644,cg05575614,hsa-miR-224-5p
ENSG00000029534,cg14003035,hsa-miR-338-5p
ENSG00000029559,cg05335955,hsa-miR-3065-3p
ENSG00000034239,cg20673829,hsa-miR-542-3p
ENSG00000039537,cg18901278,hsa-miR-539-5p
ENSG00000041515,cg06223834,hsa-miR-1298-3p
ENSG00000043039,cg27364741,hsa-miR-767-3p
ENSG00000043355,cg01757124,hsa-miR-767-5p
ENSG00000044524,cg26559315,hsa-miR-145-3p
ENSG00000046653,cg10896862,hsa-miR-3923
ENSG00000047597,cg06087185,hsa-miR-1269a
ENSG00000047662,cg14213590,hsa-miR-5010-3p
ENSG00000048540,cg15988843,hsa-miR-205-5p
ENSG00000049130,cg13355047,hsa-miR-187-3p
ENSG00000049249,cg22162757,hsa-miR-199b-5p
ENSG00000050628,cg11225528,hsa-miR-488-5p
ENSG00000052850,cg18914211,hsa-miR-150-3p
ENSG00000053108,cg20114732,hsa-miR-188-3p
ENSG00000054938,cg13630043,hsa-miR-31-5p
ENSG00000058404,cg20512711,hsa-miR-31-3p
ENSG00000060566,cg19752891,hsa-miR-542-5p
ENSG00000060709,cg07703401,hsa-miR-144-3p
ENSG00000062038,cg08688907,hsa-miR-217-5p
ENSG00000062282,cg05192452,hsa-miR-216a-5p
ENSG00000064218,cg02711929,hsa-miR-215-5p
ENSG00000064787,cg23662097,hsa-miR-214-3p
ENSG00000065833,cg12666727,hsa-miR-193b-3p
ENSG00000066032,cg10109500,hsa-miR-33a-5p
ENSG00000066279,cg22473620,hsa-miR-20b-3p
ENSG00000068489,cg23543123,hsa-miR-223-5p
ENSG00000068985,cg07878486,hsa-miR-2114-5p
ENSG00000069011,cg21831174,hsa-miR-2114-3p
ENSG00000069206,cg11747349,hsa-miR-1248
ENSG00000070748,cg10479082,hsa-miR-7156-5p
ENSG00000070808,cg08536841,hsa-miR-522-3p
ENSG00000070886,cg24520538,hsa-miR-519a-3p
ENSG00000071909,cg08304190,hsa-miR-802
ENSG00000071991,cg13181251,hsa-miR-424-3p
ENSG00000072041,cg05639912,hsa-miR-137-3p
ENSG00000073150,cg01060026,hsa-miR-133a-3p
ENSG00000073282,cg19859290,hsa-miR-124-3p
ENSG00000073670,cg26923490,hsa-miR-122-5p
ENSG00000073754,cg05378938,hsa-miR-552-3p
ENSG00000074211,cg26870725,hsa-miR-187-5p
ENSG00000074317,cg14564616,hsa-miR-218-1-3p
ENSG00000075035,cg16543094,hsa-miR-214-5p
ENSG00000077264,cg02938601,hsa-miR-222-5p
ENSG00000077327,cg16086130,hsa-miR-221-5p
ENSG00000078114,cg19736128,hsa-miR-3189-3p
ENSG00000079112,cg03263117,hsa-miR-449b-5p
ENSG00000079393,cg15245625,hsa-miR-411-5p
ENSG00000079557,cg04217952,hsa-miR-378c
ENSG00000080166,cg05637536,hsa-miR-216a-3p
ENSG00000080293,cg23273694,hsa-miR-503-5p
ENSG00000080511,cg23944920,hsa-miR-139-5p
ENSG00000080573,cg03400828,hsa-miR-7-5p
ENSG00000081248,cg10954469,hsa-miR-153-3p
ENSG00000081985,cg19940065,hsa-miR-516a-5p
ENSG00000082175,cg11898009,hsa-miR-142-5p
ENSG00000082482,cg17064051,hsa-miR-10b-3p
ENSG00000082556,cg12529672,hsa-miR-139-3p
ENSG00000084453,cg11485451,hsa-miR-503-3p
ENSG00000086205,cg15127227,hsa-miR-4306
ENSG00000087076,cg10594709,hsa-miR-4501
ENSG00000088726,cg21935519,hsa-miR-488-3p
ENSG00000088836,cg00893875,hsa-miR-6513-3p
ENSG00000089356,cg01303723,hsa-miR-3065-5p
ENSG00000090932,cg19793499,hsa-miR-2277-5p
ENSG00000091482,cg08901662,hsa-miR-452-5p
ENSG00000092009,cg08949164,hsa-miR-452-3p
ENSG00000092068,cg08847856,hsa-miR-409-5p
ENSG00000095203,cg20219381,hsa-miR-3150b-3p
ENSG00000095596,cg22195627,hsa-miR-551b-3p
ENSG00000095627,cg23989673,hsa-miR-153-5p
ENSG00000095917,cg23244289,hsa-miR-5683
ENSG00000096088,cg14507560,hsa-miR-548f-3p
ENSG00000099617,cg14038391,hsa-miR-1247-5p
ENSG00000100024,cg08065231,hsa-miR-708-5p
ENSG00000100078,cg17772028,hsa-miR-585-3p
ENSG00000100095,cg16650717,hsa-miR-3613-5p
ENSG00000100170,cg12998491,hsa-miR-548y
ENSG00000100302,cg04401986,hsa-miR-224-3p
ENSG00000100362,cg24940967,hsa-miR-1295a
ENSG00000100448,cg09980058,hsa-let-7a-2-3p
ENSG00000100473,cg00965469,hsa-miR-424-5p
ENSG00000100593,cg26353296,hsa-miR-105-5p
ENSG00000100604,cg25207147,hsa-miR-125b-1-3p
ENSG00000100678,cg09513990,hsa-miR-143-5p
ENSG00000100721,cg23261919,hsa-miR-582-5p
ENSG00000100987,cg24227481,hsa-miR-5701
ENSG00000101115,cg02991085,hsa-miR-508-3p
ENSG00000101203,cg14904662,hsa-miR-346
ENSG00000101280,cg00348579,hsa-miR-133b
ENSG00000101323,cg07576175,hsa-miR-450b-5p
ENSG00000101441,cg05221738,hsa-miR-891a-5p
ENSG00000101638,cg04223420,hsa-miR-1-3p
ENSG00000101746,cg04887807,hsa-miR-6718-5p
ENSG00000101850,cg08962038,hsa-miR-629-3p
ENSG00000101955,cg02951552,
ENSG00000101958,cg04445512,
ENSG00000102021,cg13990321,
ENSG00000102145,cg01577187,
ENSG00000102174,cg12266953,
ENSG00000102243,cg20245757,
ENSG00000102287,cg07351192,
ENSG00000102359,cg25558103,
ENSG00000102384,cg07788369,
ENSG00000102385,cg10357657,
ENSG00000102854,cg26422458,
ENSG00000103154,cg03513762,
ENSG00000103485,cg14157435,
ENSG00000104237,cg01891172,
ENSG00000104435,cg12689375,
ENSG00000104722,cg08944430,
ENSG00000104826,cg12336777,
ENSG00000104879,cg01218619,
ENSG00000104921,cg17284804,
ENSG00000104953,cg27170782,
ENSG00000105143,cg18794404,
ENSG00000105290,cg01281911,
ENSG00000105369,cg01589998,
ENSG00000105409,cg21286782,
ENSG00000105492,cg19738463,
ENSG00000105523,cg24051242,
ENSG00000105550,cg22250498,
ENSG00000105664,cg26440289,
ENSG00000105668,cg11392885,
ENSG00000105696,cg03805475,
ENSG00000105929,cg21198550,
ENSG00000105989,cg00116092,
ENSG00000106031,cg05684406,
ENSG00000106038,cg16520288,
ENSG00000106278,cg24848035,
ENSG00000106511,cg05726661,
ENSG00000106809,cg05661282,
ENSG00000106927,cg08249424,
ENSG00000107317,cg15628917,
ENSG00000107447,cg14686645,
ENSG00000107593,cg21322654,
ENSG00000107807,cg00325599,
ENSG00000108551,cg27513574,
ENSG00000108700,cg18250846,
ENSG00000108947,cg20616414,
ENSG00000109072,cg01688536,
ENSG00000109193,cg02919936,
ENSG00000109205,cg14092045,
ENSG00000109272,cg14824732,
ENSG00000109674,cg27558095,
ENSG00000109758,cg14983586,
ENSG00000110675,cg00960305,
ENSG00000110777,cg06765552,
ENSG00000110975,cg27569822,
ENSG00000111319,cg21323441,
ENSG00000111432,cg11250941,
ENSG00000111732,cg00986824,
ENSG00000111837,cg21502786,
