GE,ME,MI
ENSG00000004846,cg25831075,hsa-miR-450a-1-3p
ENSG00000004848,cg23187159,hsa-miR-192-3p
ENSG00000005102,cg05551889,hsa-miR-33b-5p
ENSG00000006071,cg18724565,hsa-miR-519a-5p
ENSG00000006377,cg05243438,hsa-miR-585-5p
ENSG00000007062,cg23418339,hsa-miR-552-5p
ENSG00000008226,cg05603527,hsa-miR-466
ENSG00000008323,cg16761581,hsa-miR-450a-5p
ENSG00000010282,cg08724310,hsa-miR-449a
ENSG00000010438,cg10715223,hsa-miR-188-5p
ENSG00000012223,cg01411786,hsa-miR-184
ENSG00000016402,cg21653132,hsa-miR-5589-3p
ENSG00000021645,cg08862890,hsa-miR-5589-5p
ENSG00000022267,cg07046426,hsa-miR-1247-3p
ENSG00000023839,cg15733882,hsa-miR-224-5p
ENSG00000025423,cg16690757,hsa-miR-539-5p
ENSG00000026559,cg05575614,hsa-miR-767-5p
ENSG00000029559,cg14003035,hsa-miR-145-3p
ENSG00000034239,cg06223834,hsa-miR-1269a
ENSG00000039537,cg27364741,hsa-miR-205-5p
ENSG00000041515,cg26559315,hsa-miR-187-3p
ENSG00000043039,cg10896862,hsa-miR-488-5p
ENSG00000043355,cg15988843,hsa-miR-150-3p
ENSG00000047597,cg13355047,hsa-miR-188-3p
ENSG00000050628,cg22162757,hsa-miR-31-5p
ENSG00000053108,cg18914211,hsa-miR-31-3p
ENSG00000054938,cg20114732,hsa-miR-542-5p
ENSG00000060566,cg13630043,hsa-miR-144-3p
ENSG00000060709,cg20512711,hsa-miR-217-5p
ENSG00000062282,cg07703401,hsa-miR-216a-5p
ENSG00000064218,cg23662097,hsa-miR-215-5p
ENSG00000065833,cg12666727,hsa-miR-214-3p
ENSG00000066032,cg22473620,hsa-miR-193b-3p
ENSG00000068985,cg23543123,hsa-miR-33a-5p
ENSG00000069011,cg11747349,hsa-miR-223-5p
ENSG00000069206,cg10479082,hsa-miR-2114-5p
ENSG00000070748,cg08536841,hsa-miR-2114-3p
ENSG00000070886,cg24520538,hsa-miR-1248
ENSG00000071909,cg08304190,hsa-miR-522-3p
ENSG00000071991,cg05639912,hsa-miR-802
ENSG00000072041,cg01060026,hsa-miR-424-3p
ENSG00000073150,cg19859290,hsa-miR-137-3p
ENSG00000074211,cg26923490,hsa-miR-133a-3p
ENSG00000074317,cg26870725,hsa-miR-124-3p
ENSG00000077264,cg16543094,hsa-miR-122-5p
ENSG00000077327,cg02938601,hsa-miR-552-3p
ENSG00000079393,cg19736128,hsa-miR-218-1-3p
