GE,ME,MI
ENSG00000000005,cg17689707,hsa-miR-4740-5p
ENSG00000000460,cg10855395,hsa-miR-4736
ENSG00000000938,cg13604020,hsa-miR-3064-3p
ENSG00000000971,cg09547119,hsa-miR-6790-5p
ENSG00000001461,cg06320134,hsa-miR-6793-3p
ENSG00000001617,cg02807859,hsa-miR-6792-3p
ENSG00000001626,cg17331296,hsa-miR-6794-5p
ENSG00000001631,cg11336311,hsa-miR-6825-5p
ENSG00000002016,cg03051449,hsa-miR-6826-3p
ENSG00000002079,cg03167763,hsa-miR-6826-5p
ENSG00000002549,cg06401021,hsa-miR-6827-5p
ENSG00000002587,cg06997305,hsa-miR-338-3p
ENSG00000002745,cg15161854,hsa-miR-301b-3p
ENSG00000002746,cg16329197,hsa-miR-18a-3p
ENSG00000002822,cg13770691,hsa-miR-299-5p
ENSG00000003096,cg21024234,hsa-miR-4511
ENSG00000003137,cg08795964,hsa-miR-4507
ENSG00000003147,cg01142710,hsa-miR-2392
ENSG00000003249,cg18261205,hsa-miR-483-5p
ENSG00000003436,cg18417061,hsa-miR-942-3p
ENSG00000003756,cg06204229,hsa-miR-885-5p
ENSG00000003987,cg23001905,hsa-miR-486-3p
ENSG00000003989,cg14504269,hsa-miR-6125
ENSG00000004399,cg24749470,hsa-miR-193b-5p
ENSG00000004468,cg16617366,hsa-miR-497-3p
ENSG00000004534,cg06807397,hsa-miR-548a-5p
ENSG00000004700,cg20106459,hsa-miR-616-3p
ENSG00000004776,cg15889548,hsa-miR-489-5p
ENSG00000004777,cg25831075,hsa-miR-625-3p
ENSG00000004799,cg03062549,hsa-miR-628-5p
ENSG00000004809,cg12296532,hsa-miR-181d-3p
ENSG00000004838,cg00523450,hsa-miR-561-5p
ENSG00000004846,cg01046026,hsa-miR-539-3p
ENSG00000004848,cg20778199,hsa-let-7f-2-3p
ENSG00000004939,cg05908587,hsa-let-7a-3p
ENSG00000004948,cg18910298,hsa-let-7b-3p
ENSG00000005001,cg23187159,hsa-miR-450a-1-3p
ENSG00000005020,cg11866303,hsa-miR-15a-3p
ENSG00000005022,cg05551889,hsa-miR-16-1-3p
ENSG00000005073,cg11525285,hsa-miR-652-5p
ENSG00000005100,cg11525280,hsa-miR-584-3p
ENSG00000005102,cg26701408,hsa-miR-3671
ENSG00000005108,cg24701270,hsa-miR-3159
ENSG00000005187,cg09727277,hsa-miR-3156-5p
ENSG00000005249,cg14273450,hsa-miR-365b-3p
ENSG00000005381,cg15842116,hsa-miR-3161
ENSG00000005421,cg20023120,hsa-miR-3160-3p
ENSG00000005448,cg14302214,hsa-miR-597-5p
ENSG00000005469,cg11938455,hsa-miR-599
ENSG00000005471,cg23161317,hsa-miR-598-3p
ENSG00000005513,cg05226729,hsa-miR-601
ENSG00000005844,cg24242823,hsa-miR-192-3p
ENSG00000005961,cg22711676,hsa-miR-616-5p
ENSG00000005981,cg02855836,hsa-miR-612
ENSG00000006016,cg27324128,hsa-miR-635
ENSG00000006042,cg14328173,hsa-miR-632
ENSG00000006047,cg26836696,hsa-miR-4638-3p
ENSG00000006059,cg05021743,hsa-miR-4636
ENSG00000006071,cg17092956,hsa-miR-4640-5p
ENSG00000006116,cg22060611,hsa-miR-4639-3p
ENSG00000006128,cg09676788,hsa-miR-7109-3p
ENSG00000006283,cg14726637,hsa-miR-7110-5p
ENSG00000006377,cg20250981,hsa-miR-7110-3p
ENSG00000006432,cg21884231,hsa-miR-937-3p
ENSG00000006453,cg12492885,hsa-miR-940
ENSG00000006468,cg10769531,hsa-miR-33b-5p
ENSG00000006530,cg13430755,hsa-miR-4745-3p
ENSG00000006555,cg07740599,hsa-miR-6829-5p
ENSG00000006606,cg13529733,hsa-miR-4742-3p
ENSG00000006638,cg08915171,hsa-miR-122b-5p
ENSG00000006659,cg27485152,hsa-miR-4743-5p
ENSG00000006747,cg21857668,hsa-miR-6130
ENSG00000006788,cg19777067,hsa-miR-365a-3p
ENSG00000007001,cg11092157,hsa-miR-636
ENSG00000007038,cg19306063,hsa-miR-6844
ENSG00000007062,cg18724565,hsa-miR-6840-5p
ENSG00000007129,cg05925497,hsa-miR-6842-5p
ENSG00000007171,cg24591969,hsa-miR-6842-3p
ENSG00000007174,cg23224619,hsa-miR-6841-5p
ENSG00000007216,cg22396409,hsa-miR-6841-3p
ENSG00000007237,cg08824847,hsa-miR-1269b
ENSG00000007264,cg02229344,hsa-miR-4521
ENSG00000007306,cg23493020,hsa-miR-4516
ENSG00000007312,cg25479682,hsa-miR-4515
ENSG00000007314,cg12319602,hsa-miR-4517
ENSG00000007350,cg01246835,hsa-miR-4519
ENSG00000007372,cg21207665,hsa-miR-887-5p
ENSG00000007392,cg14002960,hsa-miR-1224-5p
ENSG00000007402,cg00014168,hsa-miR-519a-5p
