GE,ME,MI
ENSG00000004846,cg25831075,hsa-miR-33b-5p
ENSG00000004848,cg23187159,hsa-miR-519a-5p
ENSG00000010282,cg05551889,hsa-miR-552-5p
ENSG00000010438,cg23418339,hsa-miR-466
ENSG00000012223,cg08724310,hsa-miR-450a-5p
ENSG00000023839,cg21653132,hsa-miR-449a
ENSG00000026559,cg07046426,hsa-miR-184
ENSG00000039537,cg16690757,hsa-miR-5589-3p
ENSG00000043355,cg14003035,hsa-miR-5589-5p
ENSG00000047597,cg06223834,hsa-miR-1247-3p
ENSG00000050628,cg26559315,hsa-miR-224-5p
ENSG00000053108,cg10896862,hsa-miR-1269a
ENSG00000054938,cg22162757,hsa-miR-205-5p
ENSG00000066032,cg18914211,hsa-miR-488-5p
ENSG00000069011,cg20114732,hsa-miR-150-3p
ENSG00000069206,cg20512711,hsa-miR-31-3p
ENSG00000070748,cg12666727,hsa-miR-542-5p
ENSG00000072041,cg23543123,hsa-miR-217-5p
ENSG00000073150,cg11747349,hsa-miR-216a-5p
ENSG00000074211,cg08536841,hsa-miR-215-5p
ENSG00000074317,cg24520538,hsa-miR-33a-5p
ENSG00000077264,cg08304190,hsa-miR-802
ENSG00000077327,cg05639912,hsa-miR-424-3p
ENSG00000080511,cg01060026,hsa-miR-133a-3p
ENSG00000081248,cg26870725,hsa-miR-122-5p
ENSG00000081985,cg16543094,hsa-miR-552-3p
ENSG00000090932,cg02938601,hsa-miR-503-5p
ENSG00000091482,cg19736128,hsa-miR-7-5p
ENSG00000092009,cg04217952,hsa-miR-516a-5p
ENSG00000095596,cg12529672,hsa-miR-488-3p
ENSG00000095917,cg08901662,hsa-miR-3065-5p
ENSG00000100362,cg20219381,hsa-miR-452-5p
ENSG00000100448,cg23989673,hsa-miR-452-3p
ENSG00000100604,cg23244289,hsa-miR-153-5p
ENSG00000101638,cg14507560,hsa-miR-5683
ENSG00000101746,cg14038391,hsa-miR-1247-5p
ENSG00000101958,cg16650717,hsa-miR-224-3p
ENSG00000102854,cg04401986,hsa-miR-424-5p
ENSG00000103154,cg09513990,hsa-miR-143-5p
ENSG00000103485,cg23261919,hsa-miR-450b-5p
ENSG00000105143,cg24227481,hsa-miR-1-3p
ENSG00000105409,cg02991085,
ENSG00000105492,cg14904662,
ENSG00000105550,cg07576175,
ENSG00000105664,cg05221738,
