GE,ME,MI
ENSG00000001626,cg13604020,hsa-miR-299-5p
ENSG00000003989,cg17331296,hsa-miR-561-5p
ENSG00000004838,cg09988853,hsa-miR-539-3p
ENSG00000005108,cg01573938,hsa-miR-584-3p
ENSG00000005981,cg10605681,hsa-miR-592
ENSG00000006047,cg11417025,hsa-miR-937-3p
ENSG00000006059,cg10024501,hsa-miR-376a-2-5p
ENSG00000006377,cg06598091,hsa-miR-1269b
ENSG00000006606,cg19306063,hsa-miR-1224-5p
ENSG00000006611,cg05925497,hsa-miR-519a-5p
ENSG00000006788,cg08684733,hsa-miR-136-5p
ENSG00000007038,cg03287340,hsa-miR-9-5p
ENSG00000007062,cg21760363,hsa-miR-9-3p
ENSG00000007171,cg18434367,hsa-miR-7702
ENSG00000007216,cg24400921,hsa-miR-411-3p
ENSG00000007306,cg21053831,hsa-miR-654-3p
ENSG00000007314,cg19068385,hsa-let-7c-3p
ENSG00000007933,cg04117801,hsa-miR-133a-5p
ENSG00000008196,cg16364121,hsa-miR-25-5p
ENSG00000008226,cg02771619,hsa-miR-200c-5p
ENSG00000008277,cg22043168,hsa-miR-3127-3p
ENSG00000008323,cg23146197,hsa-miR-449a
ENSG00000008394,cg06797925,hsa-miR-363-3p
ENSG00000009709,cg26084529,hsa-miR-184
ENSG00000009765,cg05051043,hsa-miR-154-3p
ENSG00000009950,cg08862890,hsa-miR-154-5p
ENSG00000010282,cg19413725,hsa-miR-150-5p
ENSG00000012223,cg19313043,hsa-miR-149-5p
ENSG00000015413,cg22335826,hsa-miR-1295b-3p
ENSG00000016082,cg02056653,hsa-miR-1295b-5p
ENSG00000016391,cg08949428,hsa-miR-1247-3p
ENSG00000016602,cg21868134,hsa-miR-514a-5p
ENSG00000018625,cg07029024,hsa-miR-4657
ENSG00000018869,cg21384402,hsa-miR-410-3p
ENSG00000019102,cg08477158,hsa-miR-485-3p
ENSG00000019505,cg13708727,hsa-miR-3681-5p
ENSG00000019991,cg07793638,hsa-miR-365b-5p
ENSG00000021645,cg27429749,hsa-miR-381-3p
ENSG00000029559,cg10236452,hsa-miR-382-5p
ENSG00000030304,cg09876651,hsa-miR-380-5p
ENSG00000034971,cg21065196,hsa-miR-377-3p
ENSG00000035720,cg18011364,hsa-miR-383-5p
ENSG00000036828,cg11199137,hsa-miR-449c-5p
ENSG00000038295,cg22357390,hsa-miR-512-3p
ENSG00000039537,cg01634544,hsa-miR-206
ENSG00000039600,cg21076935,hsa-miR-376a-5p
ENSG00000042781,cg01735621,hsa-miR-363-5p
ENSG00000042832,cg07376381,hsa-miR-539-5p
ENSG00000042980,cg18444689,hsa-miR-493-3p
ENSG00000044524,cg26683639,hsa-miR-4652-5p
ENSG00000047457,cg03652336,hsa-miR-3648
ENSG00000047662,cg02135122,hsa-miR-4746-5p
ENSG00000047936,cg01597066,hsa-miR-369-3p
ENSG00000048462,cg05347898,hsa-miR-376c-3p
ENSG00000048545,cg26559315,hsa-miR-370-3p
ENSG00000049540,cg26751972,hsa-miR-372-3p
ENSG00000054356,cg05427966,hsa-miR-376a-3p
ENSG00000054803,cg15007548,hsa-miR-375-3p
ENSG00000054938,cg12993715,hsa-miR-6891-5p
ENSG00000055957,cg17410236,hsa-miR-449b-3p
ENSG00000057593,cg10215401,hsa-miR-146a-3p
ENSG00000058404,cg07796002,hsa-miR-136-3p
ENSG00000060718,cg03340715,hsa-miR-125b-2-3p
ENSG00000061455,cg14482308,hsa-miR-409-5p
ENSG00000062096,cg02409878,hsa-miR-409-3p
ENSG00000063127,cg23437459,hsa-miR-99a-3p
ENSG00000064218,cg13355047,hsa-miR-106a-3p
ENSG00000064655,cg26087625,hsa-miR-1266-5p
ENSG00000065609,cg04040095,hsa-miR-1269a
ENSG00000066382,cg08457421,hsa-miR-204-5p
ENSG00000066923,cg06981439,hsa-miR-211-5p
ENSG00000067842,cg26946821,hsa-miR-200b-3p
ENSG00000068976,cg19129369,hsa-miR-150-3p
ENSG00000069482,cg17794299,hsa-miR-31-5p
ENSG00000069764,cg17300544,hsa-miR-31-3p
ENSG00000070031,cg05875421,hsa-miR-487b-3p
ENSG00000070193,cg26437522,hsa-miR-1911-5p
ENSG00000070526,cg08943180,hsa-miR-1910-5p
ENSG00000070729,cg16823535,hsa-miR-218-5p
ENSG00000070748,cg11241756,hsa-miR-214-3p
ENSG00000070808,cg00467600,hsa-miR-432-5p
ENSG00000070985,cg05676789,hsa-miR-495-3p
ENSG00000072133,cg18438546,hsa-miR-494-3p
ENSG00000072657,cg26381364,hsa-miR-493-5p
ENSG00000075035,cg23662097,hsa-miR-193b-3p
ENSG00000075340,cg12313969,hsa-miR-496
ENSG00000075891,cg05728019,hsa-miR-99a-5p
ENSG00000077063,cg06485940,hsa-miR-96-5p
ENSG00000077092,cg14646039,hsa-miR-33a-5p
ENSG00000077264,cg25940946,hsa-miR-936
ENSG00000077274,cg12080391,hsa-miR-509-3-5p
ENSG00000077522,cg06946452,hsa-miR-20b-3p
ENSG00000077800,cg15982299,hsa-miR-934
ENSG00000077935,cg03202804,hsa-miR-431-3p
ENSG00000078053,cg02741216,hsa-miR-200b-5p
ENSG00000078295,cg16190732,hsa-miR-6510-3p
ENSG00000078589,cg06299307,hsa-miR-129-5p
ENSG00000079101,cg08311610,hsa-miR-424-3p
ENSG00000079102,cg06313119,hsa-miR-133a-3p
ENSG00000079841,cg11448683,hsa-miR-208b-3p
ENSG00000080166,cg10660909,hsa-miR-551a
ENSG00000080224,cg13436968,hsa-miR-183-3p
ENSG00000080493,cg08183141,hsa-miR-219a-1-3p
ENSG00000081052,cg09005125,hsa-miR-214-5p
ENSG00000081138,cg22363783,hsa-miR-204-3p
ENSG00000081248,cg26126749,hsa-miR-449b-5p
ENSG00000081842,cg11813246,hsa-miR-653-5p
ENSG00000082175,cg21880156,hsa-miR-411-5p
ENSG00000082196,cg07906745,hsa-miR-514b-3p
ENSG00000082293,cg10644544,hsa-miR-514b-5p
ENSG00000082482,cg20141229,hsa-miR-144-3p
ENSG00000082556,cg02822788,hsa-miR-1180-3p
ENSG00000083067,cg25998402,hsa-miR-3663-3p
ENSG00000083782,cg11862144,hsa-miR-499a-5p
ENSG00000084110,cg10057940,hsa-miR-513a-5p
ENSG00000084453,cg07969984,hsa-miR-504-5p
ENSG00000086717,cg00888463,hsa-miR-503-5p
ENSG00000086967,cg14385738,hsa-miR-507
ENSG00000087250,cg17900854,hsa-miR-506-3p
ENSG00000089199,cg24233426,hsa-miR-4491
ENSG00000089225,cg16966992,hsa-miR-516a-5p
ENSG00000090512,cg05238270,hsa-miR-760
ENSG00000090534,cg13708218,hsa-miR-509-5p
ENSG00000091181,cg05578055,hsa-miR-10a-3p
ENSG00000091482,cg10284662,hsa-miR-556-3p
ENSG00000091513,cg19834134,hsa-miR-543
ENSG00000092009,cg19446838,hsa-miR-503-3p
ENSG00000092054,cg20030711,hsa-miR-758-5p
ENSG00000092345,cg20730894,hsa-miR-656-3p
ENSG00000092377,cg19885761,hsa-miR-655-3p
ENSG00000094755,cg25087487,hsa-miR-654-5p
ENSG00000094963,cg16741710,hsa-miR-2277-3p
ENSG00000095596,cg26495865,hsa-miR-200a-3p
ENSG00000095713,cg24430580,hsa-miR-299-3p
ENSG00000095777,cg05792169,hsa-miR-34b-5p
ENSG00000099769,cg25078150,hsa-miR-513b-5p
ENSG00000100024,cg10594709,hsa-miR-513c-5p
ENSG00000100079,cg10507275,hsa-miR-193b-5p
ENSG00000100122,cg23021584,hsa-miR-129-1-3p
ENSG00000100156,cg11359210,hsa-miR-1-3p
ENSG00000100249,cg01303723,hsa-miR-6512-3p
ENSG00000100253,cg17498296,hsa-miR-6512-5p
ENSG00000100285,cg10885961,hsa-miR-381-5p
ENSG00000100346,cg18224077,hsa-miR-20b-5p
ENSG00000100362,cg24797574,hsa-miR-452-3p
ENSG00000100373,cg23181844,hsa-miR-3150b-3p
ENSG00000100473,cg23493497,hsa-miR-487a-5p
ENSG00000100593,cg14060519,hsa-miR-758-3p
ENSG00000100604,cg01616178,hsa-miR-412-5p
ENSG00000100652,cg10210594,hsa-miR-551b-3p
ENSG00000100678,cg16896868,hsa-miR-134-3p
ENSG00000100721,cg14471455,hsa-miR-370-5p
ENSG00000101098,cg20206437,hsa-miR-382-3p
ENSG00000101134,cg04779752,hsa-miR-556-5p
ENSG00000101198,cg20647418,hsa-miR-5683
ENSG00000101204,cg02535674,hsa-miR-18b-3p
ENSG00000101306,cg01534125,hsa-miR-369-5p
ENSG00000101333,cg15030789,hsa-miR-200a-5p
ENSG00000101425,cg17187762,hsa-miR-431-5p
ENSG00000101443,cg06399148,hsa-miR-329-3p
ENSG00000101470,cg17772028,hsa-miR-429
ENSG00000101542,cg16209517,hsa-miR-1305
ENSG00000101605,cg16698470,hsa-miR-1246
ENSG00000101746,cg17940587,hsa-miR-1247-5p
ENSG00000101883,cg06537894,hsa-miR-337-3p
