GE,ME,MI
ENSG00000001626,cg17331296,hsa-miR-299-5p
ENSG00000006047,cg09988853,hsa-miR-561-5p
ENSG00000006611,cg19306063,hsa-miR-584-3p
ENSG00000006788,cg24400921,hsa-miR-1224-5p
ENSG00000007038,cg16364121,hsa-miR-9-5p
ENSG00000007171,cg22043168,hsa-miR-9-3p
ENSG00000007216,cg23146197,hsa-miR-7702
ENSG00000007306,cg26084529,hsa-miR-411-3p
ENSG00000007314,cg05051043,hsa-let-7c-3p
ENSG00000008196,cg19313043,hsa-miR-133a-5p
ENSG00000008226,cg02056653,hsa-miR-449a
ENSG00000008277,cg27429749,hsa-miR-363-3p
ENSG00000009709,cg10236452,hsa-miR-149-5p
ENSG00000009950,cg18011364,hsa-miR-1295b-3p
ENSG00000010282,cg11199137,hsa-miR-1295b-5p
ENSG00000012223,cg01634544,hsa-miR-514a-5p
ENSG00000016391,cg21076935,hsa-miR-485-3p
ENSG00000018625,cg03652336,hsa-miR-3681-5p
ENSG00000019102,cg01597066,hsa-miR-380-5p
ENSG00000021645,cg26559315,hsa-miR-449c-5p
ENSG00000034971,cg05427966,hsa-miR-206
ENSG00000039537,cg15007548,hsa-miR-4652-5p
ENSG00000039600,cg17410236,hsa-miR-376c-3p
ENSG00000047457,cg10215401,hsa-miR-449b-3p
ENSG00000047662,cg07796002,hsa-miR-125b-2-3p
ENSG00000048462,cg26946821,hsa-miR-99a-3p
ENSG00000054356,cg19129369,hsa-miR-106a-3p
ENSG00000060718,cg17794299,hsa-miR-1266-5p
ENSG00000064218,cg17300544,hsa-miR-1269a
ENSG00000064655,cg05875421,hsa-miR-204-5p
ENSG00000065609,cg26437522,hsa-miR-150-3p
ENSG00000066382,cg16823535,hsa-miR-31-5p
ENSG00000066923,cg05676789,hsa-miR-31-3p
ENSG00000070031,cg23662097,hsa-miR-487b-3p
ENSG00000070729,cg05728019,hsa-miR-1911-5p
ENSG00000070985,cg02741216,hsa-miR-214-3p
ENSG00000072133,cg06313119,hsa-miR-494-3p
ENSG00000075340,cg10660909,hsa-miR-493-5p
ENSG00000077063,cg08183141,hsa-miR-496
ENSG00000077264,cg22363783,hsa-miR-509-3-5p
ENSG00000077522,cg11813246,hsa-miR-20b-3p
ENSG00000077800,cg10644544,hsa-miR-200b-5p
ENSG00000077935,cg02822788,hsa-miR-6510-3p
ENSG00000080224,cg25998402,hsa-miR-129-5p
ENSG00000081138,cg11862144,hsa-miR-133a-3p
ENSG00000081248,cg00888463,hsa-miR-208b-3p
ENSG00000082293,cg14385738,hsa-miR-449b-5p
ENSG00000082556,cg24233426,hsa-miR-411-5p
ENSG00000083782,cg19834134,hsa-miR-514b-3p
ENSG00000084453,cg19446838,hsa-miR-514b-5p
ENSG00000086967,cg19885761,hsa-miR-499a-5p
ENSG00000089199,cg25087487,hsa-miR-503-5p
ENSG00000089225,cg26495865,hsa-miR-507
ENSG00000091482,cg24430580,hsa-miR-506-3p
