GE,ME,MI
ENSG00000007306,cg04044188,hsa-miR-1287-3p
ENSG00000009765,cg13241681,hsa-miR-4636
ENSG00000010932,cg05964918,hsa-miR-517c-3p
ENSG00000012504,cg21857668,hsa-miR-1269b
ENSG00000015413,cg02389084,hsa-miR-7702
ENSG00000016602,cg16240683,hsa-miR-200c-5p
ENSG00000018236,cg06351796,hsa-miR-4728-3p
ENSG00000019102,cg21462633,hsa-miR-515-3p
ENSG00000019169,cg06312813,hsa-miR-525-3p
ENSG00000047936,cg27170268,hsa-miR-125b-2-3p
ENSG00000050730,cg14040633,hsa-miR-29b-2-5p
ENSG00000054938,cg12094965,hsa-miR-3923
ENSG00000057149,cg09658497,hsa-miR-204-5p
ENSG00000060718,cg02372820,hsa-miR-210-3p
ENSG00000064787,cg21201572,hsa-miR-187-3p
ENSG00000072041,cg14244402,hsa-miR-490-3p
ENSG00000072657,cg12501870,hsa-miR-200b-3p
ENSG00000075035,cg26437522,hsa-miR-214-3p
ENSG00000079156,cg13472610,hsa-miR-934
ENSG00000083782,cg19318393,hsa-miR-200b-5p
ENSG00000088340,cg13531259,hsa-miR-944
ENSG00000092009,cg10326726,hsa-miR-137-3p
ENSG00000092295,cg12496975,hsa-miR-3189-3p
ENSG00000093134,cg02009766,hsa-miR-10a-3p
ENSG00000094963,cg07906745,hsa-miR-873-5p
ENSG00000100170,cg00295382,hsa-miR-200a-3p
ENSG00000100373,cg13107973,hsa-miR-4501
ENSG00000100448,cg11862144,hsa-miR-520d-5p
ENSG00000100721,cg17052212,hsa-miR-551b-3p
ENSG00000100867,cg03548062,hsa-miR-6510-3p
ENSG00000101049,cg14323984,hsa-miR-4756-3p
ENSG00000101210,cg19111265,hsa-miR-429
ENSG00000101916,cg04231636,hsa-miR-548f-3p
ENSG00000101938,cg17187762,hsa-miR-205-3p
ENSG00000103313,cg22715764,hsa-miR-224-3p
ENSG00000103460,cg23291048,hsa-miR-1293
ENSG00000104921,cg20162599,hsa-miR-191-3p
ENSG00000105141,cg19244553,hsa-miR-6499-5p
ENSG00000105398,cg01477971,hsa-miR-6499-3p
ENSG00000105664,cg10506618,hsa-miR-6720-3p
ENSG00000105668,cg16934235,hsa-miR-203b-3p
ENSG00000106038,cg20664034,hsa-miR-133b
