GE,ME,MI
ENSG00000002079,cg04044188,hsa-miR-483-5p
ENSG00000004468,cg13241681,hsa-miR-1287-3p
ENSG00000007306,cg05964918,hsa-miR-4636
ENSG00000009765,cg21857668,hsa-miR-517c-3p
ENSG00000010932,cg02389084,hsa-miR-1269b
ENSG00000012223,cg16240683,hsa-miR-7702
ENSG00000012504,cg06351796,hsa-miR-200c-5p
ENSG00000015413,cg02495552,hsa-miR-4724-5p
ENSG00000016602,cg21462633,hsa-miR-1247-3p
ENSG00000017427,cg06022562,hsa-miR-4728-3p
ENSG00000018236,cg06312813,hsa-miR-383-5p
ENSG00000019102,cg25439867,hsa-miR-515-3p
ENSG00000019169,cg27170268,hsa-miR-512-5p
ENSG00000019991,cg14040633,hsa-miR-525-3p
ENSG00000027644,cg18720486,hsa-miR-520a-5p
ENSG00000035720,cg15114607,hsa-miR-125b-2-3p
ENSG00000039987,cg24903668,hsa-miR-517-5p
ENSG00000043039,cg14981637,hsa-miR-29b-1-5p
ENSG00000047936,cg12094965,hsa-miR-29b-2-5p
ENSG00000048462,cg09658497,hsa-miR-3923
ENSG00000049249,cg02372820,hsa-miR-203a-3p
ENSG00000050730,cg21201572,hsa-miR-204-5p
ENSG00000054938,cg00564723,hsa-miR-210-3p
ENSG00000057149,cg14244402,hsa-miR-187-3p
ENSG00000060718,cg12501870,hsa-miR-490-3p
ENSG00000064787,cg26437522,hsa-miR-200b-3p
ENSG00000070031,cg11079635,hsa-miR-214-3p
ENSG00000072041,cg13472610,hsa-miR-934
ENSG00000072657,cg19318393,hsa-miR-223-5p
ENSG00000075035,cg17425818,hsa-miR-200b-5p
ENSG00000079156,cg13531259,hsa-miR-518e-3p
ENSG00000081985,cg10326726,hsa-miR-944
ENSG00000083782,cg12496975,hsa-miR-135a-5p
ENSG00000086570,cg02009766,hsa-miR-137-3p
ENSG00000086696,cg07906745,hsa-miR-3189-3p
ENSG00000086967,cg20584546,hsa-miR-662
ENSG00000087494,cg20141229,hsa-miR-10a-3p
ENSG00000088340,cg00295382,hsa-miR-873-5p
ENSG00000092009,cg13107973,hsa-miR-518c-3p
ENSG00000092295,cg11862144,hsa-miR-518c-5p
ENSG00000093134,cg13419869,hsa-miR-523-3p
ENSG00000094963,cg17052212,hsa-miR-518f-5p
ENSG00000095713,cg01369207,hsa-miR-200a-3p
ENSG00000096006,cg15992935,hsa-miR-4501
ENSG00000100146,cg08866991,hsa-miR-516b-5p
ENSG00000100170,cg03548062,hsa-miR-520d-5p
ENSG00000100362,cg05709720,hsa-miR-520d-3p
ENSG00000100373,cg20151476,hsa-miR-551b-3p
ENSG00000100448,cg25441338,hsa-miR-6510-3p
ENSG00000100721,cg14323984,hsa-miR-4756-3p
ENSG00000100867,cg19111265,hsa-miR-200a-5p
ENSG00000100985,cg04231636,hsa-miR-429
ENSG00000101049,cg17187762,hsa-miR-548f-3p
ENSG00000101210,cg22715764,hsa-miR-205-3p
ENSG00000101916,cg23291048,hsa-miR-224-3p
ENSG00000101938,cg20162599,hsa-miR-1293
ENSG00000102243,cg04757168,hsa-miR-191-3p
ENSG00000102271,cg19244553,hsa-miR-125b-1-3p
ENSG00000102468,cg01477971,hsa-miR-6499-5p
ENSG00000103313,cg10506618,hsa-miR-6499-3p
ENSG00000103460,cg16934235,hsa-miR-6720-3p
ENSG00000104059,cg09984479,hsa-miR-203b-3p
ENSG00000104332,cg20664034,hsa-miR-133b
ENSG00000104921,cg02389634,hsa-miR-6715a-3p
ENSG00000104953,cg16548605,hsa-miR-6715b-3p
ENSG00000105141,cg12620035,
ENSG00000105369,cg20176142,
ENSG00000105398,cg13105327,
ENSG00000105492,cg27100370,
ENSG00000105664,cg22635491,
ENSG00000105668,cg13458609,
ENSG00000105877,cg22877570,
ENSG00000106038,cg23314826,
ENSG00000106258,cg01178854,
ENSG00000106278,cg03829559,
ENSG00000106483,cg07052524,
ENSG00000106511,cg19870898,
ENSG00000106772,cg10090326,
ENSG00000106809,cg18498565,
ENSG00000107159,cg04924555,
ENSG00000108342,cg19856705,
ENSG00000108405,cg13053082,
ENSG00000108688,cg10815657,
ENSG00000109182,cg02082342,
ENSG00000109193,cg16811851,
ENSG00000109511,cg01064725,
ENSG00000110375,cg05258935,
ENSG00000111262,cg13865610,
ENSG00000111339,cg21167643,
ENSG00000111537,cg21713522,
ENSG00000111700,cg00012698,
ENSG00000111732,cg11261691,
ENSG00000112175,cg07283011,
ENSG00000112280,cg03981685,
ENSG00000112530,cg07564598,
ENSG00000112936,cg13224758,
ENSG00000113088,cg27223728,
ENSG00000113249,cg14549078,
ENSG00000113296,cg00430542,
ENSG00000113805,cg09362366,
ENSG00000114854,cg00842351,
ENSG00000115009,cg23979832,
ENSG00000115380,cg01798157,
ENSG00000115616,cg25941075,
ENSG00000115665,cg25289658,
ENSG00000116194,cg19929194,
ENSG00000117215,cg10541663,
ENSG00000117322,cg05979619,
ENSG00000118271,cg10163955,
ENSG00000118729,cg02914047,
ENSG00000119698,cg22964496,
ENSG00000122121,cg17777592,
ENSG00000122133,cg18625916,
ENSG00000122711,cg14511866,
ENSG00000123500,cg05709468,
ENSG00000123560,cg24716879,
ENSG00000124102,cg08651937,
ENSG00000124212,cg14684937,
ENSG00000125430,cg15947910,
ENSG00000125726,cg21017775,
ENSG00000126733,cg03294496,
ENSG00000126890,cg22455271,
ENSG00000127083,cg13851334,
ENSG00000127324,cg06643882,
ENSG00000128510,cg25407540,
ENSG00000129437,cg26065488,
ENSG00000129451,cg19308497,
ENSG00000129455,cg25407979,
ENSG00000129514,cg05714778,
ENSG00000129596,cg06620896,
ENSG00000129654,cg07594613,
ENSG00000130700,cg09805403,
ENSG00000131459,cg07993363,
ENSG00000131737,cg25498969,
ENSG00000132677,cg05227773,
ENSG00000132681,cg10279487,
ENSG00000132704,cg07810733,
ENSG00000132854,cg14419581,
ENSG00000132938,cg15056794,
ENSG00000133048,cg00586094,
ENSG00000133063,cg26986443,
ENSG00000133101,cg26683025,
ENSG00000133110,cg13829680,
ENSG00000134028,cg14511923,
ENSG00000134240,cg07340894,
ENSG00000134339,cg23246095,
ENSG00000134398,cg00061185,
ENSG00000134443,cg23210971,
ENSG00000134757,cg01502428,
ENSG00000134760,cg03564727,
ENSG00000134762,cg01653532,
ENSG00000135116,cg14286373,
ENSG00000135220,cg03555710,
ENSG00000135226,cg18115627,
ENSG00000135374,cg05969360,
ENSG00000135472,cg12884495,
ENSG00000135773,cg01819995,
ENSG00000136155,cg04156897,
ENSG00000136244,cg00763594,
ENSG00000136250,cg09170112,
ENSG00000136546,cg05600609,
ENSG00000136573,cg24940138,
ENSG00000136928,cg25005112,
ENSG00000137077,cg06218079,
ENSG00000137440,cg14312439,
ENSG00000137757,cg12600174,
ENSG00000137766,cg00781208,
ENSG00000137975,cg13187885,
ENSG00000138109,cg00227156,
ENSG00000138152,cg05651243,
ENSG00000138356,cg09942220,
ENSG00000138615,cg00006459,
ENSG00000138675,cg04258335,
ENSG00000138696,cg11344073,
ENSG00000139304,cg03889507,
ENSG00000139800,cg10508317,
ENSG00000140093,cg27638913,
ENSG00000140519,cg10023454,
ENSG00000140600,cg08262534,
ENSG00000141469,cg10797850,
ENSG00000141485,cg24036791,
ENSG00000141744,cg05499499,
ENSG00000142606,cg12619262,
ENSG00000142619,cg06891178,
ENSG00000142973,cg19752861,
ENSG00000143196,cg18645642,
ENSG00000143297,cg26728709,
ENSG00000143318,cg01708377,
ENSG00000143536,cg01723706,
ENSG00000143546,cg21211480,
ENSG00000143556,cg24394097,
ENSG00000143768,cg07045089,
ENSG00000143839,cg26814987,
ENSG00000143869,cg20150640,
ENSG00000144331,cg24431161,
ENSG00000144834,cg14299572,
ENSG00000145107,cg10501210,
ENSG00000145147,cg21730993,
ENSG00000145283,cg24401656,
ENSG00000145423,cg08441822,
ENSG00000145526,cg05755899,
ENSG00000145536,cg20745419,
ENSG00000145692,cg05127899,
ENSG00000145850,cg13515269,
ENSG00000146038,cg02283735,
ENSG00000146374,cg00902153,
ENSG00000147041,cg21549695,
ENSG00000147138,cg05843312,
ENSG00000147481,cg08552553,
ENSG00000147571,cg18430895,
ENSG00000147655,cg00157012,
ENSG00000147697,cg04492228,
ENSG00000147896,cg23099913,
ENSG00000149021,cg06873401,
ENSG00000149575,cg04573500,
ENSG00000149633,cg13291607,
ENSG00000149948,cg23795217,
ENSG00000150201,cg15094236,
ENSG00000150893,cg24496563,
ENSG00000152785,cg10548708,
ENSG00000153060,cg14326909,
ENSG00000153093,cg02752529,
ENSG00000153233,cg20174393,
ENSG00000153802,cg14140118,
ENSG00000153976,cg26319827,
ENSG00000154065,cg22582999,
ENSG00000154198,cg27012424,
ENSG00000154316,cg18546752,
ENSG00000154654,cg08726667,
ENSG00000155622,cg22864500,
ENSG00000155918,cg00470044,
ENSG00000156234,cg07163168,
ENSG00000156564,cg09331986,
ENSG00000156738,cg09405227,
ENSG00000157168,cg08155249,
ENSG00000157388,cg02538681,
ENSG00000158014,cg13568106,
ENSG00000158055,cg01300623,
