GE,ME,MI
ENSG00000000003,cg04804717,hsa-miR-3130-5p
ENSG00000000005,cg01942226,hsa-miR-4739
ENSG00000000938,cg10382206,hsa-miR-4736
ENSG00000001561,cg23818351,hsa-miR-3064-5p
ENSG00000001617,cg12875720,hsa-miR-4738-3p
ENSG00000002079,cg26366091,hsa-miR-6793-3p
ENSG00000002549,cg18512963,hsa-miR-6793-5p
ENSG00000002587,cg11703729,hsa-miR-6792-3p
ENSG00000002745,cg21372174,hsa-miR-6825-5p
ENSG00000002746,cg20637688,hsa-miR-6827-3p
ENSG00000002933,cg10569615,hsa-miR-335-5p
ENSG00000003096,cg08479865,hsa-miR-324-5p
ENSG00000003137,cg08422054,hsa-miR-331-3p
ENSG00000003147,cg08436089,hsa-miR-324-3p
ENSG00000003249,cg12123019,hsa-miR-18a-3p
ENSG00000003402,cg08397758,hsa-miR-299-5p
ENSG00000003436,cg04044188,hsa-miR-4510
ENSG00000003987,cg03231860,hsa-miR-483-5p
ENSG00000003989,cg04679849,hsa-miR-942-3p
ENSG00000004139,cg24749470,hsa-miR-1287-3p
ENSG00000004399,cg05395156,hsa-miR-744-3p
ENSG00000004468,cg21832537,hsa-miR-6125
ENSG00000004776,cg08533745,hsa-miR-1266-3p
ENSG00000004777,cg15889548,hsa-miR-1251-3p
ENSG00000004799,cg03393017,hsa-miR-146b-3p
ENSG00000004809,cg19440734,hsa-miR-497-3p
ENSG00000004838,cg16283287,hsa-miR-6856-5p
ENSG00000004846,cg08178168,hsa-miR-550a-5p
ENSG00000004848,cg16306654,hsa-miR-616-3p
ENSG00000004939,cg14140379,hsa-miR-489-5p
ENSG00000004948,cg05822335,hsa-miR-520f-5p
ENSG00000005001,cg19723154,hsa-miR-1257
ENSG00000005073,cg13241681,hsa-let-7e-3p
ENSG00000005102,cg02013739,hsa-miR-539-3p
ENSG00000005108,cg11737757,hsa-miR-1258
ENSG00000005187,cg15714692,hsa-let-7b-3p
ENSG00000005243,cg01903799,hsa-miR-15a-3p
ENSG00000005249,cg21591278,hsa-miR-16-1-3p
ENSG00000005381,cg02577745,hsa-miR-652-5p
ENSG00000005421,cg14928319,hsa-miR-584-3p
ENSG00000005469,cg05828925,hsa-miR-1185-1-3p
ENSG00000005471,cg05964918,hsa-miR-3164
ENSG00000005513,cg14302214,hsa-miR-3159
ENSG00000005844,cg11938455,hsa-miR-3158-3p
ENSG00000005893,cg10996527,hsa-miR-365b-5p
ENSG00000005961,cg13093389,hsa-miR-592
ENSG00000005981,cg19090437,hsa-miR-597-5p
ENSG00000006007,cg10663897,hsa-miR-598-3p
ENSG00000006016,cg09676788,hsa-miR-573
ENSG00000006025,cg04093633,hsa-miR-616-5p
ENSG00000006047,cg02152985,hsa-miR-615-3p
ENSG00000006059,cg26768556,hsa-miR-632
ENSG00000006062,cg10024501,hsa-miR-4638-3p
ENSG00000006071,cg00085790,hsa-miR-4636
ENSG00000006116,cg13430755,hsa-miR-4633-3p
ENSG00000006128,cg25438767,hsa-miR-4640-5p
ENSG00000006210,cg24028634,hsa-miR-4639-3p
ENSG00000006282,cg21857668,hsa-miR-7109-3p
ENSG00000006283,cg04414975,hsa-miR-7110-5p
ENSG00000006377,cg09925075,hsa-miR-940
ENSG00000006468,cg08575330,hsa-miR-939-5p
ENSG00000006534,cg05925497,hsa-miR-942-5p
ENSG00000006555,cg00215851,hsa-miR-517c-3p
ENSG00000006606,cg00188654,hsa-miR-943
ENSG00000006611,cg25591469,hsa-miR-3148
ENSG00000006638,cg22266967,hsa-miR-4745-3p
ENSG00000006659,cg02389084,hsa-miR-4745-5p
ENSG00000006747,cg22960952,hsa-miR-4742-3p
ENSG00000006756,cg25765315,hsa-miR-4741
ENSG00000006788,cg21414251,hsa-miR-122b-5p
ENSG00000007038,cg19013178,hsa-miR-302c-3p
ENSG00000007062,cg21207665,hsa-miR-636
ENSG00000007129,cg06283052,hsa-miR-5579-5p
ENSG00000007171,cg22418565,hsa-miR-6843-3p
ENSG00000007174,cg00444360,hsa-miR-6844
ENSG00000007216,cg16240683,hsa-miR-6842-3p
ENSG00000007237,cg23829318,hsa-miR-1269b
ENSG00000007255,cg03768717,hsa-miR-4521
ENSG00000007264,cg00340958,hsa-miR-4516
ENSG00000007306,cg26126740,hsa-miR-4515
ENSG00000007312,cg08609578,hsa-miR-4518
ENSG00000007314,cg09588284,hsa-miR-4520-3p
ENSG00000007350,cg04111102,hsa-miR-216b-3p
ENSG00000007372,cg02241924,hsa-miR-1224-5p
ENSG00000007392,cg20253561,hsa-miR-1224-3p
ENSG00000007402,cg18597188,hsa-miR-519a-5p
ENSG00000007516,cg04547002,hsa-miR-518a-5p
ENSG00000007908,cg07914250,hsa-miR-146a-5p
ENSG00000007933,cg23545250,hsa-miR-127-3p
ENSG00000007944,cg03287340,hsa-miR-134-5p
ENSG00000007952,cg15571423,hsa-miR-191-5p
ENSG00000008056,cg03143457,hsa-miR-9-3p
ENSG00000008086,cg20005074,hsa-miR-125a-5p
ENSG00000008118,cg02770672,hsa-miR-7702
ENSG00000008196,cg00638845,hsa-miR-7703
ENSG00000008226,cg09820180,hsa-miR-7704
ENSG00000008256,cg13219080,hsa-miR-585-5p
ENSG00000008277,cg27527798,hsa-miR-552-5p
ENSG00000008300,cg02408538,hsa-miR-487b-5p
ENSG00000008323,cg06351796,hsa-miR-580-5p
ENSG00000008394,cg18434367,hsa-miR-579-5p
ENSG00000008438,cg14147184,hsa-miR-520g-5p
ENSG00000008441,cg22530691,hsa-miR-519d-5p
ENSG00000008513,cg18872016,hsa-miR-411-3p
ENSG00000008516,cg02495552,hsa-miR-33b-3p
ENSG00000008517,cg04280772,hsa-miR-654-3p
ENSG00000008853,cg26735980,hsa-miR-671-3p
ENSG00000009709,cg07447769,hsa-miR-24-2-5p
ENSG00000009724,cg24094804,hsa-miR-23a-5p
ENSG00000009765,cg10856296,hsa-miR-21-3p
ENSG00000009790,cg18196709,hsa-miR-19b-1-5p
ENSG00000009950,cg22301128,hsa-let-7c-3p
ENSG00000010282,cg06577725,hsa-miR-152-5p
ENSG00000010295,cg13562353,hsa-miR-133a-5p
ENSG00000010310,cg05487207,hsa-miR-26a-1-3p
ENSG00000010319,cg21462633,hsa-miR-25-5p
ENSG00000010327,cg24157598,hsa-miR-3074-5p
ENSG00000010361,cg13275724,hsa-miR-200c-5p
ENSG00000010379,cg23983106,hsa-miR-3124-3p
ENSG00000010438,cg18856261,hsa-miR-3127-3p
ENSG00000010610,cg04813834,hsa-miR-3129-3p
ENSG00000010671,cg24993735,hsa-miR-3152-5p
ENSG00000010810,cg18630748,hsa-miR-3137
ENSG00000010932,cg23146197,hsa-miR-466
ENSG00000011028,cg03619586,hsa-miR-3136-5p
ENSG00000011083,cg06022562,hsa-miR-323b-5p
ENSG00000011258,cg01005968,hsa-miR-5584-5p
ENSG00000011332,cg00081714,hsa-miR-5586-5p
ENSG00000011347,cg06312813,hsa-miR-5586-3p
ENSG00000011422,cg25632577,hsa-miR-6812-3p
ENSG00000011426,cg00506540,hsa-miR-1229-3p
ENSG00000011465,cg22108567,hsa-miR-4664-3p
ENSG00000011566,cg25439867,hsa-miR-4665-5p
ENSG00000011590,cg24360993,hsa-miR-4664-5p
ENSG00000011600,cg02236679,hsa-miR-4662a-5p
ENSG00000011638,cg14266251,hsa-miR-3622a-3p
ENSG00000012124,cg25139084,hsa-miR-3620-3p
ENSG00000012171,cg04920032,hsa-miR-6764-5p
ENSG00000012223,cg00163018,hsa-miR-449a
ENSG00000012504,cg00380428,hsa-miR-4727-5p
ENSG00000012660,cg16371838,hsa-miR-4726-5p
ENSG00000012779,cg02056653,hsa-miR-4724-3p
ENSG00000012817,cg21561953,hsa-miR-4725-5p
ENSG00000013016,cg08846870,hsa-miR-4724-5p
ENSG00000013297,cg08090384,hsa-miR-4728-5p
ENSG00000013588,cg08090385,hsa-miR-363-3p
ENSG00000013619,cg04304872,hsa-miR-6847-5p
ENSG00000013725,cg24523948,hsa-miR-6848-5p
ENSG00000015285,cg02981663,hsa-miR-6849-3p
ENSG00000015413,cg08190545,hsa-miR-193a-3p
ENSG00000015520,cg20611334,hsa-miR-190a-5p
ENSG00000016082,cg22364465,hsa-miR-185-5p
ENSG00000016391,cg14596108,hsa-miR-184
ENSG00000016402,cg15971761,hsa-miR-154-3p
ENSG00000016490,cg15775200,hsa-miR-154-5p
ENSG00000016602,cg04002235,hsa-miR-150-5p
ENSG00000017427,cg08477158,hsa-miR-149-5p
ENSG00000017483,cg22444116,hsa-miR-3619-3p
ENSG00000017797,cg23217983,hsa-miR-3160-5p
ENSG00000018236,cg04226952,hsa-miR-3187-5p
ENSG00000018280,cg03490200,hsa-miR-3177-5p
ENSG00000018408,cg06590662,hsa-miR-3147
ENSG00000018625,cg16989132,hsa-miR-511-3p
ENSG00000018869,cg02235049,hsa-miR-494-5p
ENSG00000019102,cg22884714,hsa-miR-624-3p
ENSG00000019144,cg10648543,hsa-miR-5589-3p
ENSG00000019169,cg03081478,hsa-miR-1295b-3p
ENSG00000019186,cg16481280,hsa-miR-5588-3p
ENSG00000019485,cg16745930,hsa-miR-1295b-5p
ENSG00000019505,cg12093419,hsa-miR-548au-3p
ENSG00000019549,cg04051565,hsa-miR-1307-5p
ENSG00000019582,cg18165065,hsa-miR-1306-5p
ENSG00000019991,cg24040450,hsa-miR-1247-3p
ENSG00000020577,cg26975524,hsa-miR-1304-3p
ENSG00000020633,cg26339162,hsa-miR-561-5p
ENSG00000021300,cg13193591,hsa-miR-455-5p
ENSG00000021355,cg08034867,hsa-miR-5706
ENSG00000021461,cg20710842,hsa-miR-514a-5p
ENSG00000021488,cg26360026,hsa-miR-6718-5p
ENSG00000021645,cg08697797,hsa-miR-2355-5p
ENSG00000021826,cg27170268,hsa-miR-378d
ENSG00000022267,cg04014685,hsa-miR-1268b
ENSG00000022355,cg00215019,hsa-miR-6720-5p
ENSG00000023171,cg27429749,hsa-miR-4661-5p
ENSG00000023330,cg03157795,hsa-miR-4660
ENSG00000023445,cg21951648,hsa-miR-4658
ENSG00000023608,cg23142394,hsa-miR-4654
