GE,ME,MI
ENSG00000002079,cg01942226,hsa-miR-483-5p
ENSG00000003137,cg04044188,hsa-miR-1287-3p
ENSG00000004468,cg16283287,hsa-miR-146b-3p
ENSG00000004776,cg14140379,hsa-miR-592
ENSG00000004809,cg13241681,hsa-miR-4636
ENSG00000005187,cg14928319,hsa-miR-940
ENSG00000006059,cg05964918,hsa-miR-517c-3p
ENSG00000006606,cg10663897,hsa-miR-1269b
ENSG00000006659,cg10024501,hsa-miR-7702
ENSG00000007062,cg21857668,hsa-miR-519d-5p
ENSG00000007129,cg04414975,hsa-miR-23a-5p
ENSG00000007306,cg05925497,hsa-let-7c-3p
ENSG00000007952,cg02389084,hsa-miR-200c-5p
ENSG00000008196,cg16240683,hsa-miR-3152-5p
ENSG00000009765,cg02770672,hsa-miR-5586-5p
ENSG00000010671,cg09820180,hsa-miR-4664-5p
ENSG00000010932,cg06351796,hsa-miR-4724-5p
ENSG00000012124,cg22530691,hsa-miR-4728-5p
ENSG00000012223,cg02495552,hsa-miR-511-3p
ENSG00000012504,cg21462633,hsa-miR-1295b-5p
ENSG00000015413,cg18630748,hsa-miR-1247-3p
ENSG00000016602,cg06022562,hsa-miR-4728-3p
ENSG00000017427,cg06312813,hsa-miR-383-5p
ENSG00000018236,cg25439867,hsa-miR-224-5p
ENSG00000018625,cg02236679,hsa-miR-519e-5p
ENSG00000019102,cg04920032,hsa-miR-519e-3p
ENSG00000019169,cg02056653,hsa-miR-498-5p
ENSG00000019991,cg03081478,hsa-miR-515-5p
ENSG00000021645,cg16481280,hsa-miR-515-3p
ENSG00000027644,cg18165065,hsa-miR-512-5p
ENSG00000035720,cg08697797,hsa-miR-512-3p
ENSG00000038295,cg27170268,hsa-miR-372-3p
ENSG00000039537,cg04014685,hsa-miR-525-3p
ENSG00000039987,cg21951648,hsa-miR-525-5p
ENSG00000041515,cg14040633,hsa-miR-519b-3p
ENSG00000043039,cg18720486,hsa-miR-526b-5p
ENSG00000047936,cg03953513,hsa-miR-520a-3p
ENSG00000048462,cg15114607,hsa-miR-520a-5p
ENSG00000048540,cg07269374,hsa-miR-519c-3p
ENSG00000048545,cg06912272,hsa-miR-520f-3p
ENSG00000049249,cg19007141,hsa-miR-7705
ENSG00000050628,cg23938220,hsa-miR-125b-2-3p
ENSG00000050730,cg01281904,hsa-miR-517-5p
ENSG00000053747,cg01597066,hsa-miR-524-3p
ENSG00000054356,cg24903668,hsa-miR-99a-3p
ENSG00000054938,cg14981637,hsa-miR-29b-1-5p
ENSG00000055732,cg17827470,hsa-miR-29b-2-5p
ENSG00000055957,cg06092178,hsa-miR-3923
ENSG00000057149,cg12094965,hsa-miR-203a-3p
ENSG00000060709,cg02332500,hsa-miR-204-5p
ENSG00000060718,cg09658497,hsa-miR-205-5p
ENSG00000064787,cg09853388,hsa-miR-210-3p
ENSG00000064886,cg11631427,hsa-miR-187-3p
ENSG00000066294,cg02372820,hsa-miR-490-3p
ENSG00000066382,cg07796002,hsa-miR-200b-3p
ENSG00000067798,cg20716209,hsa-miR-150-3p
ENSG00000068781,cg21201572,hsa-miR-4788
ENSG00000069535,cg00564723,hsa-miR-217-5p
ENSG00000069764,cg19183932,hsa-miR-214-3p
ENSG00000069812,cg26033520,hsa-miR-99a-5p
ENSG00000070031,cg16949103,hsa-miR-935
ENSG00000070193,cg01334432,hsa-miR-20b-3p
ENSG00000070808,cg14244402,hsa-miR-934
ENSG00000070985,cg22592108,hsa-miR-223-5p
ENSG00000071991,cg12501870,hsa-miR-200b-5p
ENSG00000072041,cg26437522,hsa-miR-4446-3p
ENSG00000072657,cg11079635,hsa-miR-1910-3p
ENSG00000073792,cg13472610,hsa-miR-6507-5p
ENSG00000073861,cg11241756,hsa-miR-1251-5p
ENSG00000074047,cg19318393,hsa-miR-518e-3p
ENSG00000074211,cg23662097,hsa-miR-518a-3p
ENSG00000074317,cg17425818,hsa-miR-518d-3p
ENSG00000075035,cg19009280,hsa-miR-944
ENSG00000075340,cg25215834,hsa-miR-520h
ENSG00000075461,cg13531259,hsa-miR-135a-5p
ENSG00000075673,cg03893446,hsa-miR-137-3p
ENSG00000077063,cg10326726,hsa-miR-133a-3p
