GE,ME,MI
ENSG00000012817,cg24242823,hsa-miR-615-3p
ENSG00000019505,cg06598091,hsa-miR-552-5p
ENSG00000021826,cg19359398,hsa-miR-512-5p
ENSG00000036828,cg08323075,hsa-miR-512-3p
ENSG00000057149,cg19029325,hsa-miR-525-3p
ENSG00000067048,cg19127283,hsa-miR-520f-3p
ENSG00000067646,cg24078363,hsa-miR-767-5p
ENSG00000068985,cg13355047,hsa-miR-4788
ENSG00000072041,cg19752891,hsa-miR-1298-5p
ENSG00000090932,cg21121136,hsa-miR-552-3p
ENSG00000100373,cg08311610,hsa-miR-506-3p
ENSG00000100665,cg27272677,hsa-miR-518b
ENSG00000101076,cg14660125,hsa-miR-518f-5p
ENSG00000101188,cg09396196,hsa-miR-196a-5p
ENSG00000101470,cg09877593,hsa-miR-675-3p
ENSG00000104327,cg10507275,hsa-miR-1323
ENSG00000104755,cg25203704,hsa-miR-509-3-5p
ENSG00000104970,cg01303723,hsa-miR-508-5p
ENSG00000106927,cg08901662,hsa-miR-105-5p
ENSG00000108231,cg14507560,hsa-miR-514a-3p
ENSG00000108602,cg21410080,hsa-miR-508-3p
ENSG00000108759,cg06399148,hsa-miR-509-3p
ENSG00000109132,cg12998491,
ENSG00000109511,cg07589773,
ENSG00000110680,cg15391302,
ENSG00000114374,cg19987611,
ENSG00000115386,cg10826197,
ENSG00000119125,cg16520288,
ENSG00000120211,cg08288406,
ENSG00000122136,cg24740531,
ENSG00000122711,cg02781060,
ENSG00000123364,cg25884711,
ENSG00000123388,cg27066284,
ENSG00000123407,cg22991512,
ENSG00000123999,cg04907523,
ENSG00000124102,cg18560328,
ENSG00000124253,cg21323441,
ENSG00000124939,cg22948236,
ENSG00000125255,cg04480903,
ENSG00000125816,cg01396112,
ENSG00000125851,cg03506033,
ENSG00000127831,cg02485200,
ENSG00000128713,cg17038667,
ENSG00000128714,cg07700514,
ENSG00000129437,cg26961808,
ENSG00000129824,cg26608883,
ENSG00000130294,cg08853659,
ENSG00000132429,cg02907374,
ENSG00000132874,cg01380906,
ENSG00000134757,cg05127456,
ENSG00000135346,cg07832473,
ENSG00000137948,cg03453917,
ENSG00000139219,cg03414318,
ENSG00000139352,cg10511618,
ENSG00000139445,cg18533386,
ENSG00000141485,cg07139330,
ENSG00000142319,cg04803843,
ENSG00000142484,cg12740527,
ENSG00000144119,cg12518410,
ENSG00000145626,cg13533340,
ENSG00000145920,cg02978184,
ENSG00000147246,cg20078466,
ENSG00000150201,cg16896847,
ENSG00000150750,cg11666087,
ENSG00000151632,cg12405785,
ENSG00000151655,cg15875437,
ENSG00000152192,cg10273340,
ENSG00000152931,cg25454116,
ENSG00000153157,cg13215643,
ENSG00000154620,cg24810439,
ENSG00000154975,cg22602002,
ENSG00000157005,cg25075147,
ENSG00000157851,cg07136998,
ENSG00000157890,cg20568196,
ENSG00000159217,cg05621401,
ENSG00000159409,cg15356516,
ENSG00000160181,cg13451280,
ENSG00000160182,cg06952671,
ENSG00000162761,cg09463882,
ENSG00000162992,cg06919916,
ENSG00000163207,cg10669265,
ENSG00000164651,cg14380270,
ENSG00000165061,cg17721710,
ENSG00000165588,cg26734696,
ENSG00000165606,cg05102581,
ENSG00000165973,cg15531403,
ENSG00000166006,cg13971154,
ENSG00000166105,cg05062612,
ENSG00000166183,cg26942943,
ENSG00000166426,cg07195011,
ENSG00000166558,cg08908184,
ENSG00000167800,cg10172415,
ENSG00000168703,cg03377355,
ENSG00000169297,cg14689219,
ENSG00000169347,cg19041648,
ENSG00000169862,cg16585651,
ENSG00000169876,cg00266322,
ENSG00000170289,cg25830696,
ENSG00000170465,cg14249876,
ENSG00000170890,cg03020810,
ENSG00000171102,cg13759674,
ENSG00000171487,cg05306745,
ENSG00000171557,cg26729197,
ENSG00000171560,cg20813081,
ENSG00000171564,cg14159026,
ENSG00000171747,cg14017655,
ENSG00000171759,cg15927720,
ENSG00000171903,cg08750951,
ENSG00000172782,cg06997381,
ENSG00000173610,cg17025835,
ENSG00000174343,cg19726179,
ENSG00000175121,cg01579950,
ENSG00000175329,cg04747226,
ENSG00000175336,cg04790084,
ENSG00000175426,cg01460805,
ENSG00000175868,cg22349573,
ENSG00000176153,cg13913015,
ENSG00000177138,cg04283162,
ENSG00000177984,cg14421860,
ENSG00000178363,cg17035091,
ENSG00000179059,cg07233097,
ENSG00000180210,cg21963643,
ENSG00000180318,cg13562542,
ENSG00000182327,cg16491617,
ENSG00000183607,cg06181518,
ENSG00000183878,cg14553600,
ENSG00000184033,cg14270220,
ENSG00000184486,cg21349637,
ENSG00000185002,cg23815582,
