GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4739
ENSG00000000005,cg00651829,hsa-miR-4740-5p
ENSG00000000419,cg17689707,hsa-miR-4735-5p
ENSG00000000457,cg04804717,hsa-miR-4735-3p
ENSG00000000460,cg13479358,hsa-miR-4736
ENSG00000000938,cg20266154,hsa-miR-4737
ENSG00000000971,cg21460020,hsa-miR-3064-5p
ENSG00000001036,cg13604020,hsa-miR-4738-5p
ENSG00000001084,cg22888418,hsa-miR-4738-3p
ENSG00000001167,cg14855972,hsa-miR-6791-3p
ENSG00000001461,cg11703729,hsa-miR-6790-3p
ENSG00000001561,cg20058937,hsa-miR-6790-5p
ENSG00000001617,cg18557131,hsa-miR-6793-3p
ENSG00000001626,cg17331296,hsa-miR-6793-5p
ENSG00000001629,cg11619390,hsa-miR-6792-3p
ENSG00000001630,cg07142201,hsa-miR-6792-5p
ENSG00000002016,cg25987194,hsa-miR-6794-3p
ENSG00000002079,cg05100739,hsa-miR-6794-5p
ENSG00000002330,cg06401021,hsa-miR-6825-3p
ENSG00000002549,cg23778149,hsa-miR-6825-5p
ENSG00000002586,cg10569615,hsa-miR-6826-3p
ENSG00000002587,cg01843020,hsa-miR-6826-5p
ENSG00000002745,cg11398523,hsa-miR-6827-3p
ENSG00000002746,cg13024709,hsa-miR-6827-5p
ENSG00000002822,cg02409108,hsa-miR-335-5p
ENSG00000002919,cg09699896,hsa-miR-339-5p
ENSG00000002933,cg13786089,hsa-miR-324-5p
ENSG00000003056,cg00701692,hsa-miR-331-3p
ENSG00000003096,cg23269489,hsa-miR-338-3p
ENSG00000003137,cg08795964,hsa-miR-324-3p
ENSG00000003147,cg18396806,hsa-miR-301b-3p
ENSG00000003249,cg04044188,hsa-miR-18a-3p
ENSG00000003393,cg06649048,hsa-miR-299-5p
ENSG00000003400,cg01791407,hsa-miR-4511
ENSG00000003402,cg21161253,hsa-miR-4512
ENSG00000003436,cg05740522,hsa-miR-216b-5p
ENSG00000003756,cg14254080,hsa-miR-4507
ENSG00000003987,cg08533745,hsa-miR-4508
ENSG00000003989,cg06807397,hsa-miR-4506
ENSG00000004059,cg20106459,hsa-miR-2392
ENSG00000004139,cg22069441,hsa-miR-4504
ENSG00000004399,cg27592410,hsa-miR-4505
ENSG00000004455,cg03764518,hsa-miR-548e-5p
ENSG00000004468,cg26131286,hsa-miR-483-5p
ENSG00000004478,cg23206017,hsa-miR-942-3p
ENSG00000004487,cg01557989,hsa-miR-1180-5p
ENSG00000004660,cg15381304,hsa-miR-885-5p
ENSG00000004700,cg23617327,hsa-miR-1287-3p
ENSG00000004776,cg15458338,hsa-miR-486-3p
ENSG00000004777,cg08856529,hsa-miR-491-3p
ENSG00000004799,cg03062549,hsa-miR-6125
ENSG00000004809,cg24404823,hsa-miR-1266-3p
ENSG00000004838,cg23729417,hsa-miR-3192-3p
ENSG00000004846,cg05876625,hsa-miR-193b-5p
ENSG00000004848,cg23187159,hsa-miR-146b-3p
ENSG00000004864,cg23817981,hsa-miR-3675-5p
ENSG00000004866,cg22776211,hsa-miR-3675-3p
ENSG00000004897,cg16306654,hsa-miR-6858-3p
ENSG00000004939,cg05551889,hsa-miR-6856-5p
ENSG00000004948,cg03706273,hsa-miR-885-3p
ENSG00000004961,cg09616959,hsa-miR-550a-5p
ENSG00000004975,cg09951349,hsa-miR-590-3p
ENSG00000005001,cg11525280,hsa-miR-548a-5p
ENSG00000005007,cg26701408,hsa-miR-615-5p
ENSG00000005020,cg10605681,hsa-miR-616-3p
ENSG00000005073,cg09944213,hsa-miR-489-5p
ENSG00000005075,cg09835225,hsa-miR-625-3p
ENSG00000005100,cg09727277,hsa-miR-628-5p
ENSG00000005102,cg01477427,hsa-miR-181d-3p
ENSG00000005108,cg14273450,hsa-miR-520f-5p
ENSG00000005156,cg11737757,hsa-miR-3667-3p
ENSG00000005175,cg07920148,hsa-miR-561-5p
ENSG00000005187,cg22795470,hsa-miR-539-3p
ENSG00000005206,cg15386964,hsa-miR-7155-3p
ENSG00000005243,cg21591278,hsa-miR-506-5p
ENSG00000005249,cg14424049,hsa-miR-450a-1-3p
ENSG00000005302,cg11257429,hsa-miR-15a-3p
ENSG00000005339,cg23161317,hsa-miR-16-1-3p
ENSG00000005381,cg09714379,hsa-miR-652-5p
ENSG00000005421,cg18923230,hsa-miR-584-3p
ENSG00000005448,cg24242823,hsa-miR-3190-3p
ENSG00000005469,cg12623328,hsa-miR-1185-1-3p
ENSG00000005471,cg22711676,hsa-miR-3165
ENSG00000005486,cg02855836,hsa-miR-3164
ENSG00000005513,cg26141228,hsa-miR-636
ENSG00000005700,cg09768093,hsa-miR-586
ENSG00000005801,cg09169673,hsa-miR-3159
ENSG00000005810,cg26836696,hsa-miR-3158-3p
ENSG00000005812,cg02759489,hsa-miR-3157-5p
ENSG00000005844,cg23363754,hsa-miR-3156-5p
ENSG00000005882,cg13125157,hsa-miR-3163
ENSG00000005884,cg02739346,hsa-miR-365b-3p
ENSG00000005889,cg26851796,hsa-miR-3161
ENSG00000005893,cg12200950,hsa-miR-3160-3p
ENSG00000005961,cg14726637,hsa-miR-593-5p
ENSG00000005981,cg21884231,hsa-miR-592
ENSG00000006007,cg02957057,hsa-miR-597-5p
ENSG00000006016,cg24740218,hsa-miR-599
ENSG00000006025,cg15416329,hsa-miR-598-3p
ENSG00000006042,cg08603083,hsa-miR-600
ENSG00000006047,cg23058177,hsa-miR-573
ENSG00000006059,cg02152985,hsa-miR-618
ENSG00000006062,cg11865553,hsa-miR-616-5p
ENSG00000006071,cg16766249,hsa-miR-615-3p
ENSG00000006116,cg10024501,hsa-miR-614
ENSG00000006118,cg00046625,hsa-miR-612
ENSG00000006128,cg25438767,hsa-miR-208a-3p
ENSG00000006210,cg18115507,hsa-miR-632
ENSG00000006282,cg06598091,hsa-miR-4639-5p
ENSG00000006283,cg09780768,hsa-miR-4638-3p
ENSG00000006327,cg15063116,hsa-miR-4637
ENSG00000006377,cg26540943,hsa-miR-4636
ENSG00000006432,cg25654695,hsa-miR-4635
ENSG00000006451,cg01166876,hsa-miR-4634
ENSG00000006453,cg09925075,hsa-miR-4644
ENSG00000006468,cg27581965,hsa-miR-4640-5p
ENSG00000006530,cg19306063,hsa-miR-4639-3p
ENSG00000006534,cg08324945,hsa-miR-449c-3p
ENSG00000006555,cg03957898,hsa-miR-7108-3p
ENSG00000006576,cg08575330,hsa-miR-7109-3p
ENSG00000006606,cg04797725,hsa-miR-7110-5p
ENSG00000006607,cg09984047,hsa-miR-7106-3p
ENSG00000006611,cg01477985,hsa-miR-7107-5p
ENSG00000006625,cg22539450,hsa-miR-7108-5p
ENSG00000006634,cg08571738,hsa-miR-7110-3p
ENSG00000006638,cg21217024,hsa-miR-7111-5p
ENSG00000006652,cg25591469,hsa-miR-937-3p
ENSG00000006659,cg12319602,hsa-miR-940
ENSG00000006695,cg02389084,hsa-miR-939-5p
ENSG00000006704,cg09456289,hsa-miR-942-5p
ENSG00000006712,cg01246835,hsa-miR-517c-3p
ENSG00000006715,cg01089425,hsa-miR-943
ENSG00000006744,cg01807728,hsa-miR-6759-5p
ENSG00000006747,cg05918002,hsa-miR-3148
ENSG00000006756,cg08060454,hsa-miR-6829-3p
ENSG00000006757,cg27152280,hsa-miR-4745-3p
ENSG00000006788,cg15377585,hsa-miR-4745-5p
ENSG00000006831,cg21414251,hsa-miR-6829-5p
ENSG00000006837,cg03801902,hsa-miR-4742-3p
ENSG00000007001,cg00643111,hsa-miR-4741
ENSG00000007038,cg14381623,hsa-miR-4740-3p
ENSG00000007047,cg21207665,hsa-miR-122b-5p
ENSG00000007062,cg14002960,hsa-miR-4744
ENSG00000007129,cg10379653,hsa-miR-6132
ENSG00000007168,cg10381813,hsa-miR-6131
ENSG00000007171,cg26541920,hsa-miR-6129
ENSG00000007174,cg05147108,hsa-miR-6134
ENSG00000007216,cg00340958,hsa-miR-548ar-3p
ENSG00000007237,cg01047025,hsa-miR-365a-3p
ENSG00000007255,cg09248482,hsa-miR-302b-3p
ENSG00000007264,cg12180319,hsa-miR-5579-5p
ENSG00000007306,cg01435643,hsa-miR-6843-3p
ENSG00000007312,cg20795023,hsa-miR-6844
ENSG00000007314,cg11504897,hsa-miR-6840-5p
ENSG00000007341,cg04111102,hsa-miR-6840-3p
ENSG00000007350,cg10759602,hsa-miR-6839-5p
ENSG00000007372,cg21544051,hsa-miR-6839-3p
ENSG00000007376,cg04538289,hsa-miR-6842-5p
ENSG00000007384,cg06113354,hsa-miR-6842-3p
ENSG00000007392,cg02088237,hsa-miR-6841-5p
ENSG00000007402,cg23652182,hsa-miR-1269b
ENSG00000007516,cg02432075,hsa-miR-4521
ENSG00000007541,cg07480567,hsa-miR-4513
ENSG00000007866,cg11155432,hsa-miR-4516
ENSG00000007908,cg08637618,hsa-miR-4515
ENSG00000007933,cg15536552,hsa-miR-4518
ENSG00000007944,cg19359398,hsa-miR-4517
ENSG00000007952,cg03442569,hsa-miR-4520-3p
ENSG00000007968,cg09743287,hsa-miR-4519
ENSG00000008018,cg14197503,hsa-miR-216b-3p
ENSG00000008056,cg08229358,hsa-miR-887-5p
ENSG00000008083,cg26155867,hsa-miR-1224-5p
ENSG00000008086,cg16163981,hsa-miR-1224-3p
ENSG00000008118,cg22976884,hsa-miR-519a-5p
ENSG00000008128,cg06351796,hsa-miR-518a-5p
ENSG00000008196,cg17029062,hsa-miR-136-5p
ENSG00000008197,cg14147184,hsa-miR-146a-5p
ENSG00000008226,cg07622748,hsa-miR-126-3p
ENSG00000008256,cg22530691,hsa-miR-127-3p
ENSG00000008277,cg18872016,hsa-miR-134-5p
ENSG00000008282,cg21841963,hsa-miR-9-5p
ENSG00000008283,cg19010054,hsa-miR-9-3p
ENSG00000008294,cg02495552,hsa-miR-125a-5p
ENSG00000008300,cg17866455,hsa-miR-7702
ENSG00000008311,cg23418339,hsa-miR-7703
ENSG00000008323,cg13932362,hsa-miR-7704
ENSG00000008324,cg01835308,hsa-miR-597-3p
ENSG00000008382,cg09968620,hsa-miR-585-5p
ENSG00000008394,cg10355837,hsa-miR-552-5p
ENSG00000008405,cg00011513,hsa-miR-487b-5p
ENSG00000008438,cg04304705,hsa-miR-580-5p
ENSG00000008441,cg11107669,hsa-miR-579-5p
ENSG00000008513,cg01524174,hsa-miR-520g-5p
ENSG00000008516,cg03949008,hsa-miR-519d-5p
ENSG00000008517,cg18338311,hsa-miR-510-3p
ENSG00000008710,cg23337650,hsa-miR-504-3p
ENSG00000008735,cg01263386,hsa-miR-411-3p
ENSG00000008838,cg24296452,hsa-miR-548d-5p
ENSG00000008853,cg12664951,hsa-miR-33b-3p
ENSG00000008988,cg27281882,hsa-miR-629-5p
ENSG00000009335,cg26756083,hsa-miR-654-3p
ENSG00000009413,cg16529483,hsa-miR-671-3p
ENSG00000009709,cg21872764,hsa-miR-24-2-5p
ENSG00000009724,cg19068385,hsa-miR-23a-5p
ENSG00000009765,cg26765815,hsa-miR-22-5p
