GE,ME,MI
ENSG00000005001,cg21661864,hsa-miR-1269b
ENSG00000006606,cg06401021,hsa-miR-519a-5p
ENSG00000006659,cg02152985,hsa-miR-1295b-5p
ENSG00000006788,cg03082589,hsa-miR-1247-3p
ENSG00000007038,cg09780768,hsa-miR-483-3p
ENSG00000007062,cg27103642,hsa-miR-520e-3p
ENSG00000007306,cg18158859,hsa-miR-512-3p
ENSG00000011677,cg09197397,hsa-miR-4652-5p
ENSG00000016402,cg25963309,hsa-miR-525-5p
ENSG00000019505,cg23908638,hsa-miR-526b-5p
ENSG00000021300,cg00028598,hsa-miR-520a-3p
ENSG00000026559,cg23060747,hsa-miR-520a-5p
ENSG00000034053,cg19372359,hsa-miR-519c-3p
ENSG00000046774,cg21986027,hsa-miR-520f-3p
ENSG00000055118,cg16301599,hsa-miR-767-5p
ENSG00000056291,cg27452922,hsa-miR-517-5p
ENSG00000060718,cg14984943,hsa-miR-1269a
ENSG00000064270,cg23053506,hsa-miR-199b-5p
ENSG00000066230,cg08502239,hsa-miR-1911-5p
ENSG00000067715,cg09022852,hsa-miR-518e-3p
ENSG00000068985,cg04208666,hsa-miR-216a-3p
ENSG00000069011,cg01782790,hsa-miR-216b-5p
ENSG00000069482,cg06726740,hsa-miR-520c-3p
ENSG00000072195,cg20792208,hsa-miR-518c-5p
ENSG00000073734,cg01708344,hsa-miR-518b
ENSG00000074211,cg26769435,hsa-miR-520b-3p
ENSG00000075223,cg10925082,hsa-miR-523-3p
ENSG00000079112,cg23468699,hsa-miR-518f-5p
ENSG00000080293,cg19761682,hsa-miR-196a-5p
ENSG00000087510,cg03230133,hsa-miR-483-5p
ENSG00000088836,cg12866112,hsa-miR-520g-3p
ENSG00000095713,cg01773689,hsa-miR-516b-5p
ENSG00000095777,cg03538296,hsa-miR-519d-3p
ENSG00000099399,cg08866991,hsa-miR-517a-3p
ENSG00000101098,cg03899054,hsa-miR-517b-3p
ENSG00000101144,cg12818940,hsa-miR-3923
ENSG00000101187,cg03212161,hsa-miR-1323
ENSG00000101680,cg02470440,hsa-miR-1247-5p
ENSG00000101951,cg06244947,hsa-miR-708-3p
ENSG00000102109,cg07370087,hsa-miR-548y
ENSG00000102452,cg24210280,hsa-miR-767-3p
ENSG00000103089,cg14260083,hsa-miR-105-5p
ENSG00000103723,cg12463089,hsa-miR-203b-3p
ENSG00000103742,cg06502570,
ENSG00000104044,cg01765882,
ENSG00000104140,cg06760904,
ENSG00000104413,cg26040583,
ENSG00000104435,cg01043710,
ENSG00000105048,cg11779019,
ENSG00000105426,cg10714510,
ENSG00000105509,cg12516359,
ENSG00000105641,cg21491163,
ENSG00000105664,cg01335210,
ENSG00000106236,cg18805027,
ENSG00000107159,cg22605290,
ENSG00000107187,cg09700054,
ENSG00000107317,cg10754395,
ENSG00000108813,cg13485703,
ENSG00000109625,cg20906524,
ENSG00000109956,cg23697546,
ENSG00000111344,cg11310716,
ENSG00000111713,cg21041775,
ENSG00000112273,cg08509927,
ENSG00000112812,cg25453625,
ENSG00000112981,cg01140660,
ENSG00000113327,cg24605023,
ENSG00000114923,cg12683085,
ENSG00000116014,cg05277736,
ENSG00000116183,cg19938791,
ENSG00000117122,cg23251349,
ENSG00000117983,cg24889466,
ENSG00000118017,cg14440571,
ENSG00000118194,cg09768294,
ENSG00000118733,cg03669037,
ENSG00000119888,cg01565291,
ENSG00000120057,cg07188523,
ENSG00000120669,cg25947490,
ENSG00000121446,cg06742628,
ENSG00000122756,cg06850787,
ENSG00000123388,cg03401875,
ENSG00000123500,cg13703866,
ENSG00000123999,cg17381798,
ENSG00000124102,cg26258213,
ENSG00000124249,cg22770560,
ENSG00000124302,cg24033491,
ENSG00000124493,cg21158163,
ENSG00000125850,cg25628701,
ENSG00000126752,cg20345915,
ENSG00000126890,cg15241633,
ENSG00000127561,cg02456944,
ENSG00000127928,cg03262885,
ENSG00000128564,cg12852139,
ENSG00000129654,cg03204605,
ENSG00000129864,cg21239227,
ENSG00000129965,cg06440414,
ENSG00000129991,cg03415617,
ENSG00000130054,cg23884149,
ENSG00000130283,cg03700230,
ENSG00000130675,cg19988482,
ENSG00000130700,cg05770762,
ENSG00000130822,cg25363336,
ENSG00000130876,cg25611796,
ENSG00000131037,cg26116950,
ENSG00000131459,cg19299265,
ENSG00000132164,cg19798596,
ENSG00000132698,cg19472956,
ENSG00000132972,cg22753382,
ENSG00000133477,cg11498870,
ENSG00000133519,cg17842821,
ENSG00000133636,cg15122498,
ENSG00000133863,cg24404878,
ENSG00000133962,cg13322252,
ENSG00000134258,cg15964717,
ENSG00000134389,cg26888530,
ENSG00000135519,cg13547474,
ENSG00000135902,cg22511877,
ENSG00000136002,cg05545454,
ENSG00000136944,cg13355078,
ENSG00000137077,cg10753101,
ENSG00000137142,cg18205205,
ENSG00000137731,cg06891178,
ENSG00000137968,cg26102435,
ENSG00000138622,cg05552184,
ENSG00000138696,cg23239574,
ENSG00000138759,cg13831106,
ENSG00000139515,cg14115325,
ENSG00000139915,cg17412901,
ENSG00000140274,cg17452499,
ENSG00000140279,cg17745433,
ENSG00000140465,cg20547155,
ENSG00000140505,cg23253309,
ENSG00000142611,cg12495069,
ENSG00000143816,cg07765706,
ENSG00000143839,cg19533958,
ENSG00000144045,cg14108567,
ENSG00000144354,cg13214190,
ENSG00000146013,cg21463368,
ENSG00000146755,cg17054060,
ENSG00000149043,cg04055238,
ENSG00000149124,cg12081253,
ENSG00000149328,cg02483735,
ENSG00000149403,cg08724904,
ENSG00000149948,cg02631684,
ENSG00000150556,cg07065453,
ENSG00000150750,cg14633268,
ENSG00000151025,cg13422275,
ENSG00000151365,cg10946576,
ENSG00000152128,cg15229245,
ENSG00000152910,cg06651605,
ENSG00000153404,cg02487930,
ENSG00000153779,cg20525449,
ENSG00000153822,cg16509072,
ENSG00000153930,cg06604289,
ENSG00000154545,cg13899739,
ENSG00000154646,cg27625886,
ENSG00000155495,cg02534659,
ENSG00000156009,cg19596050,
ENSG00000156269,cg06372467,
ENSG00000156959,cg17918270,
ENSG00000157613,cg07963363,
ENSG00000157765,cg24851370,
ENSG00000157851,cg02099572,
ENSG00000158639,cg07886472,
ENSG00000160182,cg14725631,
ENSG00000161249,cg06792448,
ENSG00000162009,cg13692426,
ENSG00000162738,cg08954277,
ENSG00000162873,cg09014626,
ENSG00000162931,cg24480765,
ENSG00000162975,cg18984724,
ENSG00000163064,cg14491776,
ENSG00000163395,cg02579469,
ENSG00000163499,cg19391924,
ENSG00000163618,cg24490133,
ENSG00000164113,cg16662768,
ENSG00000164161,cg01567173,
ENSG00000164256,cg09291131,
ENSG00000164438,cg03203197,
ENSG00000164694,cg05888551,
ENSG00000164778,cg13614409,
ENSG00000165125,cg01764559,
ENSG00000165238,cg12161959,
ENSG00000165449,cg12911732,
ENSG00000165496,cg06764387,
ENSG00000165583,cg11232156,
ENSG00000165584,cg03221366,
ENSG00000166105,cg03840259,
ENSG00000166391,cg23032184,
ENSG00000166426,cg21966656,
ENSG00000166448,cg19590445,
ENSG00000167080,cg20064139,
ENSG00000167157,cg04609841,
ENSG00000167614,cg11203538,
ENSG00000167644,cg16916549,
ENSG00000167741,cg04545872,
ENSG00000168757,cg00826640,
ENSG00000168843,cg13750264,
ENSG00000168907,cg17988546,
ENSG00000169059,cg01669242,
ENSG00000169347,cg08755784,
ENSG00000169436,cg27430369,
ENSG00000169550,cg16658020,
ENSG00000169862,cg19766591,
ENSG00000170516,cg07266580,
ENSG00000170577,cg01860297,
ENSG00000170627,cg10079327,
ENSG00000170689,cg26101485,
ENSG00000170837,cg23970028,
ENSG00000171004,cg08895981,
ENSG00000171246,cg22985016,
ENSG00000171345,cg13867039,
ENSG00000171405,cg18328702,
ENSG00000171431,cg21823426,
ENSG00000171551,cg25132230,
ENSG00000171798,cg10636760,
ENSG00000172425,cg14655360,
ENSG00000174358,cg08335510,
ENSG00000174672,cg03512511,
ENSG00000174963,cg08775382,
ENSG00000175497,cg15015639,
ENSG00000175785,cg26203383,
ENSG00000176490,cg19956449,
ENSG00000176566,cg15129097,
ENSG00000176679,cg00055764,
ENSG00000176884,cg25379549,
ENSG00000176979,cg05887630,
ENSG00000177103,cg08479752,
ENSG00000177679,cg06358671,
ENSG00000177689,cg08944086,
ENSG00000178235,cg04680209,
ENSG00000178597,cg11394361,
ENSG00000178773,cg18096398,
ENSG00000178919,cg01703997,
ENSG00000179083,cg03784302,
ENSG00000179299,cg06261400,
ENSG00000179455,cg15517113,
ENSG00000180432,cg03396005,
ENSG00000180730,cg03605066,
ENSG00000180806,cg23430594,
ENSG00000180818,cg14536697,
ENSG00000180875,cg12133962,
ENSG00000181085,cg16783478,
ENSG00000181433,cg23631759,
ENSG00000182111,cg01285783,
ENSG00000182272,cg18843944,
ENSG00000182580,cg10165209,
ENSG00000182583,cg21024835,
ENSG00000182938,cg06095631,
ENSG00000183072,cg16442452,
ENSG00000183092,cg19453893,
ENSG00000183114,cg00177787,
ENSG00000183117,cg00411945,
ENSG00000183317,cg14195925,
ENSG00000183434,cg08822417,
ENSG00000183454,cg26448406,
ENSG00000183570,cg05851730,
ENSG00000183778,cg24500294,
ENSG00000183780,cg10249637,
ENSG00000184029,cg06379192,
ENSG00000184033,cg08175935,
ENSG00000184058,cg11945668,
ENSG00000184349,cg19603885,
ENSG00000184478,cg23433118,
ENSG00000184709,cg17220278,
ENSG00000184735,cg25777818,
ENSG00000184956,cg10342963,
ENSG00000185101,cg16386396,
ENSG00000185306,cg08957001,
ENSG00000185559,cg10468535,
ENSG00000185686,cg00806481,
ENSG00000185818,cg24447689,
ENSG00000187242,cg12530864,
ENSG00000187243,cg08000459,
ENSG00000187621,cg02310286,
ENSG00000187634,cg03814644,
ENSG00000187772,cg15848890,
ENSG00000187783,cg26758486,
ENSG00000187908,cg02920045,
ENSG00000187922,cg03130248,
ENSG00000187957,cg17657322,
ENSG00000188064,cg26864714,
ENSG00000188112,cg13763876,
ENSG00000188580,cg14369117,
ENSG00000188763,cg18401367,
ENSG00000189023,cg18912160,
ENSG00000189186,cg07005020,
ENSG00000196109,cg05758861,
ENSG00000197123,cg20670679,
ENSG00000197172,cg13810101,
ENSG00000197360,cg06257454,
ENSG00000197406,cg08396985,
ENSG00000197506,cg04696808,
ENSG00000197587,cg09096054,
ENSG00000197757,cg06687504,
ENSG00000198028,cg01239704,
ENSG00000198033,cg15305070,
ENSG00000198054,cg03961510,
ENSG00000198077,cg13782274,
ENSG00000198681,cg03543533,
ENSG00000198729,cg22884130,
ENSG00000198883,cg10544510,
ENSG00000198915,cg03827835,
ENSG00000198930,cg00363080,
ENSG00000203989,cg22391205,
ENSG00000204175,cg27325820,
ENSG00000205277,cg24154853,
ENSG00000205359,cg16525277,
ENSG00000205642,cg02460251,
ENSG00000205795,cg11459133,
ENSG00000213401,cg03777875,
ENSG00000213973,cg17246535,
ENSG00000214049,cg21004633,
ENSG00000214107,cg09068128,
ENSG00000214575,cg10178270,
ENSG00000221867,cg23997640,
ENSG00000223614,cg06892332,
ENSG00000224089,cg15999188,
ENSG00000224659,cg06878649,
ENSG00000226023,cg25267258,
ENSG00000226372,cg09804647,
ENSG00000226600,cg26345613,
ENSG00000226941,cg19181528,
ENSG00000227488,cg01811882,
ENSG00000228836,cg23338503,
ENSG00000229676,cg13292607,
ENSG00000230267,cg17366808,
ENSG00000234068,cg02746900,
ENSG00000234414,cg00187686,
ENSG00000234511,cg02762063,
