GE,ME,MI
ENSG00000001626,cg19669385,hsa-miR-299-5p
ENSG00000003137,cg18002126,hsa-miR-539-3p
ENSG00000005001,cg21661864,hsa-miR-1258
ENSG00000005102,cg02807859,hsa-miR-618
ENSG00000005249,cg01886303,hsa-miR-615-3p
ENSG00000005471,cg03603542,hsa-miR-517c-3p
ENSG00000005513,cg10783086,hsa-miR-1269b
ENSG00000005961,cg06401021,hsa-miR-216b-3p
ENSG00000005981,cg13074055,hsa-miR-1224-5p
ENSG00000006016,cg14168009,hsa-miR-519a-5p
ENSG00000006118,cg01370213,hsa-miR-518a-5p
ENSG00000006283,cg23384406,hsa-miR-136-5p
ENSG00000006377,cg16859165,hsa-miR-134-5p
ENSG00000006606,cg25807274,hsa-miR-9-3p
ENSG00000006611,cg16799785,hsa-miR-552-5p
ENSG00000006659,cg19332610,hsa-miR-519d-5p
ENSG00000006788,cg13125157,hsa-miR-210-5p
ENSG00000007001,cg02938422,hsa-miR-200c-5p
ENSG00000007038,cg07622451,hsa-miR-466
ENSG00000007062,cg26366822,hsa-miR-654-5p
ENSG00000007216,cg02152985,hsa-miR-154-3p
ENSG00000007306,cg03082589,hsa-miR-154-5p
ENSG00000007402,cg23911372,hsa-miR-3144-3p
ENSG00000007933,cg09780768,hsa-miR-5589-3p
ENSG00000008056,cg19777067,hsa-miR-5588-5p
ENSG00000009724,cg27103642,hsa-miR-1295b-3p
ENSG00000009765,cg04922015,hsa-miR-5589-5p
ENSG00000010310,cg10523411,hsa-miR-1295b-5p
ENSG00000011028,cg08885633,hsa-miR-1247-3p
ENSG00000011332,cg21185990,hsa-let-7e-3p
ENSG00000011465,cg06577725,hsa-miR-376b-3p
ENSG00000011677,cg21891490,hsa-miR-483-3p
ENSG00000012124,cg27281882,hsa-miR-412-3p
ENSG00000012779,cg20148127,hsa-miR-410-3p
ENSG00000013293,cg24993735,hsa-miR-485-3p
ENSG00000013588,cg18158859,hsa-miR-487a-3p
ENSG00000015413,cg21012788,hsa-miR-382-5p
ENSG00000016402,cg25399573,hsa-miR-380-5p
ENSG00000016490,cg00447018,hsa-miR-380-3p
ENSG00000018236,cg09197397,hsa-miR-377-3p
ENSG00000019169,cg05229965,hsa-miR-519e-3p
ENSG00000019505,cg25963309,hsa-miR-498-5p
ENSG00000019991,cg14596108,hsa-miR-520e-3p
ENSG00000021300,cg23908638,hsa-miR-515-5p
ENSG00000021461,cg00028598,hsa-miR-515-3p
ENSG00000021645,cg21338857,hsa-miR-181d-5p
ENSG00000022567,cg15737177,hsa-miR-512-5p
ENSG00000023171,cg23060747,hsa-miR-512-3p
ENSG00000026559,cg14040634,hsa-miR-338-5p
ENSG00000027644,cg07779653,hsa-miR-376a-5p
ENSG00000029534,cg03102386,hsa-miR-539-5p
ENSG00000029559,cg11437140,hsa-miR-493-3p
ENSG00000033122,cg14311794,hsa-miR-4652-5p
ENSG00000034053,cg19372359,hsa-miR-369-3p
ENSG00000036448,cg06162751,hsa-miR-376c-3p
ENSG00000036473,cg19817795,hsa-miR-371a-3p
ENSG00000037965,cg15496763,hsa-miR-370-3p
ENSG00000038427,cg18861119,hsa-miR-372-3p
ENSG00000042980,cg21986027,hsa-miR-373-3p
ENSG00000043039,cg15115055,hsa-miR-376a-3p
ENSG00000044524,cg21156438,hsa-miR-375-3p
ENSG00000046774,cg16301599,hsa-miR-525-3p
ENSG00000047936,cg13633305,hsa-miR-525-5p
ENSG00000049089,cg27452922,hsa-miR-519b-3p
ENSG00000049247,cg05780864,hsa-miR-526b-3p
ENSG00000049283,cg14984943,hsa-miR-526b-5p
ENSG00000050767,cg13764850,hsa-miR-520a-3p
ENSG00000052850,cg24198990,hsa-miR-520a-5p
ENSG00000054938,cg19781462,hsa-miR-519c-3p
ENSG00000055118,cg09897064,hsa-miR-520f-3p
ENSG00000055732,cg07776626,hsa-miR-200c-3p
ENSG00000056291,cg23053506,hsa-miR-1298-3p
ENSG00000056487,cg14551475,hsa-miR-767-5p
ENSG00000058085,cg08502239,hsa-miR-136-3p
ENSG00000058404,cg00947796,hsa-miR-129-2-3p
ENSG00000060140,cg11734845,hsa-miR-125a-3p
ENSG00000060718,cg07478785,hsa-miR-517-5p
ENSG00000062038,cg25308086,hsa-miR-675-5p
ENSG00000062524,cg20994929,hsa-miR-524-3p
ENSG00000063015,cg27523087,hsa-miR-4643
ENSG00000064195,cg09022852,hsa-miR-1270
ENSG00000064270,cg13544012,hsa-miR-1269a
ENSG00000064547,cg25069772,hsa-miR-203a-3p
ENSG00000064787,cg08351598,hsa-miR-204-5p
ENSG00000065325,cg07852840,hsa-miR-187-3p
ENSG00000065371,cg04208666,hsa-miR-199b-5p
ENSG00000066032,cg01782790,hsa-miR-211-5p
ENSG00000066185,cg00549973,hsa-miR-490-3p
ENSG00000066230,cg22127730,hsa-miR-200b-3p
ENSG00000066405,cg04559323,hsa-miR-27a-5p
ENSG00000066468,cg25607226,hsa-miR-487b-3p
ENSG00000066813,cg09098195,hsa-miR-1911-5p
ENSG00000067715,cg06726740,hsa-miR-1912-3p
ENSG00000067840,cg10482051,hsa-miR-1185-5p
ENSG00000068615,cg20792208,hsa-miR-4788
ENSG00000068985,cg01708344,hsa-miR-1298-5p
ENSG00000069011,cg26617486,hsa-miR-218-5p
ENSG00000069188,cg26769435,hsa-miR-217-5p
ENSG00000069482,cg13084569,hsa-miR-216a-5p
ENSG00000069764,cg16679297,hsa-miR-214-3p
ENSG00000069812,cg27446832,hsa-miR-432-5p
ENSG00000070729,cg10925082,hsa-miR-494-3p
ENSG00000070886,cg15723066,hsa-miR-493-5p
ENSG00000072041,cg09823288,hsa-miR-496
ENSG00000072080,cg06738867,hsa-miR-96-5p
ENSG00000072195,cg21992696,hsa-miR-431-3p
ENSG00000072840,cg24878051,hsa-miR-200b-5p
ENSG00000073067,cg00910924,hsa-miR-2114-5p
ENSG00000073670,cg04815242,hsa-miR-1250-5p
ENSG00000073734,cg16786581,hsa-miR-129-5p
ENSG00000074047,cg10322560,hsa-miR-518e-3p
ENSG00000074211,cg00594228,hsa-miR-527
ENSG00000074276,cg23468699,hsa-miR-518a-3p
ENSG00000074317,cg19761682,hsa-miR-944
ENSG00000074803,cg03230133,hsa-miR-520h
ENSG00000075043,cg24009737,hsa-miR-522-3p
ENSG00000075223,cg01128736,hsa-miR-519a-3p
ENSG00000075340,cg06658129,hsa-miR-137-3p
ENSG00000075461,cg12866112,hsa-miR-133a-3p
ENSG00000075673,cg22683277,hsa-miR-552-3p
ENSG00000076344,cg27170178,hsa-miR-92b-3p
ENSG00000076716,cg08895932,hsa-miR-199b-3p
ENSG00000077264,cg00186815,hsa-miR-218-1-3p
ENSG00000077274,cg19621427,hsa-miR-214-5p
ENSG00000077942,cg11032623,hsa-miR-382-3p
ENSG00000078053,cg10400174,hsa-miR-411-5p
ENSG00000078098,cg01771065,hsa-miR-216a-3p
ENSG00000078295,cg01773689,hsa-miR-3200-3p
ENSG00000078814,cg02144924,hsa-miR-548x-3p
ENSG00000079112,cg04036920,hsa-miR-3660
ENSG00000079931,cg03625662,hsa-miR-499a-5p
ENSG00000080224,cg01093878,hsa-miR-181c-5p
ENSG00000080293,cg03538296,hsa-miR-216b-5p
ENSG00000080644,cg15992932,hsa-miR-499a-3p
ENSG00000080910,cg11764966,hsa-miR-516a-5p
ENSG00000081051,cg13078847,hsa-miR-138-5p
ENSG00000081138,cg10110652,hsa-miR-181c-3p
ENSG00000082014,cg08866991,hsa-miR-548b-5p
ENSG00000083307,cg17695831,hsa-miR-141-3p
ENSG00000083454,cg03899054,hsa-miR-758-5p
ENSG00000083807,cg16338365,hsa-miR-656-3p
ENSG00000084453,cg05068730,hsa-miR-655-3p
ENSG00000084628,cg24802078,hsa-miR-518c-3p
ENSG00000084636,cg19114576,hsa-miR-524-5p
ENSG00000086506,cg12818940,hsa-miR-520c-3p
ENSG00000086548,cg02023402,hsa-miR-518c-5p
ENSG00000086717,cg20239485,hsa-miR-518b
ENSG00000086967,cg14127947,hsa-miR-518f-3p
ENSG00000087085,cg20057633,hsa-miR-520b-3p
ENSG00000087116,cg06807928,hsa-miR-523-3p
ENSG00000087494,cg03212161,hsa-miR-518f-5p
ENSG00000087495,cg02470440,hsa-miR-200a-3p
ENSG00000087510,cg18740583,hsa-miR-34c-5p
ENSG00000088053,cg04960342,hsa-miR-299-3p
ENSG00000088836,cg06244947,hsa-miR-196b-5p
ENSG00000088881,cg16412789,hsa-miR-196a-5p
ENSG00000088882,cg08078648,hsa-miR-483-5p
ENSG00000088992,cg02957735,hsa-miR-381-5p
ENSG00000089199,cg26955275,hsa-miR-520g-3p
ENSG00000089356,cg27507412,hsa-miR-516b-5p
ENSG00000090512,cg25569480,hsa-miR-519d-3p
ENSG00000090932,cg07862930,hsa-miR-517a-3p
ENSG00000091482,cg01682157,hsa-miR-520d-5p
ENSG00000091490,cg25903223,hsa-miR-521
ENSG00000091622,cg10245273,hsa-miR-517b-3p
ENSG00000091986,cg07370087,hsa-miR-520d-3p
ENSG00000092096,cg12785573,hsa-miR-3923
ENSG00000092445,cg06834916,hsa-miR-296-5p
ENSG00000092850,cg07075238,hsa-miR-199a-3p
ENSG00000094755,cg22692013,hsa-miR-199a-5p
ENSG00000095587,cg16206344,hsa-miR-1323
ENSG00000095596,cg01403885,hsa-miR-1283
ENSG00000095713,cg05712300,hsa-miR-487a-5p
ENSG00000095752,cg06524630,hsa-miR-412-5p
ENSG00000095777,cg24210280,hsa-miR-370-5p
ENSG00000096433,cg25736348,hsa-miR-369-5p
ENSG00000099399,cg05831188,hsa-miR-200a-5p
ENSG00000099822,cg18950940,hsa-miR-433-3p
ENSG00000099953,cg07708453,hsa-miR-431-5p
ENSG00000099954,cg14260083,hsa-miR-329-3p
ENSG00000099960,cg23001918,hsa-miR-429
ENSG00000099998,cg02991085,hsa-miR-1247-5p
ENSG00000100012,cg05247661,hsa-miR-323a-3p
ENSG00000100024,cg12463089,hsa-miR-135b-5p
ENSG00000100079,cg27107963,hsa-miR-889-3p
ENSG00000100095,cg25371590,hsa-miR-541-3p
ENSG00000100170,cg26687406,hsa-miR-708-3p
ENSG00000100228,cg25682171,hsa-miR-708-5p
ENSG00000100253,cg02032982,hsa-miR-3171
ENSG00000100285,cg01556677,hsa-miR-548b-3p
ENSG00000100321,cg04887807,hsa-miR-4699-3p
ENSG00000100362,cg20236424,hsa-miR-548y
ENSG00000100373,cg19828516,hsa-miR-1295a
ENSG00000100593,cg04108298,hsa-miR-4524a-3p
ENSG00000100652,cg07099073,hsa-miR-767-3p
ENSG00000100721,cg25436486,hsa-miR-541-5p
ENSG00000100767,cg23594345,hsa-miR-888-5p
ENSG00000100842,cg09509553,hsa-miR-105-5p
ENSG00000101098,cg17228470,hsa-miR-122-3p
ENSG00000101115,cg07075307,hsa-miR-141-5p
ENSG00000101144,cg13152158,hsa-miR-371a-5p
ENSG00000101187,cg06502570,hsa-miR-377-5p
ENSG00000101188,cg17392573,hsa-miR-6720-3p
ENSG00000101197,cg11541231,hsa-miR-577
ENSG00000101198,cg12786605,hsa-miR-203b-3p
ENSG00000101200,cg08906009,hsa-miR-891a-5p
ENSG00000101204,cg11736739,hsa-miR-892a
ENSG00000101210,cg01765882,hsa-miR-758-3p
ENSG00000101306,cg16468388,hsa-miR-1-3p
ENSG00000101333,cg01910727,hsa-miR-379-3p
ENSG00000101443,cg07792478,hsa-miR-296-3p
ENSG00000101489,cg25399541,hsa-miR-34c-3p
ENSG00000101680,cg00983697,hsa-miR-6715a-3p
ENSG00000101746,cg08035213,hsa-miR-6715b-3p
ENSG00000101825,cg17945358,hsa-miR-6718-5p
ENSG00000101842,cg06760904,
ENSG00000101938,cg26422458,
ENSG00000101951,cg26040583,
ENSG00000101955,cg09832613,
ENSG00000101981,cg01043710,
ENSG00000102001,cg23160224,
ENSG00000102021,cg11779019,
ENSG00000102109,cg16274207,
ENSG00000102195,cg16905265,
ENSG00000102230,cg10714510,
ENSG00000102243,cg25196088,
ENSG00000102385,cg22395765,
ENSG00000102452,cg11573608,
ENSG00000102837,cg00969162,
ENSG00000102924,cg08684630,
ENSG00000103089,cg01071314,
ENSG00000103154,cg17079374,
ENSG00000103175,cg14044392,
ENSG00000103253,cg08676614,
ENSG00000103375,cg08528604,
ENSG00000103534,cg12516359,
ENSG00000103569,cg25378920,
ENSG00000103723,cg19912142,
ENSG00000103742,cg19444508,
ENSG00000104044,cg13769916,
ENSG00000104055,cg21491163,
ENSG00000104059,cg05852523,
ENSG00000104112,cg17267710,
ENSG00000104140,cg10744928,
ENSG00000104177,cg13955432,
ENSG00000104332,cg04873098,
ENSG00000104369,cg16071125,
ENSG00000104413,cg26699102,
ENSG00000104435,cg05684406,
ENSG00000104537,cg21195256,
ENSG00000104722,cg02609279,
ENSG00000104808,cg03612791,
ENSG00000104826,cg06055561,
ENSG00000104879,cg26254345,
ENSG00000104892,cg01335210,
ENSG00000104938,cg18735956,
ENSG00000105048,cg24043916,
ENSG00000105131,cg05988964,
ENSG00000105251,cg13433644,
ENSG00000105278,cg07047280,
ENSG00000105290,cg05718034,
ENSG00000105366,cg18805027,
ENSG00000105376,cg26946836,
ENSG00000105398,cg22605290,
ENSG00000105409,cg22727810,
ENSG00000105419,cg09279679,
ENSG00000105426,cg05358575,
ENSG00000105427,cg08264835,
ENSG00000105464,cg26117778,
ENSG00000105509,cg14755900,
ENSG00000105514,cg01188314,
ENSG00000105523,cg08531260,
ENSG00000105605,cg15585183,
ENSG00000105641,cg09700054,
ENSG00000105655,cg12560907,
ENSG00000105664,cg20662737,
ENSG00000105668,cg22909935,
ENSG00000105696,cg01749725,
ENSG00000105697,cg10752158,
ENSG00000105737,cg12917072,
ENSG00000105855,cg21120176,
ENSG00000105877,cg10754395,
ENSG00000105880,cg13485703,
ENSG00000105963,cg07378490,
ENSG00000105989,cg20906524,
ENSG00000106018,cg06321998,
ENSG00000106128,cg23697546,
ENSG00000106236,cg01244775,
ENSG00000106278,cg11310716,
ENSG00000106536,cg21041775,
ENSG00000106541,cg00367962,
ENSG00000106624,cg08509927,
ENSG00000106633,cg00914384,
ENSG00000106809,cg22754866,
ENSG00000107159,cg25453625,
ENSG00000107165,cg04655995,
ENSG00000107187,cg22608265,
ENSG00000107317,cg01140660,
