GE,ME,MI
ENSG00000000005,cg19669385,hsa-miR-3130-5p
ENSG00000001626,cg18002126,hsa-miR-4739
ENSG00000002587,cg19503168,hsa-miR-4735-5p
ENSG00000003137,cg21661864,hsa-miR-3064-3p
ENSG00000004468,cg02807859,hsa-miR-6791-3p
ENSG00000004660,cg02889418,hsa-miR-6793-5p
ENSG00000004776,cg01886303,hsa-miR-335-5p
ENSG00000004799,cg03603542,hsa-miR-338-3p
ENSG00000004846,cg10783086,hsa-miR-18a-3p
ENSG00000004848,cg06401021,hsa-miR-299-5p
ENSG00000004939,cg13074055,hsa-miR-942-3p
ENSG00000004948,cg14168009,hsa-miR-885-5p
ENSG00000005001,cg01370213,hsa-miR-1287-3p
ENSG00000005073,cg08801710,hsa-miR-491-3p
ENSG00000005102,cg19642306,hsa-miR-193b-5p
ENSG00000005108,cg23384406,hsa-miR-550a-5p
ENSG00000005187,cg16859165,hsa-miR-615-5p
ENSG00000005249,cg26520468,hsa-miR-616-3p
ENSG00000005381,cg18910298,hsa-miR-625-3p
ENSG00000005421,cg18603581,hsa-miR-628-5p
ENSG00000005448,cg23580725,hsa-miR-520f-5p
ENSG00000005471,cg25034991,hsa-miR-561-5p
ENSG00000005513,cg02577745,hsa-miR-539-3p
ENSG00000005884,cg13637893,hsa-miR-1258
ENSG00000005961,cg25807274,hsa-miR-652-5p
ENSG00000005981,cg14674582,hsa-miR-1185-1-3p
ENSG00000006016,cg16799785,hsa-miR-3163
ENSG00000006025,cg11066776,hsa-miR-3161
ENSG00000006047,cg19332610,hsa-miR-592
ENSG00000006071,cg07230062,hsa-miR-599
ENSG00000006116,cg17967260,hsa-miR-598-3p
ENSG00000006118,cg13125157,hsa-miR-192-3p
ENSG00000006283,cg02938422,hsa-miR-618
ENSG00000006377,cg07622451,hsa-miR-616-5p
ENSG00000006555,cg26366822,hsa-miR-615-3p
ENSG00000006606,cg02152985,hsa-miR-4638-3p
ENSG00000006611,cg11797364,hsa-miR-4636
ENSG00000006638,cg03082589,hsa-miR-940
ENSG00000006659,cg08915171,hsa-miR-939-5p
ENSG00000006747,cg23911372,hsa-miR-942-5p
ENSG00000006788,cg09780768,hsa-miR-517c-3p
ENSG00000007001,cg19777067,hsa-miR-376a-2-5p
ENSG00000007038,cg11092157,hsa-miR-548v
ENSG00000007062,cg13694749,hsa-miR-122b-5p
ENSG00000007129,cg27103642,hsa-miR-302d-3p
ENSG00000007174,cg04922015,hsa-miR-302b-3p
ENSG00000007216,cg07956247,hsa-miR-302c-3p
ENSG00000007237,cg21414251,hsa-miR-6844
ENSG00000007264,cg17996830,hsa-miR-6840-5p
