GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4739
ENSG00000000005,cg00651829,hsa-miR-4740-5p
ENSG00000000419,cg17027195,hsa-miR-4736
ENSG00000000460,cg17689707,hsa-miR-3064-3p
ENSG00000000938,cg05037210,hsa-miR-4738-5p
ENSG00000000971,cg18002126,hsa-miR-6793-3p
ENSG00000001626,cg11461030,hsa-miR-6792-3p
ENSG00000001630,cg20060206,hsa-miR-6794-5p
ENSG00000002079,cg13604020,hsa-miR-6825-3p
ENSG00000002549,cg06320134,hsa-miR-6825-5p
ENSG00000002587,cg19967582,hsa-miR-335-5p
ENSG00000002745,cg12434944,hsa-miR-339-5p
ENSG00000002746,cg02023043,hsa-miR-324-5p
ENSG00000002933,cg05100739,hsa-miR-331-3p
ENSG00000003096,cg08062011,hsa-miR-338-3p
ENSG00000003137,cg16995983,hsa-miR-324-3p
ENSG00000003147,cg19570171,hsa-miR-301b-3p
ENSG00000003249,cg03167763,hsa-miR-18a-3p
ENSG00000003436,cg10569615,hsa-miR-4510
ENSG00000003987,cg09013981,hsa-miR-4506
ENSG00000003989,cg11398523,hsa-miR-4504
ENSG00000004139,cg10409248,hsa-miR-483-5p
ENSG00000004468,cg02053188,hsa-miR-942-3p
ENSG00000004478,cg06992223,hsa-miR-885-5p
ENSG00000004660,cg12916710,hsa-miR-1287-3p
ENSG00000004776,cg06649048,hsa-miR-486-3p
ENSG00000004799,cg26331625,hsa-miR-491-3p
ENSG00000004809,cg01791407,hsa-miR-6126
ENSG00000004838,cg25808892,hsa-miR-1266-3p
ENSG00000004846,cg20106459,hsa-miR-1251-3p
ENSG00000004848,cg15981475,hsa-miR-146b-3p
ENSG00000004864,cg27592410,hsa-miR-3675-5p
ENSG00000004939,cg22875013,hsa-miR-497-3p
ENSG00000004948,cg01573938,hsa-miR-6856-5p
ENSG00000005001,cg14848284,hsa-miR-6720-5p
ENSG00000005020,cg22939193,hsa-miR-550a-5p
ENSG00000005073,cg05005921,hsa-miR-590-3p
ENSG00000005102,cg17648210,hsa-miR-615-5p
ENSG00000005108,cg00017062,hsa-miR-616-3p
ENSG00000005187,cg17217295,hsa-miR-625-3p
ENSG00000005243,cg14364447,hsa-miR-628-5p
ENSG00000005249,cg03393017,hsa-miR-520f-5p
ENSG00000005381,cg00523450,hsa-miR-3667-3p
ENSG00000005421,cg14013337,hsa-let-7d-3p
ENSG00000005448,cg17554814,hsa-miR-561-5p
ENSG00000005469,cg23187159,hsa-miR-539-3p
ENSG00000005471,cg11866303,hsa-miR-1258
ENSG00000005513,cg27650778,hsa-let-7a-3p
ENSG00000005844,cg05551889,hsa-let-7b-3p
ENSG00000005961,cg11525280,hsa-miR-15a-3p
ENSG00000005981,cg24805258,hsa-miR-16-1-3p
ENSG00000006016,cg27541349,hsa-miR-652-5p
ENSG00000006042,cg19074496,hsa-miR-584-3p
ENSG00000006047,cg14273450,hsa-miR-3671
ENSG00000006059,cg07920148,hsa-miR-1185-1-3p
ENSG00000006062,cg15842116,hsa-miR-3164
ENSG00000006071,cg03519711,hsa-miR-3159
ENSG00000006116,cg10536101,hsa-miR-3158-3p
ENSG00000006118,cg00353340,hsa-miR-3157-5p
ENSG00000006128,cg02855833,hsa-miR-3161
ENSG00000006210,cg09169673,hsa-miR-592
ENSG00000006283,cg12960305,hsa-miR-598-3p
ENSG00000006377,cg06205432,hsa-miR-601
ENSG00000006432,cg07082501,hsa-miR-600
ENSG00000006453,cg22060611,hsa-miR-192-3p
ENSG00000006468,cg08703595,hsa-miR-618
ENSG00000006534,cg20638683,hsa-miR-617
ENSG00000006555,cg19318095,hsa-miR-616-5p
ENSG00000006606,cg14328907,hsa-miR-615-3p
ENSG00000006611,cg08603083,hsa-miR-614
ENSG00000006625,cg09569536,hsa-miR-4638-3p
ENSG00000006634,cg12345456,hsa-miR-4636
ENSG00000006638,cg07550921,hsa-miR-4640-5p
ENSG00000006659,cg21017752,hsa-miR-7109-3p
ENSG00000006747,cg22977016,hsa-miR-7110-5p
ENSG00000006757,cg04232541,hsa-miR-7110-3p
ENSG00000006788,cg12643049,hsa-miR-937-3p
ENSG00000007001,cg16438655,hsa-miR-940
ENSG00000007038,cg27581965,hsa-miR-939-5p
ENSG00000007062,cg12789522,hsa-miR-518d-3p
ENSG00000007129,cg23363014,hsa-miR-517c-3p
ENSG00000007171,cg04565067,hsa-miR-548v
ENSG00000007174,cg19306063,hsa-miR-4745-3p
ENSG00000007216,cg13694746,hsa-miR-4745-5p
ENSG00000007237,cg18308176,hsa-miR-4742-3p
ENSG00000007255,cg26337430,hsa-miR-4741
ENSG00000007264,cg23782734,hsa-miR-122b-5p
ENSG00000007306,cg21708767,hsa-miR-302d-3p
ENSG00000007312,cg22124479,hsa-miR-367-3p
ENSG00000007314,cg14525935,hsa-miR-302b-5p
ENSG00000007341,cg10195763,hsa-miR-302b-3p
ENSG00000007350,cg27152280,hsa-miR-302c-5p
ENSG00000007372,cg03801902,hsa-miR-302c-3p
ENSG00000007402,cg00643111,hsa-miR-636
ENSG00000007516,cg11020250,hsa-miR-5579-5p
ENSG00000007908,cg19925427,hsa-miR-6843-3p
ENSG00000007933,cg05819371,hsa-miR-6844
ENSG00000007944,cg10848792,hsa-miR-6840-5p
ENSG00000007952,cg03869498,hsa-miR-6842-3p
ENSG00000007968,cg17323027,hsa-miR-1269b
ENSG00000008056,cg13707768,hsa-miR-4521
ENSG00000008083,cg11141156,hsa-miR-4513
ENSG00000008086,cg13002945,hsa-miR-4516
ENSG00000008118,cg05628107,hsa-miR-4515
ENSG00000008196,cg19408619,hsa-miR-4517
ENSG00000008197,cg17398003,hsa-miR-887-5p
ENSG00000008226,cg04109349,hsa-miR-1224-5p
ENSG00000008256,cg09248482,hsa-miR-519a-5p
ENSG00000008277,cg18050959,hsa-miR-518a-5p
ENSG00000008283,cg21544051,hsa-miR-146a-5p
ENSG00000008300,cg06210070,hsa-miR-191-5p
ENSG00000008311,cg24685601,hsa-miR-9-5p
ENSG00000008323,cg03442569,hsa-miR-9-3p
ENSG00000008394,cg19160799,hsa-miR-7702
ENSG00000008438,cg24641993,hsa-miR-7703
ENSG00000008441,cg11190071,hsa-miR-7704
ENSG00000008513,cg12910494,hsa-miR-585-5p
ENSG00000008516,cg03846951,hsa-miR-552-5p
ENSG00000008517,cg22976884,hsa-miR-487b-5p
ENSG00000008710,cg01189112,hsa-miR-580-5p
ENSG00000008735,cg18863314,hsa-miR-579-5p
ENSG00000009413,cg22684968,hsa-miR-520g-5p
ENSG00000009709,cg21841963,hsa-miR-519d-5p
ENSG00000009724,cg07461318,hsa-miR-504-3p
ENSG00000009765,cg13932362,hsa-miR-411-3p
ENSG00000009790,cg12409211,hsa-miR-33b-3p
ENSG00000009950,cg10355837,hsa-miR-629-5p
ENSG00000010030,cg18157027,hsa-miR-654-3p
ENSG00000010219,cg24598449,hsa-miR-671-3p
ENSG00000010270,cg10327320,hsa-miR-23a-5p
ENSG00000010282,cg12749636,hsa-miR-21-3p
ENSG00000010292,cg17014086,hsa-miR-642b-5p
ENSG00000010295,cg11808250,hsa-miR-19b-1-5p
ENSG00000010310,cg03949008,hsa-let-7c-3p
ENSG00000010318,cg19646538,hsa-miR-133a-5p
ENSG00000010319,cg12940104,hsa-miR-26a-1-3p
ENSG00000010322,cg01263386,hsa-miR-25-5p
ENSG00000010327,cg24296452,hsa-miR-3074-5p
ENSG00000010361,cg01587630,hsa-miR-200c-5p
ENSG00000010379,cg24400921,hsa-miR-3124-3p
ENSG00000010404,cg16529483,hsa-miR-3127-3p
ENSG00000010438,cg23239078,hsa-miR-3136-3p
ENSG00000010610,cg20080006,hsa-miR-155-3p
ENSG00000010626,cg23027521,hsa-miR-3150a-5p
ENSG00000010671,cg10229294,hsa-miR-3139
ENSG00000010803,cg18248022,hsa-miR-3137
ENSG00000010810,cg02771619,hsa-miR-466
ENSG00000010818,cg10715223,hsa-miR-3136-5p
ENSG00000010932,cg06055014,hsa-miR-323b-5p
ENSG00000011021,cg02449821,hsa-miR-3140-3p
ENSG00000011028,cg00398276,hsa-miR-548t-5p
ENSG00000011052,cg15928068,hsa-miR-5584-5p
ENSG00000011083,cg12738347,hsa-miR-5582-3p
ENSG00000011105,cg02381820,hsa-miR-5586-5p
ENSG00000011295,cg01005968,hsa-miR-5586-3p
ENSG00000011332,cg13560123,hsa-miR-7106-5p
ENSG00000011347,cg04236540,hsa-miR-4482-3p
ENSG00000011422,cg20200385,hsa-miR-6812-3p
ENSG00000011426,cg12162305,hsa-miR-1229-3p
ENSG00000011465,cg21132860,hsa-miR-4664-3p
ENSG00000011523,cg27536453,hsa-miR-4665-5p
ENSG00000011566,cg13872831,hsa-miR-4664-5p
ENSG00000011590,cg00846483,hsa-miR-4662a-5p
ENSG00000011600,cg17649243,hsa-miR-1227-3p
ENSG00000011677,cg00719143,hsa-miR-3622a-3p
ENSG00000012048,cg26158279,hsa-miR-3620-3p
ENSG00000012124,cg07647825,hsa-miR-23c
ENSG00000012223,cg04293888,hsa-miR-4726-3p
ENSG00000012504,cg19605920,hsa-miR-4725-3p
ENSG00000012660,cg06887471,hsa-miR-4726-5p
ENSG00000012817,cg19748684,hsa-miR-4724-3p
ENSG00000012822,cg12527384,hsa-miR-4725-5p
ENSG00000013016,cg04506585,hsa-miR-451b
ENSG00000013293,cg20633020,hsa-miR-4724-5p
ENSG00000013297,cg24170090,hsa-miR-4728-5p
ENSG00000013306,cg09286183,hsa-miR-3121-5p
ENSG00000013374,cg15301489,hsa-miR-3117-5p
ENSG00000013375,cg13879442,hsa-miR-363-3p
ENSG00000013573,cg11274314,hsa-miR-362-5p
ENSG00000013583,cg24413781,hsa-miR-6847-3p
ENSG00000013588,cg26598451,hsa-miR-6847-5p
ENSG00000013619,cg25220460,hsa-miR-6848-5p
ENSG00000013725,cg00628228,hsa-miR-6845-3p
ENSG00000013810,cg27145034,hsa-miR-6846-5p
ENSG00000014138,cg08198711,hsa-miR-190a-5p
ENSG00000014914,cg05054093,hsa-miR-188-5p
ENSG00000015285,cg08211722,hsa-miR-186-5p
ENSG00000015413,cg07666035,hsa-miR-185-5p
ENSG00000015475,cg07053469,hsa-miR-184
ENSG00000015520,cg01405445,hsa-miR-154-5p
ENSG00000015568,cg24107665,hsa-miR-150-5p
ENSG00000015592,cg10617994,hsa-miR-149-5p
ENSG00000016082,cg05086074,hsa-miR-3619-3p
ENSG00000016391,cg07236840,hsa-miR-3194-3p
ENSG00000016402,cg21192063,hsa-miR-3160-5p
ENSG00000016490,cg07466433,hsa-miR-3158-5p
ENSG00000016602,cg05841627,hsa-miR-3157-3p
ENSG00000017260,cg20203596,hsa-miR-3187-5p
ENSG00000017427,cg03081478,hsa-miR-3177-5p
ENSG00000017483,cg16481281,hsa-miR-3173-5p
ENSG00000018236,cg25338262,hsa-miR-3143
ENSG00000018280,cg25912580,hsa-miR-3144-3p
ENSG00000018408,cg07793638,hsa-miR-3145-3p
ENSG00000018625,cg11393185,hsa-miR-3146
