GE,ME,MI
ENSG00000005073,cg06320134,hsa-miR-483-5p
ENSG00000005421,cg05100739,hsa-miR-592
ENSG00000005981,cg19570171,hsa-miR-615-3p
ENSG00000006047,cg14848284,hsa-miR-937-3p
ENSG00000006071,cg18308176,hsa-miR-302d-3p
ENSG00000006128,cg00643111,hsa-miR-367-3p
ENSG00000006377,cg17683390,hsa-miR-302b-5p
ENSG00000007038,cg11772919,hsa-miR-302b-3p
ENSG00000007216,cg26477844,hsa-miR-302c-5p
ENSG00000011677,cg11224647,hsa-miR-302c-3p
ENSG00000013293,cg15916166,hsa-miR-1269b
ENSG00000018625,cg26013434,hsa-miR-1224-5p
ENSG00000019186,cg08986711,hsa-miR-7702
ENSG00000030304,cg04541675,hsa-miR-552-5p
ENSG00000034971,cg22750557,hsa-miR-155-3p
ENSG00000043355,cg14183693,hsa-miR-184
ENSG00000046774,cg05445638,hsa-miR-483-3p
ENSG00000053108,cg13738140,hsa-miR-4728-3p
ENSG00000057593,cg27638597,hsa-miR-4652-5p
ENSG00000064195,cg19355182,hsa-miR-372-3p
ENSG00000065325,cg22176353,hsa-miR-373-3p
ENSG00000065609,cg04917511,hsa-miR-767-5p
ENSG00000067842,cg15323252,hsa-miR-29b-1-5p
ENSG00000068781,cg00006948,hsa-miR-1269a
ENSG00000070019,cg08015704,hsa-miR-210-3p
ENSG00000070193,cg08382542,hsa-miR-187-3p
ENSG00000071991,cg15896339,hsa-miR-935
ENSG00000072133,cg15860013,hsa-miR-934
ENSG00000075461,cg20718724,hsa-miR-122-5p
ENSG00000077279,cg26033501,hsa-miR-552-3p
ENSG00000078549,cg26860182,hsa-miR-3200-3p
ENSG00000078579,cg21788396,hsa-miR-302a-5p
ENSG00000079689,cg20140398,hsa-miR-302a-3p
ENSG00000080224,cg00751253,hsa-miR-196b-5p
ENSG00000081277,cg07576175,hsa-miR-196a-5p
ENSG00000082293,cg02485410,hsa-miR-4473
ENSG00000084674,cg02951558,hsa-miR-296-3p
ENSG00000088386,cg20475917,hsa-miR-147b-3p
ENSG00000089199,cg05660436,hsa-miR-767-3p
ENSG00000089250,cg00570896,hsa-miR-105-5p
ENSG00000091138,cg14671526,hsa-miR-203b-3p
ENSG00000091482,cg17621259,hsa-miR-135b-3p
ENSG00000091513,cg09159405,hsa-miR-3131
ENSG00000091583,cg17171801,
ENSG00000092009,cg00562243,
ENSG00000095713,cg23345097,
ENSG00000096006,cg03805475,
ENSG00000096395,cg17216478,
ENSG00000099960,cg20752903,
ENSG00000100253,cg13565301,
ENSG00000100373,cg18159850,
ENSG00000100448,cg19483940,
ENSG00000100604,cg01822124,
ENSG00000101098,cg00906319,
ENSG00000101210,cg00551736,
ENSG00000101282,cg26283893,
ENSG00000101443,cg18702108,
ENSG00000101470,cg12541049,
ENSG00000101850,cg25912827,
ENSG00000101938,cg12587386,
ENSG00000102109,cg15319457,
ENSG00000102243,cg18085400,
ENSG00000102539,cg12927153,
ENSG00000103723,cg27544799,
ENSG00000104921,cg08825929,
ENSG00000105696,cg16595261,
ENSG00000105707,cg01761662,
ENSG00000105852,cg04347006,
ENSG00000105929,cg16533495,
ENSG00000106038,cg07985315,
ENSG00000106536,cg06479877,
ENSG00000106809,cg25835669,
ENSG00000107807,cg00630164,
ENSG00000107984,cg03611732,
ENSG00000108018,cg19595750,
ENSG00000108231,cg18488430,
ENSG00000108244,cg15077376,
ENSG00000109072,cg21421701,
ENSG00000109132,cg15597257,
ENSG00000109255,cg01120165,
ENSG00000110243,cg23097155,
ENSG00000110244,cg19932227,
ENSG00000110245,cg17342064,
ENSG00000111262,cg07067659,
ENSG00000111537,cg25371950,
ENSG00000111700,cg07896312,
ENSG00000112936,cg22087450,
ENSG00000113722,cg03470396,
ENSG00000114638,cg16178625,
ENSG00000115263,cg23370306,
ENSG00000115593,cg11118396,
ENSG00000115665,cg19155007,
ENSG00000115705,cg12784241,
ENSG00000115718,cg16290123,
ENSG00000116147,cg25104512,
