GE,ME,MI
ENSG00000000005,cg13332474,hsa-miR-4735-5p
ENSG00000000971,cg18002126,hsa-miR-4736
ENSG00000001561,cg10382206,hsa-miR-4738-5p
ENSG00000001626,cg15454820,hsa-miR-6793-3p
ENSG00000002587,cg06401021,hsa-miR-6794-5p
ENSG00000002745,cg10569615,hsa-miR-6825-5p
ENSG00000002746,cg02045971,hsa-miR-335-5p
ENSG00000003096,cg14168009,hsa-miR-301b-3p
ENSG00000003137,cg06060137,hsa-miR-18a-3p
ENSG00000003436,cg06649048,hsa-miR-299-5p
ENSG00000003989,cg01791407,hsa-miR-4512
ENSG00000004799,cg25831075,hsa-miR-4507
ENSG00000004809,cg03764518,hsa-miR-4506
ENSG00000004838,cg17648210,hsa-miR-942-3p
ENSG00000004846,cg12754571,hsa-miR-885-5p
ENSG00000004848,cg05876625,hsa-miR-1287-3p
ENSG00000004939,cg06645921,hsa-miR-1251-3p
ENSG00000004948,cg10911354,hsa-miR-497-3p
ENSG00000005001,cg11525280,hsa-miR-489-5p
ENSG00000005073,cg23580725,hsa-miR-520f-5p
ENSG00000005102,cg14273450,hsa-miR-561-5p
ENSG00000005108,cg15386964,hsa-miR-551b-3p
ENSG00000005187,cg15425811,hsa-miR-584-3p
ENSG00000005243,cg14928319,hsa-miR-3190-3p
ENSG00000005249,cg25807274,hsa-miR-3164
ENSG00000005421,cg22303045,hsa-miR-3159
ENSG00000005471,cg26836696,hsa-miR-3161
ENSG00000005513,cg09676788,hsa-miR-592
ENSG00000005981,cg21884231,hsa-miR-599
ENSG00000006042,cg02957057,hsa-miR-598-3p
ENSG00000006047,cg21017752,hsa-miR-618
ENSG00000006059,cg24028634,hsa-miR-616-5p
ENSG00000006071,cg15063116,hsa-miR-615-3p
ENSG00000006116,cg04414975,hsa-miR-632
ENSG00000006128,cg08324945,hsa-miR-4636
ENSG00000006283,cg27103642,hsa-miR-4640-5p
ENSG00000006377,cg01246835,hsa-miR-4639-3p
ENSG00000006468,cg16706690,hsa-miR-7109-3p
ENSG00000006555,cg15377585,hsa-miR-543
ENSG00000006606,cg14002960,hsa-miR-518d-3p
ENSG00000006659,cg19569074,hsa-miR-517c-3p
ENSG00000006747,cg15128226,hsa-miR-548v
ENSG00000006788,cg05628107,hsa-miR-6759-5p
ENSG00000007001,cg03972665,hsa-miR-4745-3p
ENSG00000007038,cg06113354,hsa-miR-4745-5p
ENSG00000007129,cg06210070,hsa-miR-4744
ENSG00000007171,cg14197503,hsa-miR-302c-3p
ENSG00000007174,cg12037324,hsa-miR-6840-5p
ENSG00000007216,cg08229358,hsa-miR-1269b
ENSG00000007264,cg06767655,hsa-miR-4514
ENSG00000007306,cg16327228,hsa-miR-4516
ENSG00000007312,cg03836586,hsa-miR-4515
ENSG00000007350,cg23418339,hsa-miR-4517
ENSG00000007516,cg13932362,hsa-miR-887-5p
ENSG00000007908,cg00707129,hsa-miR-1224-5p
ENSG00000007933,cg21185990,hsa-miR-519a-5p
ENSG00000008056,cg11699912,hsa-miR-136-5p
ENSG00000008118,cg07540542,hsa-miR-127-3p
ENSG00000008196,cg16404371,hsa-miR-134-5p
ENSG00000008300,cg16304521,hsa-miR-9-5p
ENSG00000008323,cg24400921,hsa-miR-9-3p
ENSG00000008394,cg27281882,hsa-miR-552-5p
ENSG00000009709,cg16364121,hsa-miR-487b-5p
ENSG00000009950,cg22885540,hsa-miR-520g-5p
ENSG00000010030,cg02449821,hsa-miR-510-3p
ENSG00000010282,cg24993735,hsa-miR-504-3p
ENSG00000010379,cg00220737,hsa-miR-411-3p
ENSG00000010438,cg22942804,hsa-miR-654-3p
ENSG00000010704,cg12738347,hsa-miR-671-3p
ENSG00000010932,cg13456086,hsa-miR-19b-1-5p
ENSG00000011028,cg22152728,hsa-miR-133a-5p
ENSG00000011347,cg21653132,hsa-miR-3074-5p
ENSG00000011422,cg00834796,hsa-miR-3156-3p
ENSG00000011465,cg07344528,hsa-miR-3124-3p
ENSG00000011590,cg27527593,hsa-miR-3129-3p
ENSG00000011677,cg21646598,hsa-miR-3152-5p
ENSG00000012171,cg13872831,hsa-miR-3138
ENSG00000012223,cg12081372,hsa-miR-3139
ENSG00000012504,cg10578991,hsa-miR-544b
ENSG00000012817,cg21012788,hsa-miR-3137
ENSG00000013016,cg23302570,hsa-miR-466
ENSG00000013293,cg00163018,hsa-miR-5584-5p
ENSG00000013297,cg05345876,hsa-miR-4664-3p
ENSG00000013588,cg10840389,hsa-miR-4665-5p
ENSG00000015133,cg18066271,hsa-miR-4661-3p
ENSG00000015413,cg08419589,hsa-miR-3622a-3p
ENSG00000015520,cg18022346,hsa-miR-3620-3p
ENSG00000015568,cg25963309,hsa-miR-3622a-5p
ENSG00000015592,cg11329853,hsa-miR-4725-3p
ENSG00000016082,cg04282419,hsa-miR-4724-5p
ENSG00000016391,cg21671806,hsa-miR-363-3p
ENSG00000016402,cg02178957,hsa-miR-362-5p
ENSG00000016602,cg05086074,hsa-miR-6847-5p
ENSG00000017427,cg11867257,hsa-miR-193a-3p
ENSG00000017483,cg26241806,hsa-miR-188-5p
ENSG00000018236,cg13212956,hsa-miR-184
ENSG00000018280,cg25912580,hsa-miR-154-3p
ENSG00000018625,cg20710842,hsa-miR-154-5p
ENSG00000019102,cg09807914,hsa-miR-3619-3p
ENSG00000019169,cg01614237,hsa-miR-3158-5p
ENSG00000019186,cg00624737,hsa-miR-3189-5p
ENSG00000019505,cg17255063,hsa-miR-3144-3p
ENSG00000019549,cg05570735,hsa-miR-3147
ENSG00000019991,cg16690757,hsa-miR-5589-3p
ENSG00000021300,cg15737177,hsa-miR-5589-5p
ENSG00000021461,cg08196842,hsa-miR-1307-5p
ENSG00000021645,cg16929739,hsa-miR-1247-3p
ENSG00000021826,cg26195583,hsa-miR-539-3p
ENSG00000021852,cg23142394,hsa-miR-455-5p
ENSG00000022355,cg24779587,hsa-miR-5706
ENSG00000023171,cg21695485,hsa-miR-378d
ENSG00000023839,cg24115264,hsa-miR-6720-5p
ENSG00000026559,cg13996155,hsa-miR-4661-5p
ENSG00000027644,cg24746726,hsa-miR-4660
ENSG00000029153,cg14034757,hsa-miR-4658
ENSG00000029559,cg14104172,hsa-miR-4657
ENSG00000030304,cg23464619,hsa-miR-4656
ENSG00000034053,cg05194618,hsa-miR-3655
ENSG00000034239,cg04770088,hsa-miR-376b-3p
ENSG00000034971,cg09705457,hsa-miR-412-3p
ENSG00000035664,cg12288941,hsa-miR-410-3p
ENSG00000035720,cg19340858,hsa-miR-485-3p
ENSG00000036448,cg14334286,hsa-miR-485-5p
ENSG00000036530,cg08327371,hsa-miR-487a-3p
ENSG00000036565,cg02989600,hsa-miR-3679-5p
ENSG00000036828,cg14552904,hsa-miR-1287-5p
ENSG00000037965,cg14080048,hsa-miR-4728-3p
ENSG00000038295,cg01802121,hsa-miR-4733-5p
ENSG00000038427,cg07630301,hsa-miR-4734
ENSG00000039068,cg03861966,hsa-miR-365b-5p
ENSG00000039139,cg01556799,hsa-miR-381-3p
ENSG00000039537,cg17816771,hsa-miR-382-5p
ENSG00000040731,cg14575053,hsa-miR-380-5p
ENSG00000041353,cg12281701,hsa-miR-380-3p
ENSG00000041982,cg24107750,hsa-miR-379-5p
ENSG00000042832,cg24671202,hsa-miR-377-3p
ENSG00000043039,cg24934063,hsa-miR-383-5p
ENSG00000043355,cg15496763,hsa-miR-224-5p
ENSG00000043591,cg01698108,hsa-miR-498-5p
ENSG00000046604,cg19007141,hsa-miR-520e-3p
ENSG00000046774,cg00959249,hsa-miR-515-5p
ENSG00000046889,cg19764047,hsa-miR-515-3p
ENSG00000047457,cg09495643,hsa-miR-497-5p
ENSG00000047597,cg01945223,hsa-miR-181d-5p
ENSG00000047617,cg26013434,hsa-miR-512-5p
ENSG00000047648,cg05722981,hsa-miR-512-3p
ENSG00000047936,cg23252902,hsa-miR-6777-5p
ENSG00000048052,cg13215970,hsa-miR-5699-5p
ENSG00000048462,cg24385694,hsa-miR-6779-5p
ENSG00000048540,cg04734286,hsa-miR-338-5p
ENSG00000048545,cg08414231,hsa-miR-6887-5p
ENSG00000049089,cg02387455,hsa-miR-6887-3p
ENSG00000049246,cg23845450,hsa-miR-194-5p
ENSG00000049247,cg18114313,hsa-miR-195-5p
ENSG00000049283,cg03326762,hsa-miR-6885-5p
ENSG00000049323,cg07548607,hsa-miR-3691-3p
ENSG00000049540,cg15673034,hsa-miR-765
ENSG00000049768,cg14320054,hsa-miR-376a-5p
ENSG00000050165,cg12537796,hsa-miR-363-5p
ENSG00000050327,cg16301599,hsa-miR-3934-3p
ENSG00000050344,cg25323709,hsa-miR-4632-5p
ENSG00000050628,cg18091435,hsa-miR-4457
ENSG00000050767,cg19625237,hsa-miR-539-5p
ENSG00000052344,cg13633305,hsa-miR-493-3p
ENSG00000053108,cg03750034,hsa-miR-4423-3p
ENSG00000053524,cg14984943,hsa-miR-548ac
ENSG00000053702,cg00825173,hsa-miR-7114-3p
ENSG00000053747,cg11748640,hsa-miR-7113-5p
ENSG00000054179,cg11728821,hsa-miR-7112-3p
ENSG00000054277,cg09546220,hsa-miR-4649-3p
ENSG00000054356,cg08313168,hsa-miR-4649-5p
ENSG00000054598,cg19407252,hsa-miR-4652-5p
ENSG00000054793,cg24617723,hsa-miR-4651
ENSG00000054803,cg24087743,hsa-miR-3648
ENSG00000054938,cg17867333,hsa-miR-3689a-5p
ENSG00000055118,cg17928147,hsa-miR-4746-5p
ENSG00000055813,cg19363466,hsa-miR-369-3p
ENSG00000055955,cg13947995,hsa-miR-376c-3p
ENSG00000055957,cg06637001,hsa-miR-371a-3p
ENSG00000056291,cg19749660,hsa-miR-370-3p
ENSG00000056487,cg16750157,hsa-miR-372-3p
ENSG00000056558,cg05427966,hsa-miR-373-3p
ENSG00000057149,cg14556896,hsa-miR-376a-3p
ENSG00000057294,cg08588180,hsa-miR-375-3p
ENSG00000057468,cg23696834,hsa-miR-4538
ENSG00000057593,cg05935520,hsa-miR-525-3p
ENSG00000058085,cg23194912,hsa-miR-525-5p
ENSG00000058091,cg12342334,hsa-miR-519b-3p
ENSG00000058335,cg02864732,hsa-miR-526b-3p
ENSG00000058404,cg19887700,hsa-miR-526b-5p
ENSG00000059377,cg15341350,hsa-miR-520a-3p
ENSG00000060709,cg23053506,hsa-miR-520a-5p
ENSG00000061455,cg17410236,hsa-miR-519c-3p
ENSG00000061492,cg14843731,hsa-miR-520f-3p
ENSG00000061656,cg17364251,hsa-miR-6891-5p
ENSG00000062038,cg26675326,hsa-miR-6892-5p
ENSG00000062096,cg04865491,hsa-miR-6772-3p
ENSG00000062524,cg25695610,hsa-miR-7705
ENSG00000063015,cg26076948,hsa-miR-1298-3p
ENSG00000063127,cg24412662,hsa-miR-454-3p
ENSG00000064195,cg04077662,hsa-miR-668-3p
ENSG00000064201,cg24789128,hsa-miR-671-5p
ENSG00000064218,cg26104541,hsa-miR-767-3p
ENSG00000064225,cg08131881,hsa-miR-767-5p
ENSG00000064300,cg05090759,hsa-miR-136-3p
ENSG00000064655,cg13273653,hsa-miR-127-5p
ENSG00000064692,cg00919118,hsa-miR-145-3p
ENSG00000064787,cg20671415,hsa-miR-4423-5p
ENSG00000064886,cg07829265,hsa-miR-409-5p
ENSG00000064999,cg13274978,hsa-miR-675-5p
ENSG00000065320,cg13207630,hsa-miR-409-3p
ENSG00000065325,cg07478785,hsa-miR-100-3p
ENSG00000065371,cg05575505,hsa-miR-101-5p
ENSG00000065609,cg11509669,hsa-miR-99a-3p
ENSG00000065618,cg07070466,hsa-miR-105-3p
ENSG00000065621,cg19704348,hsa-miR-106a-3p
ENSG00000065675,cg01622304,hsa-miR-1257
ENSG00000065717,cg20525088,hsa-miR-3620-5p
ENSG00000065833,cg21512502,hsa-miR-3617-3p
ENSG00000065923,cg00939558,hsa-miR-4425
ENSG00000066032,cg19455322,hsa-miR-4428
ENSG00000066230,cg05594873,hsa-miR-4431
ENSG00000066248,cg20754145,hsa-miR-4433a-3p
ENSG00000066382,cg26135397,hsa-miR-4646-5p
ENSG00000066405,cg08303550,hsa-miR-4643
ENSG00000066468,cg07095347,hsa-miR-4647
ENSG00000066629,cg17837572,hsa-miR-1914-3p
ENSG00000066735,cg19756821,hsa-miR-3692-3p
ENSG00000067048,cg24881334,hsa-miR-3691-5p
ENSG00000067177,cg04744134,hsa-miR-4755-5p
ENSG00000067646,cg15281283,hsa-miR-1266-5p
ENSG00000067840,cg27042266,hsa-miR-1269a
ENSG00000067842,cg08684511,hsa-miR-1275
