GE,ME,MI
ENSG00000002745,cg06401021,hsa-miR-299-5p
ENSG00000002746,cg06060137,hsa-miR-584-3p
ENSG00000004846,cg17648210,hsa-miR-599
ENSG00000006747,cg11525280,hsa-miR-543
ENSG00000007038,cg14273450,hsa-miR-1269b
ENSG00000007174,cg15386964,hsa-miR-9-3p
ENSG00000008196,cg24028634,hsa-miR-654-3p
ENSG00000010282,cg14002960,hsa-miR-154-3p
ENSG00000011677,cg08229358,hsa-miR-154-5p
ENSG00000016082,cg21653132,hsa-miR-5589-3p
ENSG00000026559,cg07344528,hsa-miR-410-3p
ENSG00000034239,cg08419589,hsa-miR-485-3p
ENSG00000034971,cg01614237,hsa-miR-382-5p
ENSG00000036565,cg26195583,hsa-miR-380-5p
ENSG00000036828,cg21695485,hsa-miR-539-5p
ENSG00000046774,cg04770088,hsa-miR-493-3p
ENSG00000050327,cg03861966,hsa-miR-4652-5p
ENSG00000054356,cg24934063,hsa-miR-369-3p
ENSG00000054938,cg09495643,hsa-miR-376c-3p
ENSG00000066468,cg24385694,hsa-miR-370-3p
ENSG00000067177,cg04734286,hsa-miR-376a-3p
ENSG00000068985,cg07548607,hsa-miR-767-3p
ENSG00000069011,cg24617723,hsa-miR-767-5p
ENSG00000069482,cg06637001,hsa-miR-4431
ENSG00000069535,cg08588180,hsa-miR-204-5p
ENSG00000070019,cg08131881,hsa-miR-211-5p
ENSG00000070886,cg00919118,hsa-miR-487b-3p
ENSG00000072657,cg11509669,hsa-miR-1910-5p
ENSG00000074211,cg27042266,hsa-miR-217-5p
ENSG00000075213,cg23557926,hsa-miR-432-5p
ENSG00000075461,cg23203338,hsa-miR-495-3p
ENSG00000077063,cg05528782,hsa-miR-431-3p
ENSG00000077080,cg23433527,hsa-miR-4445-5p
ENSG00000077264,cg22508969,hsa-miR-1910-3p
ENSG00000077279,cg03646234,hsa-miR-124-3p
ENSG00000081479,cg27393126,hsa-miR-204-3p
ENSG00000082196,cg08383338,hsa-miR-758-5p
ENSG00000085741,cg03277455,hsa-miR-655-3p
ENSG00000087250,cg19263700,hsa-miR-654-5p
ENSG00000087510,cg07609200,hsa-miR-20a-3p
ENSG00000088320,cg10201663,hsa-miR-520c-3p
ENSG00000089225,cg13343639,hsa-miR-518c-5p
ENSG00000089356,cg11401514,hsa-miR-518b
ENSG00000091482,cg16543094,hsa-miR-520b-3p
ENSG00000091513,cg21128610,hsa-miR-129-1-3p
ENSG00000091664,cg24671734,hsa-miR-1323
ENSG00000099399,cg13713830,hsa-miR-758-3p
ENSG00000099960,cg00485849,hsa-miR-382-3p
ENSG00000100033,cg16331823,hsa-miR-369-5p
ENSG00000100249,cg05754853,hsa-miR-431-5p
ENSG00000100290,cg07282058,hsa-miR-329-3p
ENSG00000100362,cg23181844,hsa-miR-323a-3p
ENSG00000100427,cg18063733,hsa-miR-875-5p
ENSG00000100448,cg05068428,hsa-miR-889-3p
