GE,ME,MI
ENSG00000004846,cg06401021,hsa-miR-599
ENSG00000007038,cg17648210,hsa-miR-1269b
ENSG00000007174,cg24028634,hsa-miR-9-3p
ENSG00000008196,cg03861966,hsa-miR-4652-5p
ENSG00000010282,cg24385694,hsa-miR-370-3p
ENSG00000016082,cg07548607,hsa-miR-767-3p
ENSG00000034239,cg06637001,hsa-miR-767-5p
ENSG00000034971,cg00919118,hsa-miR-4431
ENSG00000046774,cg23557926,hsa-miR-204-5p
ENSG00000067177,cg23203338,hsa-miR-211-5p
ENSG00000069482,cg22508969,hsa-miR-487b-3p
ENSG00000081479,cg19263700,hsa-miR-432-5p
ENSG00000082196,cg21128610,hsa-miR-204-3p
ENSG00000087250,cg00485849,hsa-miR-654-5p
ENSG00000091513,cg07282058,hsa-miR-20a-3p
ENSG00000099399,cg23181844,hsa-miR-382-3p
ENSG00000100448,cg17933583,hsa-miR-329-3p
ENSG00000101144,cg05125578,hsa-miR-323a-3p
ENSG00000101203,cg27478961,hsa-miR-875-3p
ENSG00000102678,cg12232308,hsa-miR-105-5p
ENSG00000103449,cg11392885,hsa-miR-125b-1-3p
ENSG00000104044,cg00011994,hsa-miR-146a-3p
ENSG00000104237,cg12486537,
ENSG00000104313,cg06198892,
ENSG00000104760,cg27307729,
ENSG00000105825,cg25453625,
ENSG00000105894,cg06828936,
ENSG00000107165,cg18063495,
ENSG00000107807,cg25125453,
ENSG00000115616,cg13804182,
ENSG00000118733,cg16238815,
ENSG00000118972,cg25912827,
ENSG00000120251,cg01951086,
ENSG00000123243,cg06892726,
ENSG00000123307,cg19851715,
ENSG00000124205,cg04480386,
ENSG00000124302,cg25339054,
ENSG00000124479,cg26225417,
ENSG00000126861,cg27183679,
ENSG00000127472,cg08413060,
ENSG00000128285,cg27507687,
ENSG00000130035,cg27545367,
ENSG00000130226,cg08788717,
ENSG00000130294,cg15386773,
ENSG00000130700,cg02152120,
ENSG00000131686,cg04796763,
ENSG00000131771,cg06535993,
ENSG00000132975,cg00405152,
ENSG00000133124,cg26730416,
ENSG00000133317,cg20147819,
ENSG00000133488,cg15836635,
ENSG00000134115,cg24662107,
ENSG00000134343,cg21741562,
ENSG00000134363,cg13239252,
ENSG00000135824,cg04006554,
ENSG00000136542,cg00903998,
ENSG00000137392,cg13862384,
ENSG00000138131,cg07349208,
ENSG00000140557,cg19535896,
ENSG00000141338,cg25726077,
ENSG00000143032,cg13052638,
ENSG00000143127,cg11986813,
ENSG00000143194,cg01897797,
ENSG00000144834,cg26682994,
ENSG00000144908,cg10372920,
ENSG00000145428,cg23842109,
ENSG00000145681,cg10682299,
ENSG00000146013,cg05157725,
ENSG00000146250,cg23680282,
ENSG00000146276,cg10396546,
ENSG00000147041,cg04184143,
ENSG00000147381,cg26227411,
