GE,ME,MI
ENSG00000003989,cg17331296,hsa-miR-18a-3p
ENSG00000004809,cg01791407,hsa-miR-584-3p
ENSG00000004838,cg23907053,hsa-miR-616-5p
ENSG00000005513,cg14928319,hsa-miR-940
ENSG00000006071,cg11938455,hsa-miR-636
ENSG00000006128,cg11417025,hsa-miR-519a-5p
ENSG00000006377,cg19306063,hsa-miR-518a-5p
ENSG00000006611,cg12319602,hsa-miR-9-5p
ENSG00000007062,cg02389084,hsa-miR-9-3p
ENSG00000007306,cg13002945,hsa-miR-7702
ENSG00000007402,cg08240383,hsa-miR-579-5p
ENSG00000008196,cg04547002,hsa-miR-155-3p
ENSG00000009709,cg20005074,hsa-miR-1229-3p
ENSG00000009765,cg04280772,hsa-miR-4664-3p
ENSG00000010310,cg19730314,hsa-miR-4665-5p
ENSG00000010438,cg16761581,hsa-miR-4664-5p
ENSG00000011677,cg02344833,hsa-miR-449a
ENSG00000016602,cg06312813,hsa-miR-4724-5p
ENSG00000018625,cg04920032,hsa-miR-4728-5p
ENSG00000019102,cg12279877,hsa-miR-188-5p
ENSG00000019169,cg26360026,hsa-miR-184
ENSG00000026559,cg08420572,hsa-miR-1306-5p
ENSG00000039139,cg08323075,hsa-miR-1304-3p
ENSG00000047662,cg09126279,hsa-miR-3677-3p
ENSG00000047936,cg00085486,hsa-miR-4728-3p
ENSG00000050730,cg01698108,hsa-miR-224-5p
ENSG00000054598,cg19007141,hsa-miR-3677-5p
ENSG00000054938,cg25837803,hsa-miR-7112-3p
ENSG00000056487,cg12094965,hsa-miR-3682-3p
ENSG00000057149,cg17928147,hsa-miR-767-3p
ENSG00000057593,cg20587874,hsa-miR-138-1-3p
ENSG00000062096,cg06637001,hsa-miR-1915-5p
ENSG00000064787,cg26435572,hsa-miR-1269a
ENSG00000064886,cg05855983,hsa-miR-210-3p
ENSG00000065371,cg23332689,hsa-miR-187-3p
ENSG00000065618,cg18792528,hsa-miR-188-3p
ENSG00000067715,cg22758700,hsa-miR-31-5p
ENSG00000067842,cg03724368,hsa-miR-4787-3p
ENSG00000069482,cg11495854,hsa-miR-548ao-3p
ENSG00000069764,cg04557423,hsa-miR-6783-3p
ENSG00000070193,cg27523087,hsa-miR-6728-5p
ENSG00000070729,cg06211837,hsa-miR-19a-3p
ENSG00000071991,cg07956515,hsa-miR-18a-5p
ENSG00000072041,cg13472610,hsa-miR-33a-5p
ENSG00000073792,cg00356183,hsa-miR-934
ENSG00000074410,cg08813925,hsa-miR-2115-5p
ENSG00000074803,cg24066731,hsa-miR-2115-3p
ENSG00000075673,cg05728019,hsa-miR-4446-3p
ENSG00000075886,cg12666727,hsa-miR-6510-3p
ENSG00000075891,cg17514199,hsa-miR-1251-5p
ENSG00000077274,cg01025836,hsa-miR-7156-5p
ENSG00000077935,cg21488617,hsa-miR-7158-3p
ENSG00000079393,cg03277455,hsa-miR-5002-5p
ENSG00000080854,cg10356613,hsa-miR-129-5p
ENSG00000081051,cg06176471,hsa-miR-937-3p
ENSG00000081277,cg02009766,hsa-miR-527
ENSG00000081479,cg23363832,hsa-miR-942-5p
ENSG00000081985,cg20584546,hsa-miR-522-3p
ENSG00000082175,cg15866977,hsa-miR-519a-3p
ENSG00000082556,cg14579819,hsa-miR-802
ENSG00000084453,cg25998402,hsa-miR-137-3p
ENSG00000084628,cg22839308,hsa-miR-551a
ENSG00000086506,cg12873919,hsa-miR-187-5p
ENSG00000086548,cg03872783,hsa-miR-301a-5p
ENSG00000086570,cg19859290,hsa-miR-548d-3p
ENSG00000086696,cg05829782,hsa-miR-449b-5p
ENSG00000088386,cg24659501,hsa-miR-3200-3p
ENSG00000089116,cg09417209,hsa-miR-501-5p
ENSG00000090512,cg18566883,hsa-miR-505-3p
ENSG00000090534,cg24033558,hsa-miR-1226-3p
ENSG00000090932,cg07470207,hsa-miR-301b-3p
ENSG00000091138,cg03926815,hsa-miR-505-5p
ENSG00000091482,cg01815912,hsa-miR-500a-5p
ENSG00000091831,cg15127791,hsa-miR-516a-5p
ENSG00000092009,cg08911275,hsa-miR-138-5p
ENSG00000092758,cg23651323,hsa-miR-873-5p
ENSG00000094755,cg04324821,hsa-miR-20a-3p
ENSG00000095627,cg03461110,hsa-miR-301a-3p
ENSG00000096006,cg05754853,hsa-miR-885-5p
ENSG00000096088,cg16593865,hsa-miR-877-5p
ENSG00000099769,cg04583813,hsa-miR-455-3p
ENSG00000099960,cg12911556,hsa-miR-532-3p
ENSG00000100095,cg26915558,hsa-miR-18b-5p
ENSG00000100146,cg08901662,hsa-miR-4766-3p
ENSG00000100362,cg20383521,hsa-miR-452-5p
ENSG00000100448,cg14621217,hsa-miR-452-3p
ENSG00000100665,cg18208842,hsa-miR-521
ENSG00000100867,cg21279316,hsa-miR-3928-3p
ENSG00000101098,cg16908860,hsa-miR-3150b-3p
ENSG00000101210,cg00601836,hsa-miR-1283
ENSG00000101222,cg07589773,hsa-miR-500b-5p
ENSG00000101292,cg26353296,hsa-miR-3934-5p
ENSG00000101311,cg08141395,hsa-miR-4756-3p
ENSG00000101323,cg06034127,hsa-miR-548f-3p
ENSG00000101425,cg25741215,hsa-miR-135b-5p
ENSG00000101435,cg22510970,hsa-miR-190b-5p
ENSG00000101441,cg13751386,hsa-miR-548b-3p
ENSG00000101746,cg23261919,hsa-miR-5694
ENSG00000102001,cg25593948,hsa-miR-4780
ENSG00000102109,cg12874092,hsa-miR-224-3p
ENSG00000102243,cg02685016,hsa-miR-146a-3p
ENSG00000102854,cg04242021,hsa-miR-767-5p
ENSG00000103310,cg02863489,hsa-miR-105-5p
ENSG00000103355,cg04887807,hsa-miR-130b-5p
ENSG00000103460,cg15991104,hsa-miR-6499-5p
ENSG00000103534,cg01994205,hsa-miR-6499-3p
ENSG00000103546,cg08918274,hsa-miR-548s
ENSG00000103569,cg05728754,hsa-miR-6720-3p
ENSG00000104044,cg19649172,hsa-miR-584-5p
ENSG00000104055,cg01593385,hsa-miR-577
ENSG00000104237,cg26242687,hsa-miR-135b-3p
ENSG00000104332,cg08452338,
ENSG00000105141,cg20176142,
ENSG00000105143,cg26094842,
ENSG00000105173,cg02734505,
ENSG00000105255,cg00085493,
ENSG00000105376,cg16375820,
ENSG00000105388,cg25456593,
ENSG00000105550,cg03670908,
ENSG00000105695,cg20771178,
ENSG00000105877,cg02220837,
ENSG00000106018,cg25892587,
ENSG00000106128,cg13458609,
ENSG00000106278,cg01934626,
ENSG00000106541,cg23736843,
ENSG00000106714,cg04678916,
ENSG00000106927,cg19961043,
ENSG00000107159,cg04812556,
ENSG00000107485,cg19870898,
ENSG00000107807,cg21672572,
ENSG00000107984,cg04388863,
ENSG00000108018,cg05684406,
ENSG00000108176,cg24740531,
ENSG00000108242,cg20565980,
ENSG00000108417,cg16550264,
ENSG00000108576,cg05873285,
ENSG00000108688,cg05500840,
ENSG00000108878,cg20521198,
ENSG00000108932,cg13865610,
ENSG00000109132,cg26043955,
ENSG00000109181,cg23199335,
ENSG00000109182,cg15425061,
ENSG00000109193,cg11250941,
ENSG00000109205,cg01098959,
ENSG00000109255,cg08815672,
ENSG00000109424,cg27223728,
ENSG00000109906,cg00773902,
ENSG00000110148,cg00802903,
ENSG00000110169,cg24170465,
ENSG00000110195,cg01798157,
ENSG00000110484,cg19497517,
ENSG00000111344,cg05673882,
ENSG00000111404,cg16650073,
ENSG00000111700,cg27565555,
ENSG00000111783,cg19929194,
ENSG00000111981,cg26866168,
ENSG00000112183,cg13477812,
ENSG00000112238,cg23309670,
ENSG00000112280,cg02722188,
ENSG00000112333,cg08543966,
ENSG00000112494,cg05709468,
ENSG00000112936,cg21889472,
ENSG00000112981,cg19065831,
ENSG00000113924,cg08651937,
