GE,ME,MI
ENSG00000004809,cg17331296,hsa-miR-18a-3p
ENSG00000004838,cg01791407,hsa-miR-519a-5p
ENSG00000005513,cg23907053,hsa-miR-518a-5p
ENSG00000006071,cg14928319,hsa-miR-9-3p
ENSG00000006128,cg11938455,hsa-miR-155-3p
ENSG00000006377,cg19306063,hsa-miR-4664-3p
ENSG00000007062,cg12319602,hsa-miR-4665-5p
ENSG00000008196,cg02389084,hsa-miR-449a
ENSG00000009765,cg08240383,hsa-miR-4728-5p
ENSG00000010438,cg04547002,hsa-miR-188-5p
ENSG00000019169,cg20005074,hsa-miR-184
ENSG00000026559,cg04280772,hsa-miR-1304-3p
ENSG00000047936,cg19730314,hsa-miR-4728-3p
ENSG00000054598,cg02344833,hsa-miR-224-5p
ENSG00000057149,cg06312813,hsa-miR-7112-3p
ENSG00000057593,cg04920032,hsa-miR-767-3p
ENSG00000064787,cg12279877,hsa-miR-138-1-3p
ENSG00000065371,cg26360026,hsa-miR-1269a
ENSG00000067842,cg08420572,hsa-miR-210-3p
ENSG00000069482,cg08323075,hsa-miR-187-3p
ENSG00000070193,cg09126279,hsa-miR-188-3p
ENSG00000070729,cg00085486,hsa-miR-548ao-3p
ENSG00000071991,cg01698108,hsa-miR-6783-3p
ENSG00000072041,cg19007141,hsa-miR-6728-5p
ENSG00000073792,cg25837803,hsa-miR-18a-5p
ENSG00000075886,cg20587874,hsa-miR-934
ENSG00000075891,cg06637001,hsa-miR-2115-5p
ENSG00000077274,cg26435572,hsa-miR-2115-3p
ENSG00000077935,cg05855983,hsa-miR-4446-3p
ENSG00000081985,cg23332689,hsa-miR-1251-5p
ENSG00000082175,cg18792528,hsa-miR-7158-3p
ENSG00000082556,cg22758700,hsa-miR-937-3p
ENSG00000086696,cg03724368,hsa-miR-527
ENSG00000088386,cg04557423,hsa-miR-522-3p
ENSG00000090512,cg08813925,hsa-miR-519a-3p
ENSG00000090932,cg24066731,hsa-miR-802
ENSG00000091138,cg05728019,hsa-miR-137-3p
ENSG00000091482,cg12666727,hsa-miR-551a
ENSG00000091831,cg17514199,hsa-miR-301a-5p
ENSG00000094755,cg01025836,hsa-miR-548d-3p
ENSG00000095627,cg03277455,hsa-miR-3200-3p
ENSG00000099769,cg10356613,hsa-miR-301b-3p
ENSG00000099960,cg14579819,hsa-miR-516a-5p
ENSG00000100095,cg25998402,hsa-miR-138-5p
ENSG00000100146,cg22839308,hsa-miR-885-5p
ENSG00000100362,cg05829782,hsa-miR-877-5p
ENSG00000100867,cg09417209,hsa-miR-4766-3p
ENSG00000101098,cg24033558,hsa-miR-452-5p
ENSG00000101222,cg07470207,hsa-miR-452-3p
ENSG00000101292,cg01815912,hsa-miR-521
ENSG00000101311,cg15127791,hsa-miR-1283
ENSG00000101323,cg04324821,hsa-miR-548f-3p
ENSG00000101425,cg05754853,hsa-miR-135b-5p
ENSG00000101435,cg16593865,hsa-miR-190b-5p
ENSG00000102109,cg04583813,hsa-miR-4780
ENSG00000102243,cg12911556,hsa-miR-224-3p
ENSG00000102854,cg20383521,hsa-miR-146a-3p
ENSG00000103310,cg14621217,hsa-miR-767-5p
ENSG00000103355,cg00601836,hsa-miR-105-5p
ENSG00000103534,cg08141395,hsa-miR-130b-5p
ENSG00000103546,cg06034127,hsa-miR-6499-5p
ENSG00000104044,cg23261919,hsa-miR-6499-3p
ENSG00000104055,cg04242021,hsa-miR-548s
ENSG00000104332,cg02863489,hsa-miR-6720-3p
ENSG00000105141,cg20176142,hsa-miR-577
ENSG00000105143,cg26094842,hsa-miR-135b-3p
ENSG00000105255,cg00085493,
ENSG00000105388,cg16375820,
ENSG00000105550,cg25456593,
ENSG00000105695,cg02220837,
ENSG00000106128,cg13458609,
ENSG00000106278,cg01934626,
ENSG00000106541,cg04678916,
ENSG00000107159,cg19961043,
ENSG00000107807,cg19870898,
ENSG00000108018,cg21672572,
ENSG00000108417,cg05684406,
ENSG00000108688,cg24740531,
ENSG00000108878,cg20565980,
ENSG00000109132,cg16550264,
ENSG00000109182,cg05873285,
ENSG00000109193,cg23199335,
ENSG00000109205,cg11250941,
ENSG00000109255,cg01098959,
ENSG00000109424,cg27223728,
ENSG00000109906,cg24170465,
ENSG00000110148,cg01798157,
ENSG00000110169,cg19497517,
ENSG00000110195,cg16650073,
ENSG00000110484,cg27565555,
ENSG00000111344,cg19929194,
ENSG00000112238,cg26866168,
ENSG00000112280,cg05709468,
ENSG00000112333,cg19065831,
ENSG00000113924,cg08651937,
ENSG00000113946,cg05069228,
ENSG00000114248,cg17580935,
ENSG00000114547,cg06708255,
ENSG00000114638,cg00067414,
ENSG00000115386,cg13933373,
ENSG00000115592,cg26329715,
ENSG00000115596,cg13929323,
ENSG00000115648,cg13985135,
ENSG00000115850,cg01091951,
ENSG00000116176,cg20303331,
ENSG00000116996,cg06945936,
ENSG00000117013,cg02005231,
ENSG00000117148,cg14543226,
ENSG00000117507,cg18669186,
ENSG00000118194,cg12086936,
ENSG00000118322,cg17935217,
ENSG00000118702,cg15963552,
ENSG00000119866,cg19595750,
ENSG00000119919,cg01901579,
ENSG00000120088,cg10180415,
ENSG00000120251,cg13508949,
ENSG00000120289,cg21913630,
ENSG00000121270,cg20663376,
ENSG00000121335,cg14081251,
ENSG00000121742,cg23488414,
ENSG00000122584,cg08169394,
ENSG00000123576,cg20739435,
ENSG00000124102,cg12518410,
ENSG00000124134,cg09020665,
ENSG00000124159,cg11671913,
ENSG00000124205,cg13320291,
ENSG00000124249,cg01066220,
ENSG00000124664,cg23111196,
ENSG00000124935,cg12636882,
ENSG00000125965,cg21264189,
ENSG00000126010,cg14181111,
ENSG00000126233,cg18671950,
ENSG00000126550,cg03441279,
ENSG00000126562,cg06376598,
ENSG00000126752,cg20455854,
ENSG00000128422,cg07297397,
ENSG00000128714,cg19246110,
ENSG00000129151,cg21961202,
ENSG00000129451,cg12113251,
ENSG00000129455,cg25782847,
ENSG00000129514,cg03961010,
ENSG00000129988,cg09353705,
ENSG00000130045,cg08768852,
ENSG00000130234,cg04203238,
ENSG00000130287,cg01682111,
ENSG00000130294,cg27024272,
ENSG00000130829,cg00101602,
ENSG00000131096,cg07779120,
ENSG00000131668,cg23179456,
ENSG00000131686,cg08580254,
ENSG00000131737,cg19996971,
ENSG00000131914,cg10023454,
ENSG00000132164,cg11203512,
ENSG00000132429,cg02110858,
ENSG00000132437,cg24036791,
ENSG00000132446,cg05499499,
ENSG00000132554,cg26348348,
ENSG00000132681,cg21213593,
ENSG00000132975,cg15750501,
ENSG00000133019,cg06908618,
ENSG00000133488,cg14065857,
ENSG00000133863,cg01723706,
ENSG00000134020,cg18467168,
ENSG00000134240,cg18932798,
ENSG00000134438,cg05089968,
ENSG00000134757,cg10501210,
ENSG00000134760,cg05259836,
ENSG00000134762,cg11845292,
ENSG00000135069,cg05919105,
ENSG00000135116,cg18975416,
ENSG00000135226,cg17721710,
ENSG00000135346,cg23253309,
ENSG00000135374,cg11385003,
ENSG00000135443,cg12542255,
ENSG00000135638,cg20745419,
ENSG00000135773,cg20197756,
ENSG00000135960,cg13971154,
ENSG00000136099,cg18323466,
ENSG00000136155,cg03239970,
ENSG00000136231,cg18009093,
ENSG00000136457,cg11481534,
ENSG00000136546,cg27132471,
ENSG00000136928,cg11943056,
ENSG00000137090,cg01224366,
ENSG00000137440,cg25334934,
ENSG00000137674,cg11784071,
ENSG00000137975,cg07469637,
ENSG00000138083,cg04573500,
ENSG00000138347,cg23968286,
ENSG00000139515,cg08719712,
