GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4739
ENSG00000000005,cg17689707,hsa-miR-4740-5p
ENSG00000000419,cg01156077,hsa-miR-4735-5p
ENSG00000000457,cg18757087,hsa-miR-4736
ENSG00000000460,cg22970357,hsa-miR-3064-5p
ENSG00000000938,cg18002126,hsa-miR-3064-3p
ENSG00000000971,cg11461030,hsa-miR-4738-5p
ENSG00000001036,cg23892690,hsa-miR-4738-3p
ENSG00000001167,cg21460020,hsa-miR-6791-3p
ENSG00000001461,cg13604020,hsa-miR-6791-5p
ENSG00000001561,cg12875720,hsa-miR-6790-3p
ENSG00000001617,cg26366091,hsa-miR-6790-5p
ENSG00000001626,cg18640514,hsa-miR-6793-3p
ENSG00000001629,cg20058937,hsa-miR-6793-5p
ENSG00000001630,cg17331296,hsa-miR-6792-3p
ENSG00000002016,cg01886303,hsa-miR-6792-5p
ENSG00000002079,cg18411043,hsa-miR-6794-3p
ENSG00000002330,cg01965939,hsa-miR-6794-5p
ENSG00000002586,cg25987194,hsa-miR-6825-3p
ENSG00000002587,cg02023043,hsa-miR-6825-5p
ENSG00000002745,cg07126559,hsa-miR-6826-3p
ENSG00000002746,cg20637688,hsa-miR-6826-5p
ENSG00000002822,cg12152384,hsa-miR-6827-3p
ENSG00000002834,cg26521139,hsa-miR-6827-5p
ENSG00000002919,cg23859051,hsa-miR-6828-5p
ENSG00000002933,cg05478330,hsa-miR-335-5p
ENSG00000003096,cg06401021,hsa-miR-339-5p
ENSG00000003137,cg06997305,hsa-miR-324-5p
ENSG00000003147,cg11398523,hsa-miR-331-3p
ENSG00000003249,cg16031515,hsa-miR-338-3p
ENSG00000003393,cg13024709,hsa-miR-324-3p
ENSG00000003400,cg02053188,hsa-miR-18a-3p
ENSG00000003402,cg06992223,hsa-miR-299-5p
ENSG00000003436,cg25762679,hsa-miR-4511
ENSG00000003756,cg12916710,hsa-miR-4512
ENSG00000003987,cg00701692,hsa-miR-4510
ENSG00000003989,cg13770691,hsa-miR-4507
ENSG00000004059,cg08436089,hsa-miR-4508
ENSG00000004139,cg12123019,hsa-miR-4506
ENSG00000004142,cg10527300,hsa-miR-4504
ENSG00000004455,cg06060137,hsa-miR-548e-5p
ENSG00000004468,cg26331625,hsa-miR-483-5p
ENSG00000004478,cg24749470,hsa-miR-942-3p
ENSG00000004487,cg16617366,hsa-miR-1180-5p
ENSG00000004534,cg01791407,hsa-miR-488-3p
ENSG00000004660,cg00367615,hsa-miR-1287-3p
ENSG00000004700,cg21161253,hsa-miR-744-3p
ENSG00000004776,cg11498228,hsa-miR-491-3p
ENSG00000004777,cg20106459,hsa-miR-6125
ENSG00000004779,cg13773570,hsa-miR-490-5p
ENSG00000004799,cg04411893,hsa-miR-3192-3p
ENSG00000004809,cg15981475,hsa-miR-3151-3p
