GE,ME,MI
ENSG00000009765,cg04044188,hsa-miR-4636
ENSG00000012504,cg13241681,hsa-miR-7702
ENSG00000019102,cg05964918,hsa-miR-4728-3p
ENSG00000047936,cg02389084,hsa-miR-125b-2-3p
ENSG00000050730,cg16240683,hsa-miR-204-5p
ENSG00000054938,cg06351796,hsa-miR-187-3p
ENSG00000057149,cg27170268,hsa-miR-934
ENSG00000064787,cg14040633,hsa-miR-200b-5p
ENSG00000075035,cg12094965,hsa-miR-944
ENSG00000083782,cg09658497,hsa-miR-137-3p
ENSG00000100373,cg12501870,hsa-miR-200a-3p
ENSG00000101049,cg10326726,hsa-miR-4501
ENSG00000101938,cg07906745,hsa-miR-429
ENSG00000103460,cg00295382,hsa-miR-548f-3p
ENSG00000105398,cg13107973,hsa-miR-1293
ENSG00000105668,cg17052212,hsa-miR-191-3p
ENSG00000106038,cg14323984,hsa-miR-6499-5p
ENSG00000106278,cg19244553,hsa-miR-6499-3p
ENSG00000106483,cg10506618,hsa-miR-203b-3p
ENSG00000106809,cg20664034,hsa-miR-133b
ENSG00000109511,cg12620035,hsa-miR-6715b-3p
ENSG00000110375,cg20176142,
ENSG00000111700,cg22635491,
ENSG00000112936,cg03829559,
ENSG00000114854,cg07052524,
ENSG00000115665,cg04924555,
ENSG00000117215,cg19856705,
ENSG00000119698,cg13053082,
ENSG00000122133,cg16811851,
ENSG00000123500,cg01064725,
ENSG00000124102,cg13865610,
ENSG00000127083,cg07564598,
ENSG00000129451,cg27223728,
ENSG00000129455,cg14549078,
ENSG00000130700,cg00430542,
ENSG00000132677,cg09362366,
ENSG00000132681,cg01798157,
ENSG00000133101,cg25941075,
ENSG00000134240,cg10541663,
ENSG00000134398,cg02914047,
ENSG00000134757,cg05709468,
ENSG00000136928,cg24716879,
ENSG00000137077,cg21017775,
ENSG00000137440,cg22455271,
ENSG00000138152,cg13851334,
ENSG00000138615,cg06643882,
ENSG00000140600,cg25407979,
ENSG00000141469,cg25498969,
ENSG00000142973,cg10279487,
ENSG00000143196,cg07810733,
ENSG00000143318,cg15056794,
ENSG00000143536,cg07340894,
ENSG00000143556,cg01653532,
ENSG00000143768,cg05600609,
