GE,ME,MI
ENSG00000000005,cg04804717,hsa-miR-6793-5p
ENSG00000001561,cg01942226,hsa-miR-335-5p
ENSG00000002079,cg12875720,hsa-miR-331-3p
ENSG00000002746,cg26366091,hsa-miR-324-3p
ENSG00000002933,cg10569615,hsa-miR-18a-3p
ENSG00000003096,cg08436089,hsa-miR-299-5p
ENSG00000003137,cg04044188,hsa-miR-483-5p
ENSG00000003147,cg03231860,hsa-miR-1287-3p
ENSG00000004139,cg24749470,hsa-miR-744-3p
ENSG00000004468,cg05395156,hsa-miR-146b-3p
ENSG00000004776,cg15889548,hsa-miR-489-5p
ENSG00000004799,cg16283287,hsa-miR-520f-5p
ENSG00000004809,cg16306654,hsa-miR-1258
ENSG00000004846,cg14140379,hsa-miR-16-1-3p
ENSG00000004848,cg05822335,hsa-miR-3164
ENSG00000004948,cg13241681,hsa-miR-592
ENSG00000005102,cg02013739,hsa-miR-598-3p
ENSG00000005108,cg01903799,hsa-miR-573
ENSG00000005187,cg02577745,hsa-miR-615-3p
ENSG00000005243,cg14928319,hsa-miR-4636
ENSG00000005381,cg05964918,hsa-miR-4633-3p
ENSG00000005421,cg10996527,hsa-miR-4639-3p
ENSG00000005471,cg13093389,hsa-miR-940
ENSG00000005513,cg19090437,hsa-miR-517c-3p
ENSG00000005844,cg10663897,hsa-miR-636
ENSG00000006059,cg09676788,hsa-miR-6842-3p
ENSG00000006128,cg04093633,hsa-miR-1269b
ENSG00000006606,cg10024501,hsa-miR-4521
ENSG00000006611,cg21857668,hsa-miR-4515
ENSG00000006659,cg04414975,hsa-miR-1224-5p
ENSG00000006747,cg09925075,hsa-miR-519a-5p
ENSG00000007038,cg05925497,hsa-miR-518a-5p
ENSG00000007062,cg22266967,hsa-miR-7702
ENSG00000007129,cg02389084,hsa-miR-552-5p
ENSG00000007237,cg21207665,hsa-miR-579-5p
ENSG00000007264,cg16240683,hsa-miR-520g-5p
ENSG00000007306,cg02241924,hsa-miR-519d-5p
ENSG00000007312,cg20253561,hsa-miR-411-3p
ENSG00000007314,cg07914250,hsa-miR-33b-3p
ENSG00000007516,cg03143457,hsa-miR-671-3p
ENSG00000007908,cg20005074,hsa-miR-23a-5p
ENSG00000007952,cg02770672,hsa-miR-19b-1-5p
ENSG00000008118,cg09820180,hsa-let-7c-3p
ENSG00000008196,cg06351796,hsa-miR-133a-5p
ENSG00000008226,cg18434367,hsa-miR-26a-1-3p
ENSG00000008277,cg22530691,hsa-miR-25-5p
ENSG00000008323,cg18872016,hsa-miR-3074-5p
ENSG00000008517,cg02495552,hsa-miR-200c-5p
ENSG00000009709,cg10856296,hsa-miR-3129-3p
ENSG00000009765,cg22301128,hsa-miR-3152-5p
ENSG00000009790,cg21462633,hsa-miR-5586-5p
ENSG00000009950,cg23983106,hsa-miR-1229-3p
ENSG00000010295,cg18630748,hsa-miR-4664-3p
ENSG00000010438,cg06022562,hsa-miR-4664-5p
ENSG00000010671,cg06312813,hsa-miR-449a
ENSG00000010932,cg25439867,hsa-miR-4724-5p
ENSG00000011332,cg02236679,hsa-miR-4728-5p
ENSG00000011465,cg14266251,hsa-miR-363-3p
ENSG00000011600,cg04920032,hsa-miR-184
ENSG00000012124,cg02056653,hsa-miR-154-3p
ENSG00000012223,cg08090385,hsa-miR-154-5p
ENSG00000012504,cg04304872,hsa-miR-150-5p
ENSG00000012779,cg02981663,hsa-miR-3619-3p
ENSG00000013297,cg20611334,hsa-miR-511-3p
ENSG00000013619,cg14596108,hsa-miR-494-5p
ENSG00000013725,cg22444116,hsa-miR-1295b-3p
ENSG00000015285,cg03490200,hsa-miR-1295b-5p
ENSG00000015413,cg06590662,hsa-miR-1307-5p
ENSG00000016082,cg02235049,hsa-miR-1306-5p
ENSG00000016402,cg03081478,hsa-miR-1247-3p
ENSG00000016602,cg16481280,hsa-miR-455-5p
ENSG00000017427,cg16745930,hsa-miR-378d
ENSG00000017483,cg18165065,hsa-miR-6720-5p
ENSG00000018236,cg26339162,hsa-miR-4661-5p
ENSG00000018625,cg13193591,hsa-miR-376b-3p
