GE,ME,MI
ENSG00000002079,cg04044188,hsa-miR-483-5p
ENSG00000004468,cg16283287,hsa-miR-1287-3p
ENSG00000004809,cg13241681,hsa-miR-592
ENSG00000006606,cg14928319,hsa-miR-4636
ENSG00000007306,cg05964918,hsa-miR-940
ENSG00000007952,cg10663897,hsa-miR-517c-3p
ENSG00000008196,cg10024501,hsa-miR-1269b
ENSG00000009765,cg21857668,hsa-miR-7702
ENSG00000010932,cg02389084,hsa-miR-23a-5p
ENSG00000012124,cg16240683,hsa-let-7c-3p
ENSG00000012223,cg09820180,hsa-miR-200c-5p
ENSG00000012504,cg06351796,hsa-miR-3152-5p
ENSG00000015413,cg02495552,hsa-miR-4724-5p
ENSG00000016602,cg21462633,hsa-miR-1295b-5p
ENSG00000017427,cg06022562,hsa-miR-1247-3p
ENSG00000018236,cg06312813,hsa-miR-4728-3p
ENSG00000018625,cg25439867,hsa-miR-383-5p
ENSG00000019102,cg02236679,hsa-miR-224-5p
ENSG00000019169,cg04920032,hsa-miR-519e-5p
ENSG00000019991,cg02056653,hsa-miR-519e-3p
ENSG00000021645,cg16481280,hsa-miR-498-5p
ENSG00000027644,cg18165065,hsa-miR-515-5p
ENSG00000035720,cg27170268,hsa-miR-515-3p
ENSG00000038295,cg14040633,hsa-miR-512-5p
ENSG00000039987,cg18720486,hsa-miR-512-3p
ENSG00000041515,cg03953513,hsa-miR-525-3p
ENSG00000043039,cg15114607,hsa-miR-525-5p
ENSG00000047936,cg07269374,hsa-miR-519b-3p
ENSG00000048462,cg19007141,hsa-miR-520a-3p
ENSG00000048545,cg24903668,hsa-miR-520a-5p
ENSG00000049249,cg14981637,hsa-miR-519c-3p
ENSG00000050628,cg17827470,hsa-miR-125b-2-3p
ENSG00000050730,cg12094965,hsa-miR-517-5p
ENSG00000054356,cg02332500,hsa-miR-524-3p
ENSG00000054938,cg09658497,hsa-miR-99a-3p
ENSG00000055732,cg11631427,hsa-miR-29b-1-5p
ENSG00000055957,cg02372820,hsa-miR-29b-2-5p
ENSG00000057149,cg07796002,hsa-miR-3923
ENSG00000060718,cg20716209,hsa-miR-203a-3p
ENSG00000064787,cg21201572,hsa-miR-204-5p
ENSG00000064886,cg00564723,hsa-miR-205-5p
ENSG00000066294,cg26033520,hsa-miR-210-3p
ENSG00000067798,cg14244402,hsa-miR-187-3p
ENSG00000068781,cg22592108,hsa-miR-490-3p
ENSG00000069535,cg12501870,hsa-miR-200b-3p
ENSG00000069812,cg26437522,hsa-miR-150-3p
ENSG00000070031,cg11079635,hsa-miR-214-3p
ENSG00000070193,cg13472610,hsa-miR-99a-5p
ENSG00000070808,cg11241756,hsa-miR-934
ENSG00000070985,cg19318393,hsa-miR-223-5p
ENSG00000072041,cg23662097,hsa-miR-200b-5p
ENSG00000072657,cg17425818,hsa-miR-1251-5p
ENSG00000073792,cg25215834,hsa-miR-518e-3p
ENSG00000074211,cg13531259,hsa-miR-518a-3p
ENSG00000074317,cg10326726,hsa-miR-944
ENSG00000075035,cg12496975,hsa-miR-135a-5p
ENSG00000075340,cg02009766,hsa-miR-137-3p
ENSG00000077264,cg07906745,hsa-miR-133a-3p
ENSG00000078098,cg20584546,hsa-miR-187-5p
ENSG00000078295,cg20141229,hsa-miR-3189-3p
ENSG00000079102,cg00295382,hsa-miR-662
ENSG00000079156,cg13107973,hsa-miR-10a-3p
ENSG00000081985,cg11862144,hsa-miR-873-5p
ENSG00000082293,cg13419869,hsa-miR-556-3p
ENSG00000083782,cg17052212,hsa-miR-141-3p
ENSG00000086570,cg01369207,hsa-miR-518c-3p
ENSG00000086696,cg05244762,hsa-miR-524-5p
ENSG00000086967,cg01886855,hsa-miR-520c-3p
ENSG00000087494,cg17675712,hsa-miR-518c-5p
ENSG00000088340,cg15992935,hsa-miR-518f-3p
ENSG00000090512,cg08866991,hsa-miR-520b-3p
ENSG00000091181,cg03548062,hsa-miR-523-3p
ENSG00000092009,cg05709720,hsa-miR-518f-5p
ENSG00000092295,cg20151476,hsa-miR-200a-3p
ENSG00000092345,cg25441338,hsa-miR-4501
ENSG00000092377,cg14323984,hsa-miR-516b-5p
ENSG00000093134,cg16401770,hsa-miR-519d-3p
ENSG00000094755,cg19111265,hsa-miR-520d-5p
ENSG00000094963,cg04231636,hsa-miR-517b-3p
ENSG00000095713,cg13587665,hsa-miR-520d-3p
ENSG00000096006,cg17187762,hsa-miR-3922-3p
ENSG00000099960,cg16209517,hsa-miR-1323
ENSG00000100078,cg02304751,hsa-miR-551b-3p
ENSG00000100079,cg22715764,hsa-miR-6510-3p
ENSG00000100146,cg10685128,hsa-miR-3193
ENSG00000100170,cg23291048,hsa-miR-5684
ENSG00000100346,cg20162599,hsa-miR-4756-3p
ENSG00000100362,cg04757168,hsa-miR-200a-5p
ENSG00000100373,cg19244553,hsa-miR-429
ENSG00000100448,cg01477971,hsa-miR-548f-3p
ENSG00000100450,cg15704662,hsa-miR-4778-3p
ENSG00000100453,cg10506618,hsa-miR-205-3p
ENSG00000100721,cg20198393,hsa-miR-224-3p
ENSG00000100867,cg04897892,hsa-miR-1293
ENSG00000100985,cg16934235,hsa-miR-6730-3p
ENSG00000101049,cg09984479,hsa-let-7a-2-3p
ENSG00000101180,cg20664034,hsa-miR-191-3p
ENSG00000101198,cg02389634,hsa-miR-125b-1-3p
ENSG00000101210,cg14374432,hsa-miR-6499-5p
ENSG00000101916,cg03655174,hsa-miR-6499-3p
ENSG00000101938,cg16548605,hsa-miR-6720-3p
ENSG00000102243,cg12620035,hsa-miR-203b-3p
ENSG00000102271,cg20176142,hsa-miR-133b
ENSG00000102468,cg13105327,hsa-miR-1-3p
ENSG00000102524,cg26094842,hsa-miR-135b-3p
ENSG00000103313,cg27100370,hsa-miR-3131
ENSG00000103316,cg22635491,hsa-miR-29c-5p
