GE,ME,MI
ENSG00000000003,cg04804717,hsa-miR-3130-5p
ENSG00000000005,cg01942226,hsa-miR-4739
ENSG00000001561,cg23818351,hsa-miR-4736
ENSG00000001617,cg12875720,hsa-miR-4738-3p
ENSG00000002079,cg26366091,hsa-miR-6793-3p
ENSG00000002549,cg18512963,hsa-miR-6793-5p
ENSG00000002587,cg11703729,hsa-miR-6792-3p
ENSG00000002746,cg21372174,hsa-miR-335-5p
ENSG00000002933,cg20637688,hsa-miR-324-5p
ENSG00000003096,cg10569615,hsa-miR-331-3p
ENSG00000003137,cg08479865,hsa-miR-324-3p
ENSG00000003147,cg08422054,hsa-miR-18a-3p
ENSG00000003249,cg08436089,hsa-miR-299-5p
ENSG00000003989,cg04044188,hsa-miR-4510
ENSG00000004139,cg03231860,hsa-miR-483-5p
ENSG00000004399,cg04679849,hsa-miR-1287-3p
ENSG00000004468,cg24749470,hsa-miR-744-3p
ENSG00000004776,cg05395156,hsa-miR-6125
ENSG00000004799,cg21832537,hsa-miR-1266-3p
ENSG00000004809,cg08533745,hsa-miR-1251-3p
ENSG00000004838,cg15889548,hsa-miR-146b-3p
ENSG00000004846,cg03393017,hsa-miR-497-3p
ENSG00000004848,cg19440734,hsa-miR-550a-5p
ENSG00000004948,cg16283287,hsa-miR-489-5p
ENSG00000005001,cg16306654,hsa-miR-520f-5p
ENSG00000005102,cg14140379,hsa-miR-1257
ENSG00000005108,cg05822335,hsa-let-7e-3p
ENSG00000005187,cg19723154,hsa-miR-539-3p
ENSG00000005243,cg13241681,hsa-miR-1258
ENSG00000005249,cg02013739,hsa-miR-15a-3p
ENSG00000005381,cg01903799,hsa-miR-16-1-3p
ENSG00000005421,cg21591278,hsa-miR-584-3p
ENSG00000005469,cg02577745,hsa-miR-1185-1-3p
ENSG00000005471,cg14928319,hsa-miR-3164
ENSG00000005513,cg05828925,hsa-miR-3158-3p
ENSG00000005844,cg05964918,hsa-miR-365b-5p
ENSG00000005981,cg14302214,hsa-miR-592
ENSG00000006016,cg10996527,hsa-miR-598-3p
ENSG00000006025,cg13093389,hsa-miR-573
ENSG00000006059,cg19090437,hsa-miR-616-5p
ENSG00000006071,cg10663897,hsa-miR-615-3p
ENSG00000006116,cg09676788,hsa-miR-632
ENSG00000006128,cg04093633,hsa-miR-4636
ENSG00000006283,cg02152985,hsa-miR-4633-3p
ENSG00000006377,cg26768556,hsa-miR-4640-5p
ENSG00000006468,cg10024501,hsa-miR-4639-3p
ENSG00000006534,cg00085790,hsa-miR-7109-3p
ENSG00000006555,cg25438767,hsa-miR-940
ENSG00000006606,cg21857668,hsa-miR-939-5p
ENSG00000006611,cg04414975,hsa-miR-942-5p
ENSG00000006638,cg09925075,hsa-miR-517c-3p
ENSG00000006659,cg08575330,hsa-miR-943
ENSG00000006747,cg05925497,hsa-miR-4745-3p
ENSG00000006756,cg00188654,hsa-miR-4742-3p
ENSG00000006788,cg25591469,hsa-miR-4741
ENSG00000007038,cg22266967,hsa-miR-122b-5p
ENSG00000007062,cg02389084,hsa-miR-636
ENSG00000007129,cg19013178,hsa-miR-5579-5p
ENSG00000007174,cg21207665,hsa-miR-6844
ENSG00000007216,cg06283052,hsa-miR-6842-3p
ENSG00000007237,cg22418565,hsa-miR-1269b
ENSG00000007255,cg00444360,hsa-miR-4521
ENSG00000007264,cg16240683,hsa-miR-4516
ENSG00000007306,cg03768717,hsa-miR-4515
ENSG00000007312,cg00340958,hsa-miR-4518
ENSG00000007314,cg08609578,hsa-miR-4520-3p
ENSG00000007350,cg09588284,hsa-miR-216b-3p
ENSG00000007372,cg04111102,hsa-miR-1224-5p
ENSG00000007402,cg02241924,hsa-miR-519a-5p
ENSG00000007516,cg20253561,hsa-miR-518a-5p
ENSG00000007908,cg04547002,hsa-miR-146a-5p
ENSG00000007933,cg07914250,hsa-miR-127-3p
ENSG00000007944,cg23545250,hsa-miR-134-5p
ENSG00000007952,cg15571423,hsa-miR-191-5p
ENSG00000008056,cg03143457,hsa-miR-9-3p
ENSG00000008118,cg20005074,hsa-miR-125a-5p
ENSG00000008196,cg02770672,hsa-miR-7702
ENSG00000008226,cg00638845,hsa-miR-7704
ENSG00000008277,cg09820180,hsa-miR-552-5p
ENSG00000008300,cg13219080,hsa-miR-579-5p
ENSG00000008323,cg27527798,hsa-miR-520g-5p
ENSG00000008394,cg06351796,hsa-miR-519d-5p
ENSG00000008441,cg18434367,hsa-miR-411-3p
ENSG00000008516,cg22530691,hsa-miR-33b-3p
ENSG00000008517,cg18872016,hsa-miR-654-3p
ENSG00000008853,cg02495552,hsa-miR-671-3p
ENSG00000009709,cg26735980,hsa-miR-24-2-5p
ENSG00000009724,cg07447769,hsa-miR-23a-5p
ENSG00000009765,cg24094804,hsa-miR-19b-1-5p
ENSG00000009790,cg10856296,hsa-let-7c-3p
ENSG00000009950,cg22301128,hsa-miR-152-5p
ENSG00000010282,cg13562353,hsa-miR-133a-5p
ENSG00000010295,cg05487207,hsa-miR-26a-1-3p
ENSG00000010310,cg21462633,hsa-miR-25-5p
ENSG00000010319,cg24157598,hsa-miR-3074-5p
ENSG00000010327,cg13275724,hsa-miR-200c-5p
ENSG00000010361,cg23983106,hsa-miR-3127-3p
ENSG00000010379,cg18856261,hsa-miR-3129-3p
ENSG00000010438,cg04813834,hsa-miR-3152-5p
ENSG00000010610,cg18630748,hsa-miR-466
ENSG00000010671,cg23146197,hsa-miR-3136-5p
ENSG00000010810,cg03619586,hsa-miR-323b-5p
ENSG00000010932,cg06022562,hsa-miR-5586-5p
ENSG00000011028,cg01005968,hsa-miR-1229-3p
ENSG00000011083,cg06312813,hsa-miR-4664-3p
ENSG00000011332,cg25632577,hsa-miR-4665-5p
ENSG00000011422,cg00506540,hsa-miR-4664-5p
ENSG00000011426,cg22108567,hsa-miR-4662a-5p
ENSG00000011465,cg25439867,hsa-miR-3622a-3p
ENSG00000011590,cg02236679,hsa-miR-3620-3p
ENSG00000011600,cg14266251,hsa-miR-6764-5p
ENSG00000011638,cg04920032,hsa-miR-449a
ENSG00000012124,cg00163018,hsa-miR-4726-5p
ENSG00000012223,cg16371838,hsa-miR-4724-3p
ENSG00000012504,cg02056653,hsa-miR-4724-5p
ENSG00000012779,cg08846870,hsa-miR-4728-5p
ENSG00000012817,cg08090384,hsa-miR-363-3p
ENSG00000013297,cg08090385,hsa-miR-6847-5p
ENSG00000013588,cg04304872,hsa-miR-6849-3p
ENSG00000013619,cg24523948,hsa-miR-190a-5p
ENSG00000013725,cg02981663,hsa-miR-184
ENSG00000015285,cg08190545,hsa-miR-154-3p
ENSG00000015413,cg20611334,hsa-miR-154-5p
ENSG00000015520,cg22364465,hsa-miR-150-5p
ENSG00000016082,cg14596108,hsa-miR-149-5p
ENSG00000016391,cg15971761,hsa-miR-3619-3p
ENSG00000016402,cg15775200,hsa-miR-3177-5p
ENSG00000016602,cg04002235,hsa-miR-511-3p
ENSG00000017427,cg08477158,hsa-miR-494-5p
ENSG00000017483,cg22444116,hsa-miR-624-3p
ENSG00000018236,cg23217983,hsa-miR-1295b-3p
ENSG00000018280,cg04226952,hsa-miR-5588-3p
ENSG00000018408,cg03490200,hsa-miR-1295b-5p
ENSG00000018625,cg06590662,hsa-miR-548au-3p
ENSG00000018869,cg16989132,hsa-miR-1307-5p
ENSG00000019102,cg02235049,hsa-miR-1306-5p
ENSG00000019169,cg22884714,hsa-miR-1247-3p
ENSG00000019186,cg10648543,hsa-miR-1304-3p
ENSG00000019485,cg03081478,hsa-miR-455-5p
ENSG00000019505,cg16481280,hsa-miR-5706
ENSG00000019549,cg16745930,hsa-miR-514a-5p
ENSG00000019582,cg04051565,hsa-miR-6718-5p
ENSG00000019991,cg18165065,hsa-miR-2355-5p
ENSG00000020577,cg26975524,hsa-miR-378d
ENSG00000020633,cg26339162,hsa-miR-6720-5p
ENSG00000021300,cg13193591,hsa-miR-4661-5p
ENSG00000021355,cg08034867,hsa-miR-4660
ENSG00000021461,cg20710842,hsa-miR-4658
ENSG00000021488,cg08697797,hsa-miR-4654
ENSG00000021645,cg27170268,hsa-miR-3651
ENSG00000021826,cg04014685,hsa-miR-3652
ENSG00000022267,cg00215019,hsa-miR-3655
ENSG00000023171,cg27429749,hsa-miR-376b-3p
ENSG00000023330,cg03157795,hsa-miR-483-3p
ENSG00000023445,cg21951648,hsa-miR-410-3p
ENSG00000023839,cg23142394,hsa-miR-485-3p
ENSG00000023902,cg05575614,hsa-miR-486-5p
ENSG00000024422,cg17660245,hsa-miR-487a-3p
ENSG00000024526,cg01357846,hsa-miR-3681-5p
ENSG00000025039,cg15579696,hsa-miR-1287-5p
ENSG00000025423,cg25422226,hsa-miR-4728-3p
ENSG00000025708,cg05609780,hsa-miR-4730
ENSG00000026025,cg11425517,hsa-miR-4732-3p
ENSG00000026103,cg05021636,hsa-miR-382-5p
ENSG00000026508,cg09581197,hsa-miR-380-5p
ENSG00000026559,cg20732160,hsa-miR-380-3p
ENSG00000026652,cg03554573,hsa-miR-378a-3p
ENSG00000026751,cg06257038,hsa-miR-379-5p
ENSG00000027644,cg14040633,hsa-miR-377-3p
ENSG00000028137,cg14040634,hsa-miR-378a-5p
ENSG00000028277,cg23512231,hsa-miR-383-5p
ENSG00000029153,cg03175771,hsa-miR-449c-5p
ENSG00000029534,cg07470968,hsa-miR-223-3p
ENSG00000029559,cg18720486,hsa-miR-224-5p
ENSG00000030304,cg00085486,hsa-miR-519e-5p
ENSG00000030419,cg03953513,hsa-miR-519e-3p
ENSG00000031081,cg03328571,hsa-miR-498-5p
ENSG00000034053,cg01468567,hsa-miR-520e-3p
ENSG00000034971,cg11437140,hsa-miR-515-5p
ENSG00000035115,cg01772192,hsa-miR-515-3p
ENSG00000035720,cg06219927,hsa-miR-181d-5p
ENSG00000035862,cg20889818,hsa-miR-512-5p
ENSG00000036473,cg05755017,hsa-miR-512-3p
ENSG00000036530,cg15114607,hsa-miR-6895-3p
ENSG00000036565,cg19596804,hsa-miR-6777-5p
ENSG00000036828,cg01802121,hsa-miR-6778-3p
ENSG00000037965,cg07269374,hsa-miR-338-5p
