GE,ME,MI
ENSG00000002079,cg01942226,hsa-miR-18a-3p
ENSG00000002933,cg26366091,hsa-miR-483-5p
ENSG00000003137,cg04044188,hsa-miR-1287-3p
ENSG00000004468,cg05395156,hsa-miR-744-3p
ENSG00000004776,cg16283287,hsa-miR-146b-3p
ENSG00000004809,cg14140379,hsa-miR-520f-5p
ENSG00000004846,cg13241681,hsa-miR-1258
ENSG00000005108,cg14928319,hsa-miR-592
ENSG00000005187,cg05964918,hsa-miR-4636
ENSG00000006059,cg10663897,hsa-miR-940
ENSG00000006606,cg09676788,hsa-miR-517c-3p
ENSG00000006659,cg10024501,hsa-miR-1269b
ENSG00000007038,cg21857668,hsa-miR-1224-5p
ENSG00000007062,cg04414975,hsa-miR-7702
ENSG00000007129,cg05925497,hsa-miR-552-5p
ENSG00000007306,cg02389084,hsa-miR-520g-5p
ENSG00000007312,cg21207665,hsa-miR-519d-5p
ENSG00000007516,cg16240683,hsa-miR-23a-5p
ENSG00000007952,cg02770672,hsa-let-7c-3p
ENSG00000008196,cg09820180,hsa-miR-133a-5p
ENSG00000008226,cg06351796,hsa-miR-26a-1-3p
ENSG00000009765,cg22530691,hsa-miR-200c-5p
ENSG00000010671,cg02495552,hsa-miR-3152-5p
ENSG00000010932,cg21462633,hsa-miR-5586-5p
ENSG00000011332,cg18630748,hsa-miR-1229-3p
ENSG00000012124,cg06022562,hsa-miR-4664-5p
ENSG00000012223,cg06312813,hsa-miR-449a
ENSG00000012504,cg25439867,hsa-miR-4724-5p
ENSG00000013297,cg02236679,hsa-miR-4728-5p
ENSG00000015413,cg04920032,hsa-miR-511-3p
ENSG00000016602,cg02056653,hsa-miR-1295b-5p
ENSG00000017427,cg20611334,hsa-miR-1247-3p
ENSG00000018236,cg22444116,hsa-miR-483-3p
ENSG00000018625,cg03081478,hsa-miR-4728-3p
ENSG00000019102,cg16481280,hsa-miR-383-5p
ENSG00000019169,cg18165065,hsa-miR-223-3p
ENSG00000019991,cg26339162,hsa-miR-224-5p
ENSG00000020633,cg08697797,hsa-miR-519e-5p
ENSG00000021645,cg27170268,hsa-miR-519e-3p
ENSG00000023171,cg04014685,hsa-miR-498-5p
ENSG00000027644,cg21951648,hsa-miR-520e-3p
ENSG00000029559,cg14040633,hsa-miR-515-5p
ENSG00000035720,cg18720486,hsa-miR-515-3p
ENSG00000036565,cg00085486,hsa-miR-512-5p
ENSG00000038295,cg03953513,hsa-miR-512-3p
ENSG00000039537,cg20889818,hsa-miR-363-5p
ENSG00000039987,cg15114607,hsa-miR-3934-3p
ENSG00000041515,cg07269374,hsa-miR-372-3p
ENSG00000041982,cg06912272,hsa-miR-376a-3p
ENSG00000043039,cg02987249,hsa-miR-525-3p
ENSG00000047936,cg05313949,hsa-miR-525-5p
ENSG00000048462,cg19007141,hsa-miR-519b-3p
ENSG00000048540,cg23938220,hsa-miR-526b-3p
ENSG00000048545,cg01281904,hsa-miR-526b-5p
ENSG00000049247,cg14691921,hsa-miR-520a-3p
ENSG00000049249,cg01597066,hsa-miR-520a-5p
ENSG00000050628,cg24903668,hsa-miR-519c-3p
ENSG00000050730,cg08101036,hsa-miR-520f-3p
ENSG00000053108,cg14981637,hsa-miR-200c-3p
ENSG00000053747,cg17827470,hsa-miR-7705
ENSG00000054356,cg06092178,hsa-miR-125b-2-3p
ENSG00000054803,cg12094965,hsa-miR-517-5p
ENSG00000054938,cg02332500,hsa-miR-524-3p
ENSG00000055732,cg09658497,hsa-miR-100-3p
ENSG00000055957,cg09853388,hsa-miR-99a-3p
ENSG00000057149,cg11631427,hsa-miR-29b-1-5p
ENSG00000060709,cg02372820,hsa-miR-29b-2-5p
ENSG00000060718,cg07796002,hsa-miR-3923
ENSG00000064201,cg08426898,hsa-miR-1266-5p
ENSG00000064787,cg20716209,hsa-miR-203a-3p
ENSG00000064886,cg01303032,hsa-miR-204-5p
ENSG00000065320,cg21201572,hsa-miR-205-5p
