GE,ME,MI
ENSG00000000005,cg18757087,hsa-miR-4740-5p
ENSG00000000938,cg23892690,hsa-miR-4736
ENSG00000000971,cg00036732,hsa-miR-4738-3p
ENSG00000001626,cg06533895,hsa-miR-335-5p
ENSG00000002587,cg12194824,hsa-miR-331-3p
ENSG00000002745,cg11703729,hsa-miR-338-3p
ENSG00000002746,cg12434944,hsa-miR-299-5p
ENSG00000002933,cg08436089,hsa-miR-4510
ENSG00000003096,cg10527300,hsa-miR-483-5p
ENSG00000003137,cg08397758,hsa-miR-1180-5p
ENSG00000004468,cg24749470,hsa-miR-885-5p
ENSG00000004776,cg24601480,hsa-miR-1287-3p
ENSG00000004799,cg00367615,hsa-miR-491-3p
ENSG00000004809,cg08533745,hsa-miR-6125
ENSG00000004848,cg25201372,hsa-miR-1251-3p
ENSG00000004939,cg23907053,hsa-miR-146b-3p
ENSG00000005001,cg19440734,hsa-miR-497-3p
ENSG00000005073,cg11610614,hsa-miR-550a-5p
ENSG00000005102,cg08178168,hsa-miR-511-3p
ENSG00000005108,cg16306654,hsa-miR-616-3p
ENSG00000005243,cg05336982,hsa-miR-628-5p
ENSG00000005381,cg19074496,hsa-miR-520f-5p
ENSG00000005471,cg09060908,hsa-let-7e-3p
ENSG00000005513,cg05348973,hsa-miR-539-3p
ENSG00000005844,cg11938455,hsa-miR-450a-1-3p
ENSG00000005884,cg11543397,hsa-miR-652-5p
ENSG00000005961,cg05021743,hsa-miR-1185-1-3p
ENSG00000005981,cg23363754,hsa-miR-365b-3p
ENSG00000006016,cg06230848,hsa-miR-3161
ENSG00000006042,cg16326902,hsa-miR-598-3p
ENSG00000006047,cg13997788,hsa-miR-618
ENSG00000006071,cg10769531,hsa-miR-616-5p
ENSG00000006116,cg00085790,hsa-miR-632
ENSG00000006118,cg23093090,hsa-miR-4638-3p
ENSG00000006128,cg13430755,hsa-miR-4639-3p
ENSG00000006283,ch.2.71774667F,hsa-miR-7110-3p
ENSG00000006327,cg21243631,hsa-miR-940
ENSG00000006377,cg21204860,hsa-miR-942-5p
ENSG00000006534,cg23224619,hsa-miR-517c-3p
ENSG00000006606,cg08824847,hsa-miR-943
ENSG00000006611,cg09456289,hsa-miR-4745-3p
ENSG00000006625,cg22960952,hsa-miR-365a-3p
ENSG00000006638,cg13451356,hsa-miR-6843-3p
ENSG00000006659,cg05819371,hsa-miR-6842-3p
ENSG00000006788,cg16240683,hsa-miR-4516
ENSG00000007001,cg08666707,hsa-miR-4520-3p
ENSG00000007038,cg08609578,hsa-miR-1224-5p
ENSG00000007062,cg18597188,hsa-miR-1224-3p
ENSG00000007129,cg26894575,hsa-miR-519a-5p
ENSG00000007174,cg22843797,hsa-miR-518a-5p
ENSG00000007216,cg05243438,hsa-miR-136-5p
ENSG00000007237,cg01115923,hsa-miR-146a-5p
ENSG00000007255,cg20359363,hsa-miR-126-5p
ENSG00000007264,cg06351796,hsa-miR-126-3p
ENSG00000007312,cg19333286,hsa-miR-127-3p
ENSG00000007314,cg22757362,hsa-miR-134-5p
ENSG00000007350,cg10163050,hsa-miR-9-5p
ENSG00000007402,cg20986875,hsa-miR-9-3p
ENSG00000007516,cg07447769,hsa-miR-7702
ENSG00000007908,cg17362900,hsa-miR-7704
ENSG00000007933,cg03949008,hsa-miR-585-5p
ENSG00000007952,cg08554257,hsa-miR-552-5p
ENSG00000007968,cg06339706,hsa-miR-520g-5p
ENSG00000008056,cg15658784,hsa-miR-519d-5p
ENSG00000008118,cg04117801,hsa-miR-411-3p
ENSG00000008277,cg16761581,hsa-miR-33b-3p
ENSG00000008516,cg02927618,hsa-miR-654-3p
ENSG00000008517,cg09406856,hsa-miR-671-3p
ENSG00000009709,cg04567445,hsa-miR-24-2-5p
ENSG00000009765,cg07586956,hsa-miR-23a-5p
ENSG00000009790,cg01411786,hsa-miR-22-5p
ENSG00000009950,cg01132484,hsa-miR-21-3p
ENSG00000010030,cg14215711,hsa-miR-550b-2-5p
ENSG00000010282,cg20272979,hsa-miR-19b-1-5p
ENSG00000010379,cg18141622,hsa-let-7c-3p
ENSG00000010438,cg23874606,hsa-miR-152-5p
ENSG00000010610,cg23547429,hsa-miR-133a-5p
ENSG00000010671,cg00253228,hsa-miR-3074-5p
ENSG00000010932,cg02494593,hsa-miR-200c-5p
ENSG00000011028,cg23302570,hsa-miR-3129-3p
ENSG00000011083,cg05998426,hsa-miR-155-3p
ENSG00000011422,cg02056653,hsa-miR-5586-5p
ENSG00000011426,cg03291396,hsa-miR-6812-3p
ENSG00000011465,cg07046426,hsa-miR-1229-3p
ENSG00000011590,cg05275832,hsa-miR-4662a-5p
ENSG00000011600,cg15869718,hsa-miR-1227-3p
ENSG00000012124,cg14292572,hsa-miR-3622a-3p
ENSG00000012171,cg05170759,hsa-miR-3622b-3p
ENSG00000012223,cg03116948,hsa-miR-3620-3p
ENSG00000012779,cg18022346,hsa-miR-23c
ENSG00000012817,cg22789976,hsa-miR-3622a-5p
ENSG00000013293,cg11274314,hsa-miR-208b-3p
ENSG00000013297,cg04437762,hsa-miR-450a-5p
ENSG00000013364,cg27322863,hsa-miR-449a
ENSG00000013619,cg26057969,hsa-miR-4726-5p
ENSG00000013725,cg22364465,hsa-miR-4724-5p
ENSG00000014914,cg05433391,hsa-miR-363-3p
ENSG00000015133,cg07029024,hsa-miR-362-5p
ENSG00000015285,cg12911763,hsa-miR-190a-5p
ENSG00000015413,cg06306791,hsa-miR-188-5p
ENSG00000015475,ch.7.135065R,hsa-miR-184
ENSG00000015520,cg04002235,hsa-miR-154-3p
ENSG00000016082,cg22459664,hsa-miR-154-5p
ENSG00000016402,cg24704593,hsa-miR-150-5p
ENSG00000017427,cg24073588,hsa-miR-1247-3p
ENSG00000017483,cg06590662,hsa-miR-561-5p
ENSG00000018236,cg16481280,hsa-miR-455-5p
ENSG00000018280,cg18165065,hsa-miR-514a-5p
ENSG00000018625,cg20917077,hsa-miR-6718-5p
ENSG00000019169,cg05740418,hsa-miR-3652
ENSG00000019186,cg26339162,hsa-miR-5091
ENSG00000019505,cg23611697,hsa-miR-376b-3p
ENSG00000019549,cg04014685,hsa-miR-483-3p
ENSG00000019582,cg16929739,hsa-miR-410-3p
ENSG00000019991,cg00524443,hsa-miR-485-3p
ENSG00000020577,cg19414980,hsa-miR-486-5p
ENSG00000020633,cg19832556,hsa-miR-484
ENSG00000021461,cg00285902,hsa-miR-485-5p
ENSG00000021488,cg15579696,hsa-miR-487a-3p
ENSG00000021826,cg11772919,hsa-miR-4802-3p
ENSG00000021852,cg13166171,hsa-miR-3677-3p
ENSG00000022267,cg24746726,hsa-miR-3678-5p
ENSG00000022355,cg02585906,hsa-miR-548j-5p
ENSG00000022556,cg08457514,hsa-miR-1287-5p
ENSG00000023171,cg00157668,hsa-miR-4728-3p
ENSG00000023445,cg05021636,hsa-miR-4733-5p
ENSG00000025039,cg09126279,hsa-miR-4732-3p
ENSG00000025708,cg07694621,hsa-miR-365b-5p
ENSG00000026103,cg00610310,hsa-miR-381-3p
ENSG00000026559,cg08969950,hsa-miR-382-5p
ENSG00000026652,cg21064451,hsa-miR-380-5p
ENSG00000026751,cg08327371,hsa-miR-380-3p
ENSG00000026950,cg08540100,hsa-miR-379-5p
ENSG00000027644,cg14678774,hsa-miR-377-3p
ENSG00000027869,cg10202436,hsa-miR-223-3p
ENSG00000028137,cg05432017,hsa-miR-224-5p
ENSG00000028277,cg05861291,hsa-miR-519e-5p
ENSG00000029153,cg20006825,hsa-miR-519e-3p
ENSG00000029534,cg03191029,hsa-miR-498-5p
ENSG00000029559,cg01152624,hsa-miR-520e-3p
ENSG00000030304,cg26274995,hsa-miR-515-5p
ENSG00000033122,cg21536783,hsa-miR-515-3p
ENSG00000034053,cg11615509,hsa-miR-497-5p
ENSG00000034239,cg06223834,hsa-miR-181d-5p
ENSG00000034510,cg06505619,hsa-miR-512-5p
ENSG00000034971,cg04400145,hsa-miR-512-3p
ENSG00000035499,cg14955615,hsa-miR-338-5p
ENSG00000035664,cg07150145,hsa-miR-206
ENSG00000035720,cg21086940,hsa-miR-195-5p
ENSG00000036448,cg07313956,hsa-miR-3664-3p
ENSG00000036473,cg05404698,hsa-miR-3940-5p
ENSG00000036530,cg18369516,hsa-miR-765
ENSG00000036565,cg16045223,hsa-miR-7978
ENSG00000036672,cg19007141,hsa-miR-3065-3p
ENSG00000036828,cg05392440,hsa-miR-376a-5p
ENSG00000037280,cg03652339,hsa-miR-3934-3p
ENSG00000037965,cg26856257,hsa-miR-542-3p
ENSG00000038427,cg19643921,hsa-miR-539-5p
ENSG00000038945,cg08101036,hsa-miR-493-3p
ENSG00000039139,cg15673034,hsa-miR-4423-3p
ENSG00000039537,cg20591472,hsa-miR-4326
ENSG00000041353,cg19917412,hsa-miR-7112-3p
