GE,ME,MI
ENSG00000000005,cg23340034,hsa-miR-4739
ENSG00000000460,cg10855395,hsa-miR-4740-5p
ENSG00000000938,cg10609310,hsa-miR-4735-5p
ENSG00000000971,cg04804717,hsa-miR-4736
ENSG00000001084,cg18757087,hsa-miR-3064-5p
ENSG00000001461,cg06959635,hsa-miR-3064-3p
ENSG00000001617,cg12186618,hsa-miR-4738-5p
ENSG00000001626,cg23892690,hsa-miR-4738-3p
ENSG00000001629,cg00036732,hsa-miR-6791-5p
ENSG00000001631,cg01201797,hsa-miR-6793-3p
ENSG00000002016,cg09547119,hsa-miR-6793-5p
ENSG00000002079,cg10144336,hsa-miR-6792-3p
ENSG00000002330,cg06533895,hsa-miR-6794-5p
ENSG00000002549,cg12194824,hsa-miR-6732-5p
ENSG00000002586,cg26366091,hsa-miR-6825-3p
ENSG00000002587,cg11703729,hsa-miR-6825-5p
ENSG00000002745,cg12434944,hsa-miR-6826-3p
ENSG00000002746,cg20899625,hsa-miR-6826-5p
ENSG00000002822,cg01965939,hsa-miR-6827-3p
ENSG00000002834,cg18847009,hsa-miR-6827-5p
ENSG00000002919,cg12152384,hsa-miR-335-5p
ENSG00000002933,cg03167763,hsa-miR-339-5p
ENSG00000003096,cg01132443,hsa-miR-324-5p
ENSG00000003137,cg06401021,hsa-miR-331-3p
ENSG00000003147,cg15161854,hsa-miR-338-3p
ENSG00000003249,cg08979319,hsa-miR-324-3p
ENSG00000003400,cg14182621,hsa-miR-18a-3p
ENSG00000003402,cg08436089,hsa-miR-299-5p
ENSG00000003436,cg21024234,hsa-miR-4511
ENSG00000003987,cg12123019,hsa-miR-4510
ENSG00000003989,cg21859594,hsa-miR-4507
ENSG00000004142,cg10527300,hsa-miR-4506
ENSG00000004399,cg18261205,hsa-miR-2392
ENSG00000004455,cg08397758,hsa-miR-4504
ENSG00000004468,cg18417061,hsa-miR-4505
ENSG00000004478,cg03231860,hsa-miR-548e-5p
ENSG00000004534,cg14504269,hsa-miR-483-5p
ENSG00000004660,cg16495212,hsa-miR-942-3p
ENSG00000004700,cg24749470,hsa-miR-1180-5p
ENSG00000004776,cg21832537,hsa-miR-885-5p
ENSG00000004777,cg24601480,hsa-miR-1287-3p
ENSG00000004779,cg00367615,hsa-miR-486-3p
ENSG00000004799,cg14254080,hsa-miR-491-3p
ENSG00000004809,cg08533745,hsa-miR-6125
ENSG00000004838,cg06807397,hsa-miR-490-5p
ENSG00000004846,cg20106459,hsa-miR-3192-3p
ENSG00000004848,cg25831075,hsa-miR-1251-3p
