GE,ME,MI
ENSG00000000005,cg10855395,hsa-miR-4739
ENSG00000000460,cg18757087,hsa-miR-4740-5p
ENSG00000000938,cg23892690,hsa-miR-4735-5p
ENSG00000000971,cg00036732,hsa-miR-4736
ENSG00000001084,cg09547119,hsa-miR-3064-5p
ENSG00000001617,cg10144336,hsa-miR-3064-3p
ENSG00000001626,cg06533895,hsa-miR-4738-5p
ENSG00000002079,cg12194824,hsa-miR-4738-3p
ENSG00000002330,cg26366091,hsa-miR-6825-5p
ENSG00000002549,cg11703729,hsa-miR-6826-3p
ENSG00000002587,cg12434944,hsa-miR-335-5p
ENSG00000002745,cg20899625,hsa-miR-324-5p
ENSG00000002746,cg12152384,hsa-miR-331-3p
ENSG00000002834,cg08436089,hsa-miR-338-3p
ENSG00000002919,cg21024234,hsa-miR-324-3p
ENSG00000002933,cg10527300,hsa-miR-299-5p
ENSG00000003096,cg08397758,hsa-miR-4510
ENSG00000003137,cg14504269,hsa-miR-4507
ENSG00000003402,cg24749470,hsa-miR-4505
ENSG00000003436,cg24601480,hsa-miR-483-5p
ENSG00000003987,cg00367615,hsa-miR-1180-5p
ENSG00000003989,cg14254080,hsa-miR-885-5p
ENSG00000004468,cg08533745,hsa-miR-1287-3p
ENSG00000004478,cg06807397,hsa-miR-486-3p
ENSG00000004700,cg20106459,hsa-miR-491-3p
ENSG00000004776,cg25831075,hsa-miR-6125
ENSG00000004777,cg14945937,hsa-miR-1251-3p
ENSG00000004799,cg25201372,hsa-miR-146b-3p
ENSG00000004809,cg23907053,hsa-miR-3675-5p
ENSG00000004838,cg00934322,hsa-miR-497-3p
ENSG00000004846,cg24404823,hsa-miR-6856-5p
ENSG00000004848,cg10131836,hsa-miR-885-3p
ENSG00000004939,cg19440734,hsa-miR-550a-5p
ENSG00000004948,cg11610614,hsa-miR-511-3p
ENSG00000005001,cg18910298,hsa-miR-616-3p
ENSG00000005020,cg08178168,hsa-miR-625-3p
ENSG00000005022,cg23817981,hsa-miR-628-5p
ENSG00000005073,cg16306654,hsa-miR-520f-5p
ENSG00000005102,cg25513635,hsa-miR-3667-3p
ENSG00000005108,cg05551889,hsa-let-7e-3p
ENSG00000005187,cg22009464,hsa-miR-539-3p
ENSG00000005243,cg15579587,hsa-miR-7155-3p
ENSG00000005249,cg05336982,hsa-miR-450a-1-3p
ENSG00000005381,cg19074496,hsa-miR-15a-3p
ENSG00000005421,cg09060908,hsa-miR-652-5p
ENSG00000005448,cg01468309,hsa-miR-1185-1-3p
ENSG00000005471,cg05348973,hsa-miR-3159
ENSG00000005513,cg22626522,hsa-miR-3158-3p
ENSG00000005844,cg11938455,hsa-miR-365b-3p
ENSG00000005884,cg11543397,hsa-miR-3161
ENSG00000005961,cg05021743,hsa-miR-598-3p
ENSG00000005981,cg12960305,hsa-miR-600
ENSG00000006016,cg23363754,hsa-miR-192-3p
ENSG00000006042,cg06230848,hsa-miR-618
ENSG00000006047,cg04163475,hsa-miR-616-5p
ENSG00000006059,cg16326902,hsa-miR-615-3p
ENSG00000006062,cg07305723,hsa-miR-614
ENSG00000006071,cg04093633,hsa-miR-612
ENSG00000006116,cg13997788,hsa-miR-632
ENSG00000006118,cg00382999,hsa-miR-4638-3p
ENSG00000006128,cg10769531,hsa-miR-4637
ENSG00000006210,cg04568398,hsa-miR-4636
ENSG00000006282,cg05458429,hsa-miR-4634
ENSG00000006283,cg00085790,hsa-miR-4639-3p
ENSG00000006327,cg23093090,hsa-miR-7110-3p
ENSG00000006377,cg13430755,hsa-miR-937-3p
ENSG00000006468,ch.2.71774667F,hsa-miR-940
ENSG00000006534,cg21243631,hsa-miR-939-5p
ENSG00000006606,cg21204860,hsa-miR-942-5p
ENSG00000006607,cg11092157,hsa-miR-517c-3p
ENSG00000006611,cg04565067,hsa-miR-943
ENSG00000006625,cg23224619,hsa-miR-4745-3p
ENSG00000006638,cg08824847,hsa-miR-4742-3p
ENSG00000006659,cg09456289,hsa-miR-4744
ENSG00000006695,cg22960952,hsa-miR-6130
ENSG00000006704,cg04686763,hsa-miR-378j
ENSG00000006747,cg13049624,hsa-miR-365a-3p
ENSG00000006757,cg13451356,hsa-miR-302b-3p
ENSG00000006788,cg05918002,hsa-miR-636
ENSG00000006831,cg03885332,hsa-miR-6843-3p
ENSG00000007001,cg21207665,hsa-miR-6844
ENSG00000007038,cg10379653,hsa-miR-6842-5p
ENSG00000007062,cg05819371,hsa-miR-6842-3p
ENSG00000007129,cg16240683,hsa-miR-1269b
ENSG00000007171,cg05761734,hsa-miR-4516
ENSG00000007174,cg00340958,hsa-miR-4515
ENSG00000007216,cg08666707,hsa-miR-4518
ENSG00000007237,cg03518533,hsa-miR-4520-3p
ENSG00000007255,cg08609578,hsa-miR-887-5p
ENSG00000007264,cg18597188,hsa-miR-1224-5p
ENSG00000007306,cg23545250,hsa-miR-1224-3p
ENSG00000007312,cg26894575,hsa-miR-519a-5p
ENSG00000007314,cg22843797,hsa-miR-518a-5p
ENSG00000007350,cg05243438,hsa-miR-136-5p
ENSG00000007372,cg01115923,hsa-miR-146a-5p
ENSG00000007384,cg07705835,hsa-miR-126-5p
ENSG00000007402,cg20359363,hsa-miR-126-3p
ENSG00000007516,cg06351796,hsa-miR-127-3p
ENSG00000007866,cg19333286,hsa-miR-134-5p
ENSG00000007908,cg22757362,hsa-miR-9-5p
ENSG00000007933,cg03284866,hsa-miR-9-3p
ENSG00000007944,cg10163050,hsa-miR-125a-5p
ENSG00000007952,cg20986875,hsa-miR-7702
ENSG00000007968,cg07447769,hsa-miR-7704
ENSG00000008056,cg07720856,hsa-miR-585-5p
ENSG00000008086,cg17362900,hsa-miR-552-5p
ENSG00000008118,cg06420129,hsa-miR-487b-5p
ENSG00000008196,cg03949008,hsa-miR-520g-5p
ENSG00000008226,cg23245007,hsa-miR-519d-5p
ENSG00000008256,cg08554257,hsa-miR-411-3p
ENSG00000008277,cg25331073,hsa-miR-33b-3p
ENSG00000008283,cg06339706,hsa-miR-654-3p
ENSG00000008300,cg15658784,hsa-miR-671-3p
ENSG00000008311,cg04117801,hsa-miR-24-2-5p
ENSG00000008394,cg16761581,hsa-miR-23a-5p
ENSG00000008438,cg03954918,hsa-miR-22-5p
ENSG00000008516,cg02927618,hsa-miR-21-3p
ENSG00000008517,cg26540515,hsa-miR-550b-2-5p
ENSG00000008735,cg13246235,hsa-miR-19b-1-5p
ENSG00000009709,cg09406856,hsa-let-7c-3p
ENSG00000009724,cg04567445,hsa-miR-152-5p
ENSG00000009765,cg08246800,hsa-miR-133a-5p
ENSG00000009790,cg24993735,hsa-miR-26a-1-3p
ENSG00000009950,cg07586956,hsa-miR-3074-5p
ENSG00000010030,cg14985076,hsa-miR-200c-5p
ENSG00000010282,cg01411786,hsa-miR-3124-3p
ENSG00000010295,cg01132484,hsa-miR-3127-3p
ENSG00000010310,cg14215711,hsa-miR-3129-3p
ENSG00000010379,cg20272979,hsa-miR-155-3p
ENSG00000010404,cg00834796,hsa-miR-3137
ENSG00000010438,cg18141622,hsa-miR-3136-5p
ENSG00000010610,cg21139076,hsa-miR-3140-3p
ENSG00000010671,cg23874606,hsa-miR-548t-5p
ENSG00000010810,cg23547429,hsa-miR-5584-5p
ENSG00000010932,cg24621042,hsa-miR-5586-5p
ENSG00000011028,cg00253228,hsa-miR-5586-3p
ENSG00000011083,cg02494593,hsa-miR-6812-3p
ENSG00000011105,cg21012788,hsa-miR-1229-3p
ENSG00000011347,cg22875643,hsa-miR-4664-3p
ENSG00000011422,cg23302570,hsa-miR-4665-5p
ENSG00000011426,cg06782204,hsa-miR-4662a-5p
ENSG00000011465,cg04920032,hsa-miR-6810-3p
ENSG00000011590,cg05998426,hsa-miR-1227-3p
ENSG00000011600,cg02056653,hsa-miR-3622b-5p
ENSG00000012048,cg03291396,hsa-miR-3622a-3p
ENSG00000012124,cg07046426,hsa-miR-3622b-3p
ENSG00000012171,cg05275832,hsa-miR-3620-3p
ENSG00000012223,cg24170090,hsa-miR-23c
ENSG00000012504,cg15869718,hsa-miR-3622a-5p
ENSG00000012779,cg05354171,hsa-miR-208b-3p
ENSG00000012817,cg14292572,hsa-miR-450a-5p
ENSG00000013293,cg05170759,hsa-miR-449a
ENSG00000013297,cg03116948,hsa-miR-4726-3p
ENSG00000013364,cg18022346,hsa-miR-4727-5p
ENSG00000013503,cg22789976,hsa-miR-4726-5p
ENSG00000013583,cg01857838,hsa-miR-4724-5p
ENSG00000013588,cg11274314,hsa-miR-4728-5p
ENSG00000013619,cg04437762,hsa-miR-3121-5p
ENSG00000013725,cg13577188,hsa-miR-363-3p
ENSG00000013810,cg27322863,hsa-miR-362-5p
ENSG00000014914,cg26057969,hsa-miR-5087
ENSG00000015133,cg09952002,hsa-miR-6846-5p
ENSG00000015285,cg22364465,hsa-miR-193a-3p
ENSG00000015413,cg17108958,hsa-miR-190a-5p
ENSG00000015475,cg05433391,hsa-miR-188-5p
