GE,ME,MI
ENSG00000001626,cg23907053,hsa-miR-1251-3p
ENSG00000006016,cg09060908,hsa-miR-146b-3p
ENSG00000006071,cg21243631,hsa-miR-136-5p
ENSG00000008056,cg21204860,hsa-miR-127-3p
ENSG00000010438,cg08824847,hsa-miR-134-5p
ENSG00000012779,cg08666707,hsa-miR-654-3p
ENSG00000018236,cg08609578,hsa-miR-3074-5p
ENSG00000019169,cg07447769,hsa-miR-5586-5p
ENSG00000029153,cg08554257,hsa-miR-3622a-3p
ENSG00000034971,cg07586956,hsa-miR-154-5p
ENSG00000035720,cg00253228,hsa-miR-1247-3p
ENSG00000039537,cg23611697,hsa-miR-410-3p
ENSG00000041353,cg09126279,hsa-miR-381-3p
ENSG00000047936,cg07694621,hsa-miR-382-5p
ENSG00000048462,cg03652339,hsa-miR-493-3p
ENSG00000049249,cg19643921,hsa-miR-892b
ENSG00000054179,cg01154445,hsa-miR-369-3p
ENSG00000054356,cg07796002,hsa-miR-376c-3p
ENSG00000057294,cg13992911,hsa-miR-370-3p
ENSG00000058335,cg17668731,hsa-miR-375-3p
ENSG00000060718,cg12394201,hsa-miR-136-3p
ENSG00000062096,cg24881334,hsa-miR-127-5p
ENSG00000065609,cg23557926,hsa-miR-409-5p
ENSG00000066032,cg00610577,hsa-miR-204-5p
ENSG00000066248,cg09493150,hsa-miR-205-5p
ENSG00000066382,cg13449535,hsa-miR-199b-5p
ENSG00000067715,cg12666727,hsa-miR-511-5p
ENSG00000068976,cg21950166,hsa-miR-146b-5p
ENSG00000069812,cg00521239,hsa-miR-892c-3p
ENSG00000070190,cg00832644,hsa-miR-31-5p
ENSG00000070748,cg24637035,hsa-miR-31-3p
ENSG00000072315,cg21314318,hsa-miR-493-5p
ENSG00000073737,cg18758987,hsa-miR-934
ENSG00000074211,cg01106572,hsa-miR-7156-5p
ENSG00000075035,cg27290215,hsa-miR-1258
ENSG00000075461,cg08911820,hsa-miR-204-3p
ENSG00000075891,cg12649175,hsa-miR-411-5p
ENSG00000078098,cg26130864,hsa-miR-1179
ENSG00000078589,cg03663556,hsa-miR-6860
