GE,ME,MI
ENSG00000001626,cg00036732,hsa-miR-299-5p
ENSG00000004468,cg06533895,hsa-miR-1251-3p
ENSG00000004809,cg24749470,hsa-miR-146b-3p
ENSG00000004939,cg23907053,hsa-miR-511-3p
ENSG00000006016,cg09060908,hsa-miR-6843-3p
ENSG00000006071,cg11938455,hsa-miR-1224-5p
ENSG00000006611,cg11543397,hsa-miR-136-5p
ENSG00000007038,cg13997788,hsa-miR-127-3p
ENSG00000007062,cg21243631,hsa-miR-134-5p
ENSG00000007516,cg21204860,hsa-miR-411-3p
ENSG00000008056,cg08824847,hsa-miR-654-3p
ENSG00000008277,cg08666707,hsa-miR-152-5p
ENSG00000010030,cg08609578,hsa-miR-3074-5p
ENSG00000010438,cg01115923,hsa-miR-155-3p
ENSG00000011465,cg07447769,hsa-miR-5586-5p
ENSG00000012779,cg08554257,hsa-miR-3622a-3p
ENSG00000016082,cg07586956,hsa-miR-184
ENSG00000018236,cg14215711,hsa-miR-154-3p
ENSG00000019169,cg18141622,hsa-miR-154-5p
ENSG00000023445,cg00253228,hsa-miR-150-5p
ENSG00000026751,cg02494593,hsa-miR-1247-3p
ENSG00000027644,cg05998426,hsa-miR-6718-5p
ENSG00000027869,cg05275832,hsa-miR-376b-3p
ENSG00000029153,cg14292572,hsa-miR-410-3p
ENSG00000029559,cg05433391,hsa-miR-485-3p
ENSG00000034971,cg12911763,hsa-miR-381-3p
ENSG00000035499,cg23611697,hsa-miR-382-5p
ENSG00000035720,cg09126279,hsa-miR-379-5p
ENSG00000038427,cg07694621,hsa-miR-377-3p
ENSG00000039537,cg01152624,hsa-miR-206
ENSG00000041353,cg21536783,hsa-miR-539-5p
ENSG00000041982,cg11615509,hsa-miR-493-3p
ENSG00000043039,cg03652339,hsa-miR-892b
ENSG00000047457,cg26856257,hsa-miR-369-3p
ENSG00000047936,cg19643921,hsa-miR-376c-3p
ENSG00000048462,cg08101036,hsa-miR-370-3p
ENSG00000049247,cg22976533,hsa-miR-375-3p
ENSG00000049249,cg16764778,hsa-miR-136-3p
ENSG00000049768,cg22747490,hsa-miR-138-1-3p
ENSG00000050730,cg16706749,hsa-miR-127-5p
ENSG00000054179,cg01154445,hsa-miR-129-2-3p
ENSG00000054356,cg07796002,hsa-miR-409-5p
ENSG00000054938,cg13992911,hsa-miR-1275
ENSG00000057149,cg17668731,hsa-miR-204-5p
ENSG00000057294,cg23508201,hsa-miR-205-5p
ENSG00000058335,cg12394201,hsa-miR-187-3p
ENSG00000060140,cg24881334,hsa-miR-199b-5p
ENSG00000060718,cg15281283,hsa-miR-511-5p
ENSG00000062096,cg23557926,hsa-miR-146b-5p
ENSG00000064270,cg00610577,hsa-miR-892c-3p
ENSG00000064300,cg05541460,hsa-miR-150-3p
ENSG00000064692,cg24944328,hsa-miR-31-5p
ENSG00000065609,cg09493150,hsa-miR-31-3p
ENSG00000066032,cg11075854,hsa-miR-487b-3p
ENSG00000066248,cg13449535,hsa-miR-214-3p
ENSG00000066382,cg02670686,hsa-miR-432-5p
ENSG00000067715,cg12666727,hsa-miR-495-3p
ENSG00000067842,cg21950166,hsa-miR-494-3p
ENSG00000068976,cg09861057,hsa-miR-493-5p
ENSG00000069812,cg21844316,hsa-miR-496
ENSG00000070190,cg00521239,hsa-miR-934
ENSG00000070748,cg00832644,hsa-miR-431-3p
ENSG00000070886,cg14851544,hsa-miR-223-5p
ENSG00000070915,cg24637035,hsa-miR-1251-5p
ENSG00000070985,cg21314318,hsa-miR-7156-5p
ENSG00000072315,cg18758987,hsa-miR-1258
ENSG00000073067,cg19053223,hsa-miR-129-5p
ENSG00000073282,cg01106572,hsa-miR-944
ENSG00000073737,cg06388099,hsa-miR-137-3p
ENSG00000073756,cg20054157,hsa-miR-218-1-3p
ENSG00000074211,cg27290215,hsa-miR-214-5p
ENSG00000075035,cg08911820,hsa-miR-221-5p
ENSG00000075223,cg12649175,hsa-miR-204-3p
ENSG00000075461,cg26130864,hsa-miR-3189-3p
ENSG00000075891,cg25515997,hsa-miR-411-5p
ENSG00000077274,cg03663556,hsa-miR-514b-5p
ENSG00000078098,cg14972576,hsa-miR-1179
ENSG00000078549,cg05808709,hsa-miR-3664-5p
ENSG00000078579,cg27475365,hsa-miR-6860
ENSG00000078589,cg01125010,hsa-miR-7-5p
ENSG00000079112,cg13419087,hsa-miR-4491
ENSG00000079263,cg24671734,hsa-miR-301b-3p
ENSG00000079393,cg24587185,hsa-miR-142-5p
ENSG00000079689,cg16002660,hsa-miR-7-2-3p
ENSG00000080493,cg22918434,hsa-miR-873-5p
ENSG00000081041,cg11485451,hsa-miR-142-3p
ENSG00000082293,cg19291696,hsa-miR-758-5p
ENSG00000083067,cg17389427,hsa-miR-655-3p
ENSG00000083782,cg25278343,hsa-miR-196a-5p
ENSG00000085265,cg07126235,hsa-miR-4501
ENSG00000086159,cg01668352,hsa-miR-4495
ENSG00000086548,cg07296256,hsa-miR-551b-3p
ENSG00000086967,cg23157239,hsa-miR-675-3p
ENSG00000087495,cg14692854,hsa-miR-409-3p
ENSG00000088002,cg24507266,hsa-miR-676-3p
ENSG00000088726,cg14270346,hsa-miR-676-5p
ENSG00000089012,cg15554941,hsa-miR-130b-3p
ENSG00000089199,cg15978778,hsa-miR-412-5p
ENSG00000089225,cg07226481,hsa-miR-134-3p
ENSG00000089356,cg27579501,hsa-miR-370-5p
ENSG00000089692,cg26158270,hsa-miR-382-3p
ENSG00000090932,cg18178715,hsa-miR-345-3p
ENSG00000091128,cg06492744,hsa-miR-5682
ENSG00000091138,cg08141395,hsa-miR-509-3-5p
