GE,ME,MI
ENSG00000001626,cg06533895,hsa-miR-299-5p
ENSG00000004468,cg24749470,hsa-miR-1251-3p
ENSG00000006016,cg23907053,hsa-miR-146b-3p
ENSG00000006071,cg09060908,hsa-miR-511-3p
ENSG00000006611,cg11938455,hsa-miR-6843-3p
ENSG00000007038,cg21243631,hsa-miR-1224-5p
ENSG00000007062,cg21204860,hsa-miR-136-5p
ENSG00000008056,cg08824847,hsa-miR-127-3p
ENSG00000010438,cg08666707,hsa-miR-134-5p
ENSG00000011465,cg08609578,hsa-miR-654-3p
ENSG00000012779,cg01115923,hsa-miR-152-5p
ENSG00000016082,cg07447769,hsa-miR-3074-5p
ENSG00000018236,cg08554257,hsa-miR-155-3p
ENSG00000019169,cg07586956,hsa-miR-5586-5p
ENSG00000023445,cg14215711,hsa-miR-3622a-3p
ENSG00000026751,cg18141622,hsa-miR-184
ENSG00000027644,cg00253228,hsa-miR-154-3p
ENSG00000027869,cg05998426,hsa-miR-154-5p
ENSG00000029153,cg05275832,hsa-miR-1247-3p
ENSG00000029559,cg14292572,hsa-miR-410-3p
ENSG00000034971,cg05433391,hsa-miR-485-3p
ENSG00000035499,cg23611697,hsa-miR-381-3p
ENSG00000035720,cg09126279,hsa-miR-382-5p
ENSG00000038427,cg07694621,hsa-miR-379-5p
ENSG00000039537,cg01152624,hsa-miR-206
ENSG00000041353,cg21536783,hsa-miR-539-5p
ENSG00000043039,cg11615509,hsa-miR-493-3p
ENSG00000047457,cg03652339,hsa-miR-892b
ENSG00000047936,cg19643921,hsa-miR-369-3p
ENSG00000048462,cg22976533,hsa-miR-376c-3p
ENSG00000049247,cg16764778,hsa-miR-370-3p
ENSG00000049249,cg22747490,hsa-miR-375-3p
ENSG00000049768,cg16706749,hsa-miR-136-3p
ENSG00000050730,cg01154445,hsa-miR-138-1-3p
ENSG00000054179,cg07796002,hsa-miR-127-5p
ENSG00000054356,cg13992911,hsa-miR-409-5p
ENSG00000057149,cg17668731,hsa-miR-204-5p
ENSG00000057294,cg23508201,hsa-miR-205-5p
ENSG00000058335,cg12394201,hsa-miR-199b-5p
ENSG00000060140,cg24881334,hsa-miR-511-5p
ENSG00000060718,cg23557926,hsa-miR-146b-5p
ENSG00000062096,cg00610577,hsa-miR-892c-3p
ENSG00000064270,cg05541460,hsa-miR-150-3p
ENSG00000064300,cg24944328,hsa-miR-31-5p
ENSG00000065609,cg09493150,hsa-miR-31-3p
ENSG00000066032,cg11075854,hsa-miR-487b-3p
ENSG00000066248,cg13449535,hsa-miR-432-5p
ENSG00000066382,cg12666727,hsa-miR-495-3p
ENSG00000067715,cg21950166,hsa-miR-493-5p
ENSG00000067842,cg09861057,hsa-miR-496
ENSG00000068976,cg00521239,hsa-miR-934
ENSG00000069812,cg00832644,hsa-miR-431-3p
ENSG00000070190,cg14851544,hsa-miR-7156-5p
ENSG00000070748,cg24637035,hsa-miR-1258
ENSG00000070886,cg21314318,hsa-miR-129-5p
ENSG00000070915,cg18758987,hsa-miR-944
ENSG00000072315,cg19053223,hsa-miR-137-3p
ENSG00000073067,cg01106572,hsa-miR-218-1-3p
ENSG00000073282,cg20054157,hsa-miR-214-5p
ENSG00000073737,cg27290215,hsa-miR-221-5p
ENSG00000074211,cg08911820,hsa-miR-204-3p
ENSG00000075035,cg12649175,hsa-miR-3189-3p
ENSG00000075223,cg26130864,hsa-miR-411-5p
ENSG00000075461,cg03663556,hsa-miR-1179
ENSG00000075891,cg14972576,hsa-miR-6860
ENSG00000078098,cg27475365,hsa-miR-7-5p
ENSG00000078549,cg01125010,hsa-miR-4491
ENSG00000078579,cg13419087,hsa-miR-301b-3p
ENSG00000078589,cg24671734,hsa-miR-142-5p
ENSG00000079112,cg24587185,hsa-miR-7-2-3p
ENSG00000079263,cg16002660,hsa-miR-873-5p
ENSG00000079393,cg22918434,hsa-miR-758-5p
ENSG00000079689,cg11485451,hsa-miR-655-3p
ENSG00000080493,cg19291696,hsa-miR-196a-5p
ENSG00000081041,cg17389427,hsa-miR-4501
ENSG00000082293,cg25278343,hsa-miR-551b-3p
ENSG00000083067,cg07126235,hsa-miR-675-3p
ENSG00000083782,cg01668352,hsa-miR-409-3p
ENSG00000085265,cg07296256,hsa-miR-676-3p
ENSG00000086548,cg23157239,hsa-miR-676-5p
ENSG00000086967,cg14692854,hsa-miR-412-5p
ENSG00000087495,cg14270346,hsa-miR-134-3p
ENSG00000088726,cg15554941,hsa-miR-370-5p
ENSG00000089012,cg15978778,hsa-miR-382-3p
ENSG00000089199,cg07226481,hsa-miR-345-3p
ENSG00000089356,cg27579501,hsa-miR-509-3-5p
ENSG00000090932,cg26158270,hsa-miR-369-5p
ENSG00000091128,cg18178715,hsa-miR-1247-5p
ENSG00000091138,cg06492744,hsa-miR-337-3p
ENSG00000091844,cg08141395,hsa-miR-323a-3p
ENSG00000092295,cg23246821,hsa-miR-147b-3p
ENSG00000092345,cg09697033,hsa-miR-889-3p
ENSG00000092758,cg04474049,hsa-miR-876-3p
ENSG00000095596,cg05582690,hsa-miR-876-5p
ENSG00000095981,cg25588844,hsa-miR-888-5p
ENSG00000099937,cg23601468,hsa-miR-891b
ENSG00000099960,cg08678256,hsa-miR-130b-5p
ENSG00000100012,cg06947286,hsa-miR-377-5p
ENSG00000100079,cg19733736,hsa-miR-577
ENSG00000100253,cg06976598,hsa-miR-5571-3p
ENSG00000100341,cg16125214,hsa-miR-4772-3p
ENSG00000100362,cg11767757,hsa-miR-514a-3p
ENSG00000100373,cg02697979,hsa-miR-509-3p
ENSG00000100721,cg20700731,hsa-miR-345-5p
ENSG00000101197,cg22716262,hsa-miR-891a-5p
ENSG00000101204,cg19017142,hsa-miR-892a
ENSG00000101282,cg19399285,hsa-miR-758-3p
ENSG00000101441,cg02839123,hsa-miR-873-3p
ENSG00000101746,cg14356919,hsa-miR-6715a-3p
ENSG00000101938,cg03861143,hsa-miR-6715b-3p
ENSG00000102243,cg24850334,
ENSG00000102245,cg20216309,
ENSG00000102359,cg09315464,
ENSG00000102385,cg04678916,
ENSG00000102452,cg21286782,
ENSG00000102539,cg00733978,
ENSG00000102678,cg17411016,
ENSG00000102854,cg04508114,
ENSG00000102924,cg25883405,
ENSG00000102962,cg16831894,
ENSG00000102970,cg10318080,
ENSG00000103569,cg23007325,
ENSG00000104044,cg09285418,
ENSG00000104059,cg27064337,
ENSG00000104237,cg13784312,
ENSG00000104435,cg26366616,
ENSG00000104783,cg15063366,
ENSG00000104808,cg18566555,
ENSG00000104918,cg00668559,
ENSG00000104921,cg14686645,
ENSG00000105131,cg08810842,
ENSG00000105246,cg05501742,
ENSG00000105352,cg13460850,
ENSG00000105369,cg21331386,
ENSG00000105371,cg18666379,
ENSG00000105376,cg00120332,
ENSG00000105388,cg23684410,
ENSG00000105492,cg25447873,
ENSG00000105509,cg04283637,
ENSG00000105641,cg16411883,
ENSG00000105664,cg09941363,
ENSG00000105675,cg14356330,
ENSG00000105696,cg03577157,
ENSG00000105825,cg14598478,
ENSG00000105855,cg19597031,
ENSG00000105989,cg02927679,
ENSG00000106178,cg16588163,
ENSG00000106483,cg25774643,
ENSG00000106633,cg13817046,
ENSG00000106809,cg06652329,
ENSG00000107447,cg22272100,
ENSG00000107859,cg02720566,
ENSG00000108576,cg06769820,
ENSG00000108688,cg04923845,
ENSG00000108702,cg10077746,
ENSG00000108849,cg18625916,
ENSG00000109182,cg13691961,
ENSG00000109205,cg24054898,
ENSG00000109208,cg25132536,
ENSG00000109255,cg27557378,
ENSG00000109705,cg26037504,
ENSG00000109943,cg24375409,
ENSG00000110203,cg21560142,
ENSG00000110243,cg02771117,
ENSG00000110244,cg03977831,
ENSG00000110375,cg10215604,
ENSG00000110448,cg06664433,
ENSG00000111218,cg04293307,
ENSG00000111249,cg15761609,
ENSG00000111262,cg10892950,
ENSG00000111537,cg26540004,
ENSG00000111732,cg12323347,
ENSG00000111783,cg25063165,
ENSG00000112164,cg17600393,
ENSG00000112195,cg02351655,
ENSG00000112232,cg19274341,
ENSG00000112280,cg01692088,
ENSG00000112333,cg03354554,
ENSG00000112936,cg20162696,
ENSG00000113083,cg00952516,
ENSG00000113088,cg18643093,
ENSG00000113263,cg01494399,
ENSG00000113302,cg00630164,
ENSG00000113396,cg01308827,
ENSG00000113924,cg17574911,
ENSG00000113946,cg14716686,
ENSG00000114270,cg04101194,
ENSG00000114948,cg19323289,
ENSG00000115009,cg19695507,
ENSG00000115194,cg04327247,
ENSG00000115414,cg26221105,
ENSG00000115474,cg00700039,
ENSG00000115590,cg08923594,
