GE,ME,MI
ENSG00000000971,cg00036732,hsa-miR-4740-5p
ENSG00000001626,cg06533895,hsa-miR-4736
ENSG00000002587,cg12194824,hsa-miR-338-3p
ENSG00000002745,cg11703729,hsa-miR-299-5p
ENSG00000002746,cg12434944,hsa-miR-483-5p
ENSG00000002933,cg10527300,hsa-miR-1180-5p
ENSG00000003096,cg08397758,hsa-miR-1287-3p
ENSG00000003137,cg24749470,hsa-miR-1251-3p
ENSG00000004468,cg24601480,hsa-miR-146b-3p
ENSG00000004809,cg08533745,hsa-miR-497-3p
ENSG00000004939,cg25201372,hsa-miR-511-3p
ENSG00000005001,cg23907053,hsa-miR-616-3p
ENSG00000005073,cg19440734,hsa-miR-539-3p
ENSG00000005102,cg11610614,hsa-miR-450a-1-3p
ENSG00000005844,cg08178168,hsa-miR-652-5p
ENSG00000005961,cg05336982,hsa-miR-618
ENSG00000005981,cg19074496,hsa-miR-616-5p
ENSG00000006016,cg09060908,hsa-miR-4638-3p
ENSG00000006047,cg05348973,hsa-miR-4639-3p
ENSG00000006071,cg11938455,hsa-miR-7110-3p
ENSG00000006128,cg11543397,hsa-miR-940
ENSG00000006283,cg05021743,hsa-miR-517c-3p
ENSG00000006327,cg23363754,hsa-miR-6843-3p
ENSG00000006377,cg06230848,hsa-miR-6842-3p
ENSG00000006534,cg16326902,hsa-miR-1224-5p
ENSG00000006606,cg13997788,hsa-miR-519a-5p
ENSG00000006611,cg10769531,hsa-miR-518a-5p
ENSG00000006638,cg00085790,hsa-miR-136-5p
ENSG00000006659,cg21243631,hsa-miR-146a-5p
ENSG00000007001,cg21204860,hsa-miR-126-5p
ENSG00000007038,cg08824847,hsa-miR-126-3p
ENSG00000007062,cg22960952,hsa-miR-127-3p
ENSG00000007129,cg13451356,hsa-miR-134-5p
ENSG00000007174,cg16240683,hsa-miR-9-5p
ENSG00000007216,cg08666707,hsa-miR-9-3p
ENSG00000007312,cg08609578,hsa-miR-7702
ENSG00000007314,cg05243438,hsa-miR-585-5p
ENSG00000007402,cg01115923,hsa-miR-552-5p
ENSG00000007516,cg06351796,hsa-miR-520g-5p
ENSG00000007933,cg19333286,hsa-miR-519d-5p
ENSG00000007952,cg07447769,hsa-miR-411-3p
ENSG00000008056,cg08554257,hsa-miR-654-3p
ENSG00000008118,cg06339706,hsa-miR-23a-5p
ENSG00000008277,cg04117801,hsa-miR-21-3p
ENSG00000008517,cg09406856,hsa-miR-550b-2-5p
ENSG00000009709,cg07586956,hsa-miR-152-5p
ENSG00000009765,cg01411786,hsa-miR-3074-5p
ENSG00000009790,cg01132484,hsa-miR-155-3p
ENSG00000009950,cg14215711,hsa-miR-5586-5p
ENSG00000010030,cg20272979,hsa-miR-4662a-5p
ENSG00000010282,cg18141622,hsa-miR-3622a-3p
ENSG00000010438,cg23874606,hsa-miR-23c
ENSG00000010671,cg00253228,hsa-miR-3622a-5p
ENSG00000010932,cg02494593,hsa-miR-208b-3p
ENSG00000011028,cg05998426,hsa-miR-450a-5p
ENSG00000011422,cg02056653,hsa-miR-449a
ENSG00000011426,cg03291396,hsa-miR-4724-5p
ENSG00000011465,cg07046426,hsa-miR-363-3p
ENSG00000011590,cg05275832,hsa-miR-362-5p
ENSG00000011600,cg15869718,hsa-miR-190a-5p
ENSG00000012124,cg14292572,hsa-miR-188-5p
ENSG00000012223,cg18022346,hsa-miR-184
ENSG00000012779,cg04437762,hsa-miR-154-3p
ENSG00000013293,cg26057969,hsa-miR-154-5p
ENSG00000013297,cg05433391,hsa-miR-150-5p
ENSG00000013619,cg12911763,hsa-miR-1247-3p
ENSG00000013725,ch.7.135065R,hsa-miR-561-5p
ENSG00000014914,cg22459664,hsa-miR-514a-5p
ENSG00000015133,cg24704593,hsa-miR-6718-5p
ENSG00000015285,cg18165065,hsa-miR-3652
ENSG00000015413,cg05740418,hsa-miR-376b-3p
ENSG00000015475,cg26339162,hsa-miR-483-3p
ENSG00000015520,cg23611697,hsa-miR-410-3p
ENSG00000016082,cg04014685,hsa-miR-485-3p
ENSG00000016402,cg16929739,hsa-miR-484
ENSG00000017427,cg19414980,hsa-miR-485-5p
ENSG00000018236,cg19832556,hsa-miR-487a-3p
ENSG00000019169,cg02585906,hsa-miR-4802-3p
ENSG00000019186,cg08457514,hsa-miR-3677-3p
ENSG00000019505,cg00157668,hsa-miR-381-3p
ENSG00000019582,cg05021636,hsa-miR-382-5p
ENSG00000019991,cg09126279,hsa-miR-380-5p
ENSG00000020633,cg07694621,hsa-miR-380-3p
ENSG00000021488,cg00610310,hsa-miR-379-5p
ENSG00000021852,cg08969950,hsa-miR-377-3p
ENSG00000022267,cg21064451,hsa-miR-223-3p
ENSG00000022556,cg08327371,hsa-miR-519e-5p
ENSG00000023171,cg10202436,hsa-miR-519e-3p
ENSG00000023445,cg01152624,hsa-miR-498-5p
ENSG00000026751,cg21536783,hsa-miR-520e-3p
ENSG00000027644,cg11615509,hsa-miR-515-5p
ENSG00000027869,cg06223834,hsa-miR-515-3p
ENSG00000028277,cg06505619,hsa-miR-512-5p
ENSG00000029153,cg04400145,hsa-miR-512-3p
ENSG00000029534,cg14955615,hsa-miR-338-5p
ENSG00000029559,cg07150145,hsa-miR-206
ENSG00000030304,cg21086940,hsa-miR-765
ENSG00000033122,cg07313956,hsa-miR-7978
ENSG00000034053,cg05404698,hsa-miR-3065-3p
ENSG00000034971,cg19007141,hsa-miR-376a-5p
ENSG00000035499,cg03652339,hsa-miR-3934-3p
ENSG00000035664,cg26856257,hsa-miR-539-5p
ENSG00000035720,cg19643921,hsa-miR-493-3p
ENSG00000036473,cg08101036,hsa-miR-4423-3p
ENSG00000036530,cg15673034,hsa-miR-7112-3p
ENSG00000036565,cg10709727,hsa-miR-892b
ENSG00000036672,cg22976533,hsa-miR-550b-3p
ENSG00000036828,cg11748640,hsa-miR-891a-3p
ENSG00000037280,cg16764778,hsa-miR-3690
ENSG00000037965,cg22747490,hsa-miR-369-3p
ENSG00000038427,cg00839507,hsa-miR-376c-3p
ENSG00000038945,cg01591152,hsa-miR-370-3p
ENSG00000039139,cg26751972,hsa-miR-372-3p
ENSG00000039537,cg16706749,hsa-miR-373-3p
ENSG00000041353,cg22261669,hsa-miR-376a-3p
ENSG00000041515,cg01529092,hsa-miR-375-3p
ENSG00000041982,cg17778883,hsa-miR-525-3p
ENSG00000042980,cg01154445,hsa-miR-525-5p
ENSG00000043039,cg08284496,hsa-miR-519b-3p
ENSG00000046889,cg22956205,hsa-miR-526b-3p
ENSG00000047457,cg11323506,hsa-miR-526b-5p
ENSG00000047597,cg07796002,hsa-miR-520a-3p
ENSG00000047617,cg13992911,hsa-miR-520a-5p
ENSG00000047936,cg26551200,hsa-miR-519c-3p
ENSG00000048462,cg16697438,hsa-miR-520f-3p
ENSG00000048545,cg08426898,hsa-miR-6891-5p
ENSG00000049192,cg21402096,hsa-miR-6892-5p
ENSG00000049247,cg17668731,hsa-miR-6772-3p
ENSG00000049249,cg20716209,hsa-miR-7705
ENSG00000049323,cg17332603,hsa-miR-670-3p
ENSG00000049768,cg21201572,hsa-miR-146a-3p
ENSG00000050344,cg17069828,hsa-miR-136-3p
ENSG00000050438,cg25323057,hsa-miR-138-1-3p
ENSG00000050555,cg04040095,hsa-miR-127-5p
ENSG00000050730,cg09169455,hsa-miR-129-2-3p
ENSG00000050767,cg23508201,hsa-miR-145-3p
ENSG00000051341,cg06897120,hsa-miR-4423-5p
ENSG00000052850,cg19917565,hsa-miR-409-5p
ENSG00000053108,cg06369407,hsa-miR-524-3p
ENSG00000053524,cg20606255,hsa-miR-29b-2-5p
ENSG00000053747,cg04797957,hsa-miR-4643
ENSG00000054179,cg12394201,hsa-miR-4754
ENSG00000054356,cg24881334,hsa-miR-1275
ENSG00000054803,cg15281283,hsa-miR-203a-3p
ENSG00000054938,cg23557926,hsa-miR-204-5p
ENSG00000055118,cg08033031,hsa-miR-205-5p
ENSG00000055957,cg00610577,hsa-miR-183-5p
ENSG00000056291,cg07056057,hsa-miR-187-3p
ENSG00000056487,cg12307314,hsa-miR-199b-5p
ENSG00000057149,cg23876285,hsa-miR-211-5p
ENSG00000057294,cg05541460,hsa-miR-212-3p
ENSG00000057593,cg01775245,hsa-miR-511-5p
ENSG00000058335,cg11225528,hsa-miR-146b-5p
ENSG00000059377,cg24944328,hsa-miR-488-5p
ENSG00000059804,cg03381047,hsa-miR-6788-3p
ENSG00000060140,cg13044675,hsa-miR-892c-3p
ENSG00000060558,cg09493150,hsa-miR-150-3p
ENSG00000060656,cg21887023,hsa-miR-188-3p
ENSG00000060709,cg11075854,hsa-miR-195-3p
ENSG00000060718,cg07403350,hsa-miR-31-5p
ENSG00000060982,cg18112235,hsa-miR-31-3p
ENSG00000061656,cg16066797,hsa-miR-27a-5p
ENSG00000062038,cg00230924,hsa-miR-3117-3p
ENSG00000062096,cg11712835,hsa-miR-487b-3p
ENSG00000062282,cg18220920,hsa-miR-542-5p
ENSG00000062524,cg13449535,hsa-miR-2276-5p
