GE,ME,MI
ENSG00000001626,cg16364121,hsa-miR-1224-5p
ENSG00000007306,cg02056653,hsa-miR-9-5p
ENSG00000010282,cg10236452,hsa-miR-9-3p
ENSG00000047662,cg05427966,hsa-miR-133a-5p
ENSG00000077522,cg15007548,hsa-miR-449a
ENSG00000077935,cg17410236,hsa-miR-206
ENSG00000080224,cg10215401,hsa-miR-1266-5p
ENSG00000081248,cg17794299,hsa-miR-31-3p
ENSG00000082556,cg05875421,hsa-miR-509-3-5p
ENSG00000083782,cg23662097,hsa-miR-20b-3p
ENSG00000091482,cg08183141,hsa-miR-6510-3p
ENSG00000092054,cg25998402,hsa-miR-133a-3p
ENSG00000094755,cg00888463,hsa-miR-208b-3p
ENSG00000095596,cg10594709,hsa-miR-506-3p
ENSG00000095777,cg10210594,hsa-miR-4491
ENSG00000100473,cg05068428,hsa-miR-1-3p
ENSG00000100593,cg18070676,hsa-miR-508-5p
ENSG00000101892,cg12620035,hsa-miR-577
ENSG00000105141,cg26163880,hsa-miR-514a-3p
ENSG00000105278,cg24740531,hsa-miR-508-3p
ENSG00000106410,cg20616414,hsa-miR-509-3p
ENSG00000106536,cg12071656,hsa-miR-133b
ENSG00000106809,cg23651808,
ENSG00000108878,cg12197421,
ENSG00000109061,cg09362366,
ENSG00000109832,cg25191041,
ENSG00000111046,cg25912827,
ENSG00000111049,cg21650962,
ENSG00000111245,cg22718891,
ENSG00000112238,cg08795948,
ENSG00000112936,cg09745440,
ENSG00000114638,cg24304789,
ENSG00000114771,cg03721362,
ENSG00000115593,cg23019886,
ENSG00000115665,cg21108085,
ENSG00000117507,cg20891481,
ENSG00000118156,cg22978087,
ENSG00000119125,cg07028821,
ENSG00000119946,cg18758433,
ENSG00000122133,cg06376598,
ENSG00000122180,cg17362861,
ENSG00000125414,cg10868875,
ENSG00000125816,cg25782847,
ENSG00000128610,cg00651401,
ENSG00000129170,cg01682111,
ENSG00000129514,cg15521790,
ENSG00000129654,cg22602002,
ENSG00000133020,cg03078551,
ENSG00000133055,cg09192377,
ENSG00000133124,cg19258425,
ENSG00000133636,cg11029367,
ENSG00000133863,cg21730993,
ENSG00000134258,cg20634442,
ENSG00000134398,cg17182817,
ENSG00000134873,cg11385003,
ENSG00000135333,cg26727435,
ENSG00000135902,cg02436788,
ENSG00000136574,cg00902153,
ENSG00000136931,cg02416424,
ENSG00000137261,cg04306817,
ENSG00000138347,cg01224366,
ENSG00000142449,cg08625380,
ENSG00000142700,cg00666105,
ENSG00000143199,cg19610905,
ENSG00000144407,cg03377355,
ENSG00000145113,cg16002355,
ENSG00000148408,cg02407342,
ENSG00000148798,cg11288144,
ENSG00000149021,cg05979457,
ENSG00000150893,cg16293732,
ENSG00000152785,cg01986682,
ENSG00000153132,cg10277651,
ENSG00000154080,cg26503877,
ENSG00000154415,cg02925162,
ENSG00000156076,cg25311666,
ENSG00000156284,cg16876647,
ENSG00000156885,cg16534233,
ENSG00000157765,cg25951430,
ENSG00000159251,cg02047489,
ENSG00000159387,cg21634064,
ENSG00000160349,cg25609528,
ENSG00000160808,cg19561297,
ENSG00000162949,cg23288298,
ENSG00000163092,cg08224646,
ENSG00000163273,cg08792812,
ENSG00000163380,cg01519261,
ENSG00000164122,cg16039960,
ENSG00000164438,cg03653573,
ENSG00000164690,cg17418463,
ENSG00000164900,cg13030790,
ENSG00000165023,cg13323489,
ENSG00000165188,cg07025949,
ENSG00000165215,cg23011597,
ENSG00000165238,cg21876918,
ENSG00000165621,cg27341472,
ENSG00000165643,cg18728780,
ENSG00000167165,cg11198128,
ENSG00000167768,cg16552945,
ENSG00000167916,cg03063639,
ENSG00000168530,cg20525486,
ENSG00000168703,cg03278514,
ENSG00000169064,cg15545035,
ENSG00000170615,cg08786829,
ENSG00000170807,cg04453352,
ENSG00000170835,cg19502920,
ENSG00000171126,cg00968638,
ENSG00000171217,cg11639815,
ENSG00000171345,cg02583618,
ENSG00000171587,cg04547588,
ENSG00000172399,cg16881064,
ENSG00000172995,cg14557714,
ENSG00000173467,cg04663932,
ENSG00000173610,cg27481555,
ENSG00000173702,cg14625175,
ENSG00000174226,cg05033333,
ENSG00000174776,cg05335893,
ENSG00000174948,cg13366219,
ENSG00000177181,cg17607368,
ENSG00000177243,cg01545587,
ENSG00000177354,cg20622089,
ENSG00000179046,cg26069353,
ENSG00000180176,cg16398329,
ENSG00000180209,cg16206520,
ENSG00000180251,cg21499869,
ENSG00000182533,cg14709253,
ENSG00000182601,cg13892980,
ENSG00000183117,cg10453230,
ENSG00000183273,cg13671582,
ENSG00000183778,cg07474957,
ENSG00000183844,cg05346256,
ENSG00000183960,cg06062378,
ENSG00000184012,cg05495949,
ENSG00000184368,cg02305242,
ENSG00000185873,cg25150953,
ENSG00000186075,cg13911723,
ENSG00000186160,cg23689428,
ENSG00000186439,cg16099687,
ENSG00000186732,cg18972666,
ENSG00000187173,cg16565901,
ENSG00000187180,cg19239199,
ENSG00000187223,cg04915566,
ENSG00000187527,cg03880173,
ENSG00000188263,cg06572160,
ENSG00000188385,cg14815361,
ENSG00000188817,cg11758945,
ENSG00000189127,cg08337633,
ENSG00000196344,cg05279092,
ENSG00000196811,cg16576620,
ENSG00000197446,cg18750086,
ENSG00000197893,cg15876464,
ENSG00000197993,cg01266916,
ENSG00000203837,cg03344031,
ENSG00000203952,cg02774186,
ENSG00000204889,cg27434245,
ENSG00000214336,cg15025200,
ENSG00000227802,cg21197336,
ENSG00000238098,cg21210962,
ENSG00000240280,cg23752651,
ENSG00000241119,cg15055355,
ENSG00000242366,cg00010853,
ENSG00000242515,cg14573876,
ENSG00000243955,cg08527124,
ENSG00000244067,cg01036164,
ENSG00000244122,cg24713667,
ENSG00000248144,cg03889013,
ENSG00000249853,cg19753794,
ENSG00000250026,cg06820586,
ENSG00000255974,cg25498731,
ENSG00000256870,cg01714284,
ENSG00000263639,cg12126859,
ENSG00000264424,cg15819128,
ENSG00000273706,cg16315417,
ENSG00000288702,cg20442697,
,cg26090107,
,cg23189692,
,cg05941376,
,cg13458645,
,cg11345955,
,cg22263131,
,cg11566521,
,cg20864608,
,cg04646987,
,cg19646327,
,cg16427096,
,cg03761750,
,cg02732804,
,cg25289803,
,cg13558328,
,cg00735595,
,cg01243312,
,cg00916635,
,cg09918657,
,cg11723850,
,cg11588197,
,cg17939040,
,cg11091914,
,cg10098021,
,cg23014871,
,cg25218716,
,cg05037927,
,cg04678565,
,cg06228542,
,cg06350544,
,cg02724472,
,cg25450450,
,cg26351104,
,cg15978565,
,cg14677698,
,cg02168857,
,cg09528825,
,cg16584573,
,cg23085343,
,cg00614641,
,cg04812615,
,cg08001895,
,cg26864905,
,cg22047295,
,cg22637538,
,cg04305879,
,cg03213352,
,cg04179625,
,cg13844474,
,cg12036303,
,cg17812788,
,cg23706497,
,cg06733155,
,cg05306225,
,cg12918213,
,cg13332706,
,cg23680451,
,cg27279904,
,cg10166664,
,cg22897715,
,cg08769507,
,cg03535099,
,cg26796283,
,cg06747543,
,cg01246622,
,cg08680048,
,cg14186641,
,cg08613144,
,cg25082959,
,cg14525688,
,cg21787965,
,cg14943135,
,cg24131748,
,cg04368094,
,cg09259081,
,cg22792910,
,cg08193650,
,cg19027424,
,cg13786863,
,cg02695780,
,cg24224020,
,cg23130131,
,cg23384093,
,cg24757310,
,cg25143990,
,cg00603274,
,cg01692279,
,cg01973676,
,cg26170244,
,cg07937427,
,cg24635971,
,cg11939465,
,cg24498031,
,cg02997982,
,cg09983326,
,cg16988072,
,cg15449956,
,cg21364278,
,cg17470837,
,cg06641388,
,cg11121623,
,cg10263682,
,cg24479590,
,cg13454226,
,cg04140663,
,cg22957474,
,cg23983887,
,cg27093143,
,cg17205316,
,cg09987129,
,cg23889391,
,cg12655190,
,cg04659689,
,cg17423416,
,cg13475583,
,cg27103296,
,cg03370270,
,cg00506168,
,cg17664577,
,cg22536554,
,cg15054077,
,cg17738521,
,cg16857858,
,cg24267283,
,cg13033858,
,cg21253692,
,cg01614020,
,cg22511413,
,cg06307913,
,cg17654970,
,cg07690181,
,cg20656261,
,cg07280482,
,cg10606490,
,cg04103450,
,cg02020882,
,cg24668089,
,cg13315970,
,cg09635053,
,cg20295671,
,cg20932849,
,cg25687071,
,cg06658404,
,cg07241084,
,cg17130457,
,cg00429402,
,cg07759377,
,cg10126234,
,cg13022977,
,cg27302614,
,cg13877315,
,cg17838026,
,cg13378394,
,cg08773955,
,cg03506640,
,cg10272601,
,cg17712828,
,cg03315407,
,cg26646370,
,cg00342532,
,cg04948892,
,cg14921743,
,cg19591612,
,cg23400512,
,cg05364759,
,cg05835105,
,cg17548844,
,cg06093379,
,cg25885280,
,cg09043214,
,cg24741148,
,cg13780718,
,cg10507402,
,cg00311883,
,cg21849844,
,cg24383507,
,cg02854695,
,cg25888386,
,cg23623667,
,cg26559804,
,cg16328106,
,cg07474842,
,cg24580076,
,cg27199872,
,cg19247228,
,cg04115659,
,cg07570470,
,cg08813944,
,cg03394150,
,cg22941315,
,cg01801603,
,cg15247111,
,cg10703884,
,cg05890727,
,cg24248505,
,cg22421859,
,cg25120290,
,cg12683929,
,cg20468253,
,cg05600740,
,cg01743841,
,cg07015190,
,cg13544946,
,cg06094642,
,cg02362859,
,cg13621679,
,cg21642245,
,cg19648306,
,cg15488794,
,cg16390139,
,cg03781505,
,cg15106134,
,cg19048548,
,cg01209023,
