GE,ME,MI
ENSG00000000005,cg13332474,hsa-miR-4736
ENSG00000000938,cg00651829,hsa-miR-6794-5p
ENSG00000001561,cg13604020,hsa-miR-335-5p
ENSG00000001626,cg20058937,hsa-miR-324-3p
ENSG00000002079,cg17331296,hsa-miR-18a-3p
ENSG00000002746,cg07142201,hsa-miR-299-5p
ENSG00000002933,cg09988853,hsa-miR-4512
ENSG00000003137,cg25987194,hsa-miR-4510
ENSG00000003147,cg26534468,hsa-miR-942-3p
ENSG00000003249,cg23859055,hsa-miR-1180-5p
ENSG00000003989,cg13786089,hsa-miR-885-5p
ENSG00000004139,cg10527300,hsa-miR-744-3p
ENSG00000004776,cg04044188,hsa-miR-6856-5p
ENSG00000004799,cg16969274,hsa-miR-550a-5p
ENSG00000004809,cg16617366,hsa-miR-548a-5p
ENSG00000004838,cg25616055,hsa-miR-628-5p
ENSG00000004848,cg08533745,hsa-miR-520f-5p
ENSG00000004948,cg01573938,hsa-miR-561-5p
ENSG00000005108,cg08856529,hsa-miR-539-3p
ENSG00000005187,cg03393017,hsa-miR-1258
ENSG00000005249,cg23187159,hsa-miR-16-1-3p
ENSG00000005381,cg05551889,hsa-miR-584-3p
ENSG00000005421,cg03706273,hsa-miR-1185-1-3p
ENSG00000005471,cg10605681,hsa-miR-3164
ENSG00000005513,cg11417025,hsa-miR-365b-3p
ENSG00000005844,cg04204669,hsa-miR-592
ENSG00000005884,cg26141228,hsa-miR-598-3p
ENSG00000005981,cg09768093,hsa-miR-573
ENSG00000006047,cg13093389,hsa-miR-616-5p
ENSG00000006059,cg17967261,hsa-miR-615-3p
ENSG00000006071,cg04403423,hsa-miR-614
ENSG00000006116,cg23058177,hsa-miR-208a-3p
ENSG00000006128,cg00382999,hsa-miR-632
ENSG00000006210,cg16766249,hsa-miR-4638-3p
ENSG00000006283,cg10024501,hsa-miR-4636
ENSG00000006327,cg06598091,hsa-miR-4640-5p
ENSG00000006377,cg23363014,hsa-miR-532-3p
ENSG00000006468,cg19306063,hsa-miR-937-3p
ENSG00000006606,cg05925497,hsa-miR-942-5p
ENSG00000006611,cg09984047,hsa-miR-517c-3p
ENSG00000006638,cg08684733,hsa-miR-376a-2-5p
ENSG00000006747,cg21207665,hsa-miR-548v
ENSG00000006788,cg16240683,hsa-miR-4745-3p
ENSG00000007038,cg15128226,hsa-miR-4745-5p
ENSG00000007062,cg26541920,hsa-miR-365a-3p
ENSG00000007129,cg01435643,hsa-miR-6843-3p
ENSG00000007171,cg10604168,hsa-miR-6840-3p
ENSG00000007216,cg23545250,hsa-miR-1269b
ENSG00000007306,cg03287340,hsa-miR-4521
ENSG00000007312,cg24641993,hsa-miR-4515
ENSG00000007314,cg21375506,hsa-miR-4517
ENSG00000007350,cg21760363,hsa-miR-1224-5p
ENSG00000007402,cg03846951,hsa-miR-519a-5p
ENSG00000007908,cg06351796,hsa-miR-518a-5p
ENSG00000007933,cg18434367,hsa-miR-136-5p
ENSG00000007944,cg22530691,hsa-miR-146a-5p
ENSG00000007952,cg23418339,hsa-miR-127-3p
ENSG00000008056,cg15204595,hsa-miR-134-5p
ENSG00000008118,cg17153568,hsa-miR-9-5p
ENSG00000008196,cg01524174,hsa-miR-9-3p
ENSG00000008197,cg24400921,hsa-miR-7702
ENSG00000008226,cg21053831,hsa-miR-7704
ENSG00000008277,cg19068385,hsa-miR-520g-5p
ENSG00000008323,cg06501988,hsa-miR-510-3p
ENSG00000008394,cg04117801,hsa-miR-504-3p
ENSG00000009709,cg16364121,hsa-miR-411-3p
ENSG00000009724,cg10229294,hsa-miR-33b-3p
ENSG00000009765,cg02771619,hsa-miR-654-3p
ENSG00000009790,cg22043168,hsa-miR-24-2-5p
ENSG00000009950,cg25332298,hsa-miR-23a-5p
ENSG00000010282,cg23146197,hsa-miR-22-5p
ENSG00000010295,cg06022562,hsa-let-7c-3p
ENSG00000010319,cg03749154,hsa-miR-133a-5p
ENSG00000010327,cg06797925,hsa-miR-25-5p
ENSG00000010379,cg05143735,hsa-miR-200c-5p
ENSG00000010610,cg01132484,hsa-miR-3127-3p
ENSG00000010671,cg09241022,hsa-miR-3129-3p
ENSG00000010932,cg26084529,hsa-miR-3152-5p
ENSG00000011332,cg05051043,hsa-miR-466
ENSG00000011347,cg08862890,hsa-miR-548t-5p
ENSG00000011465,cg26309457,hsa-miR-5582-3p
ENSG00000011590,cg19413725,hsa-miR-5586-5p
ENSG00000011600,cg19313043,hsa-miR-4664-3p
ENSG00000012124,cg16348668,hsa-miR-4664-5p
ENSG00000012223,cg19748684,hsa-miR-4662a-5p
ENSG00000012504,cg22335826,hsa-miR-3622a-3p
ENSG00000012779,cg02056653,hsa-miR-23c
ENSG00000012817,cg00617064,hsa-miR-450a-5p
ENSG00000013293,cg08949428,hsa-miR-449a
ENSG00000013297,cg04304872,hsa-miR-4725-3p
ENSG00000013725,cg21868134,hsa-miR-4726-5p
ENSG00000015285,cg21398469,hsa-miR-4725-5p
ENSG00000015413,cg02866454,hsa-miR-4724-5p
ENSG00000015520,cg07029024,hsa-miR-363-3p
ENSG00000015592,cg07666035,hsa-miR-362-5p
ENSG00000016082,cg21384402,hsa-miR-6846-5p
ENSG00000016391,cg08477158,hsa-miR-193a-3p
ENSG00000016602,cg22459664,hsa-miR-184
ENSG00000017427,cg23625084,hsa-miR-154-3p
ENSG00000017483,cg13708727,hsa-miR-154-5p
ENSG00000018625,cg07793638,hsa-miR-150-5p
ENSG00000018869,cg11554391,hsa-miR-149-5p
ENSG00000019102,cg02502307,hsa-miR-3157-3p
ENSG00000019169,cg26841013,hsa-miR-3144-3p
ENSG00000019505,cg27429749,hsa-miR-3147
ENSG00000019991,cg16884841,hsa-miR-511-3p
ENSG00000021300,cg08323075,hsa-miR-494-5p
ENSG00000021645,cg23142394,hsa-miR-5588-5p
ENSG00000022267,cg03205584,hsa-miR-1295b-3p
ENSG00000022355,cg21694843,hsa-miR-1295b-5p
ENSG00000023171,cg22324934,hsa-miR-513c-3p
ENSG00000026559,cg05732979,hsa-miR-1247-3p
ENSG00000026652,cg02585906,hsa-miR-1304-3p
ENSG00000026751,cg10236452,hsa-miR-455-5p
ENSG00000027644,cg16675507,hsa-miR-5708
ENSG00000028277,cg09876651,hsa-miR-514a-5p
ENSG00000029559,cg21065196,hsa-miR-1290
ENSG00000030304,cg02115911,hsa-miR-2355-5p
ENSG00000030419,cg05335955,hsa-miR-4661-5p
ENSG00000031081,cg05021638,hsa-miR-4658
ENSG00000033122,cg15922270,hsa-miR-4657
ENSG00000034971,cg18011364,hsa-miR-4656
ENSG00000035720,cg14040633,hsa-miR-3651
ENSG00000035862,cg08969950,hsa-miR-5091
ENSG00000036448,cg07252731,hsa-miR-5090
ENSG00000036530,cg11199137,hsa-miR-5092
ENSG00000036565,cg19127283,hsa-miR-376b-3p
ENSG00000036672,cg07095230,hsa-miR-483-3p
ENSG00000036828,cg07936856,hsa-miR-410-3p
ENSG00000037280,cg01468567,hsa-miR-485-3p
ENSG00000037965,cg22357390,hsa-miR-486-5p
ENSG00000038295,cg01634544,hsa-miR-485-5p
ENSG00000038427,cg27332878,hsa-miR-487a-3p
ENSG00000038945,cg21076935,hsa-miR-3678-5p
ENSG00000039537,cg07120889,hsa-miR-3681-5p
ENSG00000039600,cg01735621,hsa-miR-365b-5p
ENSG00000039987,cg04653710,hsa-miR-381-3p
ENSG00000040731,cg07376381,hsa-miR-382-5p
ENSG00000042781,cg18444689,hsa-miR-380-5p
ENSG00000042813,cg20938665,hsa-miR-380-3p
ENSG00000042832,cg17405234,hsa-miR-378a-3p
ENSG00000042980,cg05313949,hsa-miR-379-5p
ENSG00000043039,cg26212877,hsa-miR-377-3p
ENSG00000043355,cg02423014,hsa-miR-378a-5p
ENSG00000043462,cg05848579,hsa-miR-383-5p
ENSG00000043591,cg26683639,hsa-miR-449c-5p
ENSG00000044524,cg08302913,hsa-miR-224-5p
ENSG00000046774,cg09495643,hsa-miR-519e-5p
ENSG00000046889,cg03652336,hsa-miR-519e-3p
ENSG00000047457,cg02135122,hsa-miR-498-5p
ENSG00000047597,cg04503593,hsa-miR-520e-3p
ENSG00000047648,cg01597066,hsa-miR-515-3p
ENSG00000047662,cg22227424,hsa-miR-497-5p
ENSG00000047936,cg05347898,hsa-miR-512-5p
ENSG00000048462,cg02468050,hsa-miR-512-3p
ENSG00000048540,cg26856257,hsa-miR-6777-5p
ENSG00000048545,cg16729160,hsa-miR-338-5p
ENSG00000048740,cg20591472,hsa-miR-206
ENSG00000049089,cg16958594,hsa-miR-6887-3p
ENSG00000049192,cg16337763,hsa-miR-195-5p
ENSG00000049247,cg06705366,hsa-miR-3940-5p
ENSG00000049249,cg26559315,hsa-miR-3065-3p
ENSG00000049540,cg11346718,hsa-miR-376a-5p
ENSG00000049768,cg17787108,hsa-miR-363-5p
ENSG00000050555,cg02332500,hsa-miR-3934-3p
ENSG00000050628,cg24331722,hsa-miR-539-5p
ENSG00000052850,cg26751972,hsa-miR-493-3p
ENSG00000053108,cg18103730,hsa-miR-4423-3p
ENSG00000053438,cg08631151,hsa-miR-7114-3p
ENSG00000053702,cg14400354,hsa-miR-4649-3p
ENSG00000053918,cg14322166,hsa-miR-4652-5p
ENSG00000054356,cg20329153,hsa-miR-4522
ENSG00000054392,cg05427966,hsa-miR-3648
ENSG00000054796,cg22937649,hsa-miR-892b
ENSG00000054803,cg15007548,hsa-miR-4528
ENSG00000054938,cg12993715,hsa-miR-1976
ENSG00000055118,cg17410236,hsa-miR-642b-3p
ENSG00000055163,cg19584530,hsa-miR-3684
ENSG00000055813,cg10215401,hsa-miR-3690
ENSG00000055955,cg14213590,hsa-miR-4746-5p
ENSG00000055957,cg07796002,hsa-miR-369-3p
ENSG00000056291,cg12279138,hsa-miR-376c-3p
ENSG00000056487,cg00055529,hsa-miR-371a-3p
ENSG00000056736,cg10473383,hsa-miR-370-3p
ENSG00000056998,cg09406615,hsa-miR-372-3p
ENSG00000057468,cg03340715,hsa-miR-373-3p
ENSG00000057593,cg15394142,hsa-miR-376a-3p
ENSG00000058335,cg14482308,hsa-miR-375-3p
ENSG00000058404,cg08426898,hsa-miR-29b-3p
ENSG00000058866,cg27037551,hsa-miR-525-3p
ENSG00000059377,cg02409878,hsa-miR-525-5p
ENSG00000059915,cg22632840,hsa-miR-519b-3p
ENSG00000060140,cg20716209,hsa-miR-526b-3p
ENSG00000060566,cg08105965,hsa-miR-520a-3p
ENSG00000060709,cg23437459,hsa-miR-520a-5p
ENSG00000060718,cg13355047,hsa-miR-519c-3p
ENSG00000060982,cg23690737,hsa-miR-520f-3p
ENSG00000061337,cg16502595,hsa-miR-6891-5p
ENSG00000061455,cg21201572,hsa-miR-6892-5p
ENSG00000062096,cg27410337,hsa-miR-200c-3p
ENSG00000062524,cg08089301,hsa-miR-7705
ENSG00000063015,cg26087625,hsa-miR-2113
ENSG00000063127,cg04040095,hsa-miR-449b-3p
ENSG00000064195,cg08457421,hsa-miR-454-5p
ENSG00000064201,cg12976081,hsa-miR-769-5p
ENSG00000064218,cg01431993,hsa-miR-146a-3p
ENSG00000064309,cg06981439,hsa-miR-767-5p
ENSG00000064655,cg21386766,hsa-miR-136-3p
ENSG00000064692,cg05000446,hsa-miR-138-1-3p
ENSG00000064787,cg03324815,hsa-miR-129-2-3p
ENSG00000064886,cg26946821,hsa-miR-125b-2-3p
ENSG00000065325,cg04797957,hsa-miR-144-5p
ENSG00000065371,cg08533783,hsa-miR-145-3p
ENSG00000065413,cg26033520,hsa-miR-4670-3p
ENSG00000065609,cg19129369,hsa-miR-409-5p
ENSG00000065618,cg16949103,hsa-miR-409-3p
ENSG00000065675,cg27042266,hsa-miR-16-2-3p
ENSG00000065717,cg08710987,hsa-miR-100-3p
ENSG00000066032,cg12457909,hsa-miR-101-5p
ENSG00000066056,cg01334432,hsa-miR-96-3p
ENSG00000066185,cg19614698,hsa-miR-99a-3p
ENSG00000066230,cg22321327,hsa-miR-106a-3p
ENSG00000066294,cg14386728,hsa-miR-29b-1-5p
ENSG00000066336,cg00849191,hsa-miR-29b-2-5p
ENSG00000066382,cg06211837,hsa-miR-653-3p
ENSG00000066405,cg03765419,hsa-miR-4426
ENSG00000066468,cg17794299,hsa-miR-4429
ENSG00000066923,cg01268763,hsa-miR-4431
ENSG00000067048,cg13384781,hsa-miR-4433a-3p
ENSG00000067191,cg07315234,hsa-miR-4645-3p
ENSG00000067445,cg17300544,hsa-miR-499b-5p
ENSG00000067646,cg12501870,hsa-miR-371b-5p
ENSG00000067715,cg02079034,hsa-miR-1270
ENSG00000067798,cg05875421,hsa-miR-1266-5p
ENSG00000067842,cg26437522,hsa-miR-1269a
ENSG00000068781,cg19752891,hsa-miR-5009-5p
ENSG00000068831,cg13044675,hsa-miR-5008-3p
ENSG00000068976,cg21121136,hsa-miR-203a-3p
ENSG00000069431,cg00765885,hsa-miR-204-5p
ENSG00000069482,cg08943180,hsa-miR-205-5p
ENSG00000069535,cg11827453,hsa-miR-210-3p
ENSG00000069696,cg01523865,hsa-miR-183-5p
ENSG00000069702,cg01032119,hsa-miR-187-3p
ENSG00000069764,cg04109898,hsa-miR-199b-5p
ENSG00000070031,cg27346806,hsa-miR-211-5p
ENSG00000070193,cg02332982,hsa-miR-511-5p
ENSG00000070404,cg10255879,hsa-miR-491-5p
ENSG00000070526,cg16823535,hsa-miR-4797-3p
ENSG00000070601,cg13449535,hsa-let-7c-5p
ENSG00000070729,cg12537665,hsa-miR-200b-3p
ENSG00000070748,cg05445632,hsa-miR-150-3p
ENSG00000070808,cg02077100,hsa-miR-188-3p
ENSG00000070915,cg21500126,hsa-miR-195-3p
ENSG00000070985,cg20855296,hsa-miR-30a-3p
ENSG00000071073,cg11241756,hsa-miR-31-5p
ENSG00000071282,cg21917261,hsa-miR-31-3p
ENSG00000071909,cg03646234,hsa-miR-92a-1-5p
ENSG00000071991,cg13315923,hsa-miR-33a-3p
ENSG00000072133,cg08145617,hsa-miR-93-3p
ENSG00000072195,cg00467600,hsa-miR-3117-3p
ENSG00000072201,cg08165796,hsa-miR-487b-3p
ENSG00000072657,cg22043381,hsa-miR-542-5p
ENSG00000072694,cg26575738,hsa-miR-4435
ENSG00000072832,cg16340268,hsa-miR-4434
ENSG00000072858,cg08550523,hsa-miR-335-3p
ENSG00000072954,cg05676789,hsa-miR-4690-5p
ENSG00000073067,cg18438546,hsa-miR-1911-5p
ENSG00000073146,cg26381364,hsa-miR-1910-5p
ENSG00000073150,cg23662097,hsa-miR-4787-3p
ENSG00000073464,cg13775316,hsa-miR-1245b-3p
ENSG00000073598,cg08813925,hsa-miR-1277-3p
ENSG00000073670,cg03327403,hsa-miR-1281
ENSG00000073712,cg12313969,hsa-miR-219a-5p
ENSG00000073754,cg20353465,hsa-miR-218-5p
ENSG00000073803,cg08360511,hsa-miR-217-5p
ENSG00000073849,cg00745555,hsa-miR-216a-5p
ENSG00000073861,cg05728019,hsa-miR-214-3p
ENSG00000073910,cg06485940,hsa-miR-222-3p
ENSG00000074047,cg18699804,hsa-miR-432-5p
ENSG00000074211,cg07304692,hsa-miR-495-3p
ENSG00000074317,cg14646039,hsa-miR-494-3p
ENSG00000074370,cg18350895,hsa-miR-202-3p
ENSG00000074706,cg25940946,hsa-miR-202-5p
ENSG00000074803,cg12080391,hsa-miR-493-5p
ENSG00000074966,cg10109500,hsa-miR-193b-3p
ENSG00000075035,cg06946452,hsa-miR-496
ENSG00000075043,cg15982299,hsa-miR-6782-3p
ENSG00000075073,cg10980686,hsa-miR-6872-3p
ENSG00000075223,cg04830857,hsa-miR-3662
ENSG00000075290,cg00793935,hsa-miR-6728-5p
ENSG00000075340,cg03202804,hsa-miR-6852-5p
ENSG00000075388,cg14825633,hsa-miR-17-5p
ENSG00000075429,cg02741216,hsa-miR-19a-3p
ENSG00000075461,cg14265709,hsa-miR-18a-5p
ENSG00000075673,cg16190732,hsa-miR-20a-5p
ENSG00000075826,cg06299307,hsa-miR-99a-5p
ENSG00000075884,cg26872138,hsa-miR-96-5p
ENSG00000075886,cg26914865,hsa-miR-33a-5p
ENSG00000075891,cg08311610,hsa-miR-935
