GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4736
ENSG00000000005,cg00651829,hsa-miR-4738-5p
ENSG00000000938,cg20060206,hsa-miR-4738-3p
ENSG00000000971,cg13604020,hsa-miR-6793-5p
ENSG00000001084,cg22888418,hsa-miR-6794-3p
ENSG00000001561,cg20058937,hsa-miR-6794-5p
ENSG00000001626,cg17331296,hsa-miR-6827-5p
ENSG00000002016,cg07142201,hsa-miR-335-5p
ENSG00000002079,cg09988853,hsa-miR-339-5p
ENSG00000002549,cg25987194,hsa-miR-324-5p
ENSG00000002587,cg26534468,hsa-miR-331-3p
ENSG00000002745,cg23859055,hsa-miR-338-3p
ENSG00000002746,cg25947525,hsa-miR-324-3p
ENSG00000002933,cg13786089,hsa-miR-18a-3p
ENSG00000003096,cg10527300,hsa-miR-299-5p
ENSG00000003137,cg04044188,hsa-miR-4512
ENSG00000003147,cg16969274,hsa-miR-4510
ENSG00000003249,cg16617366,hsa-miR-4504
ENSG00000003400,cg08285646,hsa-miR-483-5p
ENSG00000003436,cg25616055,hsa-miR-942-3p
ENSG00000003987,cg16421157,hsa-miR-1180-5p
ENSG00000003989,cg08533745,hsa-miR-885-5p
ENSG00000004139,cg01573938,hsa-miR-1287-3p
ENSG00000004399,cg14945937,hsa-miR-744-3p
ENSG00000004468,cg17648210,hsa-miR-6125
ENSG00000004776,cg08856529,hsa-miR-1266-3p
ENSG00000004777,cg03062549,hsa-miR-146b-3p
ENSG00000004799,cg00017062,hsa-miR-6858-3p
ENSG00000004809,cg16859165,hsa-miR-1256
ENSG00000004838,cg03393017,hsa-miR-6856-5p
ENSG00000004846,cg22822656,hsa-miR-550a-5p
ENSG00000004848,cg23187159,hsa-miR-548a-5p
ENSG00000004939,cg23817981,hsa-miR-616-3p
ENSG00000004948,cg22776211,hsa-miR-625-3p
ENSG00000005001,cg05551889,hsa-miR-628-5p
ENSG00000005073,cg03706273,hsa-miR-520f-5p
ENSG00000005102,cg10605681,hsa-miR-1257
ENSG00000005108,cg08570341,hsa-miR-561-5p
ENSG00000005187,cg19301897,hsa-miR-539-3p
ENSG00000005249,cg09060908,hsa-miR-1258
ENSG00000005381,cg11417025,hsa-let-7a-3p
ENSG00000005421,cg10996527,hsa-miR-450a-1-3p
ENSG00000005448,cg04204669,hsa-miR-15a-3p
ENSG00000005471,cg26141228,hsa-miR-16-1-3p
ENSG00000005513,cg09768093,hsa-miR-652-5p
ENSG00000005844,cg27324128,hsa-miR-584-3p
ENSG00000005884,cg13093389,hsa-miR-1185-1-3p
ENSG00000005961,cg17967261,hsa-miR-3164
ENSG00000005981,cg06205432,hsa-miR-3158-3p
ENSG00000006016,cg10663897,hsa-miR-3157-5p
ENSG00000006025,cg24740218,hsa-miR-3156-5p
ENSG00000006042,cg04403423,hsa-miR-365b-3p
ENSG00000006047,cg23058177,hsa-miR-592
ENSG00000006059,cg00382999,hsa-miR-597-5p
ENSG00000006062,cg16766249,hsa-miR-598-3p
ENSG00000006071,cg10024501,hsa-miR-601
ENSG00000006116,cg18642576,hsa-miR-573
ENSG00000006128,cg06598091,hsa-miR-616-5p
ENSG00000006210,cg23363014,hsa-miR-615-3p
ENSG00000006282,cg19306063,hsa-miR-614
ENSG00000006283,cg05925497,hsa-miR-208a-3p
ENSG00000006327,cg03261347,hsa-miR-632
ENSG00000006377,cg09984047,hsa-miR-4638-3p
ENSG00000006468,cg12686317,hsa-miR-4636
ENSG00000006534,cg08684733,hsa-miR-4634
ENSG00000006555,cg01246835,hsa-miR-4640-5p
ENSG00000006606,cg01089425,hsa-miR-4639-3p
ENSG00000006611,cg25765315,hsa-miR-532-3p
ENSG00000006638,cg21207665,hsa-miR-7110-5p
ENSG00000006659,cg26444623,hsa-miR-7107-3p
ENSG00000006747,cg10809165,hsa-miR-7108-5p
ENSG00000006788,cg05819371,hsa-miR-937-3p
ENSG00000006837,cg16240683,hsa-miR-940
ENSG00000007001,cg15128226,hsa-miR-942-5p
ENSG00000007038,cg26541920,hsa-miR-517c-3p
ENSG00000007062,cg01775897,hsa-miR-376a-2-5p
ENSG00000007129,cg01435643,hsa-miR-548v
ENSG00000007171,cg10604168,hsa-miR-6759-5p
ENSG00000007174,cg27147615,hsa-miR-3148
ENSG00000007216,cg23545250,hsa-miR-4745-3p
ENSG00000007237,cg03287340,hsa-miR-4745-5p
ENSG00000007255,cg05951377,hsa-miR-6134
ENSG00000007264,cg19611273,hsa-miR-365a-3p
ENSG00000007306,cg24641993,hsa-miR-302b-3p
