GE,ME,MI
ENSG00000001626,cg13332474,hsa-miR-4736
ENSG00000002745,cg18002126,hsa-miR-4738-5p
ENSG00000002746,cg10382206,hsa-miR-335-5p
ENSG00000003096,cg06401021,hsa-miR-18a-3p
ENSG00000003989,cg10569615,hsa-miR-299-5p
ENSG00000004799,cg02045971,hsa-miR-4512
ENSG00000004809,cg06060137,hsa-miR-4507
ENSG00000004838,cg06649048,hsa-miR-4506
ENSG00000004846,cg01791407,hsa-miR-1287-3p
ENSG00000004848,cg17648210,hsa-miR-561-5p
ENSG00000004939,cg12754571,hsa-miR-551b-3p
ENSG00000005001,cg05876625,hsa-miR-584-3p
ENSG00000005073,cg06645921,hsa-miR-3164
ENSG00000005102,cg11525280,hsa-miR-599
ENSG00000005108,cg23580725,hsa-miR-598-3p
ENSG00000005243,cg14273450,hsa-miR-616-5p
ENSG00000005249,cg15386964,hsa-miR-615-3p
ENSG00000005421,cg22303045,hsa-miR-4636
ENSG00000005513,cg26836696,hsa-miR-543
ENSG00000005981,cg09676788,hsa-miR-518d-3p
ENSG00000006042,cg21884231,hsa-miR-517c-3p
ENSG00000006071,cg02957057,hsa-miR-548v
ENSG00000006128,cg21017752,hsa-miR-4745-3p
ENSG00000006283,cg24028634,hsa-miR-4745-5p
ENSG00000006377,cg15063116,hsa-miR-6840-5p
ENSG00000006468,cg27103642,hsa-miR-1269b
ENSG00000006555,cg01246835,hsa-miR-4514
ENSG00000006606,cg15377585,hsa-miR-4516
ENSG00000006747,cg14002960,hsa-miR-4515
ENSG00000006788,cg19569074,hsa-miR-4517
ENSG00000007038,cg05628107,hsa-miR-887-5p
ENSG00000007174,cg03972665,hsa-miR-1224-5p
ENSG00000007216,cg06113354,hsa-miR-519a-5p
ENSG00000007306,cg06210070,hsa-miR-136-5p
ENSG00000007312,cg14197503,hsa-miR-127-3p
ENSG00000007350,cg08229358,hsa-miR-134-5p
ENSG00000007516,cg16327228,hsa-miR-9-5p
ENSG00000007908,cg13932362,hsa-miR-9-3p
ENSG00000007933,cg11699912,hsa-miR-552-5p
ENSG00000008196,cg07540542,hsa-miR-520g-5p
ENSG00000008300,cg16304521,hsa-miR-510-3p
ENSG00000008323,cg22885540,hsa-miR-504-3p
ENSG00000008394,cg02449821,hsa-miR-411-3p
ENSG00000009709,cg24993735,hsa-miR-654-3p
ENSG00000009950,cg00220737,hsa-miR-671-3p
ENSG00000010030,cg22942804,hsa-miR-19b-1-5p
ENSG00000010282,cg13456086,hsa-miR-133a-5p
