GE,ME,MI
ENSG00000000005,cg13332474,hsa-miR-4739
ENSG00000000938,cg04804717,hsa-miR-4735-5p
ENSG00000000971,cg18002126,hsa-miR-4736
ENSG00000001167,cg11461030,hsa-miR-3064-5p
ENSG00000001461,cg10382206,hsa-miR-4738-5p
ENSG00000001561,cg22888418,hsa-miR-6791-3p
ENSG00000001617,cg15454820,hsa-miR-6790-3p
ENSG00000001626,cg07126559,hsa-miR-6793-3p
ENSG00000001629,cg06308088,hsa-miR-6793-5p
ENSG00000001631,cg06401021,hsa-miR-6794-3p
ENSG00000002079,cg10569615,hsa-miR-6794-5p
ENSG00000002330,cg16329197,hsa-miR-6732-5p
ENSG00000002586,cg02045971,hsa-miR-6825-5p
ENSG00000002587,cg10409248,hsa-miR-6826-3p
ENSG00000002745,cg25762679,hsa-miR-335-5p
ENSG00000002746,cg14168009,hsa-miR-301b-3p
ENSG00000002933,cg21859594,hsa-miR-18a-3p
ENSG00000003096,cg06060137,hsa-miR-299-5p
ENSG00000003137,cg03083228,hsa-miR-4512
ENSG00000003147,cg01232040,hsa-miR-4510
ENSG00000003249,cg06649048,hsa-miR-4507
ENSG00000003400,cg01791407,hsa-miR-4506
ENSG00000003436,cg19642306,hsa-miR-4504
ENSG00000003987,cg25831075,hsa-miR-4505
ENSG00000003989,cg03764518,hsa-miR-548e-5p
ENSG00000004059,cg17648210,hsa-miR-483-5p
ENSG00000004139,cg23907053,hsa-miR-942-3p
ENSG00000004468,cg03062549,hsa-miR-885-5p
ENSG00000004660,cg16859165,hsa-miR-1287-3p
ENSG00000004776,cg14013337,hsa-miR-486-3p
ENSG00000004799,cg12754571,hsa-miR-6125
ENSG00000004809,cg05876625,hsa-miR-490-5p
ENSG00000004838,cg17620121,hsa-miR-1251-3p
ENSG00000004846,cg23187159,hsa-miR-3675-5p
ENSG00000004848,cg16264642,hsa-miR-3675-3p
ENSG00000004866,cg06645921,hsa-miR-497-3p
ENSG00000004939,cg10911354,hsa-miR-6856-5p
ENSG00000004948,cg11525280,hsa-miR-550a-5p
ENSG00000005001,cg24805258,hsa-miR-590-3p
ENSG00000005020,cg23580725,hsa-miR-616-3p
ENSG00000005073,cg08570341,hsa-miR-489-5p
ENSG00000005075,cg14273450,hsa-miR-181d-3p
ENSG00000005102,cg15386964,hsa-miR-520f-5p
ENSG00000005108,cg15425811,hsa-miR-3667-3p
ENSG00000005187,cg14928319,hsa-miR-561-5p
ENSG00000005206,cg25807274,hsa-miR-1258
ENSG00000005243,cg11257429,hsa-let-7a-3p
ENSG00000005249,cg11543397,hsa-let-7b-3p
ENSG00000005381,cg20743708,hsa-miR-551b-3p
ENSG00000005421,cg22303045,hsa-miR-15a-3p
ENSG00000005448,cg10724690,hsa-miR-16-1-3p
ENSG00000005469,cg09169673,hsa-miR-584-3p
ENSG00000005471,cg26836696,hsa-miR-3190-3p
ENSG00000005486,cg23363754,hsa-miR-1185-1-3p
ENSG00000005513,cg13125157,hsa-miR-3165
ENSG00000005810,cg02739346,hsa-miR-3164
ENSG00000005812,cg12200950,hsa-miR-586
ENSG00000005844,cg09676788,hsa-miR-3159
ENSG00000005884,cg02329886,hsa-miR-3157-5p
ENSG00000005961,cg21884231,hsa-miR-3161
ENSG00000005981,cg12336960,hsa-miR-592
ENSG00000006016,cg02957057,hsa-miR-599
ENSG00000006025,cg12492885,hsa-miR-598-3p
ENSG00000006042,cg11865553,hsa-miR-600
ENSG00000006047,cg21017752,hsa-miR-618
ENSG00000006059,cg13430755,hsa-miR-616-5p
ENSG00000006062,cg18115507,hsa-miR-615-3p
ENSG00000006071,cg13529733,hsa-miR-1469
ENSG00000006116,cg24028634,hsa-miR-632
ENSG00000006128,cg09780767,hsa-miR-4639-5p
ENSG00000006210,cg15063116,hsa-miR-4638-5p
ENSG00000006283,cg19777067,hsa-miR-4636
ENSG00000006327,cg04414975,hsa-miR-4640-5p
ENSG00000006377,cg09925075,hsa-miR-4639-3p
ENSG00000006468,cg01363383,hsa-miR-7109-5p
ENSG00000006530,cg08324945,hsa-miR-7109-3p
ENSG00000006534,cg25479682,hsa-miR-7110-5p
ENSG00000006555,cg27103642,hsa-miR-7107-5p
ENSG00000006576,cg21998208,hsa-miR-7108-5p
ENSG00000006606,cg01246835,hsa-miR-7110-3p
ENSG00000006607,cg22960952,hsa-miR-543
ENSG00000006611,cg04922015,hsa-miR-937-3p
ENSG00000006634,cg16706690,hsa-miR-940
ENSG00000006638,cg15377585,hsa-miR-939-5p
ENSG00000006652,cg21414251,hsa-miR-518d-3p
ENSG00000006659,cg01767862,hsa-miR-517c-3p
ENSG00000006747,cg18561247,hsa-miR-376a-2-5p
ENSG00000006757,cg14002960,hsa-miR-548v
ENSG00000006788,cg13492164,hsa-miR-6759-5p
ENSG00000007001,cg10198671,hsa-miR-4745-3p
ENSG00000007038,cg19569074,hsa-miR-4745-5p
ENSG00000007062,cg15128226,hsa-miR-4742-3p
ENSG00000007129,cg05628107,hsa-miR-4740-3p
ENSG00000007171,cg03972665,hsa-miR-122b-5p
ENSG00000007174,cg03874601,hsa-miR-4744
ENSG00000007216,cg06113354,hsa-miR-6132
ENSG00000007237,cg09051663,hsa-miR-6131
ENSG00000007264,cg16123101,hsa-miR-6129
ENSG00000007306,cg06210070,hsa-miR-302d-3p
ENSG00000007312,cg20907471,hsa-miR-302b-5p
ENSG00000007314,cg14197503,hsa-miR-302c-3p
ENSG00000007341,cg19042340,hsa-miR-6817-3p
ENSG00000007350,cg04131792,hsa-miR-6843-3p
ENSG00000007384,cg12037324,hsa-miR-6840-5p
ENSG00000007402,cg08229358,hsa-miR-6840-3p
ENSG00000007516,cg11190071,hsa-miR-6839-3p
ENSG00000007866,cg06767655,hsa-miR-6842-3p
ENSG00000007908,cg06351796,hsa-miR-1269b
ENSG00000007933,cg16327228,hsa-miR-4521
ENSG00000007944,cg03836586,hsa-miR-631
ENSG00000007952,cg02495552,hsa-miR-4514
ENSG00000007968,cg23418339,hsa-miR-4516
ENSG00000008056,cg13932362,hsa-miR-4515
ENSG00000008083,cg00707129,hsa-miR-4517
ENSG00000008086,cg21185990,hsa-miR-4520-3p
ENSG00000008118,cg22578966,hsa-miR-4519
ENSG00000008196,cg23438298,hsa-miR-887-5p
ENSG00000008226,cg11699912,hsa-miR-1224-5p
ENSG00000008277,cg09160955,hsa-miR-519a-5p
ENSG00000008282,cg24598449,hsa-miR-564
ENSG00000008300,cg03437479,hsa-miR-518a-5p
ENSG00000008311,cg24818524,hsa-miR-136-5p
ENSG00000008323,cg17822584,hsa-miR-126-5p
ENSG00000008394,cg17153568,hsa-miR-127-3p
ENSG00000008441,cg07540542,hsa-miR-134-5p
ENSG00000008513,cg01263386,hsa-miR-9-5p
ENSG00000008516,cg16404371,hsa-miR-9-3p
ENSG00000008517,cg16304521,hsa-miR-597-3p
ENSG00000008735,cg24400921,hsa-miR-585-5p
ENSG00000009307,cg27281882,hsa-miR-552-5p
ENSG00000009335,cg20513038,hsa-miR-487b-5p
ENSG00000009413,cg04664968,hsa-miR-580-5p
ENSG00000009709,cg23722334,hsa-miR-579-5p
ENSG00000009724,cg16761581,hsa-miR-520g-5p
ENSG00000009765,cg23027521,hsa-miR-519d-5p
ENSG00000009790,cg16364121,hsa-miR-510-3p
ENSG00000009950,cg03196269,hsa-miR-504-3p
ENSG00000010030,cg13026994,hsa-miR-411-3p
ENSG00000010219,cg22885540,hsa-miR-654-3p
ENSG00000010278,cg02449821,hsa-miR-671-3p
ENSG00000010282,cg24993735,hsa-miR-19b-1-5p
ENSG00000010295,cg00220737,hsa-let-7c-3p
ENSG00000010310,cg03749154,hsa-miR-152-5p
ENSG00000010318,cg22942804,hsa-miR-133a-5p
ENSG00000010319,cg12738347,hsa-miR-26a-1-3p
ENSG00000010327,cg01005968,hsa-miR-25-5p
ENSG00000010379,cg13456086,hsa-miR-3074-5p
ENSG00000010438,cg22152728,hsa-miR-3156-3p
ENSG00000010610,cg04236540,hsa-miR-200c-5p
ENSG00000010671,cg18862767,hsa-miR-3124-3p
ENSG00000010704,cg21653132,hsa-miR-3127-3p
ENSG00000010932,cg10372721,hsa-miR-3129-3p
ENSG00000011028,cg08862890,hsa-miR-3145-5p
ENSG00000011083,cg12162305,hsa-miR-3152-5p
ENSG00000011258,cg00834796,hsa-miR-3138
ENSG00000011332,cg07344528,hsa-miR-3139
ENSG00000011347,cg27527593,hsa-miR-544b
ENSG00000011422,cg21646598,hsa-miR-3137
ENSG00000011426,cg13872831,hsa-miR-466
ENSG00000011465,cg12081372,hsa-miR-3135a
ENSG00000011566,cg10578991,hsa-miR-3140-3p
ENSG00000011590,cg27175093,hsa-miR-3529-3p
ENSG00000011677,cg21022868,hsa-miR-5583-3p
ENSG00000012124,cg09761230,hsa-miR-5584-5p
ENSG00000012171,cg21012788,hsa-miR-6812-5p
ENSG00000012223,cg05389970,hsa-miR-1229-3p
ENSG00000012504,cg23302570,hsa-miR-4664-3p
ENSG00000012779,cg00163018,hsa-miR-4665-5p
ENSG00000012817,cg00380428,hsa-miR-6810-5p
ENSG00000013016,cg05345876,hsa-miR-4661-3p
ENSG00000013293,cg10840389,hsa-miR-4662a-5p
ENSG00000013297,cg07046426,hsa-miR-6811-5p
ENSG00000013374,cg00109148,hsa-miR-3622a-3p
ENSG00000013392,cg00447018,hsa-miR-3620-3p
ENSG00000013588,cg18066271,hsa-miR-3622a-5p
ENSG00000013619,cg08419589,hsa-miR-450a-5p
ENSG00000013725,cg26165081,hsa-miR-4726-3p
ENSG00000014138,cg23807890,hsa-miR-4725-3p
ENSG00000014914,cg24073782,hsa-miR-4726-5p
ENSG00000015133,cg18022346,hsa-miR-4724-5p
ENSG00000015285,cg12309360,hsa-miR-4727-3p
ENSG00000015413,cg21868134,hsa-miR-363-3p
ENSG00000015475,cg19888869,hsa-miR-362-5p
ENSG00000015520,cg05229965,hsa-miR-6847-3p
ENSG00000015568,cg08979831,hsa-miR-6847-5p
ENSG00000015592,cg25963309,hsa-miR-6845-3p
ENSG00000016082,cg11329853,hsa-miR-6845-5p
ENSG00000016391,cg04282419,hsa-miR-193a-3p
ENSG00000016402,cg26104640,hsa-miR-190a-5p
ENSG00000016490,cg21384402,hsa-miR-188-5p
ENSG00000016602,cg21671806,hsa-miR-184
ENSG00000017427,cg02178957,hsa-miR-154-3p
ENSG00000017483,cg22444116,hsa-miR-154-5p
ENSG00000018236,cg00028598,hsa-miR-149-5p
ENSG00000018280,cg05086074,hsa-miR-3619-3p
ENSG00000018408,cg11867257,hsa-miR-3194-3p
ENSG00000018625,cg26241806,hsa-miR-3162-3p
ENSG00000018869,cg15854547,hsa-miR-3158-5p
ENSG00000019102,cg13212956,hsa-miR-3157-3p
ENSG00000019144,cg10374493,hsa-miR-3189-5p
ENSG00000019169,cg17528245,hsa-miR-3142
ENSG00000019186,cg07466433,hsa-miR-3141
ENSG00000019505,cg25912580,hsa-miR-548u
ENSG00000019549,cg20710842,hsa-miR-3144-3p
ENSG00000019582,cg12985773,hsa-miR-3144-5p
ENSG00000019991,cg13929270,hsa-miR-3147
ENSG00000019995,cg08697797,hsa-miR-511-3p
ENSG00000020633,cg09807914,hsa-miR-494-5p
ENSG00000021300,cg01614237,hsa-miR-5589-3p
ENSG00000021461,cg00624737,hsa-miR-5588-5p
ENSG00000021488,cg09211399,hsa-miR-1295b-3p
ENSG00000021645,cg17255063,hsa-miR-5589-5p
ENSG00000021826,cg08420572,hsa-miR-5588-3p
ENSG00000021852,cg05570735,hsa-miR-5587-3p
ENSG00000022267,cg16690757,hsa-miR-1295b-5p
ENSG00000022355,cg27429749,hsa-miR-1307-5p
ENSG00000022556,cg15737177,hsa-miR-1247-3p
ENSG00000023041,cg08196842,hsa-miR-1304-3p
ENSG00000023171,cg16929739,hsa-let-7e-3p
ENSG00000023318,cg22649181,hsa-miR-539-3p
ENSG00000023445,cg26195583,hsa-miR-455-5p
ENSG00000023839,cg19900896,hsa-miR-5706
ENSG00000023892,cg23142394,hsa-miR-514a-5p
ENSG00000023902,cg03205584,hsa-miR-506-5p
ENSG00000024422,cg22677757,hsa-miR-4265
ENSG00000024526,cg24779587,hsa-miR-2355-5p
ENSG00000025423,cg06781656,hsa-miR-378d
ENSG00000025434,cg21695485,hsa-miR-1268b
ENSG00000025708,cg19637177,hsa-miR-6511b-3p
ENSG00000026103,cg21276809,hsa-miR-6720-5p
ENSG00000026508,cg14003035,hsa-miR-4661-5p
ENSG00000026559,cg24115264,hsa-miR-4660
ENSG00000026652,cg13996155,hsa-miR-4658
ENSG00000026751,cg22964918,hsa-miR-4657
ENSG00000027644,cg05338433,hsa-miR-4656
ENSG00000027847,cg24746726,hsa-miR-3658
ENSG00000027869,cg14034757,hsa-miR-3650
ENSG00000028277,cg14104172,hsa-miR-3651
ENSG00000028528,cg23464619,hsa-miR-3655
ENSG00000029153,cg00637695,hsa-miR-3657
ENSG00000029534,cg08605326,hsa-miR-5088-5p
ENSG00000029559,cg18781032,hsa-miR-5090
ENSG00000029993,cg05194618,hsa-miR-5092
ENSG00000030304,cg03036514,hsa-miR-376b-3p
ENSG00000031081,cg04770088,hsa-miR-483-3p
ENSG00000032742,cg09705457,hsa-miR-412-3p
ENSG00000033050,cg22742965,hsa-miR-410-3p
ENSG00000033100,cg12288941,hsa-miR-485-3p
ENSG00000033122,cg07779653,hsa-miR-485-5p
ENSG00000033170,cg19340858,hsa-miR-487a-3p
ENSG00000033178,cg20538314,hsa-miR-3679-5p
ENSG00000033867,cg14334286,hsa-miR-3680-3p
ENSG00000034053,cg11199137,hsa-miR-3681-3p
ENSG00000034152,cg08327371,hsa-miR-1286
ENSG00000034239,cg02989600,hsa-miR-1287-5p
ENSG00000034971,cg05432017,hsa-miR-4729
ENSG00000035664,cg23154059,hsa-miR-4728-3p
ENSG00000035720,cg14552904,hsa-miR-4730
ENSG00000035862,cg14080048,hsa-miR-4732-5p
ENSG00000036448,cg01802121,hsa-miR-4733-5p
ENSG00000036473,cg16158407,hsa-miR-4732-3p
ENSG00000036530,cg07630301,hsa-miR-4734
ENSG00000036549,cg25980504,hsa-miR-4733-3p
ENSG00000036565,cg10851715,hsa-miR-365b-5p
ENSG00000036672,cg15287895,hsa-miR-381-3p
ENSG00000036828,cg03861966,hsa-miR-382-5p
ENSG00000037042,cg15660293,hsa-miR-380-5p
ENSG00000037241,cg01556799,hsa-miR-380-3p
ENSG00000037280,cg01152624,hsa-miR-379-5p
ENSG00000037965,cg17816771,hsa-miR-377-3p
ENSG00000038002,cg14575053,hsa-miR-383-5p
ENSG00000038295,cg12281701,hsa-miR-223-3p
ENSG00000038382,cg15128312,hsa-miR-224-5p
ENSG00000038427,cg01922936,hsa-miR-519e-5p
ENSG00000039068,cg24107750,hsa-miR-519e-3p
ENSG00000039139,cg15435730,hsa-miR-939-3p
ENSG00000039537,cg24671202,hsa-miR-498-5p
ENSG00000039600,cg14098532,hsa-miR-520e-3p
ENSG00000040608,cg24934063,hsa-miR-515-5p
ENSG00000040731,cg03783575,hsa-miR-515-3p
ENSG00000041353,cg15496763,hsa-miR-497-5p
ENSG00000041880,cg01698108,hsa-miR-181d-5p
ENSG00000041982,cg21986027,hsa-miR-512-5p
ENSG00000042088,cg23926439,hsa-miR-512-3p
ENSG00000042286,cg05404698,hsa-miR-6895-3p
ENSG00000042304,cg19007141,hsa-miR-6777-5p
ENSG00000042493,cg00959249,hsa-miR-6778-3p
ENSG00000042832,cg19764047,hsa-miR-5699-5p
ENSG00000042980,cg15115055,hsa-miR-6779-5p
ENSG00000043039,cg14921271,hsa-miR-6889-3p
ENSG00000043355,cg23938220,hsa-miR-338-5p
ENSG00000043462,cg20481909,hsa-miR-6887-5p
ENSG00000043591,cg22257786,hsa-miR-6887-3p
ENSG00000044012,cg09495643,hsa-miR-194-5p
ENSG00000044459,cg03652336,hsa-miR-195-5p
ENSG00000044524,cg01945223,hsa-miR-6885-5p
ENSG00000046604,cg26013434,hsa-miR-6886-3p
ENSG00000046653,cg05722981,hsa-miR-6508-3p
ENSG00000046774,cg11297107,hsa-miR-3691-3p
ENSG00000046889,cg23252902,hsa-miR-3913-3p
ENSG00000047365,cg03138364,hsa-miR-3664-3p
ENSG00000047457,cg17500265,hsa-miR-3940-5p
ENSG00000047597,cg25025437,hsa-miR-770-5p
ENSG00000047617,cg13215970,hsa-miR-765
ENSG00000047644,cg24385694,hsa-miR-7978
ENSG00000047648,cg04734286,hsa-miR-7977
ENSG00000047662,cg08414231,hsa-miR-376a-5p
ENSG00000047936,cg19267253,hsa-miR-363-5p
ENSG00000048028,cg02387455,hsa-miR-3934-3p
ENSG00000048052,cg25599242,hsa-miR-4632-5p
ENSG00000048342,cg13944939,hsa-miR-4457
ENSG00000048392,cg11073923,hsa-miR-545-3p
ENSG00000048462,cg23845450,hsa-miR-539-5p
ENSG00000048540,cg18114313,hsa-miR-493-3p
ENSG00000048545,cg03326762,hsa-miR-450a-2-3p
ENSG00000049089,cg01374431,hsa-miR-4423-3p
ENSG00000049130,cg07548607,hsa-miR-4420
ENSG00000049192,cg15673034,hsa-miR-4254
ENSG00000049246,cg14320054,hsa-miR-4326
ENSG00000049247,cg12537796,hsa-miR-548ac
ENSG00000049249,cg16301599,hsa-miR-7114-5p
ENSG00000049283,cg04541675,hsa-miR-7114-3p
ENSG00000049323,cg25323709,hsa-miR-7113-5p
ENSG00000049449,cg18091435,hsa-miR-7112-3p
ENSG00000049540,cg19625237,hsa-miR-4653-5p
ENSG00000049541,cg13633305,hsa-miR-4649-3p
ENSG00000049656,cg04053959,hsa-miR-4648
ENSG00000049759,cg23120518,hsa-miR-4649-5p
ENSG00000049768,cg03750034,hsa-miR-4652-5p
ENSG00000049769,cg14984943,hsa-miR-4651
ENSG00000050165,cg05863023,hsa-miR-3648
ENSG00000050327,cg00825173,hsa-miR-889-5p
ENSG00000050344,cg11748640,hsa-miR-3646
ENSG00000050438,cg26559315,hsa-miR-892b
ENSG00000050555,cg16288089,hsa-miR-3679-3p
ENSG00000050628,cg11728821,hsa-miR-1537-3p
ENSG00000050730,cg09546220,hsa-miR-4804-5p
ENSG00000050767,cg11346718,hsa-miR-3689a-5p
ENSG00000051341,cg15615022,hsa-miR-3685
ENSG00000051523,cg08313168,hsa-miR-3683
ENSG00000052344,cg19407252,hsa-miR-4751
ENSG00000052723,cg26496293,hsa-miR-4752
ENSG00000052795,cg24617723,hsa-miR-4746-5p
ENSG00000052850,cg24087743,hsa-miR-4749-3p
ENSG00000053108,cg17867333,hsa-miR-4748
ENSG00000053254,cg26751972,hsa-miR-369-3p
ENSG00000053438,cg17928147,hsa-miR-376c-3p
ENSG00000053524,cg03659519,hsa-miR-371a-3p
ENSG00000053702,cg19363466,hsa-miR-370-3p
ENSG00000053747,cg13947995,hsa-miR-373-5p
ENSG00000053918,cg06637001,hsa-miR-372-3p
ENSG00000054179,cg19749660,hsa-miR-373-3p
ENSG00000054277,cg16750157,hsa-miR-376a-3p
ENSG00000054356,cg12300382,hsa-miR-375-3p
ENSG00000054392,cg05427966,hsa-miR-4538
ENSG00000054598,cg14556896,hsa-miR-525-3p
ENSG00000054690,cg03140441,hsa-miR-525-5p
ENSG00000054793,cg08588180,hsa-miR-519b-3p
ENSG00000054796,cg14853341,hsa-miR-526b-3p
ENSG00000054803,cg23696834,hsa-miR-526b-5p
ENSG00000054938,cg05935520,hsa-miR-520a-3p
ENSG00000054967,cg18183671,hsa-miR-520a-5p
ENSG00000055118,cg23194912,hsa-miR-519c-3p
