GE,ME,MI
ENSG00000002745,cg06401021,hsa-miR-4736
ENSG00000002746,cg06060137,hsa-miR-18a-3p
ENSG00000004846,cg17648210,hsa-miR-299-5p
ENSG00000004939,cg05876625,hsa-miR-584-3p
ENSG00000005073,cg11525280,hsa-miR-599
ENSG00000005981,cg14273450,hsa-miR-543
ENSG00000006606,cg15386964,hsa-miR-1269b
ENSG00000006747,cg21884231,hsa-miR-4514
ENSG00000007038,cg02957057,hsa-miR-9-3p
ENSG00000007174,cg24028634,hsa-miR-411-3p
ENSG00000007306,cg14002960,hsa-miR-654-3p
ENSG00000008196,cg14197503,hsa-miR-19b-1-5p
ENSG00000010282,cg08229358,hsa-miR-154-3p
ENSG00000010704,cg16304521,hsa-miR-154-5p
ENSG00000011677,cg21653132,hsa-miR-3147
ENSG00000013293,cg00834796,hsa-miR-5589-3p
ENSG00000016082,cg07344528,hsa-miR-5589-5p
ENSG00000016402,cg08419589,hsa-miR-410-3p
ENSG00000023839,cg26241806,hsa-miR-485-3p
ENSG00000026559,cg25912580,hsa-miR-487a-3p
ENSG00000029559,cg01614237,hsa-miR-381-3p
ENSG00000030304,cg05570735,hsa-miR-382-5p
ENSG00000034239,cg26195583,hsa-miR-380-5p
ENSG00000034971,cg23142394,hsa-miR-377-3p
ENSG00000036565,cg21695485,hsa-miR-520e-3p
ENSG00000036828,cg14034757,hsa-miR-497-5p
ENSG00000039139,cg23464619,hsa-miR-181d-5p
ENSG00000043039,cg04770088,hsa-miR-512-3p
ENSG00000043591,cg09705457,hsa-miR-195-5p
ENSG00000046774,cg03861966,hsa-miR-539-5p
ENSG00000047617,cg24934063,hsa-miR-493-3p
ENSG00000050327,cg01698108,hsa-miR-7112-3p
ENSG00000054356,cg09495643,hsa-miR-4652-5p
ENSG00000054938,cg24385694,hsa-miR-369-3p
ENSG00000055957,cg04734286,hsa-miR-376c-3p
ENSG00000057593,cg07548607,hsa-miR-370-3p
ENSG00000058335,cg14320054,hsa-miR-373-3p
ENSG00000065609,cg18091435,hsa-miR-376a-3p
ENSG00000066468,cg24617723,hsa-miR-525-5p
ENSG00000067177,cg06637001,hsa-miR-526b-5p
ENSG00000067842,cg16750157,hsa-miR-520a-3p
ENSG00000068985,cg08588180,hsa-miR-520f-3p
ENSG00000069011,cg14843731,hsa-miR-6892-5p
ENSG00000069188,cg08131881,hsa-miR-668-3p
ENSG00000069482,cg00919118,hsa-miR-767-3p
ENSG00000069535,cg13207630,hsa-miR-767-5p
ENSG00000070019,cg11509669,hsa-miR-409-3p
ENSG00000070193,cg05594873,hsa-miR-4431
ENSG00000070808,cg20754145,hsa-miR-1269a
ENSG00000070886,cg27042266,hsa-miR-204-5p
ENSG00000072133,cg23557926,hsa-miR-211-5p
ENSG00000072657,cg23203338,hsa-miR-195-3p
ENSG00000074211,cg05528782,hsa-miR-92a-1-5p
ENSG00000074410,cg20214871,hsa-miR-3117-3p
ENSG00000074803,cg23433527,hsa-miR-487b-3p
ENSG00000075035,cg22508969,hsa-miR-335-3p
ENSG00000075043,cg03646234,hsa-miR-1910-5p
ENSG00000075213,cg27393126,hsa-miR-217-5p
ENSG00000075461,cg13775316,hsa-miR-214-3p
ENSG00000077063,cg08383338,hsa-miR-432-5p
ENSG00000077080,cg04184232,hsa-miR-495-3p
ENSG00000077264,cg25681688,hsa-miR-494-3p
ENSG00000077279,cg22473620,hsa-miR-493-5p
ENSG00000078549,cg03277455,hsa-miR-496
ENSG00000080007,cg26988215,hsa-miR-19a-3p
ENSG00000081479,cg27229407,hsa-miR-20b-3p
ENSG00000082196,cg06738867,hsa-miR-431-3p
ENSG00000083067,cg19263700,hsa-miR-4445-5p
ENSG00000084674,cg07609200,hsa-miR-1910-3p
ENSG00000085741,cg10201663,hsa-miR-518e-3p
ENSG00000086205,cg13343639,hsa-miR-518a-3p
ENSG00000087250,cg11401514,hsa-miR-124-3p
ENSG00000087494,cg19734013,hsa-miR-204-3p
ENSG00000087495,cg16543094,hsa-miR-211-3p
ENSG00000087510,cg02671458,hsa-miR-3189-3p
ENSG00000088320,cg03135351,hsa-miR-411-5p
ENSG00000088992,cg26246897,hsa-miR-504-5p
ENSG00000089169,cg21128610,hsa-miR-760
ENSG00000089225,cg00400221,hsa-miR-376b-5p
ENSG00000089356,cg03069204,hsa-miR-758-5p
