GE,ME,MI
ENSG00000000005,cg13332474,hsa-miR-4739
ENSG00000000457,cg17689707,hsa-miR-4735-5p
ENSG00000000938,cg04804717,hsa-miR-4736
ENSG00000000971,cg18002126,hsa-miR-3064-5p
ENSG00000001036,cg11461030,hsa-miR-3064-3p
ENSG00000001084,cg10382206,hsa-miR-4738-5p
ENSG00000001167,cg22888418,hsa-miR-4738-3p
ENSG00000001461,cg15454820,hsa-miR-6791-3p
ENSG00000001561,cg25338581,hsa-miR-6791-5p
ENSG00000001617,cg07126559,hsa-miR-6790-3p
ENSG00000001626,cg06308088,hsa-miR-6793-3p
ENSG00000001629,cg23859055,hsa-miR-6793-5p
ENSG00000001630,cg06401021,hsa-miR-6794-3p
ENSG00000001631,cg10569615,hsa-miR-6794-5p
ENSG00000002016,cg16329197,hsa-miR-6732-5p
ENSG00000002079,cg02045971,hsa-miR-6825-3p
ENSG00000002330,cg10409248,hsa-miR-6825-5p
ENSG00000002586,cg25762679,hsa-miR-6826-3p
ENSG00000002587,cg14168009,hsa-miR-6826-5p
ENSG00000002745,cg21024234,hsa-miR-6827-3p
ENSG00000002746,cg21859594,hsa-miR-6828-5p
ENSG00000002822,cg06060137,hsa-miR-335-5p
ENSG00000002919,cg03083228,hsa-miR-324-5p
ENSG00000002933,cg01232040,hsa-miR-338-3p
ENSG00000003056,cg06649048,hsa-miR-324-3p
ENSG00000003096,cg01791407,hsa-miR-301b-3p
ENSG00000003137,cg06807397,hsa-miR-18a-3p
ENSG00000003147,cg19642306,hsa-miR-299-5p
ENSG00000003249,cg25831075,hsa-miR-4512
ENSG00000003393,cg03764518,hsa-miR-4510
ENSG00000003400,cg17648210,hsa-miR-4507
ENSG00000003436,cg23907053,hsa-miR-4506
ENSG00000003987,cg03062549,hsa-miR-4504
ENSG00000003989,cg16851771,hsa-miR-4505
ENSG00000004059,cg16859165,hsa-miR-548e-5p
ENSG00000004139,cg14013337,hsa-miR-483-5p
ENSG00000004455,cg12754571,hsa-miR-942-3p
ENSG00000004468,cg05876625,hsa-miR-1180-5p
ENSG00000004487,cg17620121,hsa-miR-885-5p
ENSG00000004660,cg23187159,hsa-miR-1287-3p
ENSG00000004700,cg23817981,hsa-miR-486-3p
ENSG00000004776,cg19359550,hsa-miR-1288-5p
ENSG00000004777,cg16264642,hsa-miR-6125
ENSG00000004799,cg21525592,hsa-miR-490-5p
ENSG00000004809,cg22776211,hsa-miR-3192-3p
ENSG00000004838,cg06645921,hsa-miR-1251-3p
ENSG00000004846,cg19754520,hsa-miR-6859-3p
ENSG00000004848,cg10911354,hsa-miR-3675-5p
ENSG00000004864,cg11525280,hsa-miR-3675-3p
ENSG00000004866,cg24805258,hsa-miR-497-3p
ENSG00000004939,cg23580725,hsa-miR-6856-5p
ENSG00000004948,cg08570341,hsa-miR-550a-5p
ENSG00000005001,cg14273450,hsa-miR-590-3p
ENSG00000005020,cg15386964,hsa-miR-548a-5p
ENSG00000005073,cg15425811,hsa-miR-615-5p
ENSG00000005075,cg02577745,hsa-miR-616-3p
ENSG00000005102,cg14928319,hsa-miR-489-5p
ENSG00000005108,cg05828925,hsa-miR-625-3p
ENSG00000005187,cg05103992,hsa-miR-181d-3p
ENSG00000005206,cg24461952,hsa-miR-520f-5p
ENSG00000005243,cg25807274,hsa-miR-3667-3p
ENSG00000005249,cg11257429,hsa-miR-561-5p
ENSG00000005339,cg11543397,hsa-let-7f-1-3p
