GE,ME,MI
ENSG00000000005,cg00651829,hsa-miR-4736
ENSG00000001626,cg17689707,hsa-miR-301b-3p
ENSG00000002079,cg20266154,hsa-miR-18a-3p
ENSG00000003989,cg25987194,hsa-miR-216b-5p
ENSG00000004838,cg05100739,hsa-miR-483-5p
ENSG00000004848,cg06401021,hsa-miR-1287-3p
ENSG00000005073,cg10569615,hsa-miR-491-3p
ENSG00000005102,cg13024709,hsa-miR-193b-5p
ENSG00000005187,cg02409108,hsa-miR-146b-3p
ENSG00000005421,cg06649048,hsa-miR-615-5p
ENSG00000005513,cg21161253,hsa-miR-489-5p
ENSG00000005981,cg27592410,hsa-miR-520f-5p
ENSG00000006016,cg03062549,hsa-miR-561-5p
ENSG00000006047,cg23187159,hsa-miR-584-3p
ENSG00000006059,cg09835225,hsa-miR-636
ENSG00000006071,cg07920148,hsa-miR-592
ENSG00000006128,cg24242823,hsa-miR-573
ENSG00000006283,cg09768093,hsa-miR-616-5p
ENSG00000006377,cg26851796,hsa-miR-615-3p
ENSG00000006606,cg02957057,hsa-miR-449c-3p
ENSG00000006611,cg23058177,hsa-miR-937-3p
ENSG00000006788,cg00046625,hsa-miR-940
ENSG00000007001,cg06598091,hsa-miR-942-5p
ENSG00000007062,cg15063116,hsa-miR-517c-3p
ENSG00000007129,cg08575330,hsa-miR-4745-3p
ENSG00000007174,cg04797725,hsa-miR-4741
ENSG00000007216,cg21217024,hsa-miR-6844
ENSG00000007264,cg03801902,hsa-miR-1269b
ENSG00000007306,cg26541920,hsa-miR-1224-5p
ENSG00000007312,cg09248482,hsa-miR-519a-5p
ENSG00000007314,cg06113354,hsa-miR-518a-5p
ENSG00000007350,cg07480567,hsa-miR-146a-5p
ENSG00000007402,cg19359398,hsa-miR-9-5p
ENSG00000007952,cg03442569,hsa-miR-9-3p
ENSG00000008196,cg17029062,hsa-miR-7702
ENSG00000008197,cg10355837,hsa-miR-552-5p
ENSG00000008226,cg01524174,hsa-miR-579-5p
ENSG00000008277,cg21872764,hsa-miR-520g-5p
ENSG00000009709,cg26765815,hsa-miR-519d-5p
ENSG00000009765,cg16364121,hsa-miR-510-3p
ENSG00000010282,cg10229294,hsa-miR-411-3p
ENSG00000010379,cg16778809,hsa-let-7c-3p
ENSG00000010438,cg10715223,hsa-miR-25-5p
ENSG00000010671,cg06797925,hsa-miR-3124-3p
ENSG00000010932,cg12738347,hsa-miR-155-3p
ENSG00000011332,cg20727142,hsa-miR-3150a-5p
ENSG00000011426,cg13691003,hsa-miR-3152-5p
ENSG00000011590,cg22152728,hsa-miR-3136-5p
ENSG00000011677,cg05051043,hsa-miR-3140-3p
ENSG00000012124,cg08862890,hsa-miR-5582-3p
ENSG00000012223,cg10166283,hsa-miR-5586-5p
ENSG00000012504,cg14823789,hsa-miR-1306-5p
ENSG00000012817,cg21646598,hsa-miR-4664-3p
ENSG00000015520,cg10158541,hsa-miR-4664-5p
ENSG00000016082,cg12527384,hsa-miR-4662a-5p
ENSG00000016490,cg09286183,hsa-miR-3620-3p
ENSG00000016602,cg12279877,hsa-miR-450a-5p
ENSG00000018236,cg02866454,hsa-miR-449a
ENSG00000018625,cg11398452,hsa-miR-363-3p
ENSG00000019102,cg21426239,hsa-miR-188-5p
ENSG00000019169,cg11554391,hsa-miR-184
ENSG00000019186,cg05412664,hsa-miR-150-5p
ENSG00000019505,cg26195583,hsa-miR-149-5p
ENSG00000021488,cg08323075,hsa-miR-3619-3p
ENSG00000021645,cg23142394,hsa-miR-511-3p
ENSG00000021826,cg19029325,hsa-miR-1295b-3p
ENSG00000021852,cg14003035,hsa-miR-548au-3p
ENSG00000023171,cg24115264,hsa-miR-1247-3p
ENSG00000023839,cg13996155,hsa-miR-1304-3p
ENSG00000024526,cg05338433,hsa-miR-5708
ENSG00000026559,cg14034757,hsa-miR-514a-5p
ENSG00000027644,cg10236452,hsa-miR-6718-5p
ENSG00000029153,cg10151473,hsa-miR-3652
ENSG00000029559,cg05021638,hsa-miR-376b-3p
ENSG00000030304,cg18011364,hsa-miR-483-3p
ENSG00000034239,cg06546406,hsa-miR-485-3p
ENSG00000034971,cg00645339,hsa-miR-485-5p
ENSG00000035499,cg20673829,hsa-miR-3677-3p
ENSG00000035720,cg07072722,hsa-miR-3681-5p
ENSG00000036448,cg07252731,hsa-miR-548j-5p
ENSG00000036473,cg19127283,hsa-miR-4728-3p
ENSG00000036565,cg07095230,hsa-miR-4732-3p
ENSG00000036828,cg04425632,hsa-miR-449c-5p
ENSG00000037965,cg24322398,hsa-miR-223-3p
ENSG00000039537,cg19595234,hsa-miR-224-5p
ENSG00000041515,cg12505146,hsa-miR-519e-5p
ENSG00000042304,cg12628145,hsa-miR-519e-3p
ENSG00000042832,cg04653710,hsa-miR-498-5p
ENSG00000043355,cg07376381,hsa-miR-520e-3p
ENSG00000043591,cg11259833,hsa-miR-515-5p
ENSG00000044012,cg26421310,hsa-miR-515-3p
ENSG00000046774,cg24934063,hsa-miR-512-5p
ENSG00000046889,cg26212877,hsa-miR-512-3p
ENSG00000047662,cg23923856,hsa-miR-338-5p
ENSG00000047936,cg21986027,hsa-miR-206
ENSG00000048462,cg23409774,hsa-miR-194-5p
ENSG00000048540,cg14961949,hsa-miR-3664-3p
ENSG00000048545,cg11200635,hsa-miR-7112-3p
ENSG00000049089,cg20008332,hsa-miR-4652-5p
ENSG00000049192,cg01799653,hsa-miR-3690
ENSG00000049247,cg05893614,hsa-miR-4746-5p
ENSG00000049249,cg18443253,hsa-miR-371a-3p
ENSG00000049768,cg11297107,hsa-miR-370-3p
ENSG00000050438,cg25025437,hsa-miR-373-5p
ENSG00000050730,cg08414231,hsa-miR-372-3p
ENSG00000051341,cg01597066,hsa-miR-373-3p
ENSG00000053108,cg02468050,hsa-miR-375-3p
ENSG00000054179,cg18543270,hsa-miR-525-3p
ENSG00000054356,cg16729160,hsa-miR-525-5p
ENSG00000054690,cg07548607,hsa-miR-519b-3p
ENSG00000055118,cg26785954,hsa-miR-526b-3p
ENSG00000055732,cg14320054,hsa-miR-526b-5p
ENSG00000055957,cg06705366,hsa-miR-520a-3p
ENSG00000057149,cg04171539,hsa-miR-520a-5p
ENSG00000057294,cg26559315,hsa-miR-519c-3p
ENSG00000057593,cg06087185,hsa-miR-520f-3p
ENSG00000058335,cg24078363,hsa-miR-6773-3p
ENSG00000058404,cg20329153,hsa-miR-670-3p
ENSG00000060566,cg12311057,hsa-miR-1298-3p
ENSG00000060709,cg12342334,hsa-miR-2113
ENSG00000060718,cg26435572,hsa-miR-449b-3p
ENSG00000062038,cg17410236,hsa-miR-767-3p
ENSG00000063015,cg05467012,hsa-miR-767-5p
ENSG00000064195,cg19584530,hsa-miR-138-1-3p
ENSG00000064218,cg04865491,hsa-miR-129-2-3p
ENSG00000064655,cg10852177,hsa-miR-517-5p
ENSG00000064787,cg18150439,hsa-miR-675-5p
ENSG00000064886,cg14482308,hsa-miR-524-3p
ENSG00000065325,cg27037551,hsa-miR-100-3p
ENSG00000065328,cg04996873,hsa-miR-101-5p
ENSG00000065371,cg08105965,hsa-miR-99a-3p
ENSG00000065609,cg24946597,hsa-miR-105-3p
ENSG00000065618,cg05234760,hsa-miR-29b-2-5p
ENSG00000065675,cg25274052,hsa-miR-3617-3p
ENSG00000066032,cg13355047,hsa-miR-653-3p
ENSG00000066279,cg05486213,hsa-miR-3922-3p
ENSG00000066294,cg14183693,hsa-miR-1915-3p
ENSG00000066405,cg01431993,hsa-miR-1915-5p
ENSG00000066923,cg26678605,hsa-miR-3691-5p
ENSG00000067048,cg23724641,hsa-miR-1270
ENSG00000067646,cg07434402,hsa-miR-1269a
ENSG00000067715,cg16871519,hsa-miR-1275
ENSG00000068489,cg09155997,hsa-miR-203a-3p
ENSG00000068781,cg23424273,hsa-miR-204-5p
ENSG00000068831,cg06211837,hsa-miR-205-5p
ENSG00000068976,cg19741945,hsa-miR-187-3p
ENSG00000068985,cg17794299,hsa-miR-211-5p
ENSG00000069011,cg13990926,hsa-miR-511-5p
ENSG00000069482,cg05987650,hsa-miR-488-5p
ENSG00000069764,cg16117910,hsa-miR-150-3p
ENSG00000069812,cg13384781,hsa-miR-188-3p
ENSG00000070031,cg14615868,hsa-miR-31-5p
ENSG00000070182,cg17657268,hsa-miR-31-3p
ENSG00000070193,cg19752891,hsa-miR-27a-5p
ENSG00000070601,cg24234899,hsa-miR-3116
ENSG00000070729,cg07621075,hsa-miR-542-5p
ENSG00000070748,cg21121136,hsa-miR-1911-5p
ENSG00000070886,cg06675147,hsa-miR-1910-5p
ENSG00000070915,cg27346806,hsa-miR-1912-3p
ENSG00000070985,cg00518386,hsa-miR-1911-3p
ENSG00000071909,cg22508969,hsa-miR-2467-5p
ENSG00000071991,cg09864715,hsa-miR-4788
ENSG00000072041,cg13886334,hsa-miR-144-3p
ENSG00000072080,cg00356183,hsa-miR-1298-5p
ENSG00000072657,cg08145617,hsa-miR-1276
ENSG00000072694,cg07057177,hsa-miR-216a-5p
ENSG00000072818,cg13738140,hsa-miR-215-5p
ENSG00000073067,cg27393126,hsa-miR-222-3p
ENSG00000073146,cg13632816,hsa-miR-221-3p
ENSG00000073737,cg22372815,hsa-miR-494-3p
ENSG00000073754,cg04575395,hsa-miR-193b-3p
ENSG00000073861,cg01725608,hsa-miR-6783-3p
ENSG00000074211,cg26381364,hsa-miR-6781-3p
ENSG00000074276,cg13775316,hsa-miR-1-3p
ENSG00000074410,cg08383338,hsa-miR-19a-3p
ENSG00000074966,cg08833778,hsa-miR-18a-5p
ENSG00000075043,cg04184232,hsa-miR-4322
ENSG00000075213,cg00745555,hsa-miR-935
ENSG00000075290,cg24450494,hsa-miR-20b-3p
ENSG00000075461,cg12437148,hsa-miR-934
ENSG00000075673,cg18873914,hsa-miR-223-5p
ENSG00000076864,cg23668184,hsa-miR-4445-5p
ENSG00000077264,cg20031656,hsa-miR-1908-3p
ENSG00000077274,cg12080391,hsa-miR-3662
ENSG00000077327,cg25565383,hsa-miR-4784
ENSG00000077522,cg14168530,hsa-miR-6510-3p
ENSG00000077800,cg26927231,hsa-miR-6507-5p
ENSG00000077935,cg02741216,hsa-miR-1250-5p
ENSG00000077943,cg16190732,hsa-miR-1251-5p
ENSG00000078295,cg08311610,hsa-miR-1249-3p
ENSG00000078399,cg06313119,hsa-miR-7156-5p
ENSG00000078549,cg10660909,hsa-miR-1258
ENSG00000078579,cg25927708,hsa-miR-5003-3p
ENSG00000078589,cg08474164,hsa-miR-129-5p
ENSG00000079101,cg25457956,hsa-miR-518e-3p
