GE,ME,MI
ENSG00000000005,cg13332474,hsa-miR-4736
ENSG00000000460,cg00651829,hsa-miR-4737
ENSG00000000938,cg17689707,hsa-miR-6791-3p
ENSG00000000971,cg04804717,hsa-miR-6792-3p
ENSG00000001084,cg13479358,hsa-miR-6794-3p
ENSG00000001626,cg20266154,hsa-miR-6794-5p
ENSG00000002079,cg21460020,hsa-miR-6825-3p
ENSG00000002587,cg14855972,hsa-miR-6826-5p
ENSG00000002745,cg17331296,hsa-miR-339-5p
ENSG00000002746,cg07142201,hsa-miR-324-5p
ENSG00000002933,cg25987194,hsa-miR-338-3p
ENSG00000003096,cg05100739,hsa-miR-301b-3p
ENSG00000003436,cg06401021,hsa-miR-18a-3p
ENSG00000003987,cg10569615,hsa-miR-299-5p
ENSG00000003989,cg01843020,hsa-miR-216b-5p
ENSG00000004468,cg13024709,hsa-miR-4507
ENSG00000004660,cg02409108,hsa-miR-548e-5p
ENSG00000004776,cg13786089,hsa-miR-483-5p
ENSG00000004777,cg00701692,hsa-miR-942-3p
ENSG00000004799,cg23269489,hsa-miR-885-5p
ENSG00000004809,cg18396806,hsa-miR-1287-3p
ENSG00000004838,cg04044188,hsa-miR-486-3p
ENSG00000004846,cg06649048,hsa-miR-491-3p
ENSG00000004848,cg21161253,hsa-miR-1266-3p
ENSG00000004939,cg14254080,hsa-miR-193b-5p
ENSG00000004948,cg06807397,hsa-miR-146b-3p
ENSG00000005073,cg20106459,hsa-miR-550a-5p
ENSG00000005102,cg27592410,hsa-miR-590-3p
ENSG00000005108,cg03764518,hsa-miR-548a-5p
ENSG00000005187,cg26131286,hsa-miR-615-5p
ENSG00000005243,cg15381304,hsa-miR-616-3p
ENSG00000005381,cg08856529,hsa-miR-489-5p
ENSG00000005421,cg03062549,hsa-miR-520f-5p
ENSG00000005448,cg23729417,hsa-miR-3667-3p
ENSG00000005471,cg23187159,hsa-miR-561-5p
ENSG00000005513,cg22776211,hsa-miR-539-3p
ENSG00000005844,cg05551889,hsa-miR-450a-1-3p
ENSG00000005884,cg09616959,hsa-miR-584-3p
