GE,ME,MI
ENSG00000000003,cg13332474,hsa-miR-4739
ENSG00000000005,cg00651829,hsa-miR-4735-5p
ENSG00000000460,cg17689707,hsa-miR-4735-3p
ENSG00000000938,cg04804717,hsa-miR-4736
ENSG00000000971,cg13479358,hsa-miR-4737
ENSG00000001036,cg20266154,hsa-miR-4738-5p
ENSG00000001084,cg21460020,hsa-miR-6791-3p
ENSG00000001461,cg13604020,hsa-miR-6790-3p
ENSG00000001561,cg14855972,hsa-miR-6792-3p
ENSG00000001617,cg11703729,hsa-miR-6792-5p
ENSG00000001626,cg17331296,hsa-miR-6794-3p
ENSG00000001629,cg11619390,hsa-miR-6794-5p
ENSG00000002016,cg07142201,hsa-miR-6825-3p
ENSG00000002079,cg25987194,hsa-miR-6826-5p
ENSG00000002549,cg05100739,hsa-miR-6827-5p
ENSG00000002586,cg06401021,hsa-miR-335-5p
ENSG00000002587,cg23778149,hsa-miR-339-5p
ENSG00000002745,cg10569615,hsa-miR-324-5p
ENSG00000002746,cg01843020,hsa-miR-331-3p
ENSG00000002933,cg11398523,hsa-miR-338-3p
ENSG00000003096,cg13024709,hsa-miR-324-3p
ENSG00000003137,cg02409108,hsa-miR-301b-3p
ENSG00000003147,cg13786089,hsa-miR-18a-3p
ENSG00000003249,cg00701692,hsa-miR-299-5p
ENSG00000003400,cg23269489,hsa-miR-4511
ENSG00000003402,cg08795964,hsa-miR-216b-5p
ENSG00000003436,cg18396806,hsa-miR-4507
ENSG00000003987,cg04044188,hsa-miR-2392
ENSG00000003989,cg06649048,hsa-miR-4505
ENSG00000004139,cg01791407,hsa-miR-548e-5p
ENSG00000004468,cg21161253,hsa-miR-483-5p
ENSG00000004478,cg14254080,hsa-miR-942-3p
ENSG00000004487,cg06807397,hsa-miR-1180-5p
ENSG00000004660,cg20106459,hsa-miR-885-5p
ENSG00000004700,cg22069441,hsa-miR-1287-3p
ENSG00000004776,cg27592410,hsa-miR-486-3p
ENSG00000004777,cg03764518,hsa-miR-491-3p
ENSG00000004799,cg26131286,hsa-miR-6125
ENSG00000004809,cg23206017,hsa-miR-1266-3p
ENSG00000004838,cg15381304,hsa-miR-3192-3p
ENSG00000004846,cg15458338,hsa-miR-193b-5p
ENSG00000004848,cg08856529,hsa-miR-146b-3p
ENSG00000004866,cg03062549,hsa-miR-3675-5p
ENSG00000004939,cg23729417,hsa-miR-6858-3p
ENSG00000004948,cg05876625,hsa-miR-550a-5p
ENSG00000004975,cg23187159,hsa-miR-590-3p
ENSG00000005001,cg23817981,hsa-miR-548a-5p
ENSG00000005020,cg22776211,hsa-miR-615-5p
ENSG00000005073,cg05551889,hsa-miR-616-3p
ENSG00000005100,cg03706273,hsa-miR-489-5p
